seq_len,topk,nume,moeh,sed,h,ffnh,numh,numl,lr,bs,ti,loss,smooth loss,average_iter_time,target_iter,final_iter,exp_name,moe_layer_enum_type,mfa_version,numld,Nattn,N,Na,M,kvcache,D,D/N,total_time,Na/N,moe_name
2048,1,8,3528,3528,1408,3904,11,16,0.0004883,64,15258,2.521921,2.594612230698948,0.712213,-1,15257,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr4.883e-04_bs64_ti15258_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,10866.945954,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0004883,128,7629,2.584626,2.592948574537965,1.166066,-1,7628,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr4.883e-04_bs128_ti7629_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,8895.917514,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0004883,256,3814,2.60899,2.6214473776718514,2.174498,-1,3813,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr4.883e-04_bs256_ti3814_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,8293.535371999998,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0004883,512,1907,2.685108,2.685805919046171,4.156017,-1,1906,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr4.883e-04_bs512_ti1907_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,7925.524419,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0006905,32,30517,2.665433,2.620626862542517,0.504359,-1,30516,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr6.905e-04_bs32_ti30517_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,15391.523603,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0006905,64,15258,2.533986,2.6041085153791457,0.712477,-1,15257,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr6.905e-04_bs64_ti15258_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,10870.974066,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0006905,128,7629,2.591145,2.5990821487217017,1.179483,-1,7628,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr6.905e-04_bs128_ti7629_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,8998.275807,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0006905,256,3814,2.608928,2.6226876184407737,2.158986,-1,3813,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr6.905e-04_bs256_ti3814_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,8234.372604,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0006905,512,1907,2.675665,2.674726256962184,4.155381,-1,1906,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr6.905e-04_bs512_ti1907_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,7924.311567000001,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0009766,32,30517,2.686691,2.643795301972017,0.50508,-1,30516,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr9.766e-04_bs32_ti30517_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,15413.52636,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0009766,64,15258,2.545331,2.6156275350708924,0.715601,-1,15257,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr9.766e-04_bs64_ti15258_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,10918.640058,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0009766,128,7629,2.608514,2.6148472886492637,1.170954,-1,7628,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr9.766e-04_bs128_ti7629_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,8933.208066000001,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0009766,256,3814,2.614655,2.6287035962515137,2.169629,-1,3813,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr9.766e-04_bs256_ti3814_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,8274.965006,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0009766,512,1907,2.678291,2.678014009168565,4.189037,-1,1906,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr9.766e-04_bs512_ti1907_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,7988.493559,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.001381,32,30517,2.703898,2.662959684779923,0.510334,-1,30516,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr1.381e-03_bs32_ti30517_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,15573.862678,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.001381,64,15258,2.584067,2.6515701225511754,0.716772,-1,15257,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr1.381e-03_bs64_ti15258_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,10936.507176,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.001381,128,7629,2.62658,2.6331681470191346,1.169291,-1,7628,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr1.381e-03_bs128_ti7629_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,8920.521039000001,0.2739621497598428,1in8
