topk,nume,moeh,sed,h,ffnh,numh,numl,lr,bs,ti,numld,N,Na,M,kvcache,D,loss
1,8,3528,3528,1408,3904,11,16,0.0004883,64,15258,1,2155174912,590436352,4096266240,45056,2000000000,2.594612230698948
1,8,3528,3528,1408,3904,11,16,0.0004883,128,7629,1,2155174912,590436352,4096266240,45056,2000000000,2.592948574537965
1,8,3528,3528,1408,3904,11,16,0.0004883,256,3814,1,2155174912,590436352,4096266240,45056,2000000000,2.6214473776718514
1,8,3528,3528,1408,3904,11,16,0.0004883,512,1907,1,2155174912,590436352,4096266240,45056,2000000000,2.685805919046171
1,8,3528,3528,1408,3904,11,16,0.0006905,32,30517,1,2155174912,590436352,4096266240,45056,2000000000,2.620626862542517
1,8,3528,3528,1408,3904,11,16,0.0006905,64,15258,1,2155174912,590436352,4096266240,45056,2000000000,2.6041085153791457
1,8,3528,3528,1408,3904,11,16,0.0006905,128,7629,1,2155174912,590436352,4096266240,45056,2000000000,2.5990821487217017
1,8,3528,3528,1408,3904,11,16,0.0006905,256,3814,1,2155174912,590436352,4096266240,45056,2000000000,2.6226876184407737
1,8,3528,3528,1408,3904,11,16,0.0006905,512,1907,1,2155174912,590436352,4096266240,45056,2000000000,2.674726256962184
1,8,3528,3528,1408,3904,11,16,0.0009766,32,30517,1,2155174912,590436352,4096266240,45056,2000000000,2.643795301972017
1,8,3528,3528,1408,3904,11,16,0.0009766,64,15258,1,2155174912,590436352,4096266240,45056,2000000000,2.6156275350708924
1,8,3528,3528,1408,3904,11,16,0.0009766,128,7629,1,2155174912,590436352,4096266240,45056,2000000000,2.614847288649264
1,8,3528,3528,1408,3904,11,16,0.0009766,256,3814,1,2155174912,590436352,4096266240,45056,2000000000,2.6287035962515137
1,8,3528,3528,1408,3904,11,16,0.0009766,512,1907,1,2155174912,590436352,4096266240,45056,2000000000,2.678014009168565
1,8,3528,3528,1408,3904,11,16,0.001381,32,30517,1,2155174912,590436352,4096266240,45056,2000000000,2.662959684779923
1,8,3528,3528,1408,3904,11,16,0.001381,64,15258,1,2155174912,590436352,4096266240,45056,2000000000,2.6515701225511754
1,8,3528,3528,1408,3904,11,16,0.001381,128,7629,1,2155174912,590436352,4096266240,45056,2000000000,2.6331681470191346
1,8,3528,3528,1408,3904,11,16,0.001381,256,3814,1,2155174912,590436352,4096266240,45056,2000000000,2.643596915478709
1,8,3528,3528,1408,3904,11,16,0.001381,512,1907,1,2155174912,590436352,4096266240,45056,2000000000,2.6974533503062235
1,8,3528,3528,1408,3904,11,16,0.001953,32,30517,1,2155174912,590436352,4096266240,45056,2000000000,2.688527031472424
1,8,3528,3528,1408,3904,11,16,0.001953,64,15258,1,2155174912,590436352,4096266240,45056,2000000000,2.6929482378842446
1,8,3528,3528,1408,3904,11,16,0.001953,128,7629,1,2155174912,590436352,4096266240,45056,2000000000,2.673868220325652
1,8,3528,3528,1408,3904,11,16,0.001953,256,3814,1,2155174912,590436352,4096266240,45056,2000000000,2.685861241079863
1,8,3528,3528,1408,3904,11,16,0.001953,512,1907,1,2155174912,590436352,4096266240,45056,2000000000,2.731064874180717
1,8,3528,3528,1408,3904,11,16,0.002762,32,30517,1,2155174912,590436352,4096266240,45056,2000000000,2.725364017389744
1,8,3528,3528,1408,3904,11,16,0.002762,64,15258,1,2155174912,590436352,4096266240,45056,2000000000,2.7082176861876426
1,8,3528,3528,1408,3904,11,16,0.002762,128,7629,1,2155174912,590436352,4096266240,45056,2000000000,2.738826837060642
1,8,3528,3528,1408,3904,11,16,0.002762,256,3814,1,2155174912,590436352,4096266240,45056,2000000000,2.747906478331748
1,8,3528,3528,1408,3904,11,16,0.002762,512,1907,1,2155174912,590436352,4096266240,45056,2000000000,2.8198912411448824
1,8,3528,3528,1408,3904,11,16,0.0001726,32,61035,1,2155174912,590436352,4096266240,45056,4000000000,2.465002791762729
1,8,3528,3528,1408,3904,11,16,0.0001726,64,30517,1,2155174912,590436352,4096266240,45056,4000000000,2.4692752715284594
1,8,3528,3528,1408,3904,11,16,0.0001726,128,15258,1,2155174912,590436352,4096266240,45056,4000000000,2.490866266425605
1,8,3528,3528,1408,3904,11,16,0.0001726,256,7629,1,2155174912,590436352,4096266240,45056,4000000000,2.534703698684296
1,8,3528,3528,1408,3904,11,16,0.0001726,512,3814,1,2155174912,590436352,4096266240,45056,4000000000,2.6140480847647405
1,8,3528,3528,1408,3904,11,16,0.0002441,32,61035,1,2155174912,590436352,4096266240,45056,4000000000,2.458626900958984
1,8,3528,3528,1408,3904,11,16,0.0002441,64,30517,1,2155174912,590436352,4096266240,45056,4000000000,2.456397423911413
1,8,3528,3528,1408,3904,11,16,0.0002441,128,15258,1,2155174912,590436352,4096266240,45056,4000000000,2.46858318150616
1,8,3528,3528,1408,3904,11,16,0.0002441,256,7629,1,2155174912,590436352,4096266240,45056,4000000000,2.5023081765350983
1,8,3528,3528,1408,3904,11,16,0.0002441,512,3814,1,2155174912,590436352,4096266240,45056,4000000000,2.5623179501705526
1,8,3528,3528,1408,3904,11,16,0.0003453,32,61035,1,2155174912,590436352,4096266240,45056,4000000000,2.458806683314249
1,8,3528,3528,1408,3904,11,16,0.0003453,64,30517,1,2155174912,590436352,4096266240,45056,4000000000,2.4506326372222125
1,8,3528,3528,1408,3904,11,16,0.0003453,128,15258,1,2155174912,590436352,4096266240,45056,4000000000,2.45667800380803
1,8,3528,3528,1408,3904,11,16,0.0003453,256,7629,1,2155174912,590436352,4096266240,45056,4000000000,2.481190751464535
1,8,3528,3528,1408,3904,11,16,0.0003453,512,3814,1,2155174912,590436352,4096266240,45056,4000000000,2.5277224365945914
1,8,3528,3528,1408,3904,11,16,0.0004883,32,61035,1,2155174912,590436352,4096266240,45056,4000000000,2.4580404310502635
1,8,3528,3528,1408,3904,11,16,0.0004883,64,30517,1,2155174912,590436352,4096266240,45056,4000000000,2.451468373981664
1,8,3528,3528,1408,3904,11,16,0.0004883,128,15258,1,2155174912,590436352,4096266240,45056,4000000000,2.453817151939291
1,8,3528,3528,1408,3904,11,16,0.0004883,256,7629,1,2155174912,590436352,4096266240,45056,4000000000,2.469397845700508
1,8,3528,3528,1408,3904,11,16,0.0004883,512,3814,1,2155174912,590436352,4096266240,45056,4000000000,2.5051577884856537
1,8,3528,3528,1408,3904,11,16,0.0006905,32,61035,1,2155174912,590436352,4096266240,45056,4000000000,2.4680865429543264
1,8,3528,3528,1408,3904,11,16,0.0006905,64,30517,1,2155174912,590436352,4096266240,45056,4000000000,2.459212359715994
1,8,3528,3528,1408,3904,11,16,0.0006905,128,15258,1,2155174912,590436352,4096266240,45056,4000000000,2.4627827174473
1,8,3528,3528,1408,3904,11,16,0.0006905,256,7629,1,2155174912,590436352,4096266240,45056,4000000000,2.465559150402742
1,8,3528,3528,1408,3904,11,16,0.0006905,512,3814,1,2155174912,590436352,4096266240,45056,4000000000,2.4942489056235444
1,8,3528,3528,1408,3904,11,16,0.0009766,32,61035,1,2155174912,590436352,4096266240,45056,4000000000,2.487477837603149
1,8,3528,3528,1408,3904,11,16,0.0009766,64,30517,1,2155174912,590436352,4096266240,45056,4000000000,2.475608179180023
1,8,3528,3528,1408,3904,11,16,0.0009766,128,15258,1,2155174912,590436352,4096266240,45056,4000000000,2.476593755088648
1,8,3528,3528,1408,3904,11,16,0.0009766,256,7629,1,2155174912,590436352,4096266240,45056,4000000000,2.4809777324032245
1,8,3528,3528,1408,3904,11,16,0.0009766,512,3814,1,2155174912,590436352,4096266240,45056,4000000000,2.500451192311633
1,8,3528,3528,1408,3904,11,16,0.001381,32,61035,1,2155174912,590436352,4096266240,45056,4000000000,2.510557416416162
1,8,3528,3528,1408,3904,11,16,0.001381,64,30517,1,2155174912,590436352,4096266240,45056,4000000000,2.4956585636900046
1,8,3528,3528,1408,3904,11,16,0.001381,128,15258,1,2155174912,590436352,4096266240,45056,4000000000,2.486844295852892
1,8,3528,3528,1408,3904,11,16,0.001381,256,7629,1,2155174912,590436352,4096266240,45056,4000000000,2.4936144361470194
1,8,3528,3528,1408,3904,11,16,0.001381,512,3814,1,2155174912,590436352,4096266240,45056,4000000000,2.51415233970292
1,8,3528,3528,1408,3904,11,16,0.001953,32,61035,1,2155174912,590436352,4096266240,45056,4000000000,2.531463570025408
1,8,3528,3528,1408,3904,11,16,0.001953,64,30517,1,2155174912,590436352,4096266240,45056,4000000000,2.518007254046934
1,8,3528,3528,1408,3904,11,16,0.001953,128,15258,1,2155174912,590436352,4096266240,45056,4000000000,2.517867397264984
1,8,3528,3528,1408,3904,11,16,0.001953,256,7629,1,2155174912,590436352,4096266240,45056,4000000000,2.522633567663545
1,8,3528,3528,1408,3904,11,16,0.001953,512,3814,1,2155174912,590436352,4096266240,45056,4000000000,2.5365994480123324
1,8,3528,3528,1408,3904,11,16,0.002762,32,61035,1,2155174912,590436352,4096266240,45056,4000000000,2.55666852191939
1,8,3528,3528,1408,3904,11,16,0.002762,64,30517,1,2155174912,590436352,4096266240,45056,4000000000,2.542275772400727
1,8,3528,3528,1408,3904,11,16,0.002762,128,15258,1,2155174912,590436352,4096266240,45056,4000000000,2.550892180262754
1,8,3528,3528,1408,3904,11,16,0.002762,256,7629,1,2155174912,590436352,4096266240,45056,4000000000,2.567644438345285
1,8,3528,3528,1408,3904,11,16,0.002762,512,3814,1,2155174912,590436352,4096266240,45056,4000000000,2.605795489789064
1,8,3528,3528,1408,3904,11,16,0.0001726,32,122070,1,2155174912,590436352,4096266240,45056,8000000000,2.3501650767127056
1,8,3528,3528,1408,3904,11,16,0.0001726,64,61035,1,2155174912,590436352,4096266240,45056,8000000000,2.3489410657891607
1,8,3528,3528,1408,3904,11,16,0.0001726,128,30517,1,2155174912,590436352,4096266240,45056,8000000000,2.363193839978561
1,8,3528,3528,1408,3904,11,16,0.0001726,256,15258,1,2155174912,590436352,4096266240,45056,8000000000,2.392434589340205
1,8,3528,3528,1408,3904,11,16,0.0002441,32,122070,1,2155174912,590436352,4096266240,45056,8000000000,2.3459763412129546
1,8,3528,3528,1408,3904,11,16,0.0002441,64,61035,1,2155174912,590436352,4096266240,45056,8000000000,2.339962833244186
1,8,3528,3528,1408,3904,11,16,0.0002441,128,30517,1,2155174912,590436352,4096266240,45056,8000000000,2.3471159922695004
1,8,3528,3528,1408,3904,11,16,0.0002441,256,15258,1,2155174912,590436352,4096266240,45056,8000000000,2.369614574619524
1,8,3528,3528,1408,3904,11,16,0.0003453,32,122070,1,2155174912,590436352,4096266240,45056,8000000000,2.3447714364297325
1,8,3528,3528,1408,3904,11,16,0.0003453,64,61035,1,2155174912,590436352,4096266240,45056,8000000000,2.3350851136879003
1,8,3528,3528,1408,3904,11,16,0.0003453,128,30517,1,2155174912,590436352,4096266240,45056,8000000000,2.338038135783532
1,8,3528,3528,1408,3904,11,16,0.0003453,256,15258,1,2155174912,590436352,4096266240,45056,8000000000,2.3534751810133683
1,8,3528,3528,1408,3904,11,16,0.0004883,32,122070,1,2155174912,590436352,4096266240,45056,8000000000,2.347587857527687
1,8,3528,3528,1408,3904,11,16,0.0004883,64,61035,1,2155174912,590436352,4096266240,45056,8000000000,2.3359142070257515
1,8,3528,3528,1408,3904,11,16,0.0004883,128,30517,1,2155174912,590436352,4096266240,45056,8000000000,2.331967531999044
1,8,3528,3528,1408,3904,11,16,0.0004883,256,15258,1,2155174912,590436352,4096266240,45056,8000000000,2.345472642674765
1,8,3528,3528,1408,3904,11,16,0.0006905,32,122070,1,2155174912,590436352,4096266240,45056,8000000000,2.352359277026197
1,8,3528,3528,1408,3904,11,16,0.0006905,64,61035,1,2155174912,590436352,4096266240,45056,8000000000,2.336419622067793
1,8,3528,3528,1408,3904,11,16,0.0006905,128,30517,1,2155174912,590436352,4096266240,45056,8000000000,2.3367256017588374
1,8,3528,3528,1408,3904,11,16,0.0006905,256,15258,1,2155174912,590436352,4096266240,45056,8000000000,2.343933580525085
1,8,3528,3528,1408,3904,11,16,0.0006905,512,7629,1,2155174912,590436352,4096266240,45056,8000000000,2.366329742859598
1,8,3528,3528,1408,3904,11,16,0.0009766,32,122070,1,2155174912,590436352,4096266240,45056,8000000000,2.365543138349288
1,8,3528,3528,1408,3904,11,16,0.0009766,64,61035,1,2155174912,590436352,4096266240,45056,8000000000,2.344131689069156
1,8,3528,3528,1408,3904,11,16,0.0009766,128,30517,1,2155174912,590436352,4096266240,45056,8000000000,2.343319176957119
1,8,3528,3528,1408,3904,11,16,0.0009766,256,15258,1,2155174912,590436352,4096266240,45056,8000000000,2.357767137035417
1,8,3528,3528,1408,3904,11,16,0.0009766,512,7629,1,2155174912,590436352,4096266240,45056,8000000000,2.369520003626345
1,8,3528,3528,1408,3904,11,16,0.001381,32,122070,1,2155174912,590436352,4096266240,45056,8000000000,2.388194944438898
1,8,3528,3528,1408,3904,11,16,0.001381,64,61035,1,2155174912,590436352,4096266240,45056,8000000000,2.355724248601989
1,8,3528,3528,1408,3904,11,16,0.001381,128,30517,1,2155174912,590436352,4096266240,45056,8000000000,2.3546405809373545
1,8,3528,3528,1408,3904,11,16,0.001381,256,15258,1,2155174912,590436352,4096266240,45056,8000000000,2.360817979104706
1,8,3528,3528,1408,3904,11,16,0.001381,512,7629,1,2155174912,590436352,4096266240,45056,8000000000,2.38128382554129
1,8,3528,3528,1408,3904,11,16,0.001953,32,122070,1,2155174912,590436352,4096266240,45056,8000000000,2.4096994480015206
1,8,3528,3528,1408,3904,11,16,0.001953,64,61035,1,2155174912,590436352,4096266240,45056,8000000000,2.372575344040102
1,8,3528,3528,1408,3904,11,16,0.001953,128,30517,1,2155174912,590436352,4096266240,45056,8000000000,2.370268995891091
1,8,3528,3528,1408,3904,11,16,0.001953,256,15258,1,2155174912,590436352,4096266240,45056,8000000000,2.3897766394013407
1,8,3528,3528,1408,3904,11,16,0.001953,512,7629,1,2155174912,590436352,4096266240,45056,8000000000,2.4025714739598225
1,8,3528,3528,1408,3904,11,16,0.002762,32,122070,1,2155174912,590436352,4096266240,45056,8000000000,2.436854830011
1,8,3528,3528,1408,3904,11,16,0.002762,64,61035,1,2155174912,590436352,4096266240,45056,8000000000,2.402513438928274
1,8,3528,3528,1408,3904,11,16,0.002762,128,30517,1,2155174912,590436352,4096266240,45056,8000000000,2.390856011958729
1,8,3528,3528,1408,3904,11,16,0.002762,256,15258,1,2155174912,590436352,4096266240,45056,8000000000,2.41733747625271
1,8,3528,3528,1408,3904,11,16,0.0001726,32,305175,1,2155174912,590436352,4096266240,45056,20000000000,2.2427308661960064
1,8,3528,3528,1408,3904,11,16,0.0001726,64,152587,1,2155174912,590436352,4096266240,45056,20000000000,2.227928935761762
1,8,3528,3528,1408,3904,11,16,0.0001726,128,76293,1,2155174912,590436352,4096266240,45056,20000000000,2.232209838284184
1,8,3528,3528,1408,3904,11,16,0.0001726,256,38146,1,2155174912,590436352,4096266240,45056,20000000000,2.2483874145028
1,8,3528,3528,1408,3904,11,16,0.0001726,512,19073,1,2155174912,590436352,4096266240,45056,20000000000,2.2832297491169835
1,8,3528,3528,1408,3904,11,16,0.0002441,32,305175,1,2155174912,590436352,4096266240,45056,20000000000,2.240427468378403
1,8,3528,3528,1408,3904,11,16,0.0002441,64,152587,1,2155174912,590436352,4096266240,45056,20000000000,2.220997088873113
1,8,3528,3528,1408,3904,11,16,0.0002441,128,76293,1,2155174912,590436352,4096266240,45056,20000000000,2.2206660745978795
1,8,3528,3528,1408,3904,11,16,0.0002441,256,38146,1,2155174912,590436352,4096266240,45056,20000000000,2.231468013730695
1,8,3528,3528,1408,3904,11,16,0.0002441,512,19073,1,2155174912,590436352,4096266240,45056,20000000000,2.259233415218058
1,8,3528,3528,1408,3904,11,16,0.0003453,32,305175,1,2155174912,590436352,4096266240,45056,20000000000,2.243585398733248
1,8,3528,3528,1408,3904,11,16,0.0003453,64,152587,1,2155174912,590436352,4096266240,45056,20000000000,2.2184348017998663
1,8,3528,3528,1408,3904,11,16,0.0003453,128,76293,1,2155174912,590436352,4096266240,45056,20000000000,2.214261320132779
1,8,3528,3528,1408,3904,11,16,0.0003453,256,38146,1,2155174912,590436352,4096266240,45056,20000000000,2.221032188022176
1,8,3528,3528,1408,3904,11,16,0.0003453,512,19073,1,2155174912,590436352,4096266240,45056,20000000000,2.2431598532718184
1,8,3528,3528,1408,3904,11,16,0.0004883,32,305175,1,2155174912,590436352,4096266240,45056,20000000000,2.252884013184928
1,8,3528,3528,1408,3904,11,16,0.0004883,64,152587,1,2155174912,590436352,4096266240,45056,20000000000,2.21963571564059
1,8,3528,3528,1408,3904,11,16,0.0004883,128,76293,1,2155174912,590436352,4096266240,45056,20000000000,2.211225922709345
1,8,3528,3528,1408,3904,11,16,0.0004883,256,38146,1,2155174912,590436352,4096266240,45056,20000000000,2.2135200219388778
1,8,3528,3528,1408,3904,11,16,0.0004883,512,19073,1,2155174912,590436352,4096266240,45056,20000000000,2.2339543509766253
1,8,3528,3528,1408,3904,11,16,0.0006905,32,305175,1,2155174912,590436352,4096266240,45056,20000000000,2.259006939946126
1,8,3528,3528,1408,3904,11,16,0.0006905,64,152587,1,2155174912,590436352,4096266240,45056,20000000000,2.221747270164679
1,8,3528,3528,1408,3904,11,16,0.0006905,128,76293,1,2155174912,590436352,4096266240,45056,20000000000,2.210192542296088
1,8,3528,3528,1408,3904,11,16,0.0006905,256,38146,1,2155174912,590436352,4096266240,45056,20000000000,2.211793787893876
1,8,3528,3528,1408,3904,11,16,0.0009766,32,305175,1,2155174912,590436352,4096266240,45056,20000000000,2.274793021843701
1,8,3528,3528,1408,3904,11,16,0.0009766,64,152587,1,2155174912,590436352,4096266240,45056,20000000000,2.228951550944453
1,8,3528,3528,1408,3904,11,16,0.0009766,128,76293,1,2155174912,590436352,4096266240,45056,20000000000,2.210714166260746
1,8,3528,3528,1408,3904,11,16,0.0009766,256,38146,1,2155174912,590436352,4096266240,45056,20000000000,2.2141962230639645
1,8,3528,3528,1408,3904,11,16,0.0009766,512,19073,1,2155174912,590436352,4096266240,45056,20000000000,2.23643496868047
1,8,3528,3528,1408,3904,11,16,0.001381,32,305175,1,2155174912,590436352,4096266240,45056,20000000000,2.299098580637006
1,8,3528,3528,1408,3904,11,16,0.001381,64,152587,1,2155174912,590436352,4096266240,45056,20000000000,2.2376294990301373
1,8,3528,3528,1408,3904,11,16,0.001381,128,76293,1,2155174912,590436352,4096266240,45056,20000000000,2.2209012719916497
1,8,3528,3528,1408,3904,11,16,0.001381,256,38146,1,2155174912,590436352,4096266240,45056,20000000000,2.2191078278834486
1,8,3528,3528,1408,3904,11,16,0.001381,512,19073,1,2155174912,590436352,4096266240,45056,20000000000,2.2486814996639874
1,8,3528,3528,1408,3904,11,16,0.001953,32,305175,1,2155174912,590436352,4096266240,45056,20000000000,2.316801417950596
1,8,3528,3528,1408,3904,11,16,0.001953,64,152587,1,2155174912,590436352,4096266240,45056,20000000000,2.255010703726339
1,8,3528,3528,1408,3904,11,16,0.001953,128,76293,1,2155174912,590436352,4096266240,45056,20000000000,2.22737019352748
1,8,3528,3528,1408,3904,11,16,0.001953,256,38146,1,2155174912,590436352,4096266240,45056,20000000000,2.232481824622374
1,8,3528,3528,1408,3904,11,16,0.001953,512,19073,1,2155174912,590436352,4096266240,45056,20000000000,2.2569235623241872
1,8,3528,3528,1408,3904,11,16,0.002762,32,305175,1,2155174912,590436352,4096266240,45056,20000000000,2.3549780964542446
1,8,3528,3528,1408,3904,11,16,0.002762,64,152587,1,2155174912,590436352,4096266240,45056,20000000000,2.281770100461883
1,8,3528,3528,1408,3904,11,16,0.002762,128,76293,1,2155174912,590436352,4096266240,45056,20000000000,2.2470140952861364
1,8,3528,3528,1408,3904,11,16,0.002762,256,38146,1,2155174912,590436352,4096266240,45056,20000000000,2.244664075926839
1,8,3528,3528,1408,3904,11,16,0.002762,512,19073,1,2155174912,590436352,4096266240,45056,20000000000,2.2857462304901808
