topk,nume,moeh,sed,h,ffnh,numh,numl,lr,bs,ti,numld,N,Na,M,kvcache,D,loss
3,8,2888,8664,1408,3904,11,16,0.0001726,128,15258,1,2156188672,1241270272,8001269760,45056,4000000000,2.4738303140348887
3,8,2888,8664,1408,3904,11,16,0.0001726,256,7629,1,2156188672,1241270272,8001269760,45056,4000000000,2.51808569430328
3,8,2888,8664,1408,3904,11,16,0.0001726,512,3814,1,2156188672,1241270272,8001269760,45056,4000000000,2.6031795082951725
3,8,2888,8664,1408,3904,11,16,0.0002441,32,61035,1,2156188672,1241270272,8001269760,45056,4000000000,2.4331784746213088
3,8,2888,8664,1408,3904,11,16,0.0002441,64,30517,1,2156188672,1241270272,8001269760,45056,4000000000,2.434390830581116
3,8,2888,8664,1408,3904,11,16,0.0002441,128,15258,1,2156188672,1241270272,8001269760,45056,4000000000,2.450052898713729
3,8,2888,8664,1408,3904,11,16,0.0002441,256,7629,1,2156188672,1241270272,8001269760,45056,4000000000,2.4831082764293297
3,8,2888,8664,1408,3904,11,16,0.0002441,512,3814,1,2156188672,1241270272,8001269760,45056,4000000000,2.5484618105123045
3,8,2888,8664,1408,3904,11,16,0.0003453,32,61035,1,2156188672,1241270272,8001269760,45056,4000000000,2.4277996425862587
3,8,2888,8664,1408,3904,11,16,0.0003453,64,30517,1,2156188672,1241270272,8001269760,45056,4000000000,2.422938206300133
3,8,2888,8664,1408,3904,11,16,0.0003453,128,15258,1,2156188672,1241270272,8001269760,45056,4000000000,2.435769521855269
3,8,2888,8664,1408,3904,11,16,0.0003453,256,7629,1,2156188672,1241270272,8001269760,45056,4000000000,2.462456814235721
3,8,2888,8664,1408,3904,11,16,0.0003453,512,3814,1,2156188672,1241270272,8001269760,45056,4000000000,2.510640559738529
3,8,2888,8664,1408,3904,11,16,0.0004883,32,61035,1,2156188672,1241270272,8001269760,45056,4000000000,2.4262715705906124
3,8,2888,8664,1408,3904,11,16,0.0004883,64,30517,1,2156188672,1241270272,8001269760,45056,4000000000,2.419868250706298
3,8,2888,8664,1408,3904,11,16,0.0004883,128,15258,1,2156188672,1241270272,8001269760,45056,4000000000,2.4276514857270715
3,8,2888,8664,1408,3904,11,16,0.0004883,256,7629,1,2156188672,1241270272,8001269760,45056,4000000000,2.4456554882037684
3,8,2888,8664,1408,3904,11,16,0.0004883,512,3814,1,2156188672,1241270272,8001269760,45056,4000000000,2.488246017948108
3,8,2888,8664,1408,3904,11,16,0.0006905,32,61035,1,2156188672,1241270272,8001269760,45056,4000000000,2.424431537355763
3,8,2888,8664,1408,3904,11,16,0.0006905,64,30517,1,2156188672,1241270272,8001269760,45056,4000000000,2.4241680380746287
3,8,2888,8664,1408,3904,11,16,0.0006905,128,15258,1,2156188672,1241270272,8001269760,45056,4000000000,2.433132660246504
3,8,2888,8664,1408,3904,11,16,0.0006905,256,7629,1,2156188672,1241270272,8001269760,45056,4000000000,2.445247653484231
3,8,2888,8664,1408,3904,11,16,0.0006905,512,3814,1,2156188672,1241270272,8001269760,45056,4000000000,2.4734352359222496
3,8,2888,8664,1408,3904,11,16,0.0009766,32,61035,1,2156188672,1241270272,8001269760,45056,4000000000,2.434632808295041
3,8,2888,8664,1408,3904,11,16,0.0009766,64,30517,1,2156188672,1241270272,8001269760,45056,4000000000,2.438482693404648
3,8,2888,8664,1408,3904,11,16,0.0009766,128,15258,1,2156188672,1241270272,8001269760,45056,4000000000,2.450330352774176
3,8,2888,8664,1408,3904,11,16,0.0009766,256,7629,1,2156188672,1241270272,8001269760,45056,4000000000,2.457198720781184
3,8,2888,8664,1408,3904,11,16,0.0009766,512,3814,1,2156188672,1241270272,8001269760,45056,4000000000,2.485700135377975
3,8,2888,8664,1408,3904,11,16,0.001381,32,61035,1,2156188672,1241270272,8001269760,45056,4000000000,2.460776371147793
3,8,2888,8664,1408,3904,11,16,0.001381,64,30517,1,2156188672,1241270272,8001269760,45056,4000000000,2.457278792632771
3,8,2888,8664,1408,3904,11,16,0.001381,128,15258,1,2156188672,1241270272,8001269760,45056,4000000000,2.463988493256127
3,8,2888,8664,1408,3904,11,16,0.001381,256,7629,1,2156188672,1241270272,8001269760,45056,4000000000,2.4685505400470533
3,8,2888,8664,1408,3904,11,16,0.001381,512,3814,1,2156188672,1241270272,8001269760,45056,4000000000,2.5003940218847904
3,8,2888,8664,1408,3904,11,16,0.001953,32,61035,1,2156188672,1241270272,8001269760,45056,4000000000,2.489236412217439
3,8,2888,8664,1408,3904,11,16,0.001953,64,30517,1,2156188672,1241270272,8001269760,45056,4000000000,2.479696424007207
3,8,2888,8664,1408,3904,11,16,0.001953,128,15258,1,2156188672,1241270272,8001269760,45056,4000000000,2.500915436559779
3,8,2888,8664,1408,3904,11,16,0.001953,256,7629,1,2156188672,1241270272,8001269760,45056,4000000000,2.506244961887844
3,8,2888,8664,1408,3904,11,16,0.001953,512,3814,1,2156188672,1241270272,8001269760,45056,4000000000,2.526846176798386
3,8,2888,8664,1408,3904,11,16,0.002762,64,30517,1,2156188672,1241270272,8001269760,45056,4000000000,2.511855078858905
3,8,2888,8664,1408,3904,11,16,0.002762,128,15258,1,2156188672,1241270272,8001269760,45056,4000000000,2.5161112476108154
3,8,2888,8664,1408,3904,11,16,0.002762,256,7629,1,2156188672,1241270272,8001269760,45056,4000000000,2.5389526303448804
3,8,2888,8664,1408,3904,11,16,0.002762,512,3814,1,2156188672,1241270272,8001269760,45056,4000000000,2.576198250592362
3,8,2888,8664,1408,3904,11,16,0.0001726,32,122070,1,2156188672,1241270272,8001269760,45056,8000000000,2.32300256886748
3,8,2888,8664,1408,3904,11,16,0.0001726,64,61035,1,2156188672,1241270272,8001269760,45056,8000000000,2.3252052203464912
3,8,2888,8664,1408,3904,11,16,0.0001726,128,30517,1,2156188672,1241270272,8001269760,45056,8000000000,2.3420873653548573
3,8,2888,8664,1408,3904,11,16,0.0001726,256,15258,1,2156188672,1241270272,8001269760,45056,8000000000,2.374113989623248
3,8,2888,8664,1408,3904,11,16,0.0001726,512,7629,1,2156188672,1241270272,8001269760,45056,8000000000,2.427054369987307
3,8,2888,8664,1408,3904,11,16,0.0002441,32,122070,1,2156188672,1241270272,8001269760,45056,8000000000,2.31563858728289
3,8,2888,8664,1408,3904,11,16,0.0002441,64,61035,1,2156188672,1241270272,8001269760,45056,8000000000,2.313267484389878
3,8,2888,8664,1408,3904,11,16,0.0002441,128,30517,1,2156188672,1241270272,8001269760,45056,8000000000,2.324712719789014
3,8,2888,8664,1408,3904,11,16,0.0002441,256,15258,1,2156188672,1241270272,8001269760,45056,8000000000,2.349877735247836
3,8,2888,8664,1408,3904,11,16,0.0002441,512,7629,1,2156188672,1241270272,8001269760,45056,8000000000,2.3897746202049914
3,8,2888,8664,1408,3904,11,16,0.0003453,32,122070,1,2156188672,1241270272,8001269760,45056,8000000000,2.3152792383344933
3,8,2888,8664,1408,3904,11,16,0.0003453,64,61035,1,2156188672,1241270272,8001269760,45056,8000000000,2.3081927564021507
3,8,2888,8664,1408,3904,11,16,0.0003453,128,30517,1,2156188672,1241270272,8001269760,45056,8000000000,2.3153843157118605
3,8,2888,8664,1408,3904,11,16,0.0003453,256,15258,1,2156188672,1241270272,8001269760,45056,8000000000,2.333355047640195
3,8,2888,8664,1408,3904,11,16,0.0003453,512,7629,1,2156188672,1241270272,8001269760,45056,8000000000,2.365984808546976
3,8,2888,8664,1408,3904,11,16,0.0004883,32,122070,1,2156188672,1241270272,8001269760,45056,8000000000,2.315277273641741
3,8,2888,8664,1408,3904,11,16,0.0004883,64,61035,1,2156188672,1241270272,8001269760,45056,8000000000,2.30277016863499
3,8,2888,8664,1408,3904,11,16,0.0004883,128,30517,1,2156188672,1241270272,8001269760,45056,8000000000,2.307983273066511
3,8,2888,8664,1408,3904,11,16,0.0004883,256,15258,1,2156188672,1241270272,8001269760,45056,8000000000,2.320959660141737
3,8,2888,8664,1408,3904,11,16,0.0004883,512,7629,1,2156188672,1241270272,8001269760,45056,8000000000,2.348550468993745
3,8,2888,8664,1408,3904,11,16,0.0006905,32,122070,1,2156188672,1241270272,8001269760,45056,8000000000,2.318311588347717
3,8,2888,8664,1408,3904,11,16,0.0006905,64,61035,1,2156188672,1241270272,8001269760,45056,8000000000,2.3001566894194574
3,8,2888,8664,1408,3904,11,16,0.0006905,128,30517,1,2156188672,1241270272,8001269760,45056,8000000000,2.304813812582722
3,8,2888,8664,1408,3904,11,16,0.0006905,256,15258,1,2156188672,1241270272,8001269760,45056,8000000000,2.3206504417897063
3,8,2888,8664,1408,3904,11,16,0.0006905,512,7629,1,2156188672,1241270272,8001269760,45056,8000000000,2.3365444149426406
3,8,2888,8664,1408,3904,11,16,0.0009766,32,122070,1,2156188672,1241270272,8001269760,45056,8000000000,2.3221817083075207
3,8,2888,8664,1408,3904,11,16,0.0009766,64,61035,1,2156188672,1241270272,8001269760,45056,8000000000,2.3002725107759607
3,8,2888,8664,1408,3904,11,16,0.0009766,128,30517,1,2156188672,1241270272,8001269760,45056,8000000000,2.3090408752060294
3,8,2888,8664,1408,3904,11,16,0.0009766,256,15258,1,2156188672,1241270272,8001269760,45056,8000000000,2.3288911311224143
3,8,2888,8664,1408,3904,11,16,0.0009766,512,7629,1,2156188672,1241270272,8001269760,45056,8000000000,2.347894815163744
3,8,2888,8664,1408,3904,11,16,0.001381,32,122070,1,2156188672,1241270272,8001269760,45056,8000000000,2.3312092399798265
3,8,2888,8664,1408,3904,11,16,0.001381,64,61035,1,2156188672,1241270272,8001269760,45056,8000000000,2.3121954501594693
3,8,2888,8664,1408,3904,11,16,0.001381,128,30517,1,2156188672,1241270272,8001269760,45056,8000000000,2.3214840880562653
3,8,2888,8664,1408,3904,11,16,0.001381,256,15258,1,2156188672,1241270272,8001269760,45056,8000000000,2.33710093296778
3,8,2888,8664,1408,3904,11,16,0.001381,512,7629,1,2156188672,1241270272,8001269760,45056,8000000000,2.3582444655987334
3,8,2888,8664,1408,3904,11,16,0.001953,64,61035,1,2156188672,1241270272,8001269760,45056,8000000000,2.33469165712926
3,8,2888,8664,1408,3904,11,16,0.001953,128,30517,1,2156188672,1241270272,8001269760,45056,8000000000,2.332168879136924
3,8,2888,8664,1408,3904,11,16,0.001953,256,15258,1,2156188672,1241270272,8001269760,45056,8000000000,2.363498130084066
3,8,2888,8664,1408,3904,11,16,0.001953,512,7629,1,2156188672,1241270272,8001269760,45056,8000000000,2.377609969224856
3,8,2888,8664,1408,3904,11,16,0.002762,32,122070,1,2156188672,1241270272,8001269760,45056,8000000000,2.3966545462640765
3,8,2888,8664,1408,3904,11,16,0.002762,64,61035,1,2156188672,1241270272,8001269760,45056,8000000000,2.3598740519777026
3,8,2888,8664,1408,3904,11,16,0.002762,128,30517,1,2156188672,1241270272,8001269760,45056,8000000000,2.373854132958303
3,8,2888,8664,1408,3904,11,16,0.002762,256,15258,1,2156188672,1241270272,8001269760,45056,8000000000,2.3900989847425107
3,8,2888,8664,1408,3904,11,16,0.002762,512,7629,1,2156188672,1241270272,8001269760,45056,8000000000,2.41069524343821
3,8,2888,8664,1408,3904,11,16,0.0001726,32,305175,1,2156188672,1241270272,8001269760,45056,20000000000,2.2136319388438275
3,8,2888,8664,1408,3904,11,16,0.0001726,64,152587,1,2156188672,1241270272,8001269760,45056,20000000000,2.2029782568162584
3,8,2888,8664,1408,3904,11,16,0.0001726,128,76293,1,2156188672,1241270272,8001269760,45056,20000000000,2.210098566675687
3,8,2888,8664,1408,3904,11,16,0.0001726,256,38146,1,2156188672,1241270272,8001269760,45056,20000000000,2.2270376947053925
3,8,2888,8664,1408,3904,11,16,0.0001726,512,19073,1,2156188672,1241270272,8001269760,45056,20000000000,2.2596649074009845
3,8,2888,8664,1408,3904,11,16,0.0002441,32,305175,1,2156188672,1241270272,8001269760,45056,20000000000,2.2087597346153824
3,8,2888,8664,1408,3904,11,16,0.0002441,64,152587,1,2156188672,1241270272,8001269760,45056,20000000000,2.1926652544245564
3,8,2888,8664,1408,3904,11,16,0.0002441,128,76293,1,2156188672,1241270272,8001269760,45056,20000000000,2.194933671287443
3,8,2888,8664,1408,3904,11,16,0.0002441,256,38146,1,2156188672,1241270272,8001269760,45056,20000000000,2.209606509773328
3,8,2888,8664,1408,3904,11,16,0.0002441,512,19073,1,2156188672,1241270272,8001269760,45056,20000000000,2.237066559607688
3,8,2888,8664,1408,3904,11,16,0.0003453,32,305175,1,2156188672,1241270272,8001269760,45056,20000000000,2.209406793459441
3,8,2888,8664,1408,3904,11,16,0.0003453,64,152587,1,2156188672,1241270272,8001269760,45056,20000000000,2.187384331976534
3,8,2888,8664,1408,3904,11,16,0.0003453,128,76293,1,2156188672,1241270272,8001269760,45056,20000000000,2.1865407604198226
3,8,2888,8664,1408,3904,11,16,0.0003453,256,38146,1,2156188672,1241270272,8001269760,45056,20000000000,2.1973099264455422
3,8,2888,8664,1408,3904,11,16,0.0003453,512,19073,1,2156188672,1241270272,8001269760,45056,20000000000,2.220487521754455
3,8,2888,8664,1408,3904,11,16,0.0004883,32,305175,1,2156188672,1241270272,8001269760,45056,20000000000,2.215373931640713
3,8,2888,8664,1408,3904,11,16,0.0004883,64,152587,1,2156188672,1241270272,8001269760,45056,20000000000,2.186934478687052
3,8,2888,8664,1408,3904,11,16,0.0004883,128,76293,1,2156188672,1241270272,8001269760,45056,20000000000,2.181150190844192
3,8,2888,8664,1408,3904,11,16,0.0004883,256,38146,1,2156188672,1241270272,8001269760,45056,20000000000,2.189343530752258
3,8,2888,8664,1408,3904,11,16,0.0004883,512,19073,1,2156188672,1241270272,8001269760,45056,20000000000,2.2092606230263034
3,8,2888,8664,1408,3904,11,16,0.0006905,32,305175,1,2156188672,1241270272,8001269760,45056,20000000000,2.223540439680387
3,8,2888,8664,1408,3904,11,16,0.0006905,64,152587,1,2156188672,1241270272,8001269760,45056,20000000000,2.1901076770214725
3,8,2888,8664,1408,3904,11,16,0.0006905,128,76293,1,2156188672,1241270272,8001269760,45056,20000000000,2.1789930295067337
3,8,2888,8664,1408,3904,11,16,0.0006905,256,38146,1,2156188672,1241270272,8001269760,45056,20000000000,2.1852806233741275
3,8,2888,8664,1408,3904,11,16,0.0006905,512,19073,1,2156188672,1241270272,8001269760,45056,20000000000,2.2005089491166427
3,8,2888,8664,1408,3904,11,16,0.0009766,64,152587,1,2156188672,1241270272,8001269760,45056,20000000000,2.194810209569748
3,8,2888,8664,1408,3904,11,16,0.0009766,128,76293,1,2156188672,1241270272,8001269760,45056,20000000000,2.1781399328053803
3,8,2888,8664,1408,3904,11,16,0.0009766,256,38146,1,2156188672,1241270272,8001269760,45056,20000000000,2.1828834174095326
3,8,2888,8664,1408,3904,11,16,0.0009766,512,19073,1,2156188672,1241270272,8001269760,45056,20000000000,2.206710632962087
3,8,2888,8664,1408,3904,11,16,0.001381,32,305175,1,2156188672,1241270272,8001269760,45056,20000000000,2.250935320633561
3,8,2888,8664,1408,3904,11,16,0.001381,64,152587,1,2156188672,1241270272,8001269760,45056,20000000000,2.2017265732202818
3,8,2888,8664,1408,3904,11,16,0.001381,128,76293,1,2156188672,1241270272,8001269760,45056,20000000000,2.1810055623011384
3,8,2888,8664,1408,3904,11,16,0.001381,256,38146,1,2156188672,1241270272,8001269760,45056,20000000000,2.189170539018717
3,8,2888,8664,1408,3904,11,16,0.001381,512,19073,1,2156188672,1241270272,8001269760,45056,20000000000,2.21348270733352
3,8,2888,8664,1408,3904,11,16,0.001953,256,38146,1,2156188672,1241270272,8001269760,45056,20000000000,2.1936068671543585
3,8,2888,8664,1408,3904,11,16,0.001953,512,19073,1,2156188672,1241270272,8001269760,45056,20000000000,2.224800325647514
3,8,2888,8664,1408,3904,11,16,0.002762,32,305175,1,2156188672,1241270272,8001269760,45056,20000000000,2.30084034543907
3,8,2888,8664,1408,3904,11,16,0.002762,64,152587,1,2156188672,1241270272,8001269760,45056,20000000000,2.233116064995264
3,8,2888,8664,1408,3904,11,16,0.002762,128,76293,1,2156188672,1241270272,8001269760,45056,20000000000,2.2124199642885447
3,8,2888,8664,1408,3904,11,16,0.002762,256,38146,1,2156188672,1241270272,8001269760,45056,20000000000,2.2108963403202315
3,8,2888,8664,1408,3904,11,16,0.002762,512,19073,1,2156188672,1241270272,8001269760,45056,20000000000,2.251613425116321
