topk,nume,moeh,sed,h,ffnh,numh,numl,lr,bs,ti,numld,N,Na,M,kvcache,D,loss
1,89,352,352,1408,3904,11,16,0.0009766,256,3814,1,2150612992,187973632,1681489920,45056,2000000000,2.69090647051002
1,89,352,352,1408,3904,11,16,0.0009766,512,1907,1,2150612992,187973632,1681489920,45056,2000000000,2.739272323392983
1,89,352,352,1408,3904,11,16,0.001381,32,30517,1,2150612992,187973632,1681489920,45056,2000000000,2.731650532020263
1,89,352,352,1408,3904,11,16,0.001381,64,15258,1,2150612992,187973632,1681489920,45056,2000000000,2.723034087934737
1,89,352,352,1408,3904,11,16,0.001381,128,7629,1,2150612992,187973632,1681489920,45056,2000000000,2.697476906130425
1,89,352,352,1408,3904,11,16,0.001381,256,3814,1,2150612992,187973632,1681489920,45056,2000000000,2.715353644435451
1,89,352,352,1408,3904,11,16,0.001381,512,1907,1,2150612992,187973632,1681489920,45056,2000000000,2.75375698446012
1,89,352,352,1408,3904,11,16,0.001953,32,30517,1,2150612992,187973632,1681489920,45056,2000000000,2.747994116339953
1,89,352,352,1408,3904,11,16,0.001953,64,15258,1,2150612992,187973632,1681489920,45056,2000000000,2.738920012523154
1,89,352,352,1408,3904,11,16,0.001953,128,7629,1,2150612992,187973632,1681489920,45056,2000000000,2.7343875025036573
1,89,352,352,1408,3904,11,16,0.001953,256,3814,1,2150612992,187973632,1681489920,45056,2000000000,2.751525626309614
1,89,352,352,1408,3904,11,16,0.001953,512,1907,1,2150612992,187973632,1681489920,45056,2000000000,2.799863308311716
1,89,352,352,1408,3904,11,16,0.002762,32,30517,1,2150612992,187973632,1681489920,45056,2000000000,2.759213146255751
1,89,352,352,1408,3904,11,16,0.002762,64,15258,1,2150612992,187973632,1681489920,45056,2000000000,2.758316858598242
1,89,352,352,1408,3904,11,16,0.002762,128,7629,1,2150612992,187973632,1681489920,45056,2000000000,2.777773347949711
1,89,352,352,1408,3904,11,16,0.002762,256,3814,1,2150612992,187973632,1681489920,45056,2000000000,2.8085213038770704
1,89,352,352,1408,3904,11,16,0.002762,512,1907,1,2150612992,187973632,1681489920,45056,2000000000,2.876881528329424
1,89,352,352,1408,3904,11,16,0.0001726,32,61035,1,2150612992,187973632,1681489920,45056,4000000000,2.5480249990634616
1,89,352,352,1408,3904,11,16,0.0001726,64,30517,1,2150612992,187973632,1681489920,45056,4000000000,2.546155736125024
1,89,352,352,1408,3904,11,16,0.0001726,128,15258,1,2150612992,187973632,1681489920,45056,4000000000,2.5674784947167484
1,89,352,352,1408,3904,11,16,0.0001726,256,7629,1,2150612992,187973632,1681489920,45056,4000000000,2.612271087646936
1,89,352,352,1408,3904,11,16,0.0001726,512,3814,1,2150612992,187973632,1681489920,45056,4000000000,2.6962451603374427
1,89,352,352,1408,3904,11,16,0.0002441,32,61035,1,2150612992,187973632,1681489920,45056,4000000000,2.546438127762704
1,89,352,352,1408,3904,11,16,0.0002441,64,30517,1,2150612992,187973632,1681489920,45056,4000000000,2.536452439603435
1,89,352,352,1408,3904,11,16,0.0002441,128,15258,1,2150612992,187973632,1681489920,45056,4000000000,2.548025440503673
1,89,352,352,1408,3904,11,16,0.0002441,256,7629,1,2150612992,187973632,1681489920,45056,4000000000,2.57857424183511
1,89,352,352,1408,3904,11,16,0.0002441,512,3814,1,2150612992,187973632,1681489920,45056,4000000000,2.641578012822404
1,89,352,352,1408,3904,11,16,0.0003453,32,61035,1,2150612992,187973632,1681489920,45056,4000000000,2.549203414512484
1,89,352,352,1408,3904,11,16,0.0003453,64,30517,1,2150612992,187973632,1681489920,45056,4000000000,2.534035618285521
1,89,352,352,1408,3904,11,16,0.0003453,128,15258,1,2150612992,187973632,1681489920,45056,4000000000,2.535634388505486
1,89,352,352,1408,3904,11,16,0.0003453,256,7629,1,2150612992,187973632,1681489920,45056,4000000000,2.557540904039467
1,89,352,352,1408,3904,11,16,0.0003453,512,3814,1,2150612992,187973632,1681489920,45056,4000000000,2.6058240233245105
1,89,352,352,1408,3904,11,16,0.0004883,32,61035,1,2150612992,187973632,1681489920,45056,4000000000,2.5546496839292763
1,89,352,352,1408,3904,11,16,0.0004883,64,30517,1,2150612992,187973632,1681489920,45056,4000000000,2.5435238680315697
1,89,352,352,1408,3904,11,16,0.0004883,128,15258,1,2150612992,187973632,1681489920,45056,4000000000,2.5350776444714125
1,89,352,352,1408,3904,11,16,0.0004883,256,7629,1,2150612992,187973632,1681489920,45056,4000000000,2.544327618001756
1,89,352,352,1408,3904,11,16,0.0004883,512,3814,1,2150612992,187973632,1681489920,45056,4000000000,2.5807719043426056
1,89,352,352,1408,3904,11,16,0.0006905,32,61035,1,2150612992,187973632,1681489920,45056,4000000000,2.5661616667932234
1,89,352,352,1408,3904,11,16,0.0006905,64,30517,1,2150612992,187973632,1681489920,45056,4000000000,2.549483748187303
1,89,352,352,1408,3904,11,16,0.0006905,128,15258,1,2150612992,187973632,1681489920,45056,4000000000,2.5419159148229253
1,89,352,352,1408,3904,11,16,0.0006905,256,7629,1,2150612992,187973632,1681489920,45056,4000000000,2.542860094560357
1,89,352,352,1408,3904,11,16,0.0006905,512,3814,1,2150612992,187973632,1681489920,45056,4000000000,2.565195736018828
1,89,352,352,1408,3904,11,16,0.0009766,32,61035,1,2150612992,187973632,1681489920,45056,4000000000,2.571821923940727
1,89,352,352,1408,3904,11,16,0.0009766,64,30517,1,2150612992,187973632,1681489920,45056,4000000000,2.5574476006458373
1,89,352,352,1408,3904,11,16,0.0009766,128,15258,1,2150612992,187973632,1681489920,45056,4000000000,2.54969294206143
1,89,352,352,1408,3904,11,16,0.0009766,256,7629,1,2150612992,187973632,1681489920,45056,4000000000,2.551924500114333
1,89,352,352,1408,3904,11,16,0.0009766,512,3814,1,2150612992,187973632,1681489920,45056,4000000000,2.563398932688698
1,89,352,352,1408,3904,11,16,0.001381,32,61035,1,2150612992,187973632,1681489920,45056,4000000000,2.5865244518284234
1,89,352,352,1408,3904,11,16,0.001381,64,30517,1,2150612992,187973632,1681489920,45056,4000000000,2.55848459200087
1,89,352,352,1408,3904,11,16,0.001381,128,15258,1,2150612992,187973632,1681489920,45056,4000000000,2.555397263787838
1,89,352,352,1408,3904,11,16,0.001381,256,7629,1,2150612992,187973632,1681489920,45056,4000000000,2.563583761714054
1,89,352,352,1408,3904,11,16,0.001381,512,3814,1,2150612992,187973632,1681489920,45056,4000000000,2.5820889104060702
1,89,352,352,1408,3904,11,16,0.001953,32,61035,1,2150612992,187973632,1681489920,45056,4000000000,2.5950021486403045
1,89,352,352,1408,3904,11,16,0.001953,64,30517,1,2150612992,187973632,1681489920,45056,4000000000,2.5832478406604014
1,89,352,352,1408,3904,11,16,0.001953,128,15258,1,2150612992,187973632,1681489920,45056,4000000000,2.586116331222099
1,89,352,352,1408,3904,11,16,0.001953,256,7629,1,2150612992,187973632,1681489920,45056,4000000000,2.5816863532986414
1,89,352,352,1408,3904,11,16,0.001953,512,3814,1,2150612992,187973632,1681489920,45056,4000000000,2.607736653328883
1,89,352,352,1408,3904,11,16,0.002762,32,61035,1,2150612992,187973632,1681489920,45056,4000000000,2.616159807207947
1,89,352,352,1408,3904,11,16,0.002762,64,30517,1,2150612992,187973632,1681489920,45056,4000000000,2.588098378159314
1,89,352,352,1408,3904,11,16,0.002762,128,15258,1,2150612992,187973632,1681489920,45056,4000000000,2.607072537680578
1,89,352,352,1408,3904,11,16,0.002762,256,7629,1,2150612992,187973632,1681489920,45056,4000000000,2.601081717027378
1,89,352,352,1408,3904,11,16,0.002762,512,3814,1,2150612992,187973632,1681489920,45056,4000000000,2.645242802862103
1,89,352,352,1408,3904,11,16,0.0001726,32,122070,1,2150612992,187973632,1681489920,45056,8000000000,2.4422660232881057
1,89,352,352,1408,3904,11,16,0.0001726,64,61035,1,2150612992,187973632,1681489920,45056,8000000000,2.4309252123174594
1,89,352,352,1408,3904,11,16,0.0001726,128,30517,1,2150612992,187973632,1681489920,45056,8000000000,2.436819614736569
1,89,352,352,1408,3904,11,16,0.0001726,256,15258,1,2150612992,187973632,1681489920,45056,8000000000,2.465408102746918
1,89,352,352,1408,3904,11,16,0.0001726,512,7629,1,2150612992,187973632,1681489920,45056,8000000000,2.5152742204112366
1,89,352,352,1408,3904,11,16,0.0002441,32,122070,1,2150612992,187973632,1681489920,45056,8000000000,2.4422338680230258
1,89,352,352,1408,3904,11,16,0.0002441,64,61035,1,2150612992,187973632,1681489920,45056,8000000000,2.4248022743712982
1,89,352,352,1408,3904,11,16,0.0002441,128,30517,1,2150612992,187973632,1681489920,45056,8000000000,2.424126339585731
1,89,352,352,1408,3904,11,16,0.0002441,256,15258,1,2150612992,187973632,1681489920,45056,8000000000,2.4421114214165085
1,89,352,352,1408,3904,11,16,0.0002441,512,7629,1,2150612992,187973632,1681489920,45056,8000000000,2.4813855371879736
1,89,352,352,1408,3904,11,16,0.0003453,32,122070,1,2150612992,187973632,1681489920,45056,8000000000,2.4444873006837287
1,89,352,352,1408,3904,11,16,0.0003453,64,61035,1,2150612992,187973632,1681489920,45056,8000000000,2.4221650247576525
1,89,352,352,1408,3904,11,16,0.0003453,128,30517,1,2150612992,187973632,1681489920,45056,8000000000,2.4177609059013
1,89,352,352,1408,3904,11,16,0.0003453,256,15258,1,2150612992,187973632,1681489920,45056,8000000000,2.429519393035797
1,89,352,352,1408,3904,11,16,0.0003453,512,7629,1,2150612992,187973632,1681489920,45056,8000000000,2.4558872084945245
1,89,352,352,1408,3904,11,16,0.0004883,32,122070,1,2150612992,187973632,1681489920,45056,8000000000,2.4527079661265687
1,89,352,352,1408,3904,11,16,0.0004883,64,61035,1,2150612992,187973632,1681489920,45056,8000000000,2.4239877699871
1,89,352,352,1408,3904,11,16,0.0004883,128,30517,1,2150612992,187973632,1681489920,45056,8000000000,2.417205116671916
1,89,352,352,1408,3904,11,16,0.0004883,256,15258,1,2150612992,187973632,1681489920,45056,8000000000,2.422097097196249
1,89,352,352,1408,3904,11,16,0.0004883,512,7629,1,2150612992,187973632,1681489920,45056,8000000000,2.4400648007334755
1,89,352,352,1408,3904,11,16,0.0006905,32,122070,1,2150612992,187973632,1681489920,45056,8000000000,2.461742386831697
1,89,352,352,1408,3904,11,16,0.0006905,64,61035,1,2150612992,187973632,1681489920,45056,8000000000,2.4279395023247243
1,89,352,352,1408,3904,11,16,0.0006905,128,30517,1,2150612992,187973632,1681489920,45056,8000000000,2.419512272760075
1,89,352,352,1408,3904,11,16,0.0006905,256,15258,1,2150612992,187973632,1681489920,45056,8000000000,2.421112775990604
1,89,352,352,1408,3904,11,16,0.0006905,512,7629,1,2150612992,187973632,1681489920,45056,8000000000,2.431029196805063
1,89,352,352,1408,3904,11,16,0.0009766,32,122070,1,2150612992,187973632,1681489920,45056,8000000000,2.460882829398407
1,89,352,352,1408,3904,11,16,0.0009766,64,61035,1,2150612992,187973632,1681489920,45056,8000000000,2.4399140035961526
1,89,352,352,1408,3904,11,16,0.0009766,128,30517,1,2150612992,187973632,1681489920,45056,8000000000,2.4265020631223235
1,89,352,352,1408,3904,11,16,0.0009766,256,15258,1,2150612992,187973632,1681489920,45056,8000000000,2.42665327078137
1,89,352,352,1408,3904,11,16,0.0009766,512,7629,1,2150612992,187973632,1681489920,45056,8000000000,2.434214526632033
1,89,352,352,1408,3904,11,16,0.001381,32,122070,1,2150612992,187973632,1681489920,45056,8000000000,2.472836349364949
1,89,352,352,1408,3904,11,16,0.001381,64,61035,1,2150612992,187973632,1681489920,45056,8000000000,2.442963968536376
1,89,352,352,1408,3904,11,16,0.001381,128,30517,1,2150612992,187973632,1681489920,45056,8000000000,2.4338471523839007
1,89,352,352,1408,3904,11,16,0.001381,256,15258,1,2150612992,187973632,1681489920,45056,8000000000,2.4403463059904964
1,89,352,352,1408,3904,11,16,0.001381,512,7629,1,2150612992,187973632,1681489920,45056,8000000000,2.447792567806372
1,89,352,352,1408,3904,11,16,0.001953,32,122070,1,2150612992,187973632,1681489920,45056,8000000000,2.490890933167179
1,89,352,352,1408,3904,11,16,0.001953,64,61035,1,2150612992,187973632,1681489920,45056,8000000000,2.457482484935133
1,89,352,352,1408,3904,11,16,0.001953,128,30517,1,2150612992,187973632,1681489920,45056,8000000000,2.441396301497276
1,89,352,352,1408,3904,11,16,0.001953,256,15258,1,2150612992,187973632,1681489920,45056,8000000000,2.451960566957802
1,89,352,352,1408,3904,11,16,0.001953,512,7629,1,2150612992,187973632,1681489920,45056,8000000000,2.466153327040673
1,89,352,352,1408,3904,11,16,0.002762,32,122070,1,2150612992,187973632,1681489920,45056,8000000000,2.5160325472095724
1,89,352,352,1408,3904,11,16,0.002762,64,61035,1,2150612992,187973632,1681489920,45056,8000000000,2.48054991543712
1,89,352,352,1408,3904,11,16,0.002762,128,30517,1,2150612992,187973632,1681489920,45056,8000000000,2.455776857266894
1,89,352,352,1408,3904,11,16,0.002762,256,15258,1,2150612992,187973632,1681489920,45056,8000000000,2.4653752963664326
1,89,352,352,1408,3904,11,16,0.002762,512,7629,1,2150612992,187973632,1681489920,45056,8000000000,2.4896387129248407
1,89,352,352,1408,3904,11,16,0.0001726,32,305175,1,2150612992,187973632,1681489920,45056,20000000000,2.340925199403488
1,89,352,352,1408,3904,11,16,0.0001726,64,152587,1,2150612992,187973632,1681489920,45056,20000000000,2.3187983116412023
1,89,352,352,1408,3904,11,16,0.0001726,128,76293,1,2150612992,187973632,1681489920,45056,20000000000,2.312275908163364
1,89,352,352,1408,3904,11,16,0.0001726,256,38146,1,2150612992,187973632,1681489920,45056,20000000000,2.324610665975448
1,89,352,352,1408,3904,11,16,0.0001726,512,19073,1,2150612992,187973632,1681489920,45056,20000000000,2.352357797065014
1,89,352,352,1408,3904,11,16,0.0002441,32,305175,1,2150612992,187973632,1681489920,45056,20000000000,2.3412146691153644
1,89,352,352,1408,3904,11,16,0.0002441,64,152587,1,2150612992,187973632,1681489920,45056,20000000000,2.3141221729716905
1,89,352,352,1408,3904,11,16,0.0002441,128,76293,1,2150612992,187973632,1681489920,45056,20000000000,2.3040369752627634
1,89,352,352,1408,3904,11,16,0.0002441,256,38146,1,2150612992,187973632,1681489920,45056,20000000000,2.3106799317758107
1,89,352,352,1408,3904,11,16,0.0002441,512,19073,1,2150612992,187973632,1681489920,45056,20000000000,2.330136286182561
1,89,352,352,1408,3904,11,16,0.0003453,32,305175,1,2150612992,187973632,1681489920,45056,20000000000,2.344877581954548
1,89,352,352,1408,3904,11,16,0.0003453,64,152587,1,2150612992,187973632,1681489920,45056,20000000000,2.313221809786379
1,89,352,352,1408,3904,11,16,0.0003453,128,76293,1,2150612992,187973632,1681489920,45056,20000000000,2.2993854044787616
1,89,352,352,1408,3904,11,16,0.0003453,256,38146,1,2150612992,187973632,1681489920,45056,20000000000,2.305928332751915
1,89,352,352,1408,3904,11,16,0.0003453,512,19073,1,2150612992,187973632,1681489920,45056,20000000000,2.3216271353939795
1,89,352,352,1408,3904,11,16,0.0004883,32,305175,1,2150612992,187973632,1681489920,45056,20000000000,2.3504138982875182
1,89,352,352,1408,3904,11,16,0.0004883,64,152587,1,2150612992,187973632,1681489920,45056,20000000000,2.314013100194778
1,89,352,352,1408,3904,11,16,0.0004883,128,76293,1,2150612992,187973632,1681489920,45056,20000000000,2.302801679158547
1,89,352,352,1408,3904,11,16,0.0004883,256,38146,1,2150612992,187973632,1681489920,45056,20000000000,2.3034101338180504
1,89,352,352,1408,3904,11,16,0.0004883,512,19073,1,2150612992,187973632,1681489920,45056,20000000000,2.310159989078
1,89,352,352,1408,3904,11,16,0.0006905,32,305175,1,2150612992,187973632,1681489920,45056,20000000000,2.358616336813115
1,89,352,352,1408,3904,11,16,0.0006905,64,152587,1,2150612992,187973632,1681489920,45056,20000000000,2.321344556576669
1,89,352,352,1408,3904,11,16,0.0006905,128,76293,1,2150612992,187973632,1681489920,45056,20000000000,2.304734961184664
1,89,352,352,1408,3904,11,16,0.0006905,256,38146,1,2150612992,187973632,1681489920,45056,20000000000,2.3001236434810406
1,89,352,352,1408,3904,11,16,0.0006905,512,19073,1,2150612992,187973632,1681489920,45056,20000000000,2.306603799995356
1,89,352,352,1408,3904,11,16,0.0009766,32,305175,1,2150612992,187973632,1681489920,45056,20000000000,2.371680618800123
1,89,352,352,1408,3904,11,16,0.0009766,64,152587,1,2150612992,187973632,1681489920,45056,20000000000,2.3261434545684345
1,89,352,352,1408,3904,11,16,0.0009766,128,76293,1,2150612992,187973632,1681489920,45056,20000000000,2.306510488877982
1,89,352,352,1408,3904,11,16,0.0009766,256,38146,1,2150612992,187973632,1681489920,45056,20000000000,2.300142096314674
1,89,352,352,1408,3904,11,16,0.0009766,512,19073,1,2150612992,187973632,1681489920,45056,20000000000,2.3061576839795963
1,89,352,352,1408,3904,11,16,0.001381,32,305175,1,2150612992,187973632,1681489920,45056,20000000000,2.3994683031732995
1,89,352,352,1408,3904,11,16,0.001381,64,152587,1,2150612992,187973632,1681489920,45056,20000000000,2.33478386552406
1,89,352,352,1408,3904,11,16,0.001381,128,76293,1,2150612992,187973632,1681489920,45056,20000000000,2.304232148527952
1,89,352,352,1408,3904,11,16,0.001381,256,38146,1,2150612992,187973632,1681489920,45056,20000000000,2.303122478018086
1,89,352,352,1408,3904,11,16,0.001381,512,19073,1,2150612992,187973632,1681489920,45056,20000000000,2.3106409899351745
1,89,352,352,1408,3904,11,16,0.001953,32,305175,1,2150612992,187973632,1681489920,45056,20000000000,2.4234600004404263
1,89,352,352,1408,3904,11,16,0.001953,64,152587,1,2150612992,187973632,1681489920,45056,20000000000,2.3424737581013644
1,89,352,352,1408,3904,11,16,0.001953,128,76293,1,2150612992,187973632,1681489920,45056,20000000000,2.3130774913163568
1,89,352,352,1408,3904,11,16,0.001953,256,38146,1,2150612992,187973632,1681489920,45056,20000000000,2.3047742178398023
1,89,352,352,1408,3904,11,16,0.001953,512,19073,1,2150612992,187973632,1681489920,45056,20000000000,2.32616001325922
1,89,352,352,1408,3904,11,16,0.002762,32,305175,1,2150612992,187973632,1681489920,45056,20000000000,2.45546690557417
1,89,352,352,1408,3904,11,16,0.002762,64,152587,1,2150612992,187973632,1681489920,45056,20000000000,2.3693321611716978
1,89,352,352,1408,3904,11,16,0.002762,128,76293,1,2150612992,187973632,1681489920,45056,20000000000,2.3293234829360228
1,89,352,352,1408,3904,11,16,0.002762,256,38146,1,2150612992,187973632,1681489920,45056,20000000000,2.3207039063941943
1,89,352,352,1408,3904,11,16,0.002762,512,19073,1,2150612992,187973632,1681489920,45056,20000000000,2.327704091366318
