topk,nume,moeh,sed,h,ffnh,numh,numl,lr,bs,ti,numld,N,Na,M,kvcache,D,loss
2,88,352,704,1408,3904,11,16,0.0004883,256,7629,1,2150612992,232579072,1949122560,45056,4000000000,2.503334472236985
2,88,352,704,1408,3904,11,16,0.0004883,512,3814,1,2150612992,232579072,1949122560,45056,4000000000,2.538514950906231
2,88,352,704,1408,3904,11,16,0.0006905,32,61035,1,2150612992,232579072,1949122560,45056,4000000000,2.5203870988658887
2,88,352,704,1408,3904,11,16,0.0006905,64,30517,1,2150612992,232579072,1949122560,45056,4000000000,2.501268025447904
2,88,352,704,1408,3904,11,16,0.0006905,128,15258,1,2150612992,232579072,1949122560,45056,4000000000,2.494243181416009
2,88,352,704,1408,3904,11,16,0.0006905,256,7629,1,2150612992,232579072,1949122560,45056,4000000000,2.498809266861728
2,88,352,704,1408,3904,11,16,0.0006905,512,3814,1,2150612992,232579072,1949122560,45056,4000000000,2.52310138548684
2,88,352,704,1408,3904,11,16,0.0009766,32,61035,1,2150612992,232579072,1949122560,45056,4000000000,2.5284623244121938
2,88,352,704,1408,3904,11,16,0.0009766,64,30517,1,2150612992,232579072,1949122560,45056,4000000000,2.5097646528990354
2,88,352,704,1408,3904,11,16,0.0009766,128,15258,1,2150612992,232579072,1949122560,45056,4000000000,2.505093952003722
2,88,352,704,1408,3904,11,16,0.0009766,256,7629,1,2150612992,232579072,1949122560,45056,4000000000,2.5055377674997765
2,88,352,704,1408,3904,11,16,0.0009766,512,3814,1,2150612992,232579072,1949122560,45056,4000000000,2.5208184225901507
2,88,352,704,1408,3904,11,16,0.001381,32,61035,1,2150612992,232579072,1949122560,45056,4000000000,2.53964508599012
2,88,352,704,1408,3904,11,16,0.001381,64,30517,1,2150612992,232579072,1949122560,45056,4000000000,2.5189745461336805
2,88,352,704,1408,3904,11,16,0.001381,128,15258,1,2150612992,232579072,1949122560,45056,4000000000,2.519717619768276
2,88,352,704,1408,3904,11,16,0.001381,256,7629,1,2150612992,232579072,1949122560,45056,4000000000,2.5211908019772293
2,88,352,704,1408,3904,11,16,0.001381,512,3814,1,2150612992,232579072,1949122560,45056,4000000000,2.5374605694253773
2,88,352,704,1408,3904,11,16,0.001953,32,61035,1,2150612992,232579072,1949122560,45056,4000000000,2.555680359632411
2,88,352,704,1408,3904,11,16,0.001953,64,30517,1,2150612992,232579072,1949122560,45056,4000000000,2.539091812415466
2,88,352,704,1408,3904,11,16,0.001953,128,15258,1,2150612992,232579072,1949122560,45056,4000000000,2.54126064822149
2,88,352,704,1408,3904,11,16,0.001953,256,7629,1,2150612992,232579072,1949122560,45056,4000000000,2.549333006335669
2,88,352,704,1408,3904,11,16,0.001953,512,3814,1,2150612992,232579072,1949122560,45056,4000000000,2.5588467454712664
2,88,352,704,1408,3904,11,16,0.002762,32,61035,1,2150612992,232579072,1949122560,45056,4000000000,2.571455210228712
2,88,352,704,1408,3904,11,16,0.002762,64,30517,1,2150612992,232579072,1949122560,45056,4000000000,2.5367457035248915
2,88,352,704,1408,3904,11,16,0.002762,128,15258,1,2150612992,232579072,1949122560,45056,4000000000,2.5561438557760208
2,88,352,704,1408,3904,11,16,0.002762,256,7629,1,2150612992,232579072,1949122560,45056,4000000000,2.58065884719752
2,88,352,704,1408,3904,11,16,0.002762,512,3814,1,2150612992,232579072,1949122560,45056,4000000000,2.61779018757892
2,88,352,704,1408,3904,11,16,0.0001726,32,122070,1,2150612992,232579072,1949122560,45056,8000000000,2.401538043793429
2,88,352,704,1408,3904,11,16,0.0001726,64,61035,1,2150612992,232579072,1949122560,45056,8000000000,2.3928799240689265
2,88,352,704,1408,3904,11,16,0.0001726,128,30517,1,2150612992,232579072,1949122560,45056,8000000000,2.401874306039869
2,88,352,704,1408,3904,11,16,0.0001726,256,15258,1,2150612992,232579072,1949122560,45056,8000000000,2.430146689317211
2,88,352,704,1408,3904,11,16,0.0001726,512,7629,1,2150612992,232579072,1949122560,45056,8000000000,2.4831557562363984
2,88,352,704,1408,3904,11,16,0.0002441,32,122070,1,2150612992,232579072,1949122560,45056,8000000000,2.396140346227699
2,88,352,704,1408,3904,11,16,0.0002441,64,61035,1,2150612992,232579072,1949122560,45056,8000000000,2.38433931180012
2,88,352,704,1408,3904,11,16,0.0002441,128,30517,1,2150612992,232579072,1949122560,45056,8000000000,2.38777695918177
2,88,352,704,1408,3904,11,16,0.0002441,256,15258,1,2150612992,232579072,1949122560,45056,8000000000,2.406198191395025
2,88,352,704,1408,3904,11,16,0.0002441,512,7629,1,2150612992,232579072,1949122560,45056,8000000000,2.444666703333613
2,88,352,704,1408,3904,11,16,0.0003453,32,122070,1,2150612992,232579072,1949122560,45056,8000000000,2.396129446945133
2,88,352,704,1408,3904,11,16,0.0003453,64,61035,1,2150612992,232579072,1949122560,45056,8000000000,2.3811805541735325
2,88,352,704,1408,3904,11,16,0.0003453,128,30517,1,2150612992,232579072,1949122560,45056,8000000000,2.378703352911849
2,88,352,704,1408,3904,11,16,0.0003453,256,15258,1,2150612992,232579072,1949122560,45056,8000000000,2.3920291942512706
2,88,352,704,1408,3904,11,16,0.0003453,512,7629,1,2150612992,232579072,1949122560,45056,8000000000,2.420717494296716
2,88,352,704,1408,3904,11,16,0.0004883,32,122070,1,2150612992,232579072,1949122560,45056,8000000000,2.399111038272433
2,88,352,704,1408,3904,11,16,0.0004883,64,61035,1,2150612992,232579072,1949122560,45056,8000000000,2.384220721236292
2,88,352,704,1408,3904,11,16,0.0004883,128,30517,1,2150612992,232579072,1949122560,45056,8000000000,2.375904868335475
2,88,352,704,1408,3904,11,16,0.0004883,256,15258,1,2150612992,232579072,1949122560,45056,8000000000,2.383412368419986
2,88,352,704,1408,3904,11,16,0.0004883,512,7629,1,2150612992,232579072,1949122560,45056,8000000000,2.403714435394344
2,88,352,704,1408,3904,11,16,0.0006905,32,122070,1,2150612992,232579072,1949122560,45056,8000000000,2.406521065576229
2,88,352,704,1408,3904,11,16,0.0006905,64,61035,1,2150612992,232579072,1949122560,45056,8000000000,2.3853208571888644
2,88,352,704,1408,3904,11,16,0.0006905,128,30517,1,2150612992,232579072,1949122560,45056,8000000000,2.378550892568412
2,88,352,704,1408,3904,11,16,0.0006905,256,15258,1,2150612992,232579072,1949122560,45056,8000000000,2.3810122144023897
2,88,352,704,1408,3904,11,16,0.0006905,512,7629,1,2150612992,232579072,1949122560,45056,8000000000,2.3938608849974816
2,88,352,704,1408,3904,11,16,0.0009766,32,122070,1,2150612992,232579072,1949122560,45056,8000000000,2.41501324322497
2,88,352,704,1408,3904,11,16,0.0009766,64,61035,1,2150612992,232579072,1949122560,45056,8000000000,2.389784040154491
2,88,352,704,1408,3904,11,16,0.0009766,128,30517,1,2150612992,232579072,1949122560,45056,8000000000,2.3813113160839907
2,88,352,704,1408,3904,11,16,0.0009766,256,15258,1,2150612992,232579072,1949122560,45056,8000000000,2.386743864604488
2,88,352,704,1408,3904,11,16,0.0009766,512,7629,1,2150612992,232579072,1949122560,45056,8000000000,2.393843129655572
2,88,352,704,1408,3904,11,16,0.001381,32,122070,1,2150612992,232579072,1949122560,45056,8000000000,2.432661924417615
2,88,352,704,1408,3904,11,16,0.001381,64,61035,1,2150612992,232579072,1949122560,45056,8000000000,2.401764423308239
2,88,352,704,1408,3904,11,16,0.001381,128,30517,1,2150612992,232579072,1949122560,45056,8000000000,2.3932301779095333
2,88,352,704,1408,3904,11,16,0.001381,256,15258,1,2150612992,232579072,1949122560,45056,8000000000,2.398667178472742
2,88,352,704,1408,3904,11,16,0.001381,512,7629,1,2150612992,232579072,1949122560,45056,8000000000,2.400713710005121
2,88,352,704,1408,3904,11,16,0.001953,32,122070,1,2150612992,232579072,1949122560,45056,8000000000,2.4516860794751305
2,88,352,704,1408,3904,11,16,0.001953,64,61035,1,2150612992,232579072,1949122560,45056,8000000000,2.4133155496963727
2,88,352,704,1408,3904,11,16,0.001953,128,30517,1,2150612992,232579072,1949122560,45056,8000000000,2.404839684851781
2,88,352,704,1408,3904,11,16,0.001953,256,15258,1,2150612992,232579072,1949122560,45056,8000000000,2.4177996440934333
2,88,352,704,1408,3904,11,16,0.001953,512,7629,1,2150612992,232579072,1949122560,45056,8000000000,2.416828029208529
2,88,352,704,1408,3904,11,16,0.002762,32,122070,1,2150612992,232579072,1949122560,45056,8000000000,2.4809170171351105
2,88,352,704,1408,3904,11,16,0.002762,64,61035,1,2150612992,232579072,1949122560,45056,8000000000,2.427391496022828
2,88,352,704,1408,3904,11,16,0.002762,128,30517,1,2150612992,232579072,1949122560,45056,8000000000,2.41281913067221
2,88,352,704,1408,3904,11,16,0.002762,256,15258,1,2150612992,232579072,1949122560,45056,8000000000,2.432038211581705
2,88,352,704,1408,3904,11,16,0.002762,512,7629,1,2150612992,232579072,1949122560,45056,8000000000,2.459327207142876
2,88,352,704,1408,3904,11,16,0.0001726,32,305175,1,2150612992,232579072,1949122560,45056,20000000000,2.299912294277308
2,88,352,704,1408,3904,11,16,0.0001726,64,152587,1,2150612992,232579072,1949122560,45056,20000000000,2.278439190186236
2,88,352,704,1408,3904,11,16,0.0001726,128,76293,1,2150612992,232579072,1949122560,45056,20000000000,2.276352173701084
2,88,352,704,1408,3904,11,16,0.0001726,256,38146,1,2150612992,232579072,1949122560,45056,20000000000,2.2896192559793422
2,88,352,704,1408,3904,11,16,0.0001726,512,19073,1,2150612992,232579072,1949122560,45056,20000000000,2.318569872283675
2,88,352,704,1408,3904,11,16,0.0002441,32,305175,1,2150612992,232579072,1949122560,45056,20000000000,2.298464821334248
2,88,352,704,1408,3904,11,16,0.0002441,64,152587,1,2150612992,232579072,1949122560,45056,20000000000,2.27158841631954
2,88,352,704,1408,3904,11,16,0.0002441,128,76293,1,2150612992,232579072,1949122560,45056,20000000000,2.2661032528888883
2,88,352,704,1408,3904,11,16,0.0002441,256,38146,1,2150612992,232579072,1949122560,45056,20000000000,2.2734960756645632
2,88,352,704,1408,3904,11,16,0.0002441,512,19073,1,2150612992,232579072,1949122560,45056,20000000000,2.2946548964637543
2,88,352,704,1408,3904,11,16,0.0003453,32,305175,1,2150612992,232579072,1949122560,45056,20000000000,2.3014613775632378
2,88,352,704,1408,3904,11,16,0.0003453,64,152587,1,2150612992,232579072,1949122560,45056,20000000000,2.270644947633365
2,88,352,704,1408,3904,11,16,0.0003453,128,76293,1,2150612992,232579072,1949122560,45056,20000000000,2.2594969238216005
2,88,352,704,1408,3904,11,16,0.0003453,256,38146,1,2150612992,232579072,1949122560,45056,20000000000,2.262755116109115
2,88,352,704,1408,3904,11,16,0.0003453,512,19073,1,2150612992,232579072,1949122560,45056,20000000000,2.2788635647349897
2,88,352,704,1408,3904,11,16,0.0004883,32,305175,1,2150612992,232579072,1949122560,45056,20000000000,2.307997764421316
2,88,352,704,1408,3904,11,16,0.0004883,64,152587,1,2150612992,232579072,1949122560,45056,20000000000,2.2715459974312844
2,88,352,704,1408,3904,11,16,0.0004883,128,76293,1,2150612992,232579072,1949122560,45056,20000000000,2.257514463556802
2,88,352,704,1408,3904,11,16,0.0004883,256,38146,1,2150612992,232579072,1949122560,45056,20000000000,2.2577424270903994
2,88,352,704,1408,3904,11,16,0.0004883,512,19073,1,2150612992,232579072,1949122560,45056,20000000000,2.269473237001105
2,88,352,704,1408,3904,11,16,0.0006905,32,305175,1,2150612992,232579072,1949122560,45056,20000000000,2.315792609183232
2,88,352,704,1408,3904,11,16,0.0006905,64,152587,1,2150612992,232579072,1949122560,45056,20000000000,2.274504585105847
2,88,352,704,1408,3904,11,16,0.0006905,128,76293,1,2150612992,232579072,1949122560,45056,20000000000,2.2582273596643314
2,88,352,704,1408,3904,11,16,0.0006905,256,38146,1,2150612992,232579072,1949122560,45056,20000000000,2.2573087568911103
2,88,352,704,1408,3904,11,16,0.0006905,512,19073,1,2150612992,232579072,1949122560,45056,20000000000,2.2644662790427104
2,88,352,704,1408,3904,11,16,0.0009766,32,305175,1,2150612992,232579072,1949122560,45056,20000000000,2.328126186761612
2,88,352,704,1408,3904,11,16,0.0009766,64,152587,1,2150612992,232579072,1949122560,45056,20000000000,2.280676875827089
2,88,352,704,1408,3904,11,16,0.0009766,128,76293,1,2150612992,232579072,1949122560,45056,20000000000,2.2628288172774016
2,88,352,704,1408,3904,11,16,0.0009766,256,38146,1,2150612992,232579072,1949122560,45056,20000000000,2.2567202027348063
2,88,352,704,1408,3904,11,16,0.0009766,512,19073,1,2150612992,232579072,1949122560,45056,20000000000,2.264858968485268
2,88,352,704,1408,3904,11,16,0.001381,32,305175,1,2150612992,232579072,1949122560,45056,20000000000,2.3421324455450767
2,88,352,704,1408,3904,11,16,0.001381,64,152587,1,2150612992,232579072,1949122560,45056,20000000000,2.2905554166492075
2,88,352,704,1408,3904,11,16,0.001381,128,76293,1,2150612992,232579072,1949122560,45056,20000000000,2.266158065289213
2,88,352,704,1408,3904,11,16,0.001381,256,38146,1,2150612992,232579072,1949122560,45056,20000000000,2.2608963321509328
2,88,352,704,1408,3904,11,16,0.001381,512,19073,1,2150612992,232579072,1949122560,45056,20000000000,2.272111301234652
2,88,352,704,1408,3904,11,16,0.001953,32,305175,1,2150612992,232579072,1949122560,45056,20000000000,2.3705696308964628
2,88,352,704,1408,3904,11,16,0.001953,64,152587,1,2150612992,232579072,1949122560,45056,20000000000,2.303976267102404
2,88,352,704,1408,3904,11,16,0.001953,128,76293,1,2150612992,232579072,1949122560,45056,20000000000,2.269606693420656
2,88,352,704,1408,3904,11,16,0.001953,256,38146,1,2150612992,232579072,1949122560,45056,20000000000,2.2655029702312315
2,88,352,704,1408,3904,11,16,0.001953,512,19073,1,2150612992,232579072,1949122560,45056,20000000000,2.2786034332070177
2,88,352,704,1408,3904,11,16,0.002762,32,305175,1,2150612992,232579072,1949122560,45056,20000000000,2.400094930769809
2,88,352,704,1408,3904,11,16,0.002762,64,152587,1,2150612992,232579072,1949122560,45056,20000000000,2.3243670888187
2,88,352,704,1408,3904,11,16,0.002762,128,76293,1,2150612992,232579072,1949122560,45056,20000000000,2.283303813288258
2,88,352,704,1408,3904,11,16,0.002762,256,38146,1,2150612992,232579072,1949122560,45056,20000000000,2.2830947555513514
2,88,352,704,1408,3904,11,16,0.002762,512,19073,1,2150612992,232579072,1949122560,45056,20000000000,2.297991078493654
