h,ffnh,numh,numl,lr,bs,ti,D,N,loss
960,9368,15,7,0.001381,512,3814,4000000000,214663680,2.690903
960,9368,15,7,0.002762,64,30517,4000000000,214663680,2.633639
960,9368,15,7,0.005524,736,2653,4000000000,214663680,2.744512
960,9368,15,7,0.001953,736,2653,4000000000,214663680,2.691092
960,9368,15,7,0.001953,2048,953,4000000000,214663680,2.957443
960,9368,15,7,0.01105,64,30517,4000000000,214663680,6.846703
960,9368,15,7,0.0009766,2048,953,4000000000,214663680,2.995705
960,9368,15,7,0.001953,64,30517,4000000000,214663680,2.628162
960,9368,15,7,0.005524,128,15258,4000000000,214663680,2.728537
960,9368,15,7,0.0006905,1024,1907,4000000000,214663680,2.789407
960,9368,15,7,0.0004883,512,3814,4000000000,214663680,2.729671
960,9368,15,7,0.0221,1024,1907,4000000000,214663680,6.626075
960,9368,15,7,0.002762,736,2653,4000000000,214663680,2.683074
960,9368,15,7,0.001381,256,7629,4000000000,214663680,2.708724
960,9368,15,7,0.007812,1024,1907,4000000000,214663680,2.843543
960,9368,15,7,0.001953,128,15258,4000000000,214663680,2.659476
960,9368,15,7,0.01105,352,5548,4000000000,214663680,2.790683
960,9368,15,7,0.007812,32,61035,4000000000,214663680,2.839999
960,9368,15,7,0.0221,2048,953,4000000000,214663680,6.867767
960,9368,15,7,0.01105,512,3814,4000000000,214663680,2.769315
960,9368,15,7,0.002762,512,3814,4000000000,214663680,2.667648
960,9368,15,7,0.005524,192,10172,4000000000,214663680,2.738893
960,9368,15,7,0.0004883,2048,953,4000000000,214663680,3.029618
960,9368,15,7,0.01562,736,2653,4000000000,214663680,6.666737
960,9368,15,7,0.0006905,256,7629,4000000000,214663680,2.734028
960,9368,15,7,0.0221,736,2653,4000000000,214663680,6.786053
960,9368,15,7,0.0221,32,61035,4000000000,214663680,6.79353
960,9368,15,7,0.002762,352,5548,4000000000,214663680,2.683172
960,9368,15,7,0.0006905,352,5548,4000000000,214663680,2.725368
960,9368,15,7,0.01105,256,7629,4000000000,214663680,2.800361
960,9368,15,7,0.003906,128,15258,4000000000,214663680,2.676945
960,9368,15,7,0.001381,352,5548,4000000000,214663680,2.694424
960,9368,15,7,0.001381,2048,953,4000000000,214663680,2.989339
960,9368,15,7,0.005524,32,61035,4000000000,214663680,2.671601
960,9368,15,7,0.002762,128,15258,4000000000,214663680,2.655342
960,9368,15,7,0.0221,64,30517,4000000000,214663680,6.518632
960,9368,15,7,0.002762,192,10172,4000000000,214663680,2.676602
960,9368,15,7,0.0009766,64,30517,4000000000,214663680,2.640777
960,9368,15,7,0.007812,736,2653,4000000000,214663680,2.765598
960,9368,15,7,0.003906,352,5548,4000000000,214663680,2.7003
960,9368,15,7,0.01105,128,15258,4000000000,214663680,6.760716
960,9368,15,7,0.005524,512,3814,4000000000,214663680,2.722828
960,9368,15,7,0.0006905,64,30517,4000000000,214663680,2.651544
960,9368,15,7,0.005524,2048,953,4000000000,214663680,3.012168
960,9368,15,7,0.0006905,128,15258,4000000000,214663680,2.686187
960,9368,15,7,0.001381,1024,1907,4000000000,214663680,2.744425
960,9368,15,7,0.005524,352,5548,4000000000,214663680,2.72779
960,9368,15,7,0.001953,256,7629,4000000000,214663680,2.693583
960,9368,15,7,0.0221,512,3814,4000000000,214663680,6.510764
960,9368,15,7,0.0004883,32,61035,4000000000,214663680,2.612445
960,9368,15,7,0.0006905,192,10172,4000000000,214663680,2.714851
960,9368,15,7,0.0006905,32,61035,4000000000,214663680,2.605473
960,9368,15,7,0.001953,32,61035,4000000000,214663680,2.604625
960,9368,15,7,0.001953,1024,1907,4000000000,214663680,2.734656
960,9368,15,7,0.002762,32,61035,4000000000,214663680,2.611731
960,9368,15,7,0.01562,256,7629,4000000000,214663680,2.945251
960,9368,15,7,0.0004883,352,5548,4000000000,214663680,2.745652
960,9368,15,7,0.003906,1024,1907,4000000000,214663680,2.749289
960,9368,15,7,0.0004883,736,2653,4000000000,214663680,2.770526
960,9368,15,7,0.001381,128,15258,4000000000,214663680,2.666653
960,9368,15,7,0.0004883,256,7629,4000000000,214663680,2.746819
960,9368,15,7,0.003906,256,7629,4000000000,214663680,2.699755
960,9368,15,7,0.01562,352,5548,4000000000,214663680,6.693921
960,9368,15,7,0.001381,32,61035,4000000000,214663680,2.596925
960,9368,15,7,0.0221,352,5548,4000000000,214663680,6.574004
960,9368,15,7,0.0221,128,15258,4000000000,214663680,6.431684
960,9368,15,7,0.0004883,64,30517,4000000000,214663680,2.659871
960,9368,15,7,0.007812,352,5548,4000000000,214663680,2.772547
960,9368,15,7,0.0009766,352,5548,4000000000,214663680,2.715641
960,9368,15,7,0.01562,1024,1907,4000000000,214663680,6.378222
960,9368,15,7,0.0004883,192,10172,4000000000,214663680,2.724123
960,9368,15,7,0.0009766,256,7629,4000000000,214663680,2.721377
960,9368,15,7,0.002762,1024,1907,4000000000,214663680,2.729779
960,9368,15,7,0.005524,1024,1907,4000000000,214663680,2.816
960,9368,15,7,0.002762,2048,953,4000000000,214663680,2.971467
960,9368,15,7,0.0221,192,10172,4000000000,214663680,6.438018
960,9368,15,7,0.0004883,1024,1907,4000000000,214663680,2.826662
960,9368,15,7,0.007812,512,3814,4000000000,214663680,2.732217
960,9368,15,7,0.01562,64,30517,4000000000,214663680,6.540029
960,9368,15,7,0.007812,256,7629,4000000000,214663680,2.766615
960,9368,15,7,0.01105,1024,1907,4000000000,214663680,2.890114
960,9368,15,7,0.0221,256,7629,4000000000,214663680,6.75994
960,9368,15,7,0.003906,736,2653,4000000000,214663680,2.701895
960,9368,15,7,0.01105,2048,953,4000000000,214663680,3.159467
960,9368,15,7,0.01562,512,3814,4000000000,214663680,5.582024
960,9368,15,7,0.0006905,512,3814,4000000000,214663680,2.707428
960,9368,15,7,0.003906,32,61035,4000000000,214663680,2.628925
960,9368,15,7,0.003906,2048,953,4000000000,214663680,2.926355
960,9368,15,7,0.01105,32,61035,4000000000,214663680,2.811954
960,9368,15,7,0.007812,2048,953,4000000000,214663680,3.108078
960,9368,15,7,0.007812,192,10172,4000000000,214663680,2.753373
960,9368,15,7,0.003906,512,3814,4000000000,214663680,2.676975
960,9368,15,7,0.01105,192,10172,4000000000,214663680,6.857866
960,9368,15,7,0.001953,512,3814,4000000000,214663680,2.667096
960,9368,15,7,0.01562,2048,953,4000000000,214663680,6.002366
960,9368,15,7,0.001381,192,10172,4000000000,214663680,2.690785
960,9368,15,7,0.0009766,736,2653,4000000000,214663680,2.719412
960,9368,15,7,0.001953,192,10172,4000000000,214663680,2.678309
960,9368,15,7,0.0006905,2048,953,4000000000,214663680,3.008752
960,9368,15,7,0.001953,352,5548,4000000000,214663680,2.68571
960,9368,15,7,0.005524,64,30517,4000000000,214663680,2.696332
960,9368,15,7,0.0009766,128,15258,4000000000,214663680,2.676996
960,9368,15,7,0.0006905,736,2653,4000000000,214663680,2.740086
960,9368,15,7,0.007812,64,30517,4000000000,214663680,2.714233
960,9368,15,7,0.0009766,192,10172,4000000000,214663680,2.698454
960,9368,15,7,0.0009766,512,3814,4000000000,214663680,2.701194
960,9368,15,7,0.01105,736,2653,4000000000,214663680,2.807802
960,9368,15,7,0.001381,736,2653,4000000000,214663680,2.713961
960,9368,15,7,0.007812,128,15258,4000000000,214663680,2.733316
960,9368,15,7,0.003906,192,10172,4000000000,214663680,2.680363
960,9368,15,7,0.007812,64,86822,11400000000,214663680,2.54926
960,9368,15,7,0.001953,64,86822,11400000000,214663680,2.479835
960,9368,15,7,0.002762,1024,5426,11400000000,214663680,2.540675
960,9368,15,7,0.007812,192,28940,11400000000,214663680,2.512998
960,9368,15,7,0.01562,2048,2713,11400000000,214663680,6.529248
960,9368,15,7,0.002762,32,173645,11400000000,214663680,2.489158
960,9368,15,7,0.002762,64,86822,11400000000,214663680,2.483029
960,9368,15,7,0.007812,512,10852,11400000000,214663680,2.557556
960,9368,15,7,0.0221,736,7549,11400000000,214663680,6.803935
960,9368,15,7,0.005524,64,86822,11400000000,214663680,2.521728
960,9368,15,7,0.0006905,64,86822,11400000000,214663680,2.48995
960,9368,15,7,0.002762,128,43411,11400000000,214663680,2.464136
960,9368,15,7,0.0004883,128,43411,11400000000,214663680,2.502225
960,9368,15,7,0.003906,736,7549,11400000000,214663680,2.527373
960,9368,15,7,0.01105,512,10852,11400000000,214663680,2.572145
960,9368,15,7,0.003906,256,21705,11400000000,214663680,2.464449
960,9368,15,7,0.002762,256,21705,11400000000,214663680,2.46321
960,9368,15,7,0.0009766,64,86822,11400000000,214663680,2.483642
960,9368,15,7,0.001953,736,7549,11400000000,214663680,2.531522
960,9368,15,7,0.01105,2048,2713,11400000000,214663680,2.690444
960,9368,15,7,0.007812,128,43411,11400000000,214663680,2.520296
960,9368,15,7,0.001381,736,7549,11400000000,214663680,2.544914
960,9368,15,7,0.0221,64,86822,11400000000,214663680,6.95436
960,9368,15,7,0.001953,352,15785,11400000000,214663680,2.492115
960,9368,15,7,0.007812,352,15785,11400000000,214663680,2.540549
960,9368,15,7,0.01562,192,28940,11400000000,214663680,7.049195
960,9368,15,7,0.0221,352,15785,11400000000,214663680,6.435555
960,9368,15,7,0.0009766,32,173645,11400000000,214663680,2.456829
960,9368,15,7,0.007812,2048,2713,11400000000,214663680,2.665553
960,9368,15,7,0.0221,32,173645,11400000000,214663680,7.071953
960,9368,15,7,0.01105,352,15785,11400000000,214663680,2.564733
960,9368,15,7,0.0004883,32,173645,11400000000,214663680,2.458681
960,9368,15,7,0.001381,512,10852,11400000000,214663680,2.544996
960,9368,15,7,0.0004883,736,7549,11400000000,214663680,2.590775
960,9368,15,7,0.001381,1024,5426,11400000000,214663680,2.566567
960,9368,15,7,0.0009766,128,43411,11400000000,214663680,2.482751
960,9368,15,7,0.007812,736,7549,11400000000,214663680,2.554986
960,9368,15,7,0.001381,32,173645,11400000000,214663680,2.461626
960,9368,15,7,0.003906,64,86822,11400000000,214663680,2.503133
960,9368,15,7,0.0009766,1024,5426,11400000000,214663680,2.571986
960,9368,15,7,0.002762,736,7549,11400000000,214663680,2.519558
960,9368,15,7,0.01105,256,21705,11400000000,214663680,2.555444
960,9368,15,7,0.001953,1024,5426,11400000000,214663680,2.548924
960,9368,15,7,0.01562,64,86822,11400000000,214663680,2.731189
960,9368,15,7,0.0004883,2048,2713,11400000000,214663680,2.697289
960,9368,15,7,0.0004883,1024,5426,11400000000,214663680,2.610302
960,9368,15,7,0.002762,352,15785,11400000000,214663680,2.48429
960,9368,15,7,0.003906,512,10852,11400000000,214663680,2.519002
960,9368,15,7,0.01562,352,15785,11400000000,214663680,6.82606
960,9368,15,7,0.01562,1024,5426,11400000000,214663680,6.57279
960,9368,15,7,0.003906,2048,2713,11400000000,214663680,2.614273
960,9368,15,7,0.0004883,512,10852,11400000000,214663680,2.580091
960,9368,15,7,0.01562,512,10852,11400000000,214663680,6.844935
960,9368,15,7,0.0221,192,28940,11400000000,214663680,6.668795
960,9368,15,7,0.0221,2048,2713,11400000000,214663680,6.771978
960,9368,15,7,0.0006905,192,28940,11400000000,214663680,2.493063
960,9368,15,7,0.005524,256,21705,11400000000,214663680,2.497931
960,9368,15,7,0.005524,32,173645,11400000000,214663680,2.541958
960,9368,15,7,0.0009766,2048,2713,11400000000,214663680,2.646289
960,9368,15,7,0.007812,256,21705,11400000000,214663680,2.519631
960,9368,15,7,0.0006905,32,173645,11400000000,214663680,2.458479
960,9368,15,7,0.0006905,736,7549,11400000000,214663680,2.574724
960,9368,15,7,0.003906,128,43411,11400000000,214663680,2.471372
960,9368,15,7,0.001953,256,21705,11400000000,214663680,2.468448
960,9368,15,7,0.001953,512,10852,11400000000,214663680,2.529094
960,9368,15,7,0.001381,256,21705,11400000000,214663680,2.482751
960,9368,15,7,0.005524,512,10852,11400000000,214663680,2.550324
960,9368,15,7,0.01105,128,43411,11400000000,214663680,2.579521
960,9368,15,7,0.007812,32,173645,11400000000,214663680,2.646063
960,9368,15,7,0.0004883,192,28940,11400000000,214663680,2.506512
960,9368,15,7,0.001381,352,15785,11400000000,214663680,2.504225
960,9368,15,7,0.003906,192,28940,11400000000,214663680,2.460378
960,9368,15,7,0.01105,32,173645,11400000000,214663680,2.717556
960,9368,15,7,0.0009766,352,15785,11400000000,214663680,2.51722
960,9368,15,7,0.0009766,736,7549,11400000000,214663680,2.558763
960,9368,15,7,0.001953,128,43411,11400000000,214663680,2.469671
960,9368,15,7,0.002762,512,10852,11400000000,214663680,2.525982
960,9368,15,7,0.005524,192,28940,11400000000,214663680,2.465582
960,9368,15,7,0.001953,32,173645,11400000000,214663680,2.470891
960,9368,15,7,0.01105,736,7549,11400000000,214663680,2.580203
960,9368,15,7,0.0006905,512,10852,11400000000,214663680,2.567385
960,9368,15,7,0.003906,1024,5426,11400000000,214663680,2.540128
960,9368,15,7,0.0006905,2048,2713,11400000000,214663680,2.664826
960,9368,15,7,0.01105,64,86822,11400000000,214663680,2.664391
960,9368,15,7,0.005524,736,7549,11400000000,214663680,2.551785
960,9368,15,7,0.001381,2048,2713,11400000000,214663680,2.637399
960,9368,15,7,0.0221,512,10852,11400000000,214663680,6.573725
960,9368,15,7,0.002762,192,28940,11400000000,214663680,2.456904
960,9368,15,7,0.0004883,64,86822,11400000000,214663680,2.498596
960,9368,15,7,0.0006905,352,15785,11400000000,214663680,2.524082
960,9368,15,7,0.005524,1024,5426,11400000000,214663680,2.571137
960,9368,15,7,0.0221,128,43411,11400000000,214663680,6.55575
960,9368,15,7,0.0006905,256,21705,11400000000,214663680,2.503213
960,9368,15,7,0.001381,128,43411,11400000000,214663680,2.477932
960,9368,15,7,0.005524,128,43411,11400000000,214663680,2.48386
960,9368,15,7,0.005524,352,15785,11400000000,214663680,2.514112
960,9368,15,7,0.01562,128,43411,11400000000,214663680,2.61865
960,9368,15,7,0.001381,64,86822,11400000000,214663680,2.482246
960,9368,15,7,0.0221,256,21705,11400000000,214663680,6.54462
960,9368,15,7,0.002762,2048,2713,11400000000,214663680,2.597486
960,9368,15,7,0.001953,192,28940,11400000000,214663680,2.464755
960,9368,15,7,0.005524,2048,2713,11400000000,214663680,2.619823
960,9368,15,7,0.01105,192,28940,11400000000,214663680,2.551199
960,9368,15,7,0.001953,2048,2713,11400000000,214663680,2.610608
960,9368,15,7,0.003906,352,15785,11400000000,214663680,2.498444
960,9368,15,7,0.0004883,352,15785,11400000000,214663680,2.540982
960,9368,15,7,0.0006905,1024,5426,11400000000,214663680,2.58937
960,9368,15,7,0.003906,32,173645,11400000000,214663680,2.514096
960,9368,15,7,0.0009766,192,28940,11400000000,214663680,2.483521
960,9368,15,7,0.01105,1024,5426,11400000000,214663680,2.590621
960,9368,15,7,0.0009766,512,10852,11400000000,214663680,2.552484
960,9368,15,7,0.0009766,256,21705,11400000000,214663680,2.493232
960,9368,15,7,0.001381,192,28940,11400000000,214663680,2.475673
960,9368,15,7,0.0004883,256,21705,11400000000,214663680,2.515834
960,9368,15,7,0.01562,256,21705,11400000000,214663680,7.048223
960,9368,15,7,0.0006905,128,43411,11400000000,214663680,2.494471
960,9368,15,7,0.007812,1024,5426,11400000000,214663680,2.581017
960,9368,15,7,0.01562,32,173645,11400000000,214663680,2.733507
960,9368,15,7,0.01562,736,7549,11400000000,214663680,6.677231
960,9368,15,7,0.000488,128,76293,20000000000,214663680,2.534152
960,9368,15,7,0.0156,16,610351,20000000000,214663680,6.853418
960,9368,15,7,0.0221,32,305175,20000000000,214663680,6.817288
960,9368,15,7,0.0111,96,101725,20000000000,214663680,2.602266
960,9368,15,7,0.00552,256,38146,20000000000,214663680,2.426507
960,9368,15,7,0.00138,16,610351,20000000000,214663680,2.538121
960,9368,15,7,0.000977,64,152587,20000000000,214663680,2.448955
960,9368,15,7,0.00552,24,406901,20000000000,214663680,2.611157
960,9368,15,7,0.00391,512,19073,20000000000,214663680,2.432323
960,9368,15,7,0.0221,256,38146,20000000000,214663680,6.555991
960,9368,15,7,0.00138,256,38146,20000000000,214663680,2.43953
960,9368,15,7,0.0221,512,19073,20000000000,214663680,7.03456
960,9368,15,7,0.0111,192,50862,20000000000,214663680,2.507379
960,9368,15,7,0.00195,256,38146,20000000000,214663680,2.432085
960,9368,15,7,0.000691,96,101725,20000000000,214663680,2.438956
960,9368,15,7,0.00391,24,406901,20000000000,214663680,2.549859
960,9368,15,7,0.00781,32,305175,20000000000,214663680,2.588911
960,9368,15,7,0.00781,512,19073,20000000000,214663680,2.466746
960,9368,15,7,0.00391,128,76293,20000000000,214663680,2.514019
960,9368,15,7,0.000977,96,101725,20000000000,214663680,2.430726
960,9368,15,7,0.000691,128,76293,20000000000,214663680,2.525567
960,9368,15,7,0.00138,128,76293,20000000000,214663680,2.511507
960,9368,15,7,0.0111,1024,9536,20000000000,214663680,2.523304
960,9368,15,7,0.000488,192,50862,20000000000,214663680,2.486126
960,9368,15,7,0.000691,192,50862,20000000000,214663680,2.473951
960,9368,15,7,0.000488,256,38146,20000000000,214663680,2.468577
960,9368,15,7,0.00552,192,50862,20000000000,214663680,2.454485
960,9368,15,7,0.000691,512,19073,20000000000,214663680,2.474218
960,9368,15,7,0.00138,32,305175,20000000000,214663680,2.452963
960,9368,15,7,0.00195,128,76293,20000000000,214663680,2.508187
960,9368,15,7,0.000691,1024,9536,20000000000,214663680,2.531949
960,9368,15,7,0.00195,512,19073,20000000000,214663680,2.441634
960,9368,15,7,0.00276,96,101725,20000000000,214663680,2.434713
960,9368,15,7,0.00276,256,38146,20000000000,214663680,2.425424
960,9368,15,7,0.00276,192,50862,20000000000,214663680,2.45174
960,9368,15,7,0.00276,128,76293,20000000000,214663680,2.505652
960,9368,15,7,0.00781,24,406901,20000000000,214663680,2.661365
960,9368,15,7,0.0156,256,38146,20000000000,214663680,2.579128
960,9368,15,7,0.000691,24,406901,20000000000,214663680,2.469467
960,9368,15,7,0.00391,192,50862,20000000000,214663680,2.448054
960,9368,15,7,0.00195,1024,9536,20000000000,214663680,2.494229
960,9368,15,7,0.000977,192,50862,20000000000,214663680,2.466329
960,9368,15,7,0.0111,128,76293,20000000000,214663680,2.567412
960,9368,15,7,0.000488,24,406901,20000000000,214663680,2.466708
960,9368,15,7,0.00276,24,406901,20000000000,214663680,2.520108
960,9368,15,7,0.000691,256,38146,20000000000,214663680,2.457334
960,9368,15,7,0.00138,96,101725,20000000000,214663680,2.428719
960,9368,15,7,0.0111,512,19073,20000000000,214663680,2.49724
960,9368,15,7,0.00391,256,38146,20000000000,214663680,2.423325
960,9368,15,7,0.00552,1024,9536,20000000000,214663680,2.500459
960,9368,15,7,0.00391,16,610351,20000000000,214663680,2.700689
960,9368,15,7,0.00552,16,610351,20000000000,214663680,2.704685
960,9368,15,7,0.00781,192,50862,20000000000,214663680,2.465138
960,9368,15,7,0.00552,64,152587,20000000000,214663680,2.496063
960,9368,15,7,0.00781,128,76293,20000000000,214663680,2.536999
960,9368,15,7,0.0111,256,38146,20000000000,214663680,2.496326
960,9368,15,7,0.00195,16,610351,20000000000,214663680,2.563893
960,9368,15,7,0.00276,16,610351,20000000000,214663680,2.592474
