hyper_id,step,loss_c4,loss_curation_corpus,loss_lambada,loss_pile,loss_validation,loss_wikitext103,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,router_type,seed,routing_frequency,total_parameter_count,dense_parameter_count,flops_per_step,model_size_label
0,249000,2.7770071387139046,2.0132593973053114,1.6340028188865399,2.3394593149251555,2.4632544930017928,2.513776413276734,1,1536,12,12,128,1.0,1,Dense,42,0.5,368123904.0,368123904.0,556775937933312.0,370M
1,0,10.90439117437266,10.945058833937892,10.875052854122622,10.897797704565459,10.921168259159522,10.937422659419495,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,10000,3.3788388463449626,2.7580916285428074,3.0584390415785765,3.080625713156672,3.102613905799234,3.291740417599975,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,20000,3.242735157045194,2.5967185417516903,2.7339147286821706,2.9242573267337257,2.956469889136686,3.1183095502889993,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,30000,3.1832260384858904,2.5122419683041612,2.596863988724454,2.8358015035588995,2.893252106623312,3.0383609279303267,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,40000,3.147857809782565,2.4892734729289683,2.4634249471458776,2.7887098542914037,2.85491246732255,3.0048088219169498,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,50000,3.124415939345852,2.4451173396728816,2.495401691331924,2.772591064249559,2.8294107769875207,2.9763004965461066,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,60000,3.105701879613378,2.439546452126612,2.402167019027484,2.743107802719005,2.8080932167044135,2.9513948716342164,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,70000,3.0896257603808515,2.428541666072096,2.4283826638477803,2.7167404501014967,2.7914332750477278,2.9422471452514842,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,80000,3.0768598524921256,2.416030000599327,2.32646229739253,2.693783206168823,2.778222958574201,2.9178427656208394,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,90000,3.0672320997431335,2.3896367792735584,2.288354474982382,2.6720022782366564,2.7647432646287164,2.906627402452969,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,100000,3.0562088627948354,2.3782210261049737,2.2639006342494716,2.6551947273990324,2.7545535957392224,2.8948481383436975,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,110000,3.0475765364902663,2.366987924987086,2.35,2.6431489617018564,2.7426034071110537,2.885543772810576,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,120000,3.0376544805366548,2.356896399186057,2.2512684989429177,2.6370142442930558,2.733099354792509,2.873733180871227,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,130000,3.027063372083704,2.34283219128236,2.24561310782241,2.617825921656871,2.723137208303102,2.8634263247756144,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,140000,3.018778439145488,2.33557177226714,2.2338794926004226,2.6008962706676546,2.7135821036172225,2.8446296267289046,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,150000,3.0121177934128376,2.336393706495278,2.223414376321353,2.58158886717146,2.704623544368147,2.8429065960746227,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,160000,3.002595626157101,2.3275350820364564,2.22577519379845,2.5635322957920255,2.69568662581428,2.8386146833539576,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,170000,2.9957681524648763,2.323608062946463,2.196124031007752,2.5522845892459114,2.686220002061768,2.8264908131138298,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,180000,2.988432067634825,2.3128772549679932,2.154008104298802,2.5371953776336675,2.678570262222271,2.808508638649144,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,190000,2.9802714479494763,2.3049775537753323,2.1636539816772373,2.5195366281131313,2.6705509583286773,2.802086433483185,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,200000,2.9746684729468713,2.2959819402784873,2.1301532769556024,2.513160367377738,2.6628912342593454,2.7944737707742675,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,210000,2.968447262729116,2.2969865265573226,2.1221282593375617,2.4968712892906453,2.6574103347304043,2.7919988721981173,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,220000,2.961919520849863,2.289223814402685,2.133738548273432,2.493029663452852,2.651530803759028,2.7839789476981878,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,230000,2.958970590592516,2.280456515969212,2.1034178999295277,2.4827104494541605,2.646558558934302,2.7806268698798577,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,240000,2.955550241738998,2.2779907132847974,2.104704016913319,2.475849532033959,2.6440534025468345,2.7775254147021506,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
1,249000,2.9539059431928383,2.273515738042712,2.102307963354475,2.472475292533123,2.6410507069031457,2.774799893485378,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,0,10.92882414464668,10.972821945643892,10.87938689217759,10.878889209873131,10.945262492779877,10.97990319700506,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,10000,3.4365184675370473,2.8764044943820224,3.1085623678646934,3.120796059172318,3.161157224372302,3.3639197380993404,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,20000,3.300473785394276,2.6644367895477363,2.7068710359408032,2.9464491198644267,3.017819341902524,3.202518757538259,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,30000,3.2413858692385373,2.612974574263755,2.7549859055673007,2.8896535882227337,2.9520283331785695,3.1185915007597,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,40000,3.206064513155891,2.557174372775712,2.6283121916842846,2.8185236678643997,2.913508387539996,3.0795570244826993,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,50000,3.1819132544701176,2.534890822590634,2.6381606765327694,2.7810728581628603,2.88981295750397,3.0463181967701005,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,60000,3.1639310487845926,2.5037943109594085,2.412667371388302,2.762672570629684,2.8667643383377115,3.027490170893313,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,70000,3.149336269665713,2.4838852374333964,2.5472692036645523,2.7361482148498903,2.8526401697338746,3.0163061355555207,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,80000,3.1368323375249454,2.4663049775537753,2.5432875264270614,2.7118885693002297,2.8374099648712496,3.001832678059554,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,90000,3.124872217947793,2.4572180380315816,2.455584918957012,2.7089142047765677,2.826214200388116,2.9780861828605443,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,100000,3.1146124111386277,2.4498206299783387,2.4730091613812544,2.6834741369898483,2.8152732059076735,2.964207954136057,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,110000,3.1043573629711556,2.4405510384054474,2.4336680761099365,2.664074222399569,2.804254501658071,2.9515201829545274,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,120000,3.097709816025903,2.437902583670336,2.3886892177589854,2.649682708686188,2.794592029613914,2.945003994298335,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,130000,3.08702906979074,2.4163953047007216,2.4018851303735023,2.6427011403743537,2.784610750782606,2.9358875957456805,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,140000,3.078281383993332,2.3984497407197063,2.3939746300211415,2.6275112051949208,2.7759898355621937,2.9201923528766778,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,150000,3.070784144005514,2.394888025731108,2.32950140944327,2.6162325811030027,2.7659561272284012,2.9171848811892045,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,160000,3.064192348304521,2.388906171070769,2.3308491895701198,2.5907271758464403,2.7579757765861843,2.9084444165974843,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,170000,3.0561198887179115,2.378038374054276,2.247445384073291,2.5722018896417524,2.748480528095918,2.8927805015585597,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,180000,3.0484449009401073,2.3743396700276547,2.3077959830866805,2.562663222902945,2.7412179599670745,2.8888331949687505,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,190000,3.041190426815096,2.361234385390119,2.304748062015504,2.5478526315179257,2.7329029654834844,2.8817531053711565,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,200000,3.0350474712077133,2.3674445551138295,2.290274841437632,2.5382840134066207,2.724637744598876,2.877899782271581,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,210000,3.0292171834050636,2.357307366300126,2.324903100775194,2.526656963066093,2.719388744792462,2.8667470747638664,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,220000,3.0242040044721215,2.3575813443761717,2.261997885835095,2.513793814751727,2.7140168356739385,2.857286070080356,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,230000,3.020183027377718,2.347261503511771,2.2215468639887246,2.502233068054349,2.7078360563885693,2.8536520417913254,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,240000,3.0159356641661255,2.3458002871061923,2.2415433403805496,2.500436951877806,2.7050422918204466,2.8513024545354866,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
2,249000,3.016134725661802,2.342421224168291,2.2351479915433403,2.496804744104169,2.702306465295407,2.8491721620901926,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,25M
3,0,10.896166838979587,10.930446669882103,10.874348132487667,10.872662706000225,10.923918250503245,10.926019329271158,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,10000,3.2952267317448487,2.736401697522496,2.941032417195208,2.988406161866879,3.0150337663702023,3.1859150075969986,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,20000,3.152695344746059,2.5865356899253125,2.6211416490486257,2.7943845524347086,2.8620548558178847,3.017935182719569,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,30000,3.086672372027602,2.4900040811317576,2.4954721634954193,2.691416081568215,2.788339442567169,2.927898999075829,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,40000,3.047440301587683,2.456715744892164,2.4186222692036647,2.6402724222254643,2.747022289522598,2.8900549803417865,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,50000,3.018770912977968,2.41616698963735,2.3095665961945033,2.586813690868986,2.7165310418066753,2.857693331871368,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,60000,2.996826086172489,2.4005502393027256,2.2526955602537,2.5553509817770053,2.6942204933055494,2.8285584498989675,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,70000,2.9789522773356416,2.368175163316619,2.224066243833686,2.5316448327602314,2.6740012966711104,2.80841465515891,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,80000,2.9649545825218597,2.367946848253247,2.1745947850599014,2.5086697146213903,2.656834003670262,2.792719412289908,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,90000,2.950867074607487,2.336485032520627,2.139446793516561,2.4903284844315663,2.6420645734737014,2.772920223680707,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,100000,2.9391047392063987,2.3289049724166864,2.1159971811134604,2.4555804237829357,2.6300923998665358,2.7527451011105715,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,110000,2.925670743069414,2.3177631973241475,2.054756871035941,2.437267937248976,2.6149808007686777,2.7480145987688163,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,120000,2.914427775840927,2.2872603048576883,2.0935341789992954,2.416925762141658,2.6022061016530342,2.7356401058880655,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,130000,2.9032542346901975,2.288447543187221,2.1206747709654685,2.4057946002506254,2.5930588257050537,2.7177519149136136,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,140000,2.8919287551192965,2.275342258549686,2.106694855532065,2.3877351303512717,2.5825259550629,2.7070691248570666,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,150000,2.8817805008896156,2.263835179355752,2.011627906976744,2.361772000490816,2.57166999867795,2.6924077003806333,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,160000,2.8724248610476626,2.260593105455874,2.025475687103594,2.347298120503067,2.558085052260312,2.6700396297050486,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,170000,2.8602143242127704,2.235661100535684,1.944406272022551,2.343779196549602,2.5481967792350053,2.6649958490625147,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,180000,2.850756498801824,2.2312317883062733,1.9531448202959831,2.318952890355755,2.537118366339984,2.6526840118419197,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,190000,2.841040955374961,2.223651728202333,1.9401955602536998,2.2943059300819026,2.5235860953418205,2.6425651227267744,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,200000,2.832098453291177,2.215752027009672,1.9549506694855532,2.2800772165706453,2.51395411700455,2.630347268996413,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,210000,2.8231593198248017,2.215752027009672,1.8931289640591966,2.267631575896295,2.507094016623202,2.6169076298930154,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,220000,2.815352442535645,2.2020074601946957,1.892477096546864,2.2557854457585473,2.497795304992154,2.6159364671606022,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,230000,2.810262699562405,2.1962995836104033,1.872692036645525,2.251264237771386,2.495639399915326,2.608229820961451,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,240000,2.8052466904899296,2.1874866221642555,1.921485200845666,2.244006464665593,2.49246392299375,2.601807615795492,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
3,249000,2.8028807814992027,2.1872583071008838,1.8847251585623679,2.2487363660869306,2.4895333793952252,2.601556993154869,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,0,10.917589342245519,10.946337398292775,10.86892177589852,10.862572958161797,10.935068372792847,10.954464998981846,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,10000,3.3146936586841704,2.7916082798457733,2.9058844256518674,2.9188812969137525,3.0319226321538237,3.220406948512711,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,20000,3.1823560836479046,2.606901393578068,2.77692036645525,2.7446143084469634,2.88734208194505,3.060854309926223,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,30000,3.1208196084088704,2.558544263155942,2.550264270613108,2.658707371226006,2.822165767331836,2.9863567300010967,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,40000,3.0840493836807643,2.503429006858014,2.389393939393939,2.6050406710653315,2.782624184145791,2.944189470716311,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,50000,3.0600580153558865,2.4752092650252715,2.4196793516560957,2.565541815497613,2.7541772935595716,2.9166836359079586,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,60000,3.0385501821307495,2.4475374793446214,2.332179351656096,2.5412469046222697,2.7323707519315303,2.8901176360019423,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,70000,3.0218203507569745,2.4413273096209114,2.3076814658210005,2.5204757485669234,2.7150728524167542,2.873482558230604,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,80000,3.0067282935811432,2.4288613071608167,2.2460887949260044,2.487196271343976,2.701118882962399,2.8517097163264986,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,90000,2.9936756900531365,2.4027877269237683,2.215803382663848,2.4724849542661866,2.686415948720209,2.841026926269952,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,100000,2.9803440297580406,2.383517935575197,2.236046511627907,2.451625272581644,2.6718327268692446,2.8175310537115648,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,110000,2.9701126996625873,2.3744309960530035,2.1796863988724455,2.4305059318210143,2.6608390077859285,2.8086339499694555,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,120000,2.960185171271028,2.3654353825561585,2.1521317829457365,2.4100629123748445,2.6480858018153004,2.7902131858836796,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,130000,2.9480423448983353,2.3585859306550074,2.2007928118393236,2.400097317806284,2.635309135363729,2.7750505161260004,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,140000,2.940243607391022,2.351416837665136,2.14211592670895,2.386052781081554,2.6242576749709228,2.771761093967826,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,150000,2.92731558009345,2.330320525809591,2.123291050035236,2.3707196107094513,2.6133213037299114,2.756222490249213,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,160000,2.917375804460901,2.324156019098555,2.1446088794926004,2.3379991855159026,2.602709149449854,2.749361695462164,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,170000,2.9073117280982266,2.308539268763931,2.0406888653981676,2.3207513011939005,2.5913481287487588,2.731818110618568,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,180000,2.8983369674328583,2.310183137220207,2.1211945031712474,2.3025370020222007,2.5817382829406794,2.726335740354944,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,190000,2.888516145319901,2.2965755594432538,2.030725863284003,2.283584184129444,2.5698855266243505,2.711580332388277,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,200000,2.879967646245582,2.2967125484812767,2.0887420718816068,2.269586627581736,2.5606191776693206,2.7019000328942218,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,210000,2.871672632500621,2.2763925078411953,2.0375528541226218,2.25349344113251,2.5534520745163896,2.6834479409783683,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,220000,2.865114347655342,2.2731960969539915,2.020621916842847,2.2421163881350052,2.545677900679439,2.683729891449069,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,230000,2.860212345619645,2.2722371736878304,2.00034355179704,2.2299973140382083,2.5385432585693217,2.670321580175749,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
4,240000,2.8558826078157935,2.2675338833823737,1.9702078928823115,2.220323745351499,2.533511403465974,2.666562240566407,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,25M
