h,ffnh,numh,numl,lr,bs,ti,loss,smooth loss,exp_name,D,N,D/N
1280,9048,10,13,0.003906,256,19073,2.45221,2.4178933972683114,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr3.906e-03_bs256_ti19073_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.005524,32,152587,2.57752,2.5677426436922945,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr5.524e-03_bs32_ti152587_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.0009766,1024,4768,2.452209,2.451761436454675,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr9.766e-04_bs1024_ti4768_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.002762,64,76293,2.42526,2.4158593406983537,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr2.762e-03_bs64_ti76293_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.007812,192,25431,2.475198,2.459384440867064,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr7.812e-03_bs192_ti25431_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.0004883,128,38146,2.417292,2.3973738380445955,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr4.883e-04_bs128_ti38146_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.003906,32,152587,2.510717,2.507637562768794,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr3.906e-03_bs32_ti152587_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.001381,192,25431,2.404561,2.386855543961784,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.381e-03_bs192_ti25431_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.001953,32,152587,2.435606,2.4422084988776747,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.953e-03_bs32_ti152587_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.01562,256,19073,6.782632,6.779749538023477,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.562e-02_bs256_ti19073_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.01105,32,152587,4.946607,4.985323470859623,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.105e-02_bs32_ti152587_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.0009766,128,38146,2.404803,2.3832729235516585,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr9.766e-04_bs128_ti38146_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.001381,256,19073,2.426718,2.389775209886947,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.381e-03_bs256_ti19073_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.001953,128,38146,2.404781,2.386478539624513,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.953e-03_bs128_ti38146_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.001381,2048,2384,2.516848,2.5184485947214026,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.381e-03_bs2048_ti2384_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.005524,512,9536,2.460861,2.463578813222878,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr5.524e-03_bs512_ti9536_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.001953,1024,4768,2.439816,2.439245769521906,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.953e-03_bs1024_ti4768_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.007812,736,6634,2.531749,2.5269039684462453,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr7.812e-03_bs736_ti6634_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.007812,128,38146,2.531383,2.5143781589193583,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr7.812e-03_bs128_ti38146_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.005524,128,38146,2.465652,2.4487308243762524,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr5.524e-03_bs128_ti38146_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.0003453,736,6634,2.478698,2.4721787174988936,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr3.453e-04_bs736_ti6634_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.003906,1024,4768,2.486271,2.485296497345733,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr3.906e-03_bs1024_ti4768_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.007812,512,9536,2.480116,2.4824316760737783,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr7.812e-03_bs512_ti9536_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.003906,736,6634,2.466904,2.4607299644948206,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr3.906e-03_bs736_ti6634_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.0006905,128,38146,2.411741,2.3892678000413463,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr6.905e-04_bs128_ti38146_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.005524,256,19073,2.485236,2.4513358075666374,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr5.524e-03_bs256_ti19073_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.002762,128,38146,2.411851,2.393618290531813,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr2.762e-03_bs128_ti38146_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.01562,128,38146,6.790793,6.781645293530645,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.562e-02_bs128_ti38146_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.001953,192,25431,2.403655,2.3863828078710783,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.953e-03_bs192_ti25431_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.0009766,256,19073,2.431983,2.394886501164148,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr9.766e-04_bs256_ti19073_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.01105,1024,4768,6.859641,6.850851760696949,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.105e-02_bs1024_ti4768_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.001381,1024,4768,2.443894,2.443442298077402,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.381e-03_bs1024_ti4768_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.0004883,64,76293,2.407917,2.3978793338092865,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr4.883e-04_bs64_ti76293_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.005524,64,76293,2.528779,2.517227353743381,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr5.524e-03_bs64_ti76293_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.01562,192,25431,6.630423,6.5997208433274,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.562e-02_bs192_ti25431_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.01562,736,6634,6.812342,6.805176575427893,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.562e-02_bs736_ti6634_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.0009766,64,76293,2.397004,2.389139567229485,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr9.766e-04_bs64_ti76293_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.002762,32,152587,2.462123,2.463113640411032,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr2.762e-03_bs32_ti152587_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.005524,352,13871,2.471794,2.447023284480881,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr5.524e-03_bs352_ti13871_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.007812,32,152587,2.661579,2.651186834432405,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr7.812e-03_bs32_ti152587_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.005524,736,6634,2.49001,2.4837115723703875,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr5.524e-03_bs736_ti6634_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.007812,1024,4768,2.546403,2.54610085318822,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr7.812e-03_bs1024_ti4768_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.0004883,512,9536,2.432522,2.4351538971476643,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr4.883e-04_bs512_ti9536_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.0003453,128,38146,2.425556,2.405782321806987,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr3.453e-04_bs128_ti38146_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.01105,736,6634,6.616936,6.61290759177233,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.105e-02_bs736_ti6634_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.0004883,352,13871,2.445285,2.4197991531506813,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr4.883e-04_bs352_ti13871_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.0004883,256,19073,2.443535,2.4071926393259875,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr4.883e-04_bs256_ti19073_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.0003453,352,13871,2.46044,2.4354421776308763,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr3.453e-04_bs352_ti13871_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.001953,256,19073,2.438773,2.402242611050125,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.953e-03_bs256_ti19073_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.0006905,736,6634,2.446677,2.4404739285283528,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr6.905e-04_bs736_ti6634_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.0003453,256,19073,2.458564,2.4216699408153097,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr3.453e-04_bs256_ti19073_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.001381,64,76293,2.403389,2.3900626490278105,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.381e-03_bs64_ti76293_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.01562,64,76293,6.962783,6.93203443200691,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.562e-02_bs64_ti76293_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.003906,2048,2384,2.568378,2.5695079139037613,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr3.906e-03_bs2048_ti2384_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.001381,512,9536,2.405013,2.407884532704824,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.381e-03_bs512_ti9536_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.001953,736,6634,2.432185,2.42564354671966,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.953e-03_bs736_ti6634_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.002762,512,9536,2.42058,2.4232957936713166,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr2.762e-03_bs512_ti9536_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.001953,64,76293,2.41042,2.3989255545084798,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.953e-03_bs64_ti76293_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.01105,352,13871,6.489928,6.492745991813823,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.105e-02_bs352_ti13871_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.0009766,192,25431,2.408832,2.391563120654175,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr9.766e-04_bs192_ti25431_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.01105,192,25431,7.055141,7.038286262583683,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.105e-02_bs192_ti25431_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.002762,2048,2384,2.523633,2.5253561374399958,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr2.762e-03_bs2048_ti2384_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.01105,256,19073,7.080257,7.081637462543506,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.105e-02_bs256_ti19073_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.0009766,736,6634,2.430597,2.424540414959166,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr9.766e-04_bs736_ti6634_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.01562,1024,4768,6.592252,6.578960878662608,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.562e-02_bs1024_ti4768_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.002762,256,19073,2.443509,2.4088396754860524,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr2.762e-03_bs256_ti19073_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.0009766,2048,2384,2.521229,2.5234768228048288,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr9.766e-04_bs2048_ti2384_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.01562,352,13871,6.683849,6.683761423151819,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.562e-02_bs352_ti13871_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.0004883,1024,4768,2.483511,2.482703303865062,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr4.883e-04_bs1024_ti4768_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.0006905,512,9536,2.419067,2.42127879130518,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr6.905e-04_bs512_ti9536_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.007812,64,76293,2.633095,2.6190783049399933,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr7.812e-03_bs64_ti76293_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.003906,128,38146,2.442486,2.4259248667316884,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr3.906e-03_bs128_ti38146_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.001953,352,13871,2.432922,2.4079021989561693,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.953e-03_bs352_ti13871_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.01105,512,9536,6.830524,6.818387154688796,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.105e-02_bs512_ti9536_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.0006905,192,25431,2.413456,2.395832938907829,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr6.905e-04_bs192_ti25431_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.01105,64,76293,2.65079,2.634652783185196,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.105e-02_bs64_ti76293_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.001381,736,6634,2.426755,2.4203655058250586,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.381e-03_bs736_ti6634_mlr1.00e-05,10000000000,536872960,18.626380438307045
1280,9048,10,13,0.000691,32,434112,2.195842,2.316750689355359,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr6.91E-04_bs32_ti434112_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.000488,64,217056,2.161534,2.2853505653225485,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr4.88E-04_bs64_ti217056_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.000345,1024,13566,2.3384,2.340346624044288,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr3.45E-04_bs1024_ti13566_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.000488,1024,13566,2.321766,2.323934177496358,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr4.88E-04_bs1024_ti13566_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.00276,256,54264,2.288858,2.26834232777981,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr2.76E-03_bs256_ti54264_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.00552,1024,13566,2.32289,2.3248110201690726,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr5.52E-03_bs1024_ti13566_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.0156,352,39464,2.525398,2.5315554910242275,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.56E-02_bs352_ti39464_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.000977,256,54264,2.29102,2.2716251226096302,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr9.77E-04_bs256_ti54264_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.000977,1024,13566,2.302297,2.3048171015903343,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr9.77E-04_bs1024_ti13566_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.000977,352,39464,2.265725,2.27578074910449,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr9.77E-04_bs352_ti39464_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.00138,736,18874,2.277797,2.288233120837961,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.38E-03_bs736_ti18874_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.00781,256,54264,2.346505,2.325107396265957,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr7.81E-03_bs256_ti54264_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.00276,1024,13566,2.297887,2.299970128015744,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr2.76E-03_bs1024_ti13566_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.000691,512,27132,2.294481,2.291407468493858,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr6.91E-04_bs512_ti27132_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.000488,2048,6783,2.37767,2.366831130116512,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr4.88E-04_bs2048_ti6783_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.000977,64,217056,2.166767,2.2856431741519923,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr9.77E-04_bs64_ti217056_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.000345,128,108528,2.217773,2.2893723758509577,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr3.45E-04_bs128_ti108528_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.000691,192,72352,2.244709,2.277089208445745,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr6.91E-04_bs192_ti72352_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.0111,736,18874,7.003089,7.0232290695038095,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.11E-02_bs736_ti18874_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.000977,736,18874,2.282283,2.292828008400526,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr9.77E-04_bs736_ti18874_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.000977,32,434112,2.205507,2.323087929034746,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr9.77E-04_bs32_ti434112_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.00195,736,18874,2.276871,2.2871847122729183,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.95E-03_bs736_ti18874_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.0111,352,39464,2.433173,2.4401513114426474,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.11E-02_bs352_ti39464_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.00138,2048,6783,2.339,2.3288309088551085,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.38E-03_bs2048_ti6783_mlr1.00E-05,28400000000,536872960,52.898920444792005
1280,9048,10,13,0.0111,192,72352,2.48641,2.516058909313811,step2v2_0618_h1280_ffnh9048_numh10_numl13_lr1.11E-02_bs192_ti72352_mlr1.00E-05,28400000000,536872960,52.898920444792005
