h,ffnh,numh,numl,lr,bs,ti,loss,smooth loss,exp_name,D,N,D/N
1280,9472,10,10,0.0002441,352,69358,2.313519,2.304359496863605,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr2.441e-04_bs352_ti69358_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.001381,1024,23841,2.274946,2.28344571013204,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr1.381e-03_bs1024_ti23841_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.001953,352,69358,2.268409,2.258328158204204,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr1.953e-03_bs352_ti69358_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0006905,1024,23841,2.285999,2.294528556967749,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr6.905e-04_bs1024_ti23841_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.007812,512,47683,2.288259,2.2839957858338438,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr7.812e-03_bs512_ti47683_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.001953,256,95367,2.260204,2.2565505292836288,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr1.953e-03_bs256_ti95367_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0004883,736,33171,2.307561,2.297239370490076,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr4.883e-04_bs736_ti33171_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0003453,256,95367,2.287951,2.286997797990468,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr3.453e-04_bs256_ti95367_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0003453,1024,23841,2.311244,2.319597353443179,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr3.453e-04_bs1024_ti23841_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0003453,32,762939,2.332532,2.318340259169776,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr3.453e-04_bs32_ti762939_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0006905,2048,11920,2.33012,2.323316763046171,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr6.905e-04_bs2048_ti11920_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.007812,128,190734,2.330669,2.3305299758536093,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr7.812e-03_bs128_ti190734_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.002762,128,190734,2.279382,2.277392771600305,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr2.762e-03_bs128_ti190734_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.002762,64,381469,2.406607,2.315722974188469,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr2.762e-03_bs64_ti381469_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0002441,128,190734,2.289623,2.291650931121152,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr2.441e-04_bs128_ti190734_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.003906,736,33171,2.278567,2.268819640741277,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr3.906e-03_bs736_ti33171_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.005524,192,127156,2.304968,2.2924707916645533,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr5.524e-03_bs192_ti127156_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.001381,192,127156,2.272504,2.2633651758667632,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr1.381e-03_bs192_ti127156_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0003453,736,33171,2.318981,2.309440573697497,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr3.453e-04_bs736_ti33171_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0002441,1024,23841,2.33001,2.3384288879470816,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr2.441e-04_bs1024_ti23841_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.003906,352,69358,2.272182,2.260766440199049,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr3.906e-03_bs352_ti69358_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.001381,512,47683,2.270188,2.26604989743223,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr1.381e-03_bs512_ti47683_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.001953,128,190734,2.274187,2.2729953887574346,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr1.953e-03_bs128_ti190734_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0004883,128,190734,2.278296,2.277312139910184,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr4.883e-04_bs128_ti190734_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.01105,192,127156,2.357166,2.343424733058944,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr1.105e-02_bs192_ti127156_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0002441,736,33171,2.334194,2.3239559457725933,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr2.441e-04_bs736_ti33171_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0002441,32,762939,2.339638,2.320700002861875,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr2.441e-04_bs32_ti762939_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.003906,512,47683,2.265283,2.2610499196663523,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr3.906e-03_bs512_ti47683_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.001953,736,33171,2.279601,2.269897950034147,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr1.953e-03_bs736_ti33171_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.005524,352,69358,2.273546,2.260589224591654,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr5.524e-03_bs352_ti69358_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.0002441,2048,11920,2.388358,2.382244059253913,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr2.441e-04_bs2048_ti11920_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.007812,352,69358,2.299815,2.2868810645281403,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr7.812e-03_bs352_ti69358_mlr1.00e-05,50000000000,429260800,116.47930582061068
1280,9472,10,10,0.001381,64,381469,2.379788,2.2921215265528727,step2v2_0618_h1280_ffnh9472_numh10_numl10_lr1.381e-03_bs64_ti381469_mlr1.00e-05,50000000000,429260800,116.47930582061068
