h,ffnh,numh,numl,lr,bs,ti,loss,smooth loss,exp_name,D,N,D/N
2048,8192,16,16,0.0004883,32,305175,2.190964,2.263979109348828,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr4.883e-04_bs32_ti305175_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.001381,128,76293,2.281884,2.230295881825324,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.381e-03_bs128_ti76293_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.0002441,128,76293,2.299277,2.248143961840848,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr2.441e-04_bs128_ti76293_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.003906,32,305175,2.371639,2.418391954563974,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr3.906e-03_bs32_ti305175_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.01105,1024,9536,6.369587,6.357472327275277,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.105e-02_bs1024_ti9536_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.005524,2048,4768,2.491473,2.4743236724302484,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr5.524e-03_bs2048_ti4768_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.001953,192,50862,2.237212,2.233608996401029,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.953e-03_bs192_ti50862_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.003906,256,38146,2.23983,2.258831690533254,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr3.906e-03_bs256_ti38146_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.007812,352,27743,6.743149,6.73571543802407,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr7.812e-03_bs352_ti27743_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.0009766,736,13268,2.238556,2.2498280168810645,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr9.766e-04_bs736_ti13268_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.002762,192,50862,2.248962,2.2434560723371963,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr2.762e-03_bs192_ti50862_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.0009766,352,27743,2.249527,2.23268363954196,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr9.766e-04_bs352_ti27743_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.005524,736,13268,2.320776,2.3308349610695167,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr5.524e-03_bs736_ti13268_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.01105,512,19073,6.63567,6.622312062558842,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.105e-02_bs512_ti19073_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.001953,256,38146,2.21602,2.238067777297017,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.953e-03_bs256_ti38146_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.0006905,128,76293,2.280087,2.230343494952712,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr6.905e-04_bs128_ti76293_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.0002441,192,50862,2.257426,2.252984040218123,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr2.441e-04_bs192_ti50862_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.0004883,256,38146,2.213455,2.237397550703959,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr4.883e-04_bs256_ti38146_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.0009766,2048,4768,2.317703,2.2986398929387257,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr9.766e-04_bs2048_ti4768_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.002762,512,19073,2.248156,2.2653986348941078,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr2.762e-03_bs512_ti19073_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.0003453,512,19073,2.242803,2.260770707521293,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr3.453e-04_bs512_ti19073_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.005524,352,27743,2.302316,2.284050936364587,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr5.524e-03_bs352_ti27743_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.0003453,192,50862,2.246505,2.242920403933849,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr3.453e-04_bs192_ti50862_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.0004883,192,50862,2.239966,2.236697549643896,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr4.883e-04_bs192_ti50862_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.003906,736,13268,2.27793,2.288667615296244,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr3.906e-03_bs736_ti13268_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.0004883,2048,4768,2.342306,2.3236109999399304,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr4.883e-04_bs2048_ti4768_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.002762,128,76293,2.304629,2.25022060953364,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr2.762e-03_bs128_ti76293_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.007812,2048,4768,6.59868,6.5933164568949225,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr7.812e-03_bs2048_ti4768_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.005524,256,38146,2.254219,2.273970863300261,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr5.524e-03_bs256_ti38146_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.007812,736,13268,6.190779,6.187508966410672,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr7.812e-03_bs736_ti13268_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.0003453,352,27743,2.267754,2.250771657692368,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr3.453e-04_bs352_ti27743_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.0002441,2048,4768,2.398758,2.380455223991377,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr2.441e-04_bs2048_ti4768_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.001381,2048,4768,2.320039,2.3014881550883337,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.381e-03_bs2048_ti4768_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.0006905,32,305175,2.203712,2.2725051728536285,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr6.905e-04_bs32_ti305175_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.007812,192,50862,2.331586,2.328265847552637,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr7.812e-03_bs192_ti50862_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.01105,736,13268,6.734363,6.724944460809833,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.105e-02_bs736_ti13268_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.001953,32,305175,2.262191,2.3238127534382707,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.953e-03_bs32_ti305175_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.0006905,736,13268,2.242578,2.254350653846214,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr6.905e-04_bs736_ti13268_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.001381,352,27743,2.254553,2.2366284560660663,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.381e-03_bs352_ti27743_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.003906,128,76293,2.334246,2.2823062100461837,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr3.906e-03_bs128_ti76293_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.0006905,1024,9536,2.273412,2.262331111509398,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr6.905e-04_bs1024_ti9536_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.01105,128,76293,2.587584,2.5315228126939986,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.105e-02_bs128_ti76293_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.01105,256,38146,6.404082,6.414333699300203,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.105e-02_bs256_ti38146_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.007812,64,152587,2.420851,2.438091077187602,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr7.812e-03_bs64_ti152587_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.002762,2048,4768,2.34449,2.3259752827502704,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr2.762e-03_bs2048_ti4768_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.003906,1024,9536,2.303002,2.293279015471381,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr3.906e-03_bs1024_ti9536_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.001953,512,19073,2.236873,2.254653986867231,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.953e-03_bs512_ti19073_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.002762,64,152587,2.266833,2.279796045382569,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr2.762e-03_bs64_ti152587_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.001381,736,13268,2.239336,2.250278541414486,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.381e-03_bs736_ti13268_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.01105,64,152587,5.511949,5.4601160701234255,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.105e-02_bs64_ti152587_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.007812,512,19073,6.5948,6.57491858448977,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr7.812e-03_bs512_ti19073_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.001953,352,27743,2.258192,2.241402177039129,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.953e-03_bs352_ti27743_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.0002441,352,27743,2.282536,2.265061652737083,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr2.441e-04_bs352_ti27743_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.002762,352,27743,2.267431,2.249523127447756,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr2.762e-03_bs352_ti27743_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.001381,192,50862,2.229621,2.2269962880709326,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.381e-03_bs192_ti50862_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.0009766,1024,9536,2.269927,2.2595141247178274,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr9.766e-04_bs1024_ti9536_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.0006905,256,38146,2.209175,2.232549144480019,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr6.905e-04_bs256_ti38146_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.0002441,64,152587,2.236335,2.246167051179162,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr2.441e-04_bs64_ti152587_mlr1e-5,20000000000,1073741824,18.62645149230957
2048,8192,16,16,0.001381,256,108528,2.114374,2.1206338516965384,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.381e-03_bs256_ti108528_mlr1e-5,56900000000,1073741824,52.99225449562073
2048,8192,16,16,0.0009766,2048,13566,2.159439,2.160157738217187,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr9.766e-04_bs2048_ti13566_mlr1e-5,56900000000,1073741824,52.99225449562073
2048,8192,16,16,0.001953,352,78929,2.105952,2.123291444800266,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.953e-03_bs352_ti78929_mlr1e-5,56900000000,1073741824,52.99225449562073
2048,8192,16,16,0.001381,1024,27132,2.141294,2.13678743777201,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.381e-03_bs1024_ti27132_mlr1e-5,56900000000,1073741824,52.99225449562073
2048,8192,16,16,0.001381,32,868225,2.245291,2.2304257100863345,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.381e-03_bs32_ti868225_mlr1e-5,56900000000,1073741824,52.99225449562073
2048,8192,16,16,0.0004883,512,54264,2.127818,2.13807711330834,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr4.883e-04_bs512_ti54264_mlr1e-5,56900000000,1073741824,52.99225449562073
2048,8192,16,16,0.0004883,32,868225,2.200714,2.182660974706196,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr4.883e-04_bs32_ti868225_mlr1e-5,56900000000,1073741824,52.99225449562073
2048,8192,16,16,0.001381,64,434112,2.172866,2.164639281165657,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.381e-03_bs64_ti434112_mlr1e-5,56900000000,1073741824,52.99225449562073
2048,8192,16,16,0.001381,512,54264,2.117742,2.125932316878627,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.381e-03_bs512_ti54264_mlr1e-5,56900000000,1073741824,52.99225449562073
2048,8192,16,16,0.0006905,128,217056,2.131032,2.1264372178816804,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr6.905e-04_bs128_ti217056_mlr1e-5,56900000000,1073741824,52.99225449562073
2048,8192,16,16,0.001953,128,217056,2.146038,2.139676574548929,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.953e-03_bs128_ti217056_mlr1e-5,56900000000,1073741824,52.99225449562073
2048,8192,16,16,0.001953,64,434112,2.192744,2.181729669839501,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr1.953e-03_bs64_ti434112_mlr1e-5,56900000000,1073741824,52.99225449562073
2048,8192,16,16,0.0004883,2048,13566,2.172887,2.1731676486046423,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr4.883e-04_bs2048_ti13566_mlr1e-5,56900000000,1073741824,52.99225449562073
2048,8192,16,16,0.0006905,64,434112,2.15391,2.1455135422094447,step2v2_0618_h2048_ffnh8192_numh16_numl16_lr6.905e-04_bs64_ti434112_mlr1e-5,56900000000,1073741824,52.99225449562073
