N,D,step,val_github,val_pilecc,val_books3,r_github,r_pilecc,r_books3,loss
160000000,30000000000,10000,1,0,0,0.25,0.75,0,1.4930968496963564
160000000,30000000000,24000,0,1,0,0.625,0.375,0,3.312216868857494
160000000,30000000000,13000,0,1,0,0.375,0.625,0,3.3360046836609336
160000000,30000000000,13000,1,0,0,0.375,0.625,0,1.2777588879048583
160000000,30000000000,18000,1,0,0,0.625,0.375,0,1.1360367377277327
160000000,30000000000,30000,1,0,0,0.625,0.375,0,1.0762252498734817
160000000,30000000000,12000,1,0,0,0.5,0.5,0,1.2578955275809716
160000000,30000000000,16000,0,1,0,0.5,0.5,0,3.330884328931204
160000000,30000000000,16000,0,1,0,0.75,0.25,0,3.4806223126535625
160000000,30000000000,18000,0,1,0,0.625,0.375,0,3.3742369855651106
160000000,30000000000,10000,0,1,0,0.375,0.625,0,3.406489941646192
160000000,30000000000,22000,0,1,0,0.75,0.25,0,3.4041385135135136
160000000,30000000000,10000,1,0,0,0.625,0.375,0,1.2530660899544535
160000000,30000000000,13000,0,1,0,0.75,0.25,0,3.5321329852579852
160000000,30000000000,16000,1,0,0,0.75,0.25,0,1.1251719857034412
160000000,30000000000,24000,1,0,0,0.625,0.375,0,1.0902984248481782
160000000,30000000000,18000,1,0,0,0.375,0.625,0,1.235082711285425
160000000,30000000000,30000,0,1,0,0.375,0.625,0,3.1921404714373462
160000000,30000000000,20000,0,1,0,0.5,0.5,0,3.2851178593366095
160000000,30000000000,20000,1,0,0,0.375,0.625,0,1.206770306174089
160000000,30000000000,30000,0,1,0,0.25,0.75,0,3.163433852886978
160000000,30000000000,12000,1,0,0,0.25,0.75,0,1.3672388980263157
160000000,30000000000,30000,1,0,0,0.75,0.25,0,1.0411717959261133
160000000,30000000000,13000,1,0,0,0.25,0.75,0,1.3604899418016194
160000000,30000000000,24000,0,1,0,0.5,0.5,0,3.2486947174447174
160000000,30000000000,30000,0,1,0,0.75,0.25,0,3.3660309812653564
160000000,30000000000,16000,1,0,0,0.375,0.625,0,1.24947218180668
160000000,30000000000,20000,0,1,0,0.375,0.625,0,3.250139166154791
160000000,30000000000,10000,1,0,0,0.75,0.25,0,1.2071063701923077
160000000,30000000000,22000,1,0,0,0.375,0.625,0,1.188000142332996
160000000,30000000000,22000,1,0,0,0.625,0.375,0,1.101576337930162
160000000,30000000000,30000,1,0,0,0.25,0.75,0,1.2130171432186234
160000000,30000000000,22000,0,1,0,0.625,0.375,0,3.32726121007371
160000000,30000000000,12000,1,0,0,0.375,0.625,0,1.3226254111842106
160000000,30000000000,27000,1,0,0,0.625,0.375,0,1.0781922128036436
160000000,30000000000,14000,0,1,0,0.375,0.625,0,3.3251545224201475
160000000,30000000000,13000,1,0,0,0.625,0.375,0,1.1916434716599191
160000000,30000000000,12000,0,1,0,0.625,0.375,0,3.4798017122235874
160000000,30000000000,24000,1,0,0,0.75,0.25,0,1.058101515055668
160000000,30000000000,13000,0,1,0,0.25,0.75,0,3.318959229115479
160000000,30000000000,14000,1,0,0,0.25,0.75,0,1.3363111241143724
160000000,30000000000,30000,0,1,0,0.625,0.375,0,3.293578201781327
160000000,30000000000,13000,1,0,0,0.5,0.5,0,1.2341891763663968
160000000,30000000000,18000,0,1,0,0.5,0.5,0,3.307331656941032
160000000,30000000000,30000,1,0,0,0.375,0.625,0,1.1553268123734817
160000000,30000000000,20000,1,0,0,0.75,0.25,0,1.0850321039979758
160000000,30000000000,27000,0,1,0,0.75,0.25,0,3.3731236563267815
160000000,30000000000,27000,1,0,0,0.75,0.25,0,1.04642625569332
160000000,30000000000,27000,1,0,0,0.25,0.75,0,1.2184752182439271
160000000,30000000000,12000,1,0,0,0.625,0.375,0,1.2268254206730769
160000000,30000000000,10000,0,1,0,0.75,0.25,0,3.598625614250614
160000000,30000000000,13000,0,1,0,0.625,0.375,0,3.4512150644963144
160000000,30000000000,16000,1,0,0,0.5,0.5,0,1.186007480389676
160000000,30000000000,10000,0,1,0,0.5,0.5,0,3.459761785933661
160000000,30000000000,14000,1,0,0,0.625,0.375,0,1.2316686962297572
160000000,30000000000,24000,1,0,0,0.25,0.75,0,1.2315659001771255
160000000,30000000000,14000,1,0,0,0.375,0.625,0,1.2774781756072875
160000000,30000000000,18000,0,1,0,0.375,0.625,0,3.2801990555896805
160000000,30000000000,14000,0,1,0,0.75,0.25,0,3.508066838144963
160000000,30000000000,14000,0,1,0,0.25,0.75,0,3.294547566031941
160000000,30000000000,10000,0,1,0,0.25,0.75,0,3.4550925214987713
160000000,30000000000,22000,0,1,0,0.5,0.5,0,3.2630528255528257
160000000,30000000000,22000,1,0,0,0.5,0.5,0,1.1323815473178138
160000000,30000000000,10000,1,0,0,0.5,0.5,0,1.281977479757085
160000000,30000000000,12000,0,1,0,0.5,0.5,0,3.4228923525798525
160000000,30000000000,20000,0,1,0,0.25,0.75,0,3.213663237100737
160000000,30000000000,16000,0,1,0,0.625,0.375,0,3.406048449017199
160000000,30000000000,10000,0,1,0,0.625,0.375,0,3.5200927134520885
160000000,30000000000,24000,0,1,0,0.375,0.625,0,3.2113789926289926
160000000,30000000000,22000,1,0,0,0.25,0.75,0,1.2452575436487854
160000000,30000000000,22000,0,1,0,0.375,0.625,0,3.2277478117321867
160000000,30000000000,24000,0,1,0,0.75,0.25,0,3.394425675675676
160000000,30000000000,18000,1,0,0,0.75,0.25,0,1.1026141826923077
160000000,30000000000,18000,0,1,0,0.25,0.75,0,3.2370335534398036
160000000,30000000000,30000,1,0,0,0.5,0.5,0,1.1066311361336032
160000000,30000000000,12000,0,1,0,0.75,0.25,0,3.555954391891892
160000000,30000000000,16000,1,0,0,0.25,0.75,0,1.3007377593623481
160000000,30000000000,24000,0,1,0,0.25,0.75,0,3.18176539465602
160000000,30000000000,18000,1,0,0,0.5,0.5,0,1.167221501771255
160000000,30000000000,14000,0,1,0,0.5,0.5,0,3.3672498848280097
160000000,30000000000,14000,1,0,0,0.5,0.5,0,1.210213973937247
160000000,30000000000,24000,1,0,0,0.5,0.5,0,1.1216868041497976
160000000,30000000000,16000,1,0,0,0.625,0.375,0,1.1578848526062753
