N,D,uD,loss
35500000.0,400000000.0,400000000.0,5.79413
35500000.0,200000000.0,100000000.0,6.252892
35500000.0,400000000.0,100000000.0,5.799587
35500000.0,800000000.0,100000000.0,5.284175
