,farseer,chinchilla,kaplan,farseer_default,chinchilla_default,kaplan_default,rf_ND,rf_all
20,[0.63935268],[0.01692666],[0.03823984],[0.76370326],[0.11656061],[0.10892232],[0.00649434],[0.01527366]
21,[0.6384565],[0.01945362],[0.03584997],[0.76311609],[0.11933515],[0.11167788],[0.00402557],[0.02091156]
22,[0.64602793],[0.00189572],[0.05604114],[0.7680769],[0.0958941],[0.08839718],[0.02488322],[0.02452227]
23,[0.64326844],[0.00588527],[0.04868226],[0.76626888],[0.10443743],[0.09688208],[0.01728143],[0.02991609]
24,[0.63855392],[0.01917893],[0.03610976],[0.76317991],[0.11903355],[0.11137834],[0.00429394],[0.02438066]
25,[0.64300253],[0.00663508],[0.04797312],[0.76609465],[0.10526071],[0.09769972],[0.01654889],[0.0140224]
26,[0.65314598],[0.02196667],[0.07502328],[0.77274065],[0.07385669],[0.06651053],[0.0444919],[0.01428008]
27,[0.65515402],[0.02762879],[0.08037824],[0.77405632],[0.06763982],[0.06033619],[0.05002362],[0.01618113]
28,[0.64210828],[0.0091566],[0.04558839],[0.76550874],[0.10802928],[0.10044935],[0.01408544],[0.00981611]
29,[0.6672889],[0.06184584],[0.11273907],[0.78200712],[0.03007034],[0.02302372],[0.08345261],[0.01923909]
30,[0.6455909],[0.00066343],[0.05487571],[0.76779056],[0.09724712],[0.08974095],[0.02367931],[0.02638032]
31,[0.64692048],[0.00441247],[0.05842137],[0.7686617],[0.09313076],[0.08565276],[0.02734201],[0.00398153]
32,[0.64025051],[0.014395],[0.04063416],[0.76429152],[0.11378092],[0.10616164],[0.00896768],[0.02577616]
33,[0.64380686],[0.00436707],[0.0501181],[0.76662165],[0.10277049],[0.09522654],[0.01876466],[0.01370104]
34,[0.65375246],[0.02367679],[0.07664063],[0.77313802],[0.07197901],[0.0646457],[0.04616264],[0.04667509]
35,[0.65855254],[0.03721168],[0.08944128],[0.77628304],[0.05711803],[0.04988639],[0.05938581],[0.03721387]
36,[0.63721178],[0.02296341],[0.03253058],[0.76230054],[0.12318881],[0.11550518],[0.00059662],[0.0095707]
37,[0.65878072],[0.0378551],[0.09004979],[0.77643254],[0.05641158],[0.04918477],[0.06001441],[0.12190666]
38,[0.64081054],[0.0128159],[0.0421276],[0.76465845],[0.1120471],[0.10443968],[0.01051042],[0.02432096]
39,[0.64633002],[0.00274754],[0.05684676],[0.76827483],[0.09495882],[0.0874683],[0.02571542],[0.03080269]
40,[0.64671099],[0.00382178],[0.05786272],[0.76852444],[0.09377933],[0.08629689],[0.02676492],[0.02509902]
41,[0.65014324],[0.01349978],[0.06701571],[0.77077326],[0.08315312],[0.07574337],[0.03622002],[0.03227607]
42,[0.63727702],[0.02277944],[0.03270457],[0.76234329],[0.12298682],[0.11530457],[0.00077636],[0.01940512]
43,[0.64769149],[0.00658652],[0.06047748],[0.76916687],[0.09074371],[0.08328203],[0.02946598],[0.03217278]
44,[0.63981514],[0.01562263],[0.03947313],[0.76400627],[0.11512882],[0.10750033],[0.00776833],[0.02842436]
45,[0.64885065],[0.00985503],[0.06356868],[0.76992635],[0.08715497],[0.07971784],[0.03265921],[0.02591235]
46,[0.66081015],[0.04357754],[0.0954618],[0.77776223],[0.05012847],[0.04294464],[0.06560506],[0.03283156]
47,[0.64479134],[0.00159111],[0.05274347],[0.76726668],[0.09972255],[0.09219945],[0.02147669],[0.02985963]
48,[0.64810294],[0.00774669],[0.06157471],[0.76943645],[0.08946988],[0.08201692],[0.03059943],[0.01114273]
49,[0.64896592],[0.01018004],[0.06387606],[0.77000187],[0.08679811],[0.07936343],[0.03297674],[0.03249822]
50,[0.63676466],[0.02422415],[0.03133824],[0.76200759],[0.12457307],[0.11687997],[0.00063508],[0.0183211]
51,[0.63983607],[0.01556362],[0.03952895],[0.76401998],[0.11506402],[0.10743597],[0.00782599],[0.75423588]
52,[0.6420499],[0.00932124],[0.04543268],[0.76547048],[0.10821005],[0.10062888],[0.01392459],[0.01293434]
53,[0.65132315],[0.0168268],[0.07016224],[0.77154633],[0.07950014],[0.07211538],[0.03947042],[0.11694556]
54,[0.63533464],[0.02825642],[0.02752471],[0.76107064],[0.12900041],[0.12127702],[0.00457448],[0.01378123]
55,[0.63895934],[0.01803575],[0.03719092],[0.76344555],[0.11777836],[0.11013174],[0.00541079],[0.01144187]
56,[0.63439318],[0.03091109],[0.02501405],[0.76045379],[0.13191517],[0.12417184],[0.00716801],[0.00847364]
57,[0.64132519],[0.01136472],[0.04350006],[0.76499565],[0.11045374],[0.10285723],[0.01192818],[0.00341647]
58,[0.64193956],[0.00963237],[0.04513844],[0.76539819],[0.10855165],[0.10096815],[0.01362063],[0.02956932]
59,[0.63787151],[0.02110315],[0.03428992],[0.76273279],[0.1211463],[0.11347664],[0.00241403],[0.02038171]
60,[0.6415231],[0.01080667],[0.04402784],[0.76512532],[0.10984101],[0.10224869],[0.01247338],[0.00828337]
61,[0.64489355],[0.00130292],[0.05301602],[0.76733365],[0.09940613],[0.0918852],[0.02175824],[0.00674537]
62,[0.64996542],[0.01299836],[0.06654148],[0.77065674],[0.08370367],[0.07629015],[0.03573015],[0.02489563]
63,[0.64755769],[0.00620923],[0.06012066],[0.7690792],[0.09115796],[0.08369345],[0.02909738],[0.02508315]
64,[0.63836042],[0.01972455],[0.03559373],[0.76305313],[0.11963263],[0.11197332],[0.00376088],[0.02166202]
65,[0.63865221],[0.01890178],[0.03637187],[0.76324431],[0.11872925],[0.11107612],[0.0045647],[0.02389713]
66,[0.64053013],[0.01360655],[0.04137984],[0.76447473],[0.11291521],[0.10530186],[0.00973798],[0.02518269]
67,[0.64497446],[0.00107476],[0.05323181],[0.76738666],[0.09915561],[0.09163639],[0.02198115],[0.02831407]
68,[0.63803576],[0.02064001],[0.03472793],[0.76284041],[0.12063778],[0.1129716],[0.0028665],[0.01784493]
69,[0.6416839],[0.01035325],[0.04445666],[0.76523068],[0.10934316],[0.10175425],[0.01291636],[0.01192577]
70,[0.64959924],[0.01196585],[0.06556499],[0.77041683],[0.08483734],[0.07741607],[0.03472142],[0.02462647]
71,[0.64471436],[0.00180819],[0.05253816],[0.76721624],[0.09996091],[0.09243617],[0.02126461],[0.02121779]
72,[0.63874691],[0.01863475],[0.03662441],[0.76330636],[0.11843605],[0.11078494],[0.00482558],[0.02096828]
73,[0.64286424],[0.00702502],[0.04760433],[0.76600404],[0.10568886],[0.09812494],[0.01616793],[0.02169456]
74,[0.63563509],[0.02740924],[0.02832592],[0.76126749],[0.12807023],[0.12035321],[0.00374682],[0.01676789]
75,[0.64054307],[0.01357008],[0.04141434],[0.76448321],[0.11287517],[0.10526209],[0.00977361],[0.00089868]
76,[0.65271202],[0.02074302],[0.07386601],[0.77245632],[0.07520022],[0.06784488],[0.04329644],[0.00468311]
77,[0.64525806],[0.00027511],[0.05398808],[0.76757247],[0.09827761],[0.0907644],[0.02276238],[0.02618148]
78,[0.63859208],[0.01907135],[0.0362115],[0.76320491],[0.11891543],[0.11126103],[0.00439904],[0.01505502]
79,[0.64335085],[0.00565289],[0.04890203],[0.76632287],[0.10418229],[0.09662868],[0.01750845],[0.00883387]
80,[0.63940169],[0.01678846],[0.03837054],[0.76373537],[0.11640888],[0.10877162],[0.00662935],[0.0246211]
81,[0.64974364],[0.012373],[0.06595005],[0.77051143],[0.0843903],[0.07697208],[0.03511919],[0.02907491]
82,[0.63851253],[0.01929564],[0.03599937],[0.76315279],[0.1191617],[0.11150561],[0.00417991],[0.01900505]
83,[0.65187894],[0.01839398],[0.0716444],[0.77191049],[0.07777941],[0.07040642],[0.0410015],[0.02930577]
84,[0.66382175],[0.05206943],[0.10349302],[0.77973544],[0.04080459],[0.03368454],[0.07390137],[0.02592039]
85,[0.63903854],[0.01781244],[0.03740212],[0.76349744],[0.11753318],[0.10988823],[0.00562896],[0.00889171]
86,[0.65112617],[0.01627136],[0.06963693],[0.77141727],[0.08010999],[0.07272106],[0.03892777],[0.03046437]
87,[0.6457735],[0.0011783],[0.05536264],[0.76791019],[0.09668181],[0.08917951],[0.02418232],[0.0309444]
88,[0.65282249],[0.02105452],[0.07416061],[0.7725287],[0.0748582],[0.06750519],[0.04360077],[0.02753468]
89,[0.64164443],[0.01046454],[0.04435141],[0.76520482],[0.10946536],[0.10187561],[0.01280763],[0.01928765]
90,[0.65038985],[0.01419516],[0.06767336],[0.77093484],[0.08238962],[0.07498509],[0.03689938],[0.04990992]
91,[0.64526532],[0.00025463],[0.05400745],[0.76757723],[0.09825513],[0.09074207],[0.02278239],[0.01916865]
92,[0.6398654],[0.01548092],[0.03960716],[0.7640392],[0.11497322],[0.10734579],[0.00790678],[0.01949063]
93,[0.65046584],[0.01440942],[0.067876],[0.77098462],[0.08215436],[0.07475144],[0.03710871],[0.04992021]
94,[0.65133303],[0.01685466],[0.07018858],[0.77155281],[0.07946955],[0.072085],[0.03949763],[0.01943872]
95,[0.65221388],[0.0193384],[0.07253759],[0.77212994],[0.07674246],[0.06937656],[0.04192417],[0.04847928]
96,[0.64733095],[0.00556987],[0.05951598],[0.76893063],[0.09185997],[0.08439065],[0.02847275],[0.02219884]
97,[0.65319953],[0.02211766],[0.07516608],[0.77277574],[0.0736909],[0.06634588],[0.04463942],[0.03130293]
98,[0.63446621],[0.03070516],[0.0252088],[0.76050164],[0.13168907],[0.12394729],[0.00696683],[0.00953244]
99,[0.63514222],[0.02879899],[0.02701157],[0.76094456],[0.12959614],[0.12186867],[0.00510456],[0.01014721]
100,[0.63763738],[0.02176333],[0.03366556],[0.76257939],[0.12187115],[0.11419653],[0.00176906],[0.01880819]
101,[0.64185634],[0.00986701],[0.04491652],[0.76534366],[0.10880929],[0.10122402],[0.0133914],[0.01318331]
102,[0.66755594],[0.06259881],[0.1134512],[0.78218208],[0.02924359],[0.02220263],[0.08418824],[0.04329943]
103,[0.64092339],[0.01249767],[0.04242857],[0.76473239],[0.11169769],[0.10409267],[0.01082132],[0.02905908]
104,[0.63539007],[0.02810011],[0.02767253],[0.76110695],[0.12882879],[0.12110658],[0.00442178],[0.01591881]
105,[0.65039835],[0.0142191],[0.067696],[0.7709404],[0.08236333],[0.07495898],[0.03692278],[0.021761]
106,[0.63746147],[0.02225934],[0.03319645],[0.76246414],[0.12241577],[0.11473742],[0.00128447],[0.02014476]
107,[0.63433477],[0.03107579],[0.02485828],[0.76041552],[0.13209601],[0.12435145],[0.00732893],[0.00943281]
108,[0.64496303],[0.00110699],[0.05320133],[0.76737917],[0.099191],[0.09167153],[0.02194966],[0.02557371]
109,[0.64364243],[0.00483073],[0.04967959],[0.76651391],[0.10327958],[0.09573215],[0.01831168],[0.02645894]
110,[0.65592801],[0.02981124],[0.0824423],[0.77456345],[0.06524354],[0.0579563],[0.05215581],[0.04361627]
111,[0.63483814],[0.02965643],[0.02620065],[0.76074532],[0.13053758],[0.12280368],[0.00594225],[0.00744867]
112,[0.64991216],[0.0128482],[0.06639947],[0.77062185],[0.08386854],[0.0764539],[0.03558345],[0.03016513]
113,[0.63601681],[0.02633288],[0.0293439],[0.7615176],[0.12688841],[0.11917947],[0.00269525],[0.00655809]
114,[0.63909301],[0.01765886],[0.03754736],[0.76353312],[0.11736455],[0.10972076],[0.005779],[0.02171988]
115,[0.64005455],[0.01494757],[0.04011158],[0.76416313],[0.11438761],[0.10676419],[0.00842785],[0.02823745]
116,[0.65149102],[0.01730014],[0.0706099],[0.77165632],[0.07898042],[0.07159921],[0.03993286],[0.05152072]
117,[0.64730472],[0.00549594],[0.05944605],[0.76891345],[0.09194115],[0.08447128],[0.02840051],[0.01963534]
118,[0.64333363],[0.00570147],[0.04885609],[0.76631158],[0.10423563],[0.09668165],[0.01746099],[0.01900599]
119,[0.65012623],[0.01345182],[0.06697034],[0.77076211],[0.08320579],[0.07579567],[0.03617316],[0.02926202]
120,[0.67488943],[0.28059781],[0.27230251],[0.77491858],[0.13682424],[0.01868563],[0.21041104],[0.0319273]
121,[0.66866143],[0.30512967],[0.29667546],[0.7706068],[0.15860189],[0.00011299],[0.23359836],[0.0314426]
122,[0.86327806],[0.46145761],[0.46494611],[0.9053443],[0.52192012],[0.58731822],[0.49097394],[0.02548398]
123,[0.86144456],[0.45423555],[0.45777083],[0.90407493],[0.51550889],[0.58178399],[0.48414771],[0.29843266]
124,[0.67763887],[0.26976788],[0.26154273],[0.77682208],[0.12721019],[0.02698453],[0.20017467],[0.03159647]
125,[0.66737009],[0.31021618],[0.30172903],[0.76971278],[0.16311734],[0.00401076],[0.23840609],[0.0269767]
126,[0.66080393],[0.33608002],[0.32742533],[0.76516688],[0.18607743],[0.02383006],[0.26285239],[0.02730489]
127,[0.66051706],[0.33721003],[0.32854801],[0.76496826],[0.18708057],[0.02469598],[0.26392047],[0.03331723]
128,[0.87054883],[0.4900969],[0.49339989],[0.91037802],[0.54734407],[0.60926434],[0.51804358],[0.03622349]
129,[0.66750743],[0.30967523],[0.30119158],[0.76980786],[0.16263712],[0.00359623],[0.23789479],[0.01513111]
130,[0.66027794],[0.33815189],[0.32948377],[0.76480272],[0.18791668],[0.02541772],[0.26481071],[0.03296118]
131,[0.67400206],[0.28409313],[0.27577519],[0.77430424],[0.13992714],[0.01600718],[0.21371479],[0.01235945]
132,[0.66753078],[0.30958325],[0.30110019],[0.76982402],[0.16255546],[0.00352574],[0.23780785],[0.01170954]
133,[0.69747337],[0.19164055],[0.18392149],[0.79055396],[0.05785427],[0.08685304],[0.12632933],[0.05300428]
134,[0.8693232],[0.48526919],[0.48860345],[0.90952949],[0.54305836],[0.60556488],[0.51348046],[0.53668704]
135,[0.70133733],[0.17642058],[0.1688001],[0.79322906],[0.04434305],[0.09851601],[0.11194353],[0.05514584]
136,[0.65956997],[0.34094055],[0.33225437],[0.76431258],[0.19039226],[0.02755466],[0.26744653],[0.03172933]
137,[0.67209341],[0.29161122],[0.28324458],[0.77298284],[0.14660117],[0.01024611],[0.22082083],[0.03307374]
138,[0.67924894],[0.26342589],[0.25524182],[0.77793677],[0.12158022],[0.03184437],[0.19418027],[0.02962123]
139,[0.67222963],[0.29107464],[0.28271148],[0.77307715],[0.14612483],[0.01065729],[0.22031366],[0.01515026]
140,[0.86497206],[0.46813023],[0.47157551],[0.9065171],[0.5278436],[0.5924314],[0.49728085],[0.00327647]
141,[0.66653724],[0.31349676],[0.30498835],[0.76913617],[0.1660296],[0.00652464],[0.24150687],[0.01031599]
142,[0.66969493],[0.30105873],[0.29263089],[0.77132232],[0.154988],[0.00300655],[0.22975054],[0.03158527]
143,[0.68535547],[0.2393725],[0.23134425],[0.78216446],[0.10022732],[0.05027633],[0.1714452],[0.02750671]
144,[0.66357837],[0.32515165],[0.31656774],[0.76708768],[0.17637599],[0.01545571],[0.25252298],[0.02914766]
145,[0.6793956],[0.2628482],[0.25466788],[0.7780383],[0.12106739],[0.03228704],[0.19363425],[0.59810762]
146,[0.68496282],[0.2409191],[0.23288083],[0.78189262],[0.10160028],[0.04909118],[0.17290703],[0.01563955]
147,[0.86972399],[0.48684791],[0.49017194],[0.90980697],[0.54445984],[0.60677465],[0.51497265],[0.07753962]
148,[0.67692182],[0.27259232],[0.26434888],[0.77632565],[0.12971753],[0.02482018],[0.20284431],[0.62748201]
149,[0.66460895],[0.32109222],[0.31253461],[0.76780118],[0.17277231],[0.01234499],[0.24868603],[0.01264764]
150,[0.67333325],[0.28672752],[0.27839252],[0.77384121],[0.14226576],[0.01398846],[0.2162048],[0.03035819]
151,[0.7046805],[0.16325194],[0.15571677],[0.79554362],[0.03265286],[0.10860706],[0.09949664],[0.04879633]
152,[0.86579563],[0.47137423],[0.47479849],[0.90708727],[0.53072339],[0.59491726],[0.50034705],[0.01395424]
153,[0.67275198],[0.28901716],[0.28066732],[0.77343878],[0.14429834],[0.01223393],[0.21836894],[0.0311643]
154,[0.86815528],[0.48066881],[0.48403287],[0.90872091],[0.53897447],[0.60203964],[0.50913222],[0.0283257]
155,[0.86830039],[0.48124038],[0.48460074],[0.90882137],[0.53948187],[0.60247764],[0.50967247],[0.13449827]
156,[0.66654942],[0.31344879],[0.30494069],[0.76914461],[0.16598701],[0.00648788],[0.24146152],[0.02605522]
157,[0.67171213],[0.29311308],[0.28473671],[0.77271887],[0.14793441],[0.00909525],[0.22224037],[0.0284736]
158,[0.6805036],[0.25848382],[0.25033177],[0.7788054],[0.117193],[0.03563144],[0.18950907],[0.61987713]
159,[0.66577376],[0.31650408],[0.30797619],[0.7686076],[0.16869928],[0.00882913],[0.24434936],[0.02698165]
160,[0.66794192],[0.30796378],[0.29949122],[0.77010866],[0.16111781],[0.00228475],[0.23627714],[0.02730342]
161,[0.7007013],[0.17892585],[0.17128914],[0.79278873],[0.04656705],[0.09659624],[0.11431149],[0.05734701]
162,[0.66510521],[0.31913748],[0.31059253],[0.76814475],[0.17103703],[0.01084709],[0.24683843],[0.00981438]
163,[0.6630546],[0.32721473],[0.31861746],[0.76672507],[0.17820744],[0.01703664],[0.25447298],[0.02694694]
164,[0.86274647],[0.45936371],[0.46286578],[0.90497627],[0.52006131],[0.58571367],[0.48899481],[0.01247298]
165,[0.66573093],[0.31667278],[0.3081438],[0.76857795],[0.16884905],[0.00895841],[0.24450882],[0.02536381]
166,[0.66119621],[0.33453488],[0.32589019],[0.76543846],[0.18470575],[0.02264602],[0.26139193],[0.03335118]
167,[0.67648759],[0.2743027],[0.26604818],[0.77602503],[0.13123589],[0.02350953],[0.20446095],[0.00958274]
168,[0.6686645],[0.30511758],[0.29666345],[0.77060892],[0.15859116],[0.00010373],[0.23358694],[0.02655372]
169,[0.86766117],[0.47872252],[0.48209919],[0.90837883],[0.53724669],[0.60054821],[0.5072926],[0.14233954]
170,[0.67140588],[0.29431937],[0.28593518],[0.77250685],[0.14900526],[0.00817088],[0.22338055],[0.01464397]
171,[0.66257197],[0.32911579],[0.32050621],[0.76639093],[0.17989508],[0.01849341],[0.25626986],[0.03440172]
172,[0.70296967],[0.16999085],[0.16241203],[0.79435917],[0.0386352],[0.10344307],[0.10586621],[0.05433718]
173,[0.66692369],[0.31197456],[0.30347601],[0.76940372],[0.1646783],[0.00535819],[0.2400681],[0.03042245]
174,[0.67399172],[0.28413384],[0.27581563],[0.77429708],[0.13996327],[0.01597599],[0.21375326],[0.02439906]
175,[0.67200361],[0.29196493],[0.28359599],[0.77292067],[0.14691516],[0.00997507],[0.22115515],[0.02440767]
176,[0.66783824],[0.30837216],[0.29989695],[0.77003689],[0.16148034],[0.00259769],[0.23666314],[0.02808865]
177,[0.8625806],[0.45871037],[0.46221667],[0.90486144],[0.51948132],[0.58521303],[0.48837728],[0.0172184]
178,[0.65752188],[0.34900793],[0.34026949],[0.76289463],[0.1975539],[0.03373663],[0.27507174],[0.00199386]
179,[0.67044038],[0.29812244],[0.28971362],[0.77183841],[0.15238137],[0.00525661],[0.22697518],[0.02998202]
180,[0.65660544],[0.35261774],[0.34385592],[0.76226016],[0.20075844],[0.03650281],[0.27848372],[0.00295257]
181,[0.65649364],[0.35305812],[0.34429345],[0.76218276],[0.20114938],[0.03684027],[0.27889996],[0.00440085]
182,[0.67282713],[0.28872114],[0.28037322],[0.7734908],[0.14403556],[0.01246076],[0.21808915],[0.02546704]
183,[0.65742825],[0.34937672],[0.34063589],[0.76282981],[0.19788129],[0.03401924],[0.27542033],[0.00774702]
184,[0.69622105],[0.1965734],[0.18882238],[0.78968695],[0.06223331],[0.08307302],[0.13099182],[1.28998619]
185,[0.67413741],[0.28355997],[0.27524549],[0.77439795],[0.13945384],[0.01641574],[0.21321085],[0.02945188]
186,[0.67456849],[0.28186197],[0.27355848],[0.77469639],[0.13794647],[0.01771691],[0.21160591],[0.02737416]
187,[0.67706303],[0.27203607],[0.26379623],[0.77642342],[0.12922373],[0.02524643],[0.20231855],[0.01907287]
188,[0.66448381],[0.32158515],[0.31302435],[0.76771454],[0.1732099],[0.01272273],[0.24915195],[0.02904427]
189,[0.67427586],[0.28301465],[0.27470369],[0.77449379],[0.13896973],[0.01683362],[0.21269541],[0.03032652]
190,[0.66859761],[0.30538105],[0.29692521],[0.77056261],[0.15882504],[0.00030562],[0.23383596],[0.02497266]
191,[0.86634063],[0.47352097],[0.47693134],[0.90746459],[0.53262913],[0.5965623],[0.50237614],[0.03030888]
192,[0.65547512],[0.35707],[0.34827934],[0.76147762],[0.20471084],[0.03991455],[0.28269195],[0.00528267]
193,[0.86390254],[0.46391742],[0.46738999],[0.90577664],[0.52410377],[0.58920316],[0.49329894],[0.01625602]
194,[0.86089098],[0.45205501],[0.45560442],[0.90369167],[0.51357316],[0.58011306],[0.48208668],[0.02117945]
195,[0.66362833],[0.32495486],[0.31637223],[0.76712227],[0.17620129],[0.01530491],[0.25233698],[0.035918]
196,[0.67729843],[0.27110884],[0.26287501],[0.77658639],[0.1284006],[0.02595696],[0.20144214],[0.03263722]
197,[0.67053625],[0.29774481],[0.28933844],[0.77190478],[0.15204613],[0.00554598],[0.22661825],[0.02802187]
198,[0.85972497],[0.44746216],[0.45104132],[0.90288442],[0.50949595],[0.57659359],[0.47774555],[0.03383011]
199,[0.67156209],[0.29370407],[0.28532387],[0.77261499],[0.14845905],[0.00864238],[0.22279897],[0.02890929]
200,[0.67123068],[0.29500948],[0.28662082],[0.77238555],[0.1496179],[0.00764205],[0.22403283],[0.03025062]
201,[0.6722426],[0.29102356],[0.28266073],[0.77308612],[0.14607948],[0.01069643],[0.22026538],[0.02460176]
202,[0.68227796],[0.25149468],[0.2433879],[0.78003383],[0.11098853],[0.04098718],[0.18290298],[0.03523623]
203,[0.69890116],[0.18601654],[0.17833391],[0.79154245],[0.05286167],[0.09116268],[0.12101356],[0.05860411]
204,[0.86102784],[0.4525941],[0.45614002],[0.90378642],[0.51405173],[0.58052617],[0.48259623],[0.03961009]
205,[0.68347639],[0.24677411],[0.23869791],[0.78086353],[0.10679795],[0.04460452],[0.17844114],[0.03504702]
206,[0.67253506],[0.28987156],[0.28151619],[0.7732886],[0.14505682],[0.01157921],[0.21917652],[0.01087148]
207,[0.86319552],[0.46113251],[0.46462312],[0.90528716],[0.52163152],[0.58706909],[0.49066666],[0.01504116]
208,[0.67660652],[0.27383427],[0.26558279],[0.77610736],[0.13082005],[0.02386848],[0.2040182],[0.03342537]
209,[0.69042562],[0.21940138],[0.21150249],[0.78567464],[0.08249837],[0.06558008],[0.15256865],[0.58975923]
210,[0.86764598],[0.47866268],[0.48203973],[0.90836831],[0.53719357],[0.60050236],[0.50723604],[0.0040081]
211,[0.66886009],[0.30434714],[0.295898],[0.77074434],[0.15790721],[0.00048666],[0.23285872],[0.0135419]
212,[0.71681766],[0.11544416],[0.10821867],[0.80394645],[0.0097875],[0.14524187],[0.0543091],[0.48108215]
213,[0.83971669],[0.36865033],[0.37274001],[0.88903223],[0.43953238],[0.51620056],[0.40325323],[0.15087731]
214,[0.66953682],[0.30168153],[0.29324965],[0.77121285],[0.15554087],[0.0025293],[0.2303392],[0.01430625]
215,[0.65966878],[0.34055137],[0.33186771],[0.76438098],[0.19004677],[0.02725643],[0.26707867],[0.00677342]
216,[0.69425949],[0.20429989],[0.19649882],[0.78832892],[0.06909234],[0.07715226],[0.13829484],[0.04053859]
217,[0.6818208],[0.2532954],[0.24517695],[0.77971733],[0.11258709],[0.0396073],[0.18460501],[0.02720425]
218,[0.71213552],[0.13388693],[0.12654197],[0.8007049],[0.00658468],[0.13110929],[0.07174106],[0.07835137]
219,[0.6750512],[0.27996062],[0.27166945],[0.77503058],[0.13625858],[0.0191739],[0.20980877],[0.02910306]
220,[0.66577751],[0.31648932],[0.30796153],[0.76861019],[0.16868619],[0.00881783],[0.24433542],[0.01276604]
221,[0.86953591],[0.48610705],[0.48943588],[0.90967675],[0.54380215],[0.60620693],[0.5142724],[0.28364651]
222,[0.66453954],[0.32136564],[0.31280626],[0.76775312],[0.17301503],[0.01255452],[0.24894447],[0.01077064]
223,[0.85094124],[0.41286336],[0.41666664],[0.89680324],[0.47878158],[0.55008074],[0.44504304],[0.0701467]
224,[0.66749285],[0.30973266],[0.30124864],[0.76979776],[0.1626881],[0.00364024],[0.23794908],[0.02820504]
225,[0.67099312],[0.29594523],[0.28755051],[0.77222108],[0.15044859],[0.00692499],[0.2249173],[0.01405927]
226,[0.66594397],[0.31583361],[0.30731007],[0.76872544],[0.16810409],[0.00831536],[0.24371564],[0.02600362]
227,[0.70263243],[0.17131921],[0.16373178],[0.79412569],[0.03981442],[0.10242516],[0.10712176],[0.04932087]
228,[0.66686453],[0.31220758],[0.30370752],[0.76936276],[0.16488515],[0.00553675],[0.24028834],[0.02645083]
229,[0.66817689],[0.30703823],[0.29857166],[0.77027134],[0.16029618],[0.00157551],[0.23540232],[0.0302289]
230,[0.66578013],[0.316479],[0.30795127],[0.76861201],[0.16867702],[0.00880991],[0.24432566],[0.0301519]
231,[0.67347548],[0.2861673],[0.27783592],[0.77393968],[0.14176844],[0.01441776],[0.21567528],[0.01469662]
232,[0.67036534],[0.29841801],[0.29000728],[0.77178646],[0.15264375],[0.00503011],[0.22725455],[0.01280128]
233,[0.66843783],[0.30601041],[0.29755049],[0.770452],[0.15938375],[0.00078789],[0.23443083],[0.02720618]
234,[0.66877416],[0.30468563],[0.2962343],[0.77068484],[0.15820771],[0.00022727],[0.23317866],[0.01556927]
