,farseer,chinchilla,kaplan,farseer_default,chinchilla_default,kaplan_default,rf_ND,rf_all
20,[0.21418435],[0.22200546],[0.26839049],[0.76580648],[0.14675221],[0.05406526],[0.32579066],[0.0725851]
21,[0.2275869],[0.20116342],[0.24675733],[0.76980079],[0.12719366],[0.03608754],[0.30317851],[0.06815903]
22,[0.23093761],[0.19595281],[0.24134894],[0.77079938],[0.12230393],[0.03159303],[0.29752536],[0.07378248]
23,[0.21285749],[0.22406881],[0.27053217],[0.76541104],[0.1486885],[0.05584505],[0.32802927],[0.07485564]
24,[0.21187843],[0.22559133],[0.27211248],[0.76511925],[0.15011726],[0.05715833],[0.32968109],[0.07409286]
25,[0.215573],[0.219846],[0.26614906],[0.76622033],[0.14472573],[0.05220257],[0.3234478],[0.07420367]
26,[0.21347652],[0.22310618],[0.26953299],[0.76559553],[0.14778515],[0.05501471],[0.32698487],[0.0755025]
27,[0.20853521],[0.23079031],[0.2775088],[0.76412289],[0.15499608],[0.06164281],[0.33532162],[0.07283323]
28,[0.73560117],[0.58883892],[0.57323201],[0.92120226],[0.61415894],[0.64534478],[0.55391891],[0.28374606]
29,[0.20818146],[0.23134041],[0.27807979],[0.76401746],[0.1555123],[0.06211731],[0.33591844],[0.0735711]
30,[0.22118359],[0.21112108],[0.25709296],[0.76789243],[0.13653811],[0.04467672],[0.31398187],[0.07742739]
31,[0.25813345],[0.15366113],[0.19745195],[0.77890445],[0.08261665],[0.00488651],[0.25164184],[0.06698381]
32,[0.24994309],[0.16639778],[0.21067205],[0.77646351],[0.09456895],[0.00609974],[0.26546022],[0.07212172]
33,[0.20941663],[0.22941963],[0.2760861],[0.76438557],[0.15370981],[0.0604605],[0.33383453],[0.07177924]
34,[0.71850399],[0.56225146],[0.54563534],[0.91610686],[0.58920878],[0.62241123],[0.52507337],[0.60017605]
35,[0.22971701],[0.19785093],[0.24331911],[0.77043562],[0.12408516],[0.03323029],[0.29958469],[0.07279421]
36,[0.22600842],[0.20361808],[0.24930516],[0.76933036],[0.12949716],[0.03820486],[0.30584164],[0.06711432]
37,[0.2206924],[0.21188492],[0.2578858],[0.76774605],[0.13725492],[0.04533559],[0.31481059],[0.06874933]
38,[0.22826905],[0.20010263],[0.24565628],[0.77000408],[0.1261982],[0.03517254],[0.30202763],[0.06595209]
39,[0.23694323],[0.1866136],[0.23165523],[0.77258922],[0.11353985],[0.0235373],[0.28739297],[0.06734307]
40,[0.23875534],[0.18379562],[0.22873029],[0.77312927],[0.11089541],[0.0211066],[0.28433566],[0.07674593]
41,[0.21143281],[0.22628432],[0.27283177],[0.76498645],[0.15076757],[0.05775607],[0.33043293],[0.07385365]
42,[0.3039718],[0.08237887],[0.12346394],[0.79256548],[0.01572407],[0.06637245],[0.17430556],[0.01434086]
43,[0.22455938],[0.20587145],[0.25164407],[0.76889851],[0.13161177],[0.04014855],[0.3082864],[0.07829406]
44,[0.21128229],[0.22651839],[0.27307473],[0.76494159],[0.15098723],[0.05795798],[0.33068688],[0.07139495]
45,[0.29121081],[0.10222322],[0.14406154],[0.78876237],[0.03434637],[0.04925531],[0.19583529],[0.01523668]
46,[0.22429293],[0.20628581],[0.25207416],[0.7688191],[0.13200061],[0.04050596],[0.30873594],[0.06691352]
47,[0.22608549],[0.20349823],[0.24918077],[0.76935333],[0.12938469],[0.03810148],[0.30571161],[0.06710506]
48,[0.21342948],[0.22317934],[0.26960893],[0.76558151],[0.1478538],[0.05507781],[0.32706425],[0.07621165]
49,[0.23878749],[0.18374562],[0.22867838],[0.77313886],[0.11084848],[0.02106347],[0.28428141],[0.06541663]
50,[0.20920467],[0.22974925],[0.27642823],[0.7643224],[0.15401913],[0.06074482],[0.33419214],[0.07346232]
51,[0.21470156],[0.22120114],[0.26755565],[0.76596062],[0.14599743],[0.05337148],[0.32491804],[0.06992263]
52,[0.22144441],[0.21071548],[0.25667197],[0.76797017],[0.13615749],[0.04432686],[0.31354183],[0.07025481]
53,[0.21689634],[0.21778809],[0.26401304],[0.76661472],[0.14279456],[0.05042748],[0.32121512],[0.07536303]
54,[0.21302239],[0.22381238],[0.27026601],[0.76546018],[0.14844787],[0.05562386],[0.32775106],[0.07605483]
55,[0.2224484],[0.2091542],[0.25505143],[0.76826938],[0.13469236],[0.04298015],[0.31184795],[0.07028998]
56,[0.31111156],[0.07127598],[0.11193961],[0.79469331],[0.00530492],[0.07594947],[0.1622597],[0.0316199]
57,[0.24920525],[0.16754518],[0.211863],[0.77624362],[0.09564569],[0.00708945],[0.26670506],[0.04730494]
58,[0.21391265],[0.22242797],[0.26882904],[0.7657255],[0.1471487],[0.0544297],[0.32624906],[0.07253224]
59,[0.2217426],[0.21025177],[0.25619066],[0.76805903],[0.13572234],[0.04392688],[0.31303874],[0.07604293]
60,[0.22164079],[0.2104101],[0.256355],[0.76802869],[0.13587092],[0.04406345],[0.31321051],[0.07634233]
61,[0.20988555],[0.22869042],[0.2753292],[0.76452532],[0.1530255],[0.0598315],[0.33304338],[0.0712693]
62,[0.2161583],[0.21893581],[0.26520433],[0.76639476],[0.1438716],[0.05141747],[0.32246031],[0.07013097]
63,[0.27133855],[0.13312616],[0.1761375],[0.78283992],[0.06334625],[0.02259936],[0.22936282],[0.03728075]
64,[0.7228161],[0.56895712],[0.55259554],[0.91739198],[0.5955015],[0.62819534],[0.53234855],[0.2640288]
65,[0.28780983],[0.10751201],[0.14955109],[0.78774879],[0.03930947],[0.04469336],[0.20157326],[0.01691544]
66,[0.21105753],[0.2268679],[0.27343751],[0.7648746],[0.15131522],[0.05825945],[0.33106608],[0.06934257]
67,[0.21986707],[0.21316838],[0.25921798],[0.76750008],[0.13845933],[0.04644266],[0.31620305],[0.07315234]
68,[0.73838132],[0.59316227],[0.57771947],[0.92203082],[0.61821605],[0.64907398],[0.55860945],[0.63093036]
69,[0.21674502],[0.2180234],[0.26425729],[0.76656962],[0.14301538],[0.05063046],[0.32147042],[0.07298513]
70,[0.21452039],[0.22148288],[0.26784808],[0.76590663],[0.14626181],[0.0536145],[0.3252237],[0.0695023]
71,[0.21073055],[0.22737639],[0.27396529],[0.76477715],[0.15179239],[0.05869806],[0.33161775],[0.07333928]
72,[0.24396664],[0.17569164],[0.22031869],[0.77468237],[0.10329048],[0.01411635],[0.27554341],[0.05839194]
73,[0.73390124],[0.5861954],[0.57048816],[0.92069564],[0.61167822],[0.64306456],[0.55105088],[0.30169907]
74,[0.2126293],[0.22442368],[0.27090051],[0.76534303],[0.14902151],[0.05615114],[0.32841427],[0.06980515]
75,[0.20990242],[0.22866419],[0.27530198],[0.76453035],[0.15300089],[0.05980888],[0.33301492],[0.07282585]
76,[0.21784222],[0.21631717],[0.26248629],[0.76689662],[0.14141422],[0.04915871],[0.31961927],[0.06846692]
77,[0.21239344],[0.22479046],[0.27128121],[0.76527274],[0.14936571],[0.05646752],[0.3288122],[0.07474939]
78,[0.23337753],[0.19215854],[0.23741064],[0.77152654],[0.11874332],[0.0283202],[0.29340884],[0.07751575]
79,[0.22212852],[0.20965164],[0.25556775],[0.76817405],[0.13515917],[0.04340923],[0.31238764],[0.06569446]
80,[0.22053617],[0.21212787],[0.25813797],[0.76769949],[0.1374829],[0.04554515],[0.31507417],[0.074659]
81,[0.22848087],[0.19977323],[0.24531438],[0.77006721],[0.12588909],[0.03488841],[0.30167026],[0.07414952]
82,[0.2143328],[0.2217746],[0.26815087],[0.76585072],[0.14653557],[0.05386613],[0.3255402],[0.07326097]
83,[0.21214695],[0.22517377],[0.27167907],[0.76519928],[0.14972542],[0.05679815],[0.32922807],[0.07377745]
84,[0.23003717],[0.19735306],[0.24280234],[0.77053103],[0.12361795],[0.03280084],[0.29904454],[0.06797644]
85,[0.24161618],[0.17934679],[0.22411259],[0.77398188],[0.10672054],[0.01726917],[0.27950899],[0.08076087]
86,[0.21688167],[0.2178109],[0.26403672],[0.76661035],[0.14281596],[0.05044716],[0.32123986],[0.06924224]
87,[0.73273102],[0.5843756],[0.56859928],[0.92034688],[0.60997048],[0.64149486],[0.54907653],[0.61438376]
88,[0.22506087],[0.2050916],[0.25083462],[0.76904796],[0.13087994],[0.03947587],[0.30744031],[0.07922103]
89,[0.71520219],[0.5571169],[0.54030588],[0.91512284],[0.58439042],[0.61798232],[0.51950273],[0.59691549]
90,[0.2170734],[0.21751274],[0.26372725],[0.76666749],[0.14253617],[0.05018998],[0.32091639],[0.07506716]
91,[0.25972605],[0.15118451],[0.19488132],[0.77937909],[0.08029254],[0.00702277],[0.24895488],[0.05813809]
92,[0.23432628],[0.19068315],[0.23587926],[0.7718093],[0.11735879],[0.02704758],[0.29180815],[0.07326478]
93,[0.22456106],[0.20586884],[0.25164136],[0.76889901],[0.13160932],[0.0401463],[0.30828356],[0.07190588]
94,[0.2431324],[0.17698895],[0.22166525],[0.77443375],[0.1045079],[0.01523537],[0.2769509],[0.06977776]
95,[0.7379623],[0.59251066],[0.57704313],[0.92190594],[0.61760457],[0.64851192],[0.5579025],[0.32580462]
96,[0.24168202],[0.1792444],[0.22400631],[0.7740015],[0.10662446],[0.01718085],[0.2793979],[0.05680214]
97,[0.21831637],[0.21557983],[0.26172096],[0.76703793],[0.14072228],[0.0485227],[0.31881931],[0.0749632]
98,[0.21212261],[0.22521162],[0.27171836],[0.76519203],[0.14976093],[0.0568308],[0.32926913],[0.06998483]
99,[0.22789107],[0.20069041],[0.24626637],[0.76989144],[0.12674978],[0.03567954],[0.30266533],[0.0675262]
100,[0.22107379],[0.21129182],[0.25727019],[0.76785971],[0.13669834],[0.044824],[0.31416712],[0.07764149]
101,[0.30390159],[0.08248804],[0.12357726],[0.79254455],[0.01582653],[0.06627828],[0.17442401],[0.00402419]
102,[0.72527326],[0.5727782],[0.55656166],[0.91812428],[0.59908727],[0.63149129],[0.53649415],[0.6067279]
103,[0.27722594],[0.1239708],[0.16663462],[0.78459451],[0.0547547],[0.0304965],[0.2194299],[0.0622942]
104,[0.24238705],[0.17814802],[0.22286831],[0.77421162],[0.10559559],[0.01623515],[0.27820841],[0.06341534]
105,[0.23158544],[0.19494539],[0.24030327],[0.77099245],[0.12135855],[0.03072405],[0.29643238],[0.07028788]
106,[0.21842154],[0.21541629],[0.26155121],[0.76706927],[0.14056881],[0.04838164],[0.31864188],[0.06707962]
107,[0.22704095],[0.20201243],[0.24763857],[0.76963808],[0.12799039],[0.03681987],[0.30409962],[0.06570479]
108,[0.21690184],[0.21777954],[0.26400417],[0.76661636],[0.14278654],[0.05042011],[0.32120585],[0.07091409]
109,[0.67726162],[0.49811631],[0.47906575],[0.90381556],[0.52902319],[0.56709018],[0.45549122],[0.47976513]
110,[0.73198315],[0.58321261],[0.56739214],[0.920124],[0.60887911],[0.64049169],[0.54781476],[0.620236]
111,[0.21380062],[0.22260218],[0.26900986],[0.76569212],[0.14731218],[0.05457997],[0.32643806],[0.0701692]
112,[0.22201279],[0.20983161],[0.25575455],[0.76813956],[0.13532805],[0.04356446],[0.31258289],[0.06828469]
113,[0.21663886],[0.21818849],[0.26442864],[0.76653799],[0.1431703],[0.05077286],[0.32164952],[0.07024849]
114,[0.20871489],[0.23051089],[0.27721877],[0.76417644],[0.15473386],[0.06140179],[0.33501846],[0.07181939]
115,[0.22010269],[0.21280197],[0.25883766],[0.7675703],[0.13811549],[0.0461266],[0.31580552],[0.07396511]
116,[0.210683],[0.22745033],[0.27404204],[0.76476298],[0.15186178],[0.05876184],[0.33169797],[0.07347681]
117,[0.21546842],[0.22000863],[0.26631787],[0.76618916],[0.14487835],[0.05234285],[0.32362424],[0.07427072]
118,[0.16902723],[0.14716571],[0.17851939],[0.76199675],[0.14849171],[0.09775568],[0.23132353],[0.05701668]
119,[0.18423133],[0.1261763],[0.1569563],[0.76635144],[0.12747804],[0.07767031],[0.2087943],[0.06220363]
120,[0.1700673],[0.14572987],[0.17704431],[0.76229464],[0.14705422],[0.09638169],[0.22978236],[0.05446643]
121,[0.17530917],[0.13849342],[0.16961007],[0.763796],[0.1398094],[0.08945692],[0.22201503],[0.05830172]
122,[0.20993154],[0.09069691],[0.12050722],[0.77371237],[0.09195764],[0.04371907],[0.1707121],[0.0436541]
123,[0.17580662],[0.13780669],[0.16890457],[0.76393847],[0.13912187],[0.08879976],[0.22127792],[0.0616991]
124,[0.19264191],[0.11456542],[0.14502808],[0.76876036],[0.11585374],[0.06655953],[0.19633163],[0.05166639]
125,[0.18592025],[0.12384473],[0.15456101],[0.76683517],[0.12514377],[0.07543916],[0.20629168],[0.057095]
126,[0.17109826],[0.14430663],[0.17558216],[0.76258993],[0.14562932],[0.09501974],[0.2282547],[0.05562022]
127,[0.17129507],[0.14403492],[0.17530303],[0.7626463],[0.14535731],[0.09475974],[0.22796306],[0.0591182]
128,[0.17642273],[0.13695615],[0.16803079],[0.76411493],[0.13827035],[0.08798586],[0.22036498],[0.05341185]
129,[0.19229728],[0.11504119],[0.14551686],[0.76866165],[0.11633006],[0.0670148],[0.1968423],[0.05501606]
130,[0.18911502],[0.11943432],[0.15003006],[0.7677502],[0.12072826],[0.07121871],[0.20155772],[0.06583728]
131,[0.17866331],[0.13386301],[0.16485311],[0.76475667],[0.13517363],[0.08502594],[0.21704492],[0.06094419]
132,[0.17033152],[0.14536512],[0.17666958],[0.76237032],[0.14668904],[0.09603264],[0.22939084],[0.05599743]
133,[0.17599366],[0.13754848],[0.16863931],[0.76399204],[0.13886337],[0.08855268],[0.22100077],[0.05969413]
134,[0.1869904],[0.12236738],[0.15304328],[0.76714168],[0.12366472],[0.07402545],[0.20470596],[0.06394946]
135,[0.21894862],[0.07824875],[0.10771883],[0.776295],[0.0794951],[0.03180707],[0.15735072],[0.04189643]
136,[0.1749824],[0.13894453],[0.17007352],[0.7637024],[0.14026103],[0.0898886],[0.22249923],[0.06072145]
137,[0.17756111],[0.13538461],[0.16641629],[0.76444098],[0.13669699],[0.086482],[0.21867815],[0.06234812]
138,[0.17035902],[0.14532716],[0.17663058],[0.7623782],[0.14665103],[0.09599631],[0.2293501],[0.05746689]
139,[0.17692055],[0.1362689],[0.16732475],[0.76425752],[0.13758231],[0.08732821],[0.21962731],[0.05458547]
140,[0.1718873],[0.14321736],[0.17446312],[0.76281592],[0.1445388],[0.09397739],[0.22708552],[0.05383504]
141,[0.17008703],[0.14570264],[0.17701633],[0.7623003],[0.14702695],[0.09635562],[0.22975312],[0.057823]
142,[0.17336522],[0.14117707],[0.17236707],[0.76323922],[0.14249615],[0.09202498],[0.22489555],[0.05510791]
143,[0.17204328],[0.14300202],[0.1742419],[0.76286059],[0.14432321],[0.09377133],[0.22685439],[0.06087815]
144,[0.16976218],[0.1461511],[0.17747705],[0.76220725],[0.14747593],[0.09678477],[0.23023448],[0.0593213]
145,[0.17336182],[0.14118176],[0.17237189],[0.76323825],[0.14250084],[0.09202946],[0.22490059],[0.05621765]
146,[0.20301683],[0.10024274],[0.13031395],[0.77173189],[0.1015145],[0.05285375],[0.18095822],[0.04435785]
147,[0.17037292],[0.14530797],[0.17661087],[0.76238218],[0.14663182],[0.09597795],[0.2293295],[0.05999416]
148,[0.17049664],[0.14513718],[0.17643541],[0.76241761],[0.14646083],[0.09581451],[0.22914618],[0.05472554]
149,[0.17080401],[0.14471285],[0.17599949],[0.76250565],[0.14603601],[0.09540846],[0.22869072],[0.059523]
150,[0.18382116],[0.12674254],[0.15753803],[0.76623396],[0.12804494],[0.07821217],[0.20940209],[0.05980906]
151,[0.1848951],[0.12525996],[0.15601492],[0.76654155],[0.12656064],[0.07679344],[0.20781074],[0.05708604]
152,[0.1696946],[0.1462444],[0.1775729],[0.7621879],[0.14756934],[0.09687405],[0.23033463],[0.05641319]
153,[0.18193281],[0.12934943],[0.16021616],[0.76569311],[0.13065483],[0.08070677],[0.21220022],[0.05874297]
154,[0.17289684],[0.14182368],[0.17303135],[0.76310507],[0.1431435],[0.09264373],[0.2255896],[0.06116876]
155,[0.17120034],[0.1441657],[0.17543739],[0.76261916],[0.14548824],[0.09488489],[0.22810344],[0.05928241]
156,[0.17408105],[0.14018886],[0.17135185],[0.76344424],[0.1415068],[0.09107933],[0.22383485],[0.06111206]
157,[0.17814188],[0.13458284],[0.16559261],[0.76460733],[0.1358943],[0.08571477],[0.21781756],[0.06147123]
158,[0.19817717],[0.10692394],[0.13717776],[0.77034574],[0.10820343],[0.05924718],[0.18812957],[0.04605601]
159,[0.17254389],[0.14231092],[0.17353191],[0.76300398],[0.14363131],[0.09310999],[0.22611258],[0.06024028]
160,[0.17400338],[0.14029608],[0.17146201],[0.763422],[0.14161415],[0.09118194],[0.22394994],[0.0571793]
161,[0.18036108],[0.13151922],[0.16244526],[0.76524294],[0.13282713],[0.0827831],[0.21452919],[0.06298566]
162,[0.17147257],[0.1437899],[0.17505131],[0.76269713],[0.145112],[0.09452527],[0.22770006],[0.05801069]
163,[0.17668374],[0.13659582],[0.16766061],[0.76418969],[0.1379096],[0.08764105],[0.21997821],[0.06300256]
164,[0.17211872],[0.14289787],[0.17413491],[0.7628822],[0.14421894],[0.09367166],[0.2267426],[0.05960677]
