,farseer,chinchilla,kaplan,farseer_default,chinchilla_default,kaplan_default,rf_ND,rf_all
26,[0.41038942],[0.11741667],[0.11263414],[0.76318414],[0.1339047],[0.09418633],[0.15263916],[0.00613412]
27,[0.41275584],[0.11293188],[0.10816854],[0.76413461],[0.12935373],[0.08979478],[0.148013],[0.0073054]
28,[0.41703115],[0.10482941],[0.10010075],[0.76585178],[0.1211317],[0.08186075],[0.13965513],[0.00298477]
29,[0.40910745],[0.11984623],[0.11505329],[0.76266925],[0.1363701],[0.09656538],[0.1551453],[0.00571481]
30,[0.42096527],[0.09737356],[0.09267681],[0.76743191],[0.11356584],[0.0745599],[0.13196426],[0.00404306]
31,[0.41848528],[0.10207358],[0.09735671],[0.76643583],[0.11833521],[0.07916221],[0.13681244],[0.00582604]
32,[0.42724561],[0.0854712],[0.08082539],[0.7699544],[0.10148785],[0.06290498],[0.11968672],[0.00610576]
33,[0.45343363],[0.03584025],[0.03140686],[0.78047276],[0.05112457],[0.01430583],[0.06849134],[0.00629548]
34,[0.41896518],[0.10116407],[0.09645109],[0.76662858],[0.11741228],[0.07827161],[0.13587426],[0.00934495]
35,[0.41346821],[0.11158182],[0.10682426],[0.76442073],[0.12798375],[0.08847279],[0.14662039],[0.00410253]
36,[0.41654626],[0.10574836],[0.10101576],[0.76565703],[0.12206421],[0.0827606],[0.14060305],[0.00414594]
37,[0.41517509],[0.10834698],[0.10360326],[0.7651063],[0.12470117],[0.08530519],[0.14328358],[0.0048368]
38,[0.4077631],[0.12239402],[0.11759017],[0.76212929],[0.13895548],[0.0990602],[0.1577734],[0.00583373]
39,[0.41237672],[0.11365039],[0.10888397],[0.76398234],[0.13008284],[0.09049835],[0.14875416],[0.01182961]
40,[0.41123175],[0.11582031],[0.1110446],[0.76352246],[0.13228478],[0.09262316],[0.15099248],[0.00542264]
41,[0.41565512],[0.10743723],[0.10269741],[0.7652991],[0.123778],[0.08441436],[0.14234516],[0.00682556]
42,[0.41133341],[0.11562764],[0.11085276],[0.7635633],[0.13208927],[0.09243449],[0.15079374],[0.00707797]
43,[0.43257626],[0.07536867],[0.0707661],[0.77209544],[0.09123626],[0.05301248],[0.10926575],[0.00286419]
44,[0.43588941],[0.06908967],[0.06451397],[0.77342616],[0.0848646],[0.04686401],[0.10278882],[0.00994712]
45,[0.41633454],[0.10614962],[0.1014153],[0.76557199],[0.12247139],[0.08315351],[0.14101695],[0.12622552]
46,[0.41153456],[0.11524642],[0.11047317],[0.76364409],[0.13170242],[0.0920612],[0.1504005],[0.00813338]
47,[0.41466844],[0.10930717],[0.10455934],[0.76490281],[0.12567553],[0.08624542],[0.14427403],[0.01022589]
48,[0.4102298],[0.11771918],[0.11293534],[0.76312003],[0.13421166],[0.09448255],[0.1529512],[0.00359988]
49,[0.42087617],[0.09754242],[0.09284494],[0.76739613],[0.11373719],[0.07472525],[0.13213845],[0.00026027]
50,[0.41105679],[0.11615188],[0.11137475],[0.7634522],[0.13262124],[0.09294783],[0.1513345],[0.00882086]
51,[0.4093596],[0.11936835],[0.11457746],[0.76277052],[0.13588517],[0.09609744],[0.15465236],[0.00333319]
52,[0.41390438],[0.11075519],[0.10600116],[0.76459592],[0.12714492],[0.08766333],[0.1457677],[0.0118704]
53,[0.41448324],[0.10965815],[0.10490882],[0.76482842],[0.12603169],[0.0865891],[0.14463608],[0.01479777]
54,[0.40721546],[0.12343189],[0.1186236],[0.76190933],[0.14000867],[0.1000765],[0.15884398],[0.00588827]
55,[0.4193809],[0.10037622],[0.09566661],[0.76679556],[0.1166128],[0.07750014],[0.13506157],[0.00397915]
56,[0.41440442],[0.10980753],[0.10505756],[0.76479676],[0.12618327],[0.08673538],[0.14479017],[0.00585308]
57,[0.42030612],[0.09862275],[0.09392065],[0.76716717],[0.11483346],[0.07578313],[0.13325283],[0.00981394]
58,[0.42559674],[0.0885961],[0.08393692],[0.76929213],[0.10465886],[0.06596492],[0.12291013],[0.00294176]
59,[0.42500215],[0.08972295],[0.08505894],[0.76905332],[0.10580234],[0.06706835],[0.1240725],[0.00535997]
60,[0.42513759],[0.08946626],[0.08480335],[0.76910772],[0.10554186],[0.06681699],[0.12380772],[0.02559221]
61,[0.41220296],[0.11397969],[0.10921186],[0.76391255],[0.13041699],[0.0908208],[0.14909384],[0.00932736]
62,[0.44327678],[0.05508928],[0.0505735],[0.77639329],[0.07065763],[0.03315468],[0.08834712],[0.00975594]
63,[0.41483205],[0.10899709],[0.10425059],[0.76496852],[0.12536088],[0.08594179],[0.14395418],[0.00920392]
64,[0.41199272],[0.11437814],[0.1096086],[0.76382811],[0.13082132],[0.09121097],[0.14950485],[0.00018577]
65,[0.41872773],[0.1016141],[0.09689919],[0.76653321],[0.11786895],[0.07871228],[0.13633847],[0.00109207]
66,[0.41042392],[0.11735128],[0.11256902],[0.763198],[0.13383833],[0.0941223],[0.1525717],[0.00523881]
67,[0.4222402],[0.09495733],[0.09027092],[0.76794399],[0.11111395],[0.07219391],[0.12947187],[0.00296852]
68,[0.424975],[0.0897744],[0.08511017],[0.76904242],[0.10585455],[0.06711872],[0.12412557],[0.00340953]
69,[0.41034037],[0.11750962],[0.11272668],[0.76316445],[0.13399901],[0.09427735],[0.15273504],[0.0030013]
70,[0.40982245],[0.11849118],[0.11370404],[0.76295642],[0.13499505],[0.0952385],[0.15374753],[0.00443079]
71,[0.41086024],[0.11652439],[0.11174567],[0.76337325],[0.13299924],[0.0933126],[0.15171875],[0.00952903]
72,[0.41192277],[0.11451069],[0.10974059],[0.76380001],[0.13095583],[0.09134076],[0.14964158],[0.01039159]
73,[0.43159965],[0.07721953],[0.07260903],[0.77170319],[0.09311442],[0.05482486],[0.11117495],[0.05647919]
74,[0.42600573],[0.087821],[0.08316513],[0.7694564],[0.10387232],[0.06520593],[0.12211059],[0.00183206]
75,[0.42734133],[0.0852898],[0.08064476],[0.76999284],[0.10130377],[0.06272735],[0.1194996],[0.00552078]
76,[0.40854454],[0.12091304],[0.11611553],[0.76244316],[0.13745265],[0.09761001],[0.15624574],[0.00431151]
77,[0.41225943],[0.11387267],[0.1091053],[0.76393523],[0.1303084],[0.09071601],[0.14898344],[0.00213806]
78,[0.41069414],[0.11683918],[0.11205911],[0.76330653],[0.13331868],[0.09362084],[0.15204346],[0.00729729]
79,[0.43902296],[0.06315102],[0.05860074],[0.77468475],[0.07883833],[0.04104883],[0.09666298],[0.00702142]
80,[0.41742532],[0.10408239],[0.09935692],[0.7660101],[0.12037366],[0.08112926],[0.13888457],[0.01522855]
81,[0.4370028],[0.0669796],[0.06241293],[0.77387335],[0.0827234],[0.04479781],[0.10061224],[0.0088023]
82,[0.43578179],[0.06929361],[0.06471704],[0.77338294],[0.08507156],[0.04706372],[0.1029992],[0.00887056]
83,[0.40958682],[0.11893773],[0.11414868],[0.76286179],[0.13544819],[0.09567577],[0.15420816],[0.00779125]
84,[0.46501341],[0.01389451],[0.00955505],[0.78512376],[0.02885501],[0.00718367],[0.04585384],[0.00726247]
85,[0.40938694],[0.11931654],[0.11452587],[0.7627815],[0.1358326],[0.09604671],[0.15459892],[0.00209024]
86,[0.41855064],[0.10194971],[0.09723337],[0.76646208],[0.11820951],[0.07904092],[0.13668466],[0.01498985]
87,[0.43770384],[0.065651],[0.06109002],[0.77415492],[0.08137519],[0.04349683],[0.09924176],[0.01126664]
88,[0.42591251],[0.08799765],[0.08334103],[0.76941896],[0.10405158],[0.06537892],[0.12229282],[0.31049516]
89,[0.42782311],[0.08437674],[0.07973561],[0.77018635],[0.10037724],[0.06183328],[0.11855776],[0.00578695]
90,[0.41083848],[0.11656563],[0.11178673],[0.76336451],[0.13304109],[0.09335298],[0.15176129],[0.00506028]
91,[0.43744532],[0.06614095],[0.06157787],[0.77405109],[0.08187237],[0.04397659],[0.09974715],[0.06509092]
92,[0.40986508],[0.11841038],[0.11362359],[0.76297355],[0.13491307],[0.09515938],[0.15366419],[0.0071921]
93,[0.41358578],[0.111359],[0.10660238],[0.76446796],[0.12775763],[0.08825459],[0.14639054],[0.00444896]
94,[0.40942703],[0.11924056],[0.11445022],[0.76279761],[0.1357555],[0.0959723],[0.15452054],[0.00246907]
95,[0.42180587],[0.09578047],[0.09109054],[0.76776954],[0.11194924],[0.07299993],[0.13032096],[0.0031165]
96,[0.41127288],[0.11574235],[0.11096698],[0.76353899],[0.13220567],[0.09254682],[0.15091206],[0.00886318]
97,[0.43571787],[0.06941476],[0.06483767],[0.77335727],[0.08519449],[0.04718234],[0.10312416],[0.00653387]
98,[0.41306635],[0.11234342],[0.10758259],[0.76425933],[0.12875658],[0.08921855],[0.14740599],[0.00434161]
99,[0.47274293],[0.0007543],[0.00503107],[0.7882283],[0.01399005],[0.02152795],[0.03074328],[0.11207848]
100,[0.41352032],[0.11148305],[0.1067259],[0.76444167],[0.12788352],[0.08837606],[0.1465185],[0.00552704]
101,[0.42086065],[0.09757184],[0.09287423],[0.76738989],[0.11376704],[0.07475406],[0.13216879],[0.00289938]
102,[0.41214158],[0.11409601],[0.10932769],[0.7638879],[0.13053504],[0.09093471],[0.14921383],[0.01019602]
103,[0.40883187],[0.1203685],[0.11557333],[0.76255856],[0.13690008],[0.0970768],[0.15568404],[0.00606492]
104,[0.40998982],[0.11817398],[0.1133882],[0.76302365],[0.13467317],[0.09492789],[0.15342034],[0.01095793]
105,[0.40793478],[0.12206865],[0.1172662],[0.76219824],[0.13862531],[0.0987416],[0.15743777],[0.00474639]
106,[0.43863115],[0.06389359],[0.05934013],[0.77452738],[0.07959185],[0.04177595],[0.09742895],[0.0121853]
107,[0.4394323],[0.06237527],[0.0578283],[0.77484916],[0.07805112],[0.0402892],[0.09586277],[0.00929939]
108,[0.4094869],[0.1191271],[0.11433724],[0.76282165],[0.13564036],[0.0958612],[0.15440351],[0.01037604]
109,[0.4114172],[0.11546885],[0.11069465],[0.76359695],[0.13192813],[0.092279],[0.15062994],[0.00483329]
110,[0.40933487],[0.11941523],[0.11462414],[0.76276059],[0.13593275],[0.09614335],[0.15470072],[0.0110295]
111,[0.42214302],[0.09514151],[0.09045431],[0.76790496],[0.11130085],[0.07237425],[0.12966185],[0.00616543]
112,[0.4178316],[0.10331241],[0.09859024],[0.76617328],[0.11959232],[0.08037529],[0.13809031],[0.00390769]
113,[0.40778232],[0.25275584],[0.26878049],[0.77194086],[0.13127415],[0.01009457],[0.26085983],[0.01586278]
114,[0.41432859],[0.2389081],[0.25475561],[0.77446178],[0.11876924],[0.00107084],[0.24692251],[0.01581928]
115,[0.39639961],[0.2768344],[0.29316705],[0.76755746],[0.15301777],[0.02950906],[0.28509415],[0.01211247]
116,[0.40837781],[0.25149616],[0.26750469],[0.77217018],[0.13013662],[0.00907889],[0.259592],[0.0188144]
117,[0.4574223],[0.14774922],[0.16243068],[0.79105689],[0.03645019],[0.07457206],[0.15517393],[0.07509275]
118,[0.44214633],[0.18006346],[0.19515826],[0.78517421],[0.06563086],[0.04851716],[0.1876972],[0.0314837]
119,[0.39666742],[0.27626789],[0.29259329],[0.76766059],[0.1525062],[0.02905229],[0.28452397],[0.00856636]
120,[0.40283555],[0.26322006],[0.27937856],[0.77003589],[0.14072364],[0.01853185],[0.27139174],[0.03695439]
121,[0.40545383],[0.25768143],[0.27376908],[0.77104418],[0.13572209],[0.01406606],[0.26581728],[0.03197303]
122,[0.41089651],[0.24616819],[0.26210857],[0.77314012],[0.12532531],[0.00478295],[0.25422956],[0.03895264]
123,[0.4029336],[0.26301264],[0.27916848],[0.77007365],[0.14053633],[0.0183646],[0.27118297],[0.0177935]
124,[0.40106429],[0.26696692],[0.28317334],[0.76935379],[0.14410715],[0.02155293],[0.27516283],[0.01338305]
125,[0.78343655],[0.54188953],[0.5360296],[0.91660284],[0.58631322],[0.63062643],[0.53892604],[0.02481466]
126,[0.39966329],[0.26993055],[0.28617488],[0.76881427],[0.14678339],[0.0239425],[0.27814563],[0.02834038]
127,[0.41264526],[0.24246894],[0.258362],[0.77381355],[0.12198478],[0.00180026],[0.25050638],[0.01345314]
128,[0.40032478],[0.26853124],[0.28475767],[0.76906901],[0.14551978],[0.02281424],[0.27673727],[0.00956773]
129,[0.40415766],[0.2604233],[0.27654603],[0.77054503],[0.13819808],[0.01627683],[0.26857689],[0.00405456]
130,[0.4036636],[0.26146843],[0.27760453],[0.77035477],[0.13914187],[0.01711951],[0.26962878],[0.02433825]
131,[0.7779964],[0.53038163],[0.5243745],[0.91450787],[0.57592126],[0.62134763],[0.5273437],[0.0285012]
132,[0.40503962],[0.25855765],[0.27465651],[0.77088466],[0.13651335],[0.01477255],[0.26669917],[0.01660816]
133,[0.40636544],[0.25575304],[0.27181603],[0.77139523],[0.13398071],[0.0125112],[0.26387642],[0.01946299]
134,[0.39972502],[0.26979996],[0.28604263],[0.76883805],[0.14666547],[0.02383721],[0.2780142],[0.03345917]
135,[0.39827655],[0.272864],[0.28914586],[0.76828025],[0.14943238],[0.02630773],[0.28109806],[0.01661448]
136,[0.39934937],[0.27059459],[0.28684742],[0.76869339],[0.14738304],[0.02447791],[0.27881397],[0.01954473]
137,[0.39684469],[0.2758929],[0.29221351],[0.76772885],[0.15216757],[0.02874993],[0.28414656],[0.00715559]
138,[0.40057542],[0.26800106],[0.28422072],[0.76916553],[0.14504101],[0.02238676],[0.27620367],[0.0149469]
139,[0.41220125],[0.2434082],[0.25931327],[0.77364256],[0.12283296],[0.00255758],[0.25145171],[0.04472072]
140,[0.3977785],[0.27391755],[0.29021289],[0.76808846],[0.15038377],[0.02715721],[0.28215843],[0.00942339]
141,[0.41568604],[0.23603659],[0.25184737],[0.77498453],[0.11617619],[0.00338613],[0.24403242],[0.04473389]
142,[0.39489559],[0.28001596],[0.2963893],[0.76697827],[0.15589081],[0.03207434],[0.28829628],[0.00988875]
143,[0.42480727],[0.21674188],[0.23230585],[0.77849706],[0.09875251],[0.01894342],[0.22461289],[0.02524915]
144,[0.40715975],[0.25407279],[0.27011428],[0.77170111],[0.13246339],[0.01115642],[0.26218529],[0.00844529]
145,[0.45227126],[0.15864554],[0.17346637],[0.78907326],[0.04628987],[0.06578639],[0.16614073],[0.00873307]
146,[0.42188687],[0.22291959],[0.23856258],[0.77737243],[0.10433116],[0.01396234],[0.23083057],[0.02390265]
147,[0.40493159],[0.25878617],[0.27488795],[0.77084306],[0.13671971],[0.01495681],[0.26692916],[0.02076276]
148,[0.40586039],[0.25682142],[0.27289807],[0.77120074],[0.13494548],[0.01337263],[0.2649517],[0.00841183]
149,[0.41330865],[0.24106563],[0.25694074],[0.77406901],[0.12071756],[0.00066877],[0.24909399],[0.01818815]
150,[0.78897625],[0.55360801],[0.54789798],[0.91873614],[0.59689534],[0.64007502],[0.55072033],[0.15272299]
151,[0.40967669],[0.24874855],[0.26472194],[0.77267037],[0.12765545],[0.0068635],[0.25682661],[0.00173929]
152,[0.41307017],[0.24157011],[0.25745167],[0.77397718],[0.12117311],[0.00107553],[0.24960173],[0.00069719]
153,[0.4348571],[0.19548282],[0.21077486],[0.78236718],[0.07955498],[0.03608456],[0.20321631],[0.01836506]
154,[0.41526789],[0.23692113],[0.25274323],[0.7748235],[0.11697496],[0.00267293],[0.24492268],[0.03169394]
155,[0.39790418],[0.27365169],[0.28994362],[0.76813686],[0.15014369],[0.02694285],[0.28189085],[0.02075758]
156,[0.43921191],[0.18627083],[0.20144503],[0.78404419],[0.07123629],[0.04351217],[0.19394472],[0.02469506]
157,[0.4049849],[0.2586734],[0.27477374],[0.77086359],[0.13661787],[0.01486588],[0.26681567],[0.00812989]
158,[0.4039181],[0.26093006],[0.27705927],[0.77045278],[0.1386557],[0.01668542],[0.26908692],[0.01288875]
159,[0.40139464],[0.26626811],[0.2824656],[0.76948101],[0.14347611],[0.02098948],[0.2744595],[0.01331096]
160,[0.39965991],[0.26993769],[0.28618212],[0.76881297],[0.14678984],[0.02394826],[0.27815282],[0.0188288]
161,[0.78006993],[0.53476789],[0.52881687],[0.91530637],[0.57988218],[0.62488427],[0.53175834],[0.31063197]
162,[0.39904745],[0.27123326],[0.28749426],[0.76857712],[0.14795978],[0.02499287],[0.27945677],[0.01292968]
163,[0.77826426],[0.53094825],[0.52494837],[0.91461102],[0.57643293],[0.6218045],[0.52791399],[0.00953181]
164,[0.39964327],[0.26997289],[0.28621777],[0.76880657],[0.14682163],[0.02397664],[0.27818825],[0.01704189]
165,[0.3998882],[0.26945476],[0.28569301],[0.76890089],[0.14635375],[0.02355887],[0.27766677],[0.00362449]
166,[0.40306715],[0.26273013],[0.27888236],[0.77012508],[0.14028121],[0.01813681],[0.27089863],[0.01483839]
167,[0.76492201],[0.50272454],[0.49636363],[0.90947301],[0.55094612],[0.59904778],[0.4995077],[0.26257073]
168,[0.40251276],[0.26390288],[0.28007011],[0.76991159],[0.14134024],[0.0190824],[0.27207897],[0.01454817]
169,[0.40135459],[0.26635282],[0.28255139],[0.76946558],[0.14355261],[0.02105778],[0.27454476],[0.00839056]
170,[0.41182416],[0.24420587],[0.26012115],[0.77349735],[0.12355328],[0.00320074],[0.25225455],[0.04550348]
171,[0.77348156],[0.5208311],[0.5147018],[0.91276924],[0.56729685],[0.61364706],[0.51773139],[0.01588987]
172,[0.41231636],[0.24316469],[0.25906665],[0.77368689],[0.12261307],[0.00236124],[0.25120663],[0.02216671]
173,[0.40509693],[0.25843641],[0.27453372],[0.77090674],[0.13640386],[0.0146748],[0.26657714],[0.01390727]
174,[0.40326213],[0.26231768],[0.27846464],[0.77020017],[0.13990876],[0.01780426],[0.27048352],[0.03318485]
175,[0.41711043],[0.23302348],[0.24879572],[0.77553306],[0.11345527],[0.0058156],[0.24099982],[0.00347234]
176,[0.41115996],[0.24561089],[0.26154414],[0.77324157],[0.12482205],[0.00433361],[0.25366866],[0.024685]
177,[0.39984314],[0.26955009],[0.28578956],[0.76888353],[0.14643984],[0.02363574],[0.27776272],[0.01683946]
178,[0.40560116],[0.25736979],[0.27345345],[0.77110091],[0.13544067],[0.01381478],[0.26550362],[0.0016219]
179,[0.42346789],[0.21957515],[0.23517536],[0.77798127],[0.10131104],[0.01665896],[0.22746449],[0.01626996]
180,[0.4190225],[0.22897877],[0.24469927],[0.77626938],[0.10980278],[0.00907684],[0.23692895],[0.00908696]
181,[0.41004629],[0.24796672],[0.2639301],[0.7728127],[0.12694943],[0.00623311],[0.25603972],[0.04151294]
182,[0.40313129],[0.26259446],[0.27874496],[0.77014978],[0.1401587],[0.01802743],[0.27076209],[0.0224022]
183,[0.41698923],[0.23327987],[0.24905539],[0.77548638],[0.11368679],[0.00560887],[0.24125786],[0.00720668]
184,[0.40108805],[0.26691665],[0.28312243],[0.76936294],[0.14406176],[0.0215124],[0.27511224],[0.03123991]
185,[0.45999434],[0.14230842],[0.15692028],[0.79204737],[0.03153698],[0.07895897],[0.14969793],[0.02719498]
186,[0.40590125],[0.25673498],[0.27281053],[0.77121647],[0.13486742],[0.01330294],[0.26486471],[0.03622329]
187,[0.4203655],[0.22613783],[0.241822],[0.77678656],[0.10723733],[0.01136748],[0.23406963],[0.03618644]
188,[0.40961466],[0.24887977],[0.26485484],[0.77264648],[0.12777395],[0.0069693],[0.25695868],[0.01009852]
189,[0.39886882],[0.27161114],[0.28787697],[0.76850833],[0.14830102],[0.02529755],[0.2798371],[0.01548702]
190,[0.44664331],[0.17055071],[0.18552383],[0.78690597],[0.05704058],[0.05618727],[0.17812292],[1.26771998]
191,[0.39596365],[0.27775663],[0.29410107],[0.76738957],[0.15385057],[0.03025265],[0.28602234],[0.00976215]
192,[0.42878133],[0.20833528],[0.22379172],[0.78002744],[0.09116112],[0.02572164],[0.21615191],[0.0457486]
193,[0.41874637],[0.22956289],[0.24529086],[0.77616304],[0.11033025],[0.00860587],[0.23751684],[0.01749463]
194,[0.77909001],[0.53269501],[0.52671747],[0.91492901],[0.57801031],[0.62321291],[0.52967205],[0.01613799]
195,[0.77998302],[0.53458406],[0.52863068],[0.91527291],[0.57971617],[0.62473604],[0.53157332],[0.23761158]
196,[0.40306072],[0.26274374],[0.27889615],[0.7701226],[0.14029351],[0.01814779],[0.27091234],[0.00599231]
197,[0.39631135],[0.27702111],[0.29335615],[0.76752346],[0.15318638],[0.02965961],[0.28528207],[0.02438026]
198,[0.39527707],[0.27920899],[0.29557201],[0.76712517],[0.15516209],[0.03142369],[0.28748409],[0.02353909]
199,[0.39943868],[0.27040567],[0.28665608],[0.76872778],[0.14721244],[0.02432559],[0.27862383],[0.01705037]
200,[0.77585903],[0.52586032],[0.51979535],[0.91368479],[0.57183838],[0.61770211],[0.52279314],[0.29020185]
201,[0.42896489],[0.20794699],[0.22339846],[0.78009813],[0.09081048],[0.02603473],[0.2157611],[0.02435469]
202,[0.41343369],[0.24080113],[0.25667286],[0.77411717],[0.1204787],[0.00045551],[0.24882778],[0.00107675]
203,[0.39727817],[0.27497593],[0.29128481],[0.76789578],[0.15133952],[0.02801058],[0.28322366],[0.00482777]
204,[0.41267781],[0.24240009],[0.25829227],[0.77382608],[0.12192261],[0.00174474],[0.25043708],[0.04656116]
205,[0.77291415],[0.51963081],[0.51348616],[0.91255073],[0.56621296],[0.61267927],[0.51652334],[0.2630855]
206,[0.41004349],[0.24797263],[0.26393609],[0.77281162],[0.12695477],[0.00623787],[0.25604567],[0.04217343]
207,[0.40910367],[0.2499607],[0.26594959],[0.7724497],[0.12875005],[0.00784085],[0.2580466],[0.02960791]
208,[0.45154782],[0.16017588],[0.17501629],[0.78879467],[0.04767181],[0.06455248],[0.16768097],[0.16922224]
209,[0.46882184],[0.12363504],[0.13800803],[0.79544678],[0.01467439],[0.09401528],[0.13090375],[1.08811416]
210,[0.78219048],[0.53925362],[0.53335997],[0.91612298],[0.58393292],[0.6285011],[0.53627308],[0.04509191]
211,[0.39657071],[0.27647248],[0.2928005],[0.76762334],[0.15269095],[0.02921724],[0.28472988],[0.02350824]
212,[0.4197653],[0.22740748],[0.24310788],[0.77655543],[0.10838386],[0.01034377],[0.23534749],[0.01038405]
213,[0.40032599],[0.26852869],[0.2847551],[0.76906948],[0.14551748],[0.02281218],[0.27673471],[0.00930132]
214,[0.42933558],[0.20716284],[0.22260429],[0.78024088],[0.09010237],[0.02666698],[0.21497189],[0.00423437]
215,[0.40347007],[0.2618778],[0.27801913],[0.77028024],[0.13951154],[0.01744959],[0.2700408],[0.03382436]
216,[0.41482737],[0.23785299],[0.253687],[0.77465386],[0.11781645],[0.00192158],[0.24586057],[0.00568436]
217,[0.46300464],[0.13594054],[0.15047094],[0.79320661],[0.02578661],[0.08409338],[0.14328886],[0.34168966]
218,[0.44080351],[0.182904],[0.19803513],[0.78465711],[0.06819595],[0.04622684],[0.19055611],[0.04191978]
219,[0.78073545],[0.53617572],[0.5302427],[0.91556266],[0.58115348],[0.6260194],[0.53317527],[0.29376547]
220,[0.43781495],[0.18922591],[0.20443791],[0.78350623],[0.07390481],[0.0411295],[0.19691892],[0.70921231]
221,[0.39877547],[0.27180861],[0.28807697],[0.76847238],[0.14847934],[0.02545677],[0.28003584],[0.03136032]
222,[0.40917048],[0.24981936],[0.26580645],[0.77247543],[0.12862242],[0.00772689],[0.25790435],[0.01707771]
223,[0.41036983],[0.24728231],[0.26323694],[0.77293729],[0.12633139],[0.00568127],[0.25535089],[0.03064827]
224,[0.40209515],[0.26478627],[0.28096481],[0.76975077],[0.14213797],[0.01979468],[0.27296808],[0.02324831]
225,[0.3997214],[0.26980761],[0.28605038],[0.76883665],[0.14667238],[0.02384338],[0.2780219],[0.01252047]
226,[0.40244802],[0.26403983],[0.28020882],[0.76988666],[0.14146391],[0.01919282],[0.27221681],[0.00313488]
227,[0.77185918],[0.51739916],[0.51122597],[0.91214447],[0.56419772],[0.6108799],[0.51427725],[0.01419565]
228,[0.42050732],[0.22583783],[0.24151815],[0.77684118],[0.10696641],[0.01160938],[0.23376768],[0.017517]
229,[0.42765996],[0.2107074],[0.22619419],[0.77959561],[0.09330321],[0.02380901],[0.21853938],[0.01641541]
230,[0.40222669],[0.26450802],[0.280683],[0.76980142],[0.1418867],[0.01957033],[0.27268803],[0.00991496]
231,[0.77535962],[0.52480387],[0.51872539],[0.91349246],[0.57088438],[0.6168503],[0.52172986],[0.00898923]
232,[0.42272206],[0.22115285],[0.23677325],[0.77769406],[0.10273575],[0.01538686],[0.2290524],[0.04586005]
233,[0.405418],[0.17455435],[0.18043454],[0.76661472],[0.13436413],[0.05929181],[0.2249938],[0.02559607]
234,[0.42081229],[0.14414403],[0.14987198],[0.77265729],[0.10499437],[0.03186575],[0.19327756],[0.03237574]
