,farseer,chinchilla,kaplan,farseer_default,chinchilla_default,kaplan_default,rf_ND,rf_all
18,[0.32097092],[0.03959041],[0.02992021],[0.76503058],[0.11413114],[0.09778323],[0.01726612],[0.00433009]
19,[0.32492879],[0.03353092],[0.02391709],[0.76640015],[0.10763717],[0.09138455],[0.01133675],[0.00262332]
20,[0.31976352],[0.04143893],[0.03175153],[0.76461277],[0.1161122],[0.09973522],[0.01907494],[0.00484698]
21,[0.31819179],[0.04384524],[0.03413547],[0.7640689],[0.11869105],[0.10227623],[0.02142959],[0.00473995]
22,[0.32676653],[0.03071736],[0.0211297],[0.76703607],[0.10462187],[0.08841349],[0.00858361],[0.00010343]
23,[0.31372423],[0.05068506],[0.04091166],[0.76252295],[0.12602129],[0.10949892],[0.02812252],[0.00353087]
24,[0.31597625],[0.04723722],[0.03749589],[0.76330224],[0.12232624],[0.10585808],[0.02474872],[0.00496213]
25,[0.31709438],[0.04552536],[0.03579996],[0.76368915],[0.12049164],[0.1040504],[0.02307363],[0.00514502]
26,[0.31283584],[0.05204517],[0.04225912],[0.76221554],[0.12747893],[0.11093517],[0.02945343],[0.00599265]
27,[0.31390816],[0.05040346],[0.04063268],[0.7625866],[0.1257195],[0.10920156],[0.02784697],[0.00522857]
28,[0.31500072],[0.04873075],[0.03897553],[0.76296467],[0.12392686],[0.10743522],[0.02621019],[0.00500474]
29,[0.33908338],[0.0118603],[0.00244805],[0.77129817],[0.08441273],[0.06850088],[0.0098685],[2.11003204e-05]
30,[0.3158492],[0.04743173],[0.0376886],[0.76325827],[0.1225347],[0.10606348],[0.02493906],[0.00408014]
31,[0.31900235],[0.04260428],[0.03290605],[0.76434938],[0.11736111],[0.1009658],[0.02021527],[0.0044115]
32,[0.33147044],[0.02351568],[0.01399501],[0.76866381],[0.09690382],[0.08080869],[0.00153658],[0.00318796]
33,[0.345269],[0.00239016],[0.006934],[0.77343862],[0.07426355],[0.05850063],[0.01913529],[0.00548295]
34,[0.3153285],[0.04822892],[0.03847836],[0.76307809],[0.12338904],[0.10690529],[0.02571913],[0.0031386]
35,[0.31157427],[0.05397663],[0.04417261],[0.76177899],[0.12954888],[0.11297474],[0.03134341],[0.09192709]
36,[0.31244957],[0.05263655],[0.042845],[0.76208187],[0.12811271],[0.11155965],[0.03003211],[0.0046945]
37,[0.31807333],[0.0440266],[0.03431514],[0.7640279],[0.11888541],[0.10246774],[0.02160705],[0.00246551]
38,[0.31493269],[0.04883491],[0.03907872],[0.76294112],[0.12403849],[0.10754521],[0.02631211],[0.00481061]
39,[0.32923944],[0.02693134],[0.01737889],[0.7678918],[0.10056438],[0.08441554],[0.00487889],[0.05347234]
40,[0.32521801],[0.03308813],[0.02347842],[0.76650023],[0.10716263],[0.09091697],[0.01090347],[0.00151393]
41,[0.31357934],[0.05090688],[0.04113142],[0.76247282],[0.12625902],[0.10973316],[0.02833958],[0.00423248]
42,[0.32110344],[0.03938752],[0.02971921],[0.76507643],[0.1139137],[0.09756899],[0.01706759],[0.00010639]
43,[0.33297968],[0.02120505],[0.01170587],[0.76918606],[0.09442751],[0.07836871],[0.00072443],[0.00149255]
44,[0.31354062],[0.05096616],[0.04119014],[0.76245942],[0.12632255],[0.10979575],[0.02839759],[0.00537459]
45,[0.3113287],[0.05435259],[0.04454508],[0.76169401],[0.1299518],[0.11337175],[0.0317113],[0.00560309]
46,[0.33224392],[0.0223315],[0.01282184],[0.76893146],[0.09563473],[0.07955822],[0.00037783],[0.00276547]
47,[0.31060093],[0.05546681],[0.04564893],[0.76144218],[0.13114591],[0.11454834],[0.03280159],[0.00611619]
48,[0.33457283],[0.01876594],[0.00928945],[0.76973735],[0.09181351],[0.07579307],[0.00311116],[0.00103825]
49,[0.32962564],[0.02634007],[0.01679313],[0.76802543],[0.09993072],[0.08379118],[0.00430032],[0.00306319]
50,[0.32230467],[0.03754844],[0.02789723],[0.76549211],[0.11194275],[0.09562695],[0.015268],[0.00536841]
51,[0.32339072],[0.03588571],[0.02624997],[0.76586792],[0.1101608],[0.09387115],[0.01364098],[0.0018584]
52,[0.31715346],[0.04543492],[0.03571036],[0.76370959],[0.12039471],[0.1039549],[0.02298513],[0.13496891]
53,[0.31535473],[0.04818876],[0.03843859],[0.76308717],[0.12334601],[0.10686289],[0.02567984],[0.00464105]
54,[0.31185662],[0.05354436],[0.04374437],[0.76187669],[0.12908561],[0.11251828],[0.03092043],[0.00511245]
55,[0.37484684],[0.04289338],[0.05179632],[0.78367366],[0.02573309],[0.01068227],[0.0634464],[0.02810067]
56,[0.32669909],[0.0308206],[0.02123198],[0.76701274],[0.10473251],[0.08852251],[0.00868464],[0.00262363]
57,[0.35245053],[0.00860473],[0.01782662],[0.7759237],[0.0624803],[0.04689028],[0.02989407],[0.01627294]
58,[0.31190762],[0.05346628],[0.04366701],[0.76189434],[0.12900193],[0.11243582],[0.03084402],[0.0054161]
59,[0.32377361],[0.0352995],[0.02566921],[0.76600041],[0.10953256],[0.09325212],[0.01306735],[0.00374548]
60,[0.31135325],[0.05431501],[0.04450784],[0.76170251],[0.12991152],[0.11333206],[0.03167452],[0.00553512]
61,[0.31826436],[0.04373414],[0.03402539],[0.76409401],[0.11857198],[0.10215891],[0.02132087],[0.00197232]
62,[0.31287446],[0.05198605],[0.04220054],[0.7622289],[0.12741556],[0.11087273],[0.02939557],[0.00462688]
63,[0.32634167],[0.03136782],[0.02177411],[0.76688906],[0.10531897],[0.08910036],[0.0092201],[0.00280072]
64,[0.33174139],[0.02310086],[0.01358404],[0.76875757],[0.09645925],[0.08037064],[0.00113067],[0.00111371]
65,[0.32173692],[0.03841766],[0.02875837],[0.76529564],[0.1128743],[0.09654483],[0.01611856],[0.00414456]
66,[0.32416118],[0.03470613],[0.02508137],[0.76613453],[0.10889665],[0.09262554],[0.01248673],[0.00143856]
67,[0.31222795],[0.05297586],[0.04318115],[0.76200518],[0.12847635],[0.11191795],[0.03036413],[0.00531201]
68,[0.31536728],[0.04816956],[0.03841956],[0.76309151],[0.12332543],[0.10684261],[0.02566104],[0.00464275]
69,[0.31648395],[0.04645994],[0.03672584],[0.76347792],[0.12149323],[0.10503729],[0.02398814],[0.07610568]
70,[0.34446803],[0.00361643],[0.00571914],[0.77316146],[0.07557775],[0.05979555],[0.01793535],[0.00267758]
71,[0.31620442],[0.04688789],[0.03714981],[0.76338119],[0.12195186],[0.10548919],[0.02440689],[0.00241791]
72,[0.33065035],[0.02477125],[0.0152389],[0.76838002],[0.09824941],[0.08213454],[0.00276519],[0.00177107]
73,[0.330595],[0.02485599],[0.01532285],[0.76836087],[0.09834022],[0.08222402],[0.00284811],[0.00509879]
74,[0.31124183],[0.0544856],[0.04467685],[0.76166395],[0.13009434],[0.1135122],[0.03184145],[0.00529373]
75,[0.31395908],[0.0503255],[0.04055545],[0.76260422],[0.12563596],[0.10911924],[0.02777069],[0.0047653]
76,[0.31767977],[0.04462914],[0.03491207],[0.76389172],[0.11953115],[0.10310401],[0.02219665],[0.00498877]
77,[0.33478728],[0.01843762],[0.00896418],[0.76981156],[0.09146165],[0.07544637],[0.00343243],[0.00066083]
78,[0.31789559],[0.04429872],[0.03458473],[0.7639664],[0.11917704],[0.10275509],[0.02187333],[0.00526955]
79,[0.31331959],[0.05130455],[0.04152539],[0.76238293],[0.1266852],[0.11015309],[0.02872871],[0.00525401]
80,[0.32485707],[0.03364073],[0.02402588],[0.76637533],[0.10775485],[0.09150051],[0.01144421],[0.00373149]
81,[0.31239032],[0.05272727],[0.04293487],[0.76206137],[0.12820994],[0.11165545],[0.03012088],[0.00547572]
82,[0.31061215],[0.05544963],[0.04563192],[0.76144606],[0.1311275],[0.1145302],[0.03278479],[0.00621407]
83,[0.3196283],[0.04164595],[0.03195663],[0.76456598],[0.11633406],[0.09995383],[0.01927752],[0.01884705]
84,[0.31892119],[0.04272853],[0.03302915],[0.7643213],[0.11749427],[0.10109701],[0.02033686],[0.00448931]
85,[0.31611275],[0.04702824],[0.03728886],[0.76334947],[0.12210227],[0.1056374],[0.02454423],[0.00479619]
86,[0.33927199],[0.01157155],[0.00216198],[0.77136343],[0.08410326],[0.06819596],[0.01015106],[0.0008708]
87,[0.31137841],[0.05427649],[0.04446969],[0.76171121],[0.12987024],[0.11329139],[0.03163684],[0.00565171]
88,[0.35498299],[0.01248192],[0.02166775],[0.77680003],[0.05832511],[0.04279606],[0.033688],[0.01174073]
89,[0.36447802],[0.02701877],[0.03606938],[0.78008566],[0.04274594],[0.02744549],[0.04791269],[0.00664687]
90,[0.32022154],[0.04073771],[0.03105684],[0.76477126],[0.1153607],[0.09899475],[0.01838878],[0.00367886]
91,[0.32131552],[0.03906282],[0.02939753],[0.76514982],[0.11356572],[0.0972261],[0.01674986],[0.00299304]
92,[0.32311867],[0.03630221],[0.0266626],[0.76577378],[0.11060716],[0.09431096],[0.01404853],[0.00194825]
93,[0.31331205],[0.0513161],[0.04153683],[0.76238032],[0.12669758],[0.11016528],[0.02874001],[0.00515105]
94,[0.32009206],[0.04093593],[0.03125322],[0.76472646],[0.11557313],[0.09920406],[0.01858275],[0.00488045]
95,[0.31900794],[0.04259572],[0.03289757],[0.76435131],[0.11735194],[0.10095677],[0.0202069],[0.16614294]
96,[0.31662763],[0.04623997],[0.03650791],[0.76352764],[0.12125748],[0.104805],[0.02377289],[0.10294275]
97,[0.32880895],[0.02759042],[0.01803184],[0.76774283],[0.10127072],[0.08511152],[0.00552382],[0.0017296]
98,[0.32143278],[0.03888329],[0.02921967],[0.7651904],[0.11337332],[0.09703653],[0.01657419],[0.00329628]
99,[0.3200601],[0.04098487],[0.0313017],[0.7647154],[0.11562558],[0.09925574],[0.01863063],[0.09967545]
100,[0.3145501],[0.04942066],[0.03965902],[0.76280873],[0.12466623],[0.10816374],[0.02688527],[0.00503331]
101,[0.32006956],[0.04097038],[0.03128735],[0.76471867],[0.11561006],[0.09924045],[0.01861646],[0.00232336]
102,[0.33044622],[0.02508377],[0.01554851],[0.76830939],[0.09858434],[0.08246455],[0.003071],[0.00423187]
103,[0.31126471],[0.05445057],[0.04464214],[0.76167187],[0.1300568],[0.11347521],[0.03180717],[0.0052628]
104,[0.31640151],[0.04658616],[0.03685089],[0.76344939],[0.12162849],[0.10517057],[0.02411164],[0.00233048]
105,[0.31345814],[0.05109243],[0.04131524],[0.76243088],[0.12645787],[0.10992909],[0.02852115],[0.00369756]
106,[0.31280919],[0.05208597],[0.04229954],[0.76220632],[0.12752265],[0.11097825],[0.02949335],[0.00574455]
107,[0.33318237],[0.02089474],[0.01139844],[0.7692562],[0.09409494],[0.07804103],[0.00102808],[0.00237912]
108,[0.37844533],[0.04840265],[0.05725434],[0.78491887],[0.01982879],[0.00486461],[0.06883737],[0.15932303]
109,[0.32606813],[0.0317866],[0.02218899],[0.7667944],[0.10576778],[0.08954259],[0.00962989],[0.14381492]
110,[0.32340967],[0.0358567],[0.02622123],[0.76587448],[0.11012971],[0.09384051],[0.01361259],[0.00223276]
111,[0.32338989],[0.03588697],[0.02625123],[0.76586763],[0.11016216],[0.09387249],[0.01364222],[0.00036592]
112,[0.31960813],[0.04167682],[0.03198722],[0.764559],[0.11636715],[0.09998643],[0.01930773],[0.00031261]
113,[0.32148194],[0.03880803],[0.02914511],[0.76520741],[0.11329266],[0.09695706],[0.01650055],[0.00476534]
114,[0.32054409],[0.04024388],[0.0305676],[0.76488288],[0.11483146],[0.09847327],[0.01790556],[0.00391366]
115,[0.32425613],[0.03456076],[0.02493735],[0.76616738],[0.10874085],[0.09247204],[0.01234448],[0.00421149]
116,[0.31663738],[0.04622503],[0.03649312],[0.76353101],[0.12124148],[0.10478924],[0.02375828],[0.00458315]
117,[0.31411293],[0.05008996],[0.04032209],[0.76265746],[0.12538352],[0.10887051],[0.0275402],[0.00557942]
118,[0.32247021],[0.037295],[0.02764616],[0.76554939],[0.11167115],[0.09535933],[0.01502001],[0.00329193]
119,[0.31810905],[0.04397191],[0.03426096],[0.76404026],[0.1188268],[0.10241],[0.02155354],[0.00234933]
120,[0.30127245],[0.27508017],[0.28191708],[0.77168841],[0.14582839],[0.00105067],[0.30193195],[0.01995768]
121,[0.31030663],[0.25859406],[0.26534257],[0.77464036],[0.13101344],[0.01189239],[0.28509866],[0.27692254]
122,[0.29842019],[0.28028516],[0.28714997],[0.77075642],[0.15050576],[0.00513704],[0.30724654],[0.01603461]
123,[0.61215131],[0.29223032],[0.2884353],[0.87326913],[0.36397521],[0.44433822],[0.27732547],[0.11695883]
124,[0.28190067],[0.31043096],[0.31745742],[0.76535861],[0.17759576],[0.02880416],[0.33802719],[0.0168793]
125,[0.31025233],[0.25869314],[0.26544218],[0.77462262],[0.13110248],[0.0118146],[0.28519983],[0.0338952]
126,[0.28509693],[0.30459824],[0.31159342],[0.766403],[0.17235429],[0.02422496],[0.33207163],[0.01690648]
127,[0.30659087],[0.2653748],[0.27215966],[0.77342622],[0.13710683],[0.00656891],[0.29202219],[0.01595017]
128,[0.70818532],[0.46747898],[0.46462363],[0.90464857],[0.52145934],[0.58192392],[0.45626468],[0.13036663]
129,[0.28224712],[0.30979875],[0.31682181],[0.76547182],[0.17702764],[0.02830782],[0.33738166],[0.0174695]
130,[0.29981421],[0.27774125],[0.28459243],[0.77121192],[0.14821973],[0.00313985],[0.30464907],[0.01671078]
131,[0.29096499],[0.29388986],[0.30082762],[0.76832041],[0.16273139],[0.01581793],[0.32113774],[0.0120374]
132,[0.29397781],[0.28839187],[0.29530015],[0.76930486],[0.15779072],[0.01150153],[0.31552398],[0.00995267]
133,[0.29493962],[0.2866367],[0.29353557],[0.76961914],[0.15621347],[0.01012356],[0.31373184],[0.01528717]
134,[0.29685996],[0.28313236],[0.29001244],[0.77024661],[0.15306435],[0.00737234],[0.3101537],[0.01617719]
135,[0.28903426],[0.29741316],[0.30436982],[0.76768954],[0.16589755],[0.01858404],[0.32473525],[0.01280524]
136,[0.34343729],[0.19813523],[0.20455956],[0.78546591],[0.07668318],[0.05935791],[0.22336663],[0.03546652]
137,[0.32758986],[0.22705458],[0.23363397],[0.78028771],[0.10267104],[0.03665367],[0.25289499],[0.00067652]
138,[0.71762397],[0.48470319],[0.4819402],[0.90773268],[0.53693757],[0.59544644],[0.47385161],[0.01302304]
139,[0.34056448],[0.20337771],[0.20983015],[0.78452721],[0.08139423],[0.05524211],[0.22871951],[0.04512393]
140,[0.2993865],[0.27852177],[0.28537713],[0.77107217],[0.14892113],[0.00375262],[0.30544602],[0.09910014]
141,[0.28424189],[0.30615858],[0.31316212],[0.76612361],[0.17375646],[0.02544996],[0.33366483],[0.01815396]
142,[0.27692127],[0.31951767],[0.32659285],[0.76373158],[0.18576138],[0.03593803],[0.34730525],[0.01722871]
143,[0.37199333],[0.14602445],[0.15216937],[0.79479669],[0.02985474],[0.10026948],[0.17015846],[0.22963134]
144,[0.28598072],[0.30298545],[0.30997198],[0.76669178],[0.17090498],[0.02295878],[0.33042488],[0.01890597]
145,[0.71579293],[0.4813618],[0.47858089],[0.90713438],[0.53393489],[0.59282316],[0.47043985],[0.02268552]
146,[0.34387859],[0.19732993],[0.20374994],[0.78561011],[0.0759595],[0.05999015],[0.22254437],[0.02531504]
147,[0.30038321],[0.27670292],[0.28354853],[0.77139784],[0.14728665],[0.00232467],[0.30358887],[0.24602312]
148,[0.32615068],[0.22968087],[0.23627435],[0.77981746],[0.10503111],[0.0345918],[0.25557659],[0.01128104]
149,[0.7248468],[0.49788385],[0.49519153],[0.91009276],[0.54878214],[0.60579443],[0.48730984],[0.02347394]
150,[0.27995113],[0.31398861],[0.32103413],[0.76472159],[0.18079278],[0.03159723],[0.34165975],[0.01609488]
151,[0.31488913],[0.25023164],[0.25693531],[0.7761377],[0.1234987],[0.01845762],[0.27656014],[0.0128417]
152,[0.29778199],[0.28144978],[0.28832083],[0.77054789],[0.15155233],[0.00605137],[0.30843569],[0.02020468]
153,[0.29133874],[0.2932078],[0.3001419],[0.76844254],[0.16211847],[0.01528246],[0.32044132],[0.0159272]
154,[0.57566481],[0.22564756],[0.22149553],[0.86134704],[0.30414178],[0.39206487],[0.20934056],[0.42133171]
155,[0.35593992],[0.17531968],[0.18162168],[0.78955119],[0.05618039],[0.07727014],[0.20007062],[0.03660349]
156,[0.29184752],[0.29227935],[0.29920848],[0.76860878],[0.16128414],[0.01455354],[0.31949332],[0.01964425]
157,[0.28421789],[0.30620236],[0.31320614],[0.76611577],[0.17379581],[0.02548434],[0.33370954],[0.01679772]
158,[0.30535325],[0.26763329],[0.27443026],[0.77302182],[0.13913638],[0.0047958],[0.29432824],[0.0165101]
159,[0.27665251],[0.32000813],[0.32708593],[0.76364376],[0.18620211],[0.03632308],[0.34780604],[0.01853705]
160,[0.72435324],[0.49698317],[0.49428603],[0.90993149],[0.54797277],[0.60508732],[0.4863902],[0.05733841]
161,[0.29962381],[0.27808871],[0.28494175],[0.77114971],[0.14853197],[0.00341264],[0.30500385],[0.01385333]
162,[0.3162839],[0.24768637],[0.25437639],[0.77659345],[0.12121144],[0.02045589],[0.27396126],[0.2609468]
163,[0.28138857],[0.31136548],[0.31839695],[0.76519128],[0.17843555],[0.02953784],[0.33898139],[0.01788297]
164,[0.28318118],[0.30809421],[0.31510813],[0.76577703],[0.17549588],[0.0269696],[0.33564122],[0.01742444]
165,[0.27887433],[0.31595361],[0.32300968],[0.76436975],[0.18255859],[0.03313993],[0.34366614],[0.0168158]
166,[0.71627621],[0.48224372],[0.47946754],[0.90729229],[0.53472742],[0.59351555],[0.47134035],[0.02820714]
167,[0.28377117],[0.30701756],[0.31402571],[0.76596981],[0.17452837],[0.02612434],[0.3345419],[0.01832936]
168,[0.28527902],[0.30426596],[0.31125935],[0.7664625],[0.17205569],[0.02396409],[0.33173235],[0.01423988]
169,[0.38358251],[0.12487581],[0.13090733],[0.7985835],[0.01084989],[0.11687303],[0.14856445],[0.01464688]
170,[0.28188018],[0.31046835],[0.317495],[0.76535192],[0.17762936],[0.02883352],[0.33806536],[0.01759774]
171,[0.28317549],[0.3081046],[0.31511858],[0.76577517],[0.17550522],[0.02697776],[0.33565183],[0.01615647]
172,[0.27991967],[0.31404602],[0.32109186],[0.76471131],[0.18084437],[0.0316423],[0.34171837],[0.01759958]
173,[0.2875275],[0.30016279],[0.30713419],[0.7671972],[0.16836845],[0.02074274],[0.32754278],[0.01687871]
174,[0.29136721],[0.29315585],[0.30008968],[0.76845184],[0.16207179],[0.01524168],[0.32038828],[0.0266022]
175,[0.71520537],[0.48028958],[0.47750292],[0.90694239],[0.53297136],[0.59198137],[0.46934505],[0.14486825]
176,[0.71364501],[0.47744214],[0.47464021],[0.90643254],[0.53041256],[0.58974588],[0.46643765],[0.00532476]
177,[0.30324532],[0.27147996],[0.27829756],[0.77233305],[0.14259313],[0.00177582],[0.29825592],[1.25614731]
178,[0.73323058],[0.51318308],[0.51057279],[0.91283219],[0.56253052],[0.61780567],[0.50293125],[0.22594069]
179,[0.3136761],[0.25244524],[0.25916078],[0.77574134],[0.12548792],[0.01671975],[0.27882035],[0.0174764]
180,[0.72426242],[0.49681743],[0.49411939],[0.90990181],[0.54782382],[0.60495719],[0.48622096],[0.02128507]
181,[0.35417021],[0.17854914],[0.18486845],[0.78897293],[0.05908248],[0.07473472],[0.20336808],[0.15569389]
182,[0.2903266],[0.29505482],[0.30199883],[0.76811181],[0.16377826],[0.01673253],[0.32232724],[0.01689542]
183,[0.30997125],[0.25920608],[0.26595787],[0.77453077],[0.13156342],[0.0114119],[0.28572356],[0.00173058]
184,[0.29924166],[0.27878608],[0.28564286],[0.77102484],[0.14915865],[0.00396013],[0.3057159],[0.01396897]
185,[0.28477131],[0.30519246],[0.31219082],[0.7662966],[0.17288827],[0.02469147],[0.33267836],[0.01717319]
186,[0.28567217],[0.3035485],[0.31053805],[0.76659097],[0.17141096],[0.02340082],[0.33099979],[0.01428822]
187,[0.29154429],[0.29283272],[0.29976481],[0.7685097],[0.16178141],[0.01498798],[0.32005834],[0.01645099]
188,[0.3475077],[0.19070731],[0.19709181],[0.78679593],[0.0700082],[0.06518949],[0.21578229],[0.04488448]
189,[0.28647302],[0.30208706],[0.30906878],[0.76685265],[0.17009766],[0.02225346],[0.32950757],[0.01495853]
190,[0.34610318],[0.19327035],[0.1996686],[0.786337],[0.07231144],[0.06317728],[0.2183993],[0.0005885]
191,[0.31971252],[0.24142962],[0.2480861],[0.77771376],[0.11558892],[0.02536799],[0.26757276],[0.01484669]
192,[0.7364898],[0.5191307],[0.5165523],[0.91389715],[0.56787525],[0.62247508],[0.50900412],[0.05466386]
193,[0.29057014],[0.29461039],[0.30155202],[0.76819139],[0.16337889],[0.01638362],[0.32187345],[0.01732556]
194,[0.2837363],[0.3070812],[0.31408969],[0.76595841],[0.17458556],[0.0261743],[0.33460688],[0.01792937]
195,[0.31135143],[0.25668744],[0.26342572],[0.77498175],[0.12930009],[0.01338926],[0.28315188],[0.01375707]
196,[0.34726006],[0.1911592],[0.19754613],[0.78671502],[0.07041429],[0.06483471],[0.2162437],[0.04194636]
197,[0.29141955],[0.29306034],[0.29999366],[0.76846894],[0.16198596],[0.01516669],[0.32029076],[0.0268041]
198,[0.30527729],[0.2677719],[0.27456962],[0.772997],[0.13926094],[0.00468697],[0.29446977],[0.0147979]
199,[0.29555543],[0.28551294],[0.29240578],[0.76982035],[0.15520362],[0.00924131],[0.31258442],[0.02101195]
200,[0.28178117],[0.31064904],[0.31767666],[0.76531957],[0.17779174],[0.02897537],[0.33824986],[0.01747319]
201,[0.35682095],[0.17371192],[0.1800053],[0.78983907],[0.0547356],[0.07853237],[0.198429],[0.03474551]
202,[0.29415305],[0.28807208],[0.29497865],[0.76936212],[0.15750335],[0.01125046],[0.31519745],[0.01779176]
203,[0.36661317],[0.15584249],[0.16204005],[0.79303871],[0.03867755],[0.09256146],[0.18018325],[0.02199555]
204,[0.71607385],[0.48187443],[0.47909628],[0.90722617],[0.53439556],[0.59322562],[0.47096328],[0.33870854]
205,[0.28065578],[0.31270272],[0.31974136],[0.76495184],[0.17963724],[0.0305877],[0.34034679],[0.01775119]
206,[0.30665531],[0.26525721],[0.27204145],[0.77344727],[0.13700117],[0.00666122],[0.29190213],[0.01404978]
207,[0.71515251],[0.48019311],[0.47740594],[0.90692512],[0.53288467],[0.59190564],[0.46924656],[0.00346766]
208,[0.29147629],[0.2929568],[0.29988956],[0.76848748],[0.16189292],[0.0150854],[0.32018504],[0.01636795]
209,[0.29449576],[0.28744668],[0.29434989],[0.7694741],[0.15694134],[0.01075947],[0.31455888],[0.01647508]
210,[0.30458121],[0.26904214],[0.27584667],[0.77276956],[0.14040243],[0.00368972],[0.29576676],[0.01384958]
211,[0.72335455],[0.49516069],[0.49245377],[0.90960516],[0.54633502],[0.60365651],[0.48452933],[0.00107471]
212,[0.29466626],[0.28713555],[0.29403709],[0.76952981],[0.15666175],[0.0105152],[0.3142412],[0.02364615]
213,[0.27792239],[0.31769078],[0.32475616],[0.7640587],[0.18411967],[0.03450376],[0.34543989],[0.0158312]
214,[0.70431702],[0.46041986],[0.45752666],[0.90338458],[0.51511579],[0.57638189],[0.4490569],[0.08288179]
215,[0.307916],[0.26295663],[0.26972853],[0.77385921],[0.13493379],[0.00846738],[0.2895531],[0.16430095]
216,[0.31396183],[0.25192382],[0.25863656],[0.77583471],[0.12501935],[0.01712911],[0.27828795],[0.00118362]
217,[0.29924701],[0.27877632],[0.28563304],[0.77102659],[0.14914987],[0.00395247],[0.30570593],[0.01817001]
218,[0.28270308],[0.30896668],[0.31598529],[0.7656208],[0.17627992],[0.02765458],[0.33653207],[0.01444845]
219,[0.30086482],[0.27582404],[0.28266494],[0.77155521],[0.14649686],[0.00163467],[0.30269148],[0.12938787]
220,[0.28166509],[0.31086086],[0.31788962],[0.76528164],[0.17798209],[0.02914167],[0.33846614],[0.01671013]
221,[0.31036067],[0.25849544],[0.26524342],[0.77465802],[0.13092482],[0.01196981],[0.28499796],[0.01470224]
222,[0.27845544],[0.31671803],[0.3237782],[0.76423287],[0.18324553],[0.03374007],[0.34444666],[0.01494387]
223,[0.32967687],[0.22324608],[0.22980505],[0.78096965],[0.0992486],[0.03964368],[0.24900629],[0.00956089]
224,[0.32516913],[0.23147207],[0.23807516],[0.77949673],[0.10664075],[0.03318554],[0.25740551],[0.26211954]
225,[0.28733732],[0.30050984],[0.3074831],[0.76713506],[0.16868032],[0.0210152],[0.32789714],[0.01763829]
226,[0.30870481],[0.26151715],[0.26828133],[0.77411696],[0.13364022],[0.00959751],[0.2880833],[0.01663463]
227,[0.32172503],[0.23775707],[0.24439385],[0.77837136],[0.11228865],[0.02825126],[0.26382287],[0.01702546]
228,[0.27932803],[0.31512568],[0.32217731],[0.76451799],[0.18181459],[0.03248993],[0.34282077],[0.01816216]
229,[0.3402482],[0.20395488],[0.21041042],[0.78442387],[0.0819129],[0.05478897],[0.22930884],[0.04636445]
230,[0.72932728],[0.50606009],[0.50341161],[0.91155677],[0.55612958],[0.6122135],[0.49565826],[0.06834213]
231,[0.73009647],[0.50746376],[0.50482281],[0.91180811],[0.55739096],[0.6133155],[0.49709149],[0.05990733]
232,[0.27853959],[0.31656446],[0.3236238],[0.76426037],[0.18310752],[0.0336195],[0.34428985],[0.01811288]
233,[0.31493109],[0.25015506],[0.25685832],[0.77615142],[0.12342989],[0.01851775],[0.27648195],[0.012419]
234,[0.32395601],[0.23368585],[0.2403008],[0.77910034],[0.10863011],[0.03144754],[0.25966591],[0.42748967]
