,farseer,chinchilla,kaplan,farseer_default,chinchilla_default,kaplan_default,rf_ND,rf_all
0,0.054634153701462615,0.008538407695015399,0.0153842761531499,0.7608945034031686,0.16594817018019717,0.08633486246999296,0.011439262232505552,0.008539104998132659
1,0.4135630712607958,0.01201836733163055,0.02113709200112271,0.7605737171492793,0.16759276679689478,0.08690494302079235,0.015742149095458378,0.007932117477798248
2,0.509082302978764,0.011667468687250812,0.021643104642872307,0.7605798110767568,0.17378718932447593,0.0857494720701209,0.014896353166740081,0.008978276742933047
3,0.6624469435923019,0.013353915741638439,0.019545135319979038,0.7601900236379974,0.1830573664914389,0.08793513871757128,0.01201503348436148,0.006640851002721035
4,0.3838467997690511,0.011031704645594364,0.023352772861950827,0.7613083039981128,0.1781589934029924,0.08848485579655499,0.017175682403114016,0.011400380431445341
5,0.19034391402734988,0.0170558293185669,0.02188011457624543,0.7666005416554732,0.17147000642154367,0.051510361441291515,0.009262330490897693,0.015249265960764835
6,0.0595044692143543,0.018457025936525786,0.018334158153454048,0.7638863463073842,0.17500972149162536,0.06734421571422358,0.013889779052380171,0.012044808709541492
7,0.6164238464180399,0.010075079735417712,0.020492530801495587,0.759636685247636,0.17044215205118565,0.09181694706629934,0.01620364656069059,0.009004010699404513
8,0.7419628643960074,0.014111158145213312,0.01653900913852066,0.7628037116313348,0.16728675135727722,0.07925316246016824,0.012141832383838052,0.009416662020348314
9,0.09419249887871099,0.009367280164575565,0.018530309685219747,0.7599912892006639,0.1673929036138262,0.08918448277896396,0.01351925028495527,0.00692865511328862
10,0.43966838477295433,0.009081966762066036,0.01825401658053967,0.7597107561398005,0.16866877118292253,0.09137427125932025,0.01362195237351105,0.008206321721483629
11,0.4618653116761897,0.013100581963591163,0.016467627433631844,0.7632913479415573,0.16983403741733602,0.07471032054991174,0.010161141200092674,0.011312052301933807
12,0.22861098003627076,0.010167854521317184,0.013539129603952248,0.7617740351131136,0.16511395628225092,0.08319546419715296,0.011639212802157363,0.008332117466643568
13,0.3580051221974939,0.00803650272838732,0.016537989312059964,0.7602786547754133,0.16656122870924445,0.08866271548828183,0.013582585022730359,0.007294135737140237
14,0.18711621848795215,0.008827481654144171,0.01773177910162642,0.7609474957503022,0.16436598694555726,0.08970809901141866,0.010732259104192877,0.007923156316031271
15,0.23423270859337883,0.009308217744405817,0.017578470998646737,0.760949038654424,0.16772738616646285,0.08219894315082081,0.011024137770963852,0.00676162754433922
16,0.39453030808825684,0.014543017737738894,0.018111699448433147,0.7632947398167069,0.1740022542676521,0.07270528517042919,0.010886427363243138,0.009686637227653845
17,0.10967175193656829,0.014889225837280582,0.018877617833465997,0.7635501025524262,0.17168188389583197,0.0704706421707538,0.01168726291355376,0.00857621516049043
18,0.29456162527151397,0.011264862041000618,0.01681384942992224,0.7619615008674185,0.16750299334635455,0.08263111130890553,0.011482774675387523,0.007411529534962292
19,0.17181285998248397,0.012186990922116121,0.015011954519635677,0.7624679078050435,0.16650009064106946,0.08128864802347763,0.010855302864915052,0.011144848550878515
20,773.3621743485971,0.014550004884109973,0.01960951544880837,0.7658063477889789,0.16961376227307687,0.055722026786978865,0.006224432647105232,0.009571977179597164
21,0.7137280937451471,0.014575050849714619,0.01650568762618407,0.7649003627862018,0.16930503761580212,0.06071407687817258,0.00770746526423614,0.00769973147307595
22,0.7191579098568575,0.009750300132945016,0.018639762041420933,0.7597379509477569,0.1726760305600259,0.08618589214678155,0.013680673870114181,0.00890192071440124
23,0.41621926011945687,0.010942025964805101,0.021975412008966858,0.7605096291861158,0.17740363989758534,0.08483833079002924,0.013828659377220762,0.0075421185153170655
24,0.5903182471440932,0.01966094681983035,0.02006081421505216,0.7645584059196359,0.1753987817667418,0.061396312282078286,0.014469167891511871,0.012469945124561654
25,0.5322773932600443,0.004608789926869298,0.014143860966748911,0.7609676824526921,0.16325472778447753,0.08506139907220646,0.011944364437035204,0.00246378928342505
26,0.23418395804842326,0.008696856357078536,0.018452684404993272,0.7605217226082365,0.1661779353129129,0.08642111688876813,0.013142321765871113,0.005066860890449482
27,0.609659960441629,0.0025253943484258943,0.01380343907544472,0.761298999304459,0.16261497045516063,0.08811034077565254,0.012402524449509948,0.0036654279359993433
28,0.5978108605220879,0.007276922086446934,0.0152460659590634,0.7602417440924546,0.17020234354676356,0.08393365774268063,0.015383792973817688,0.005398762562042551
29,0.5657550723497583,0.009446114679556597,0.01537042246746376,0.7634874375626707,0.1719117274519512,0.07073341463716984,0.009184030874905326,0.002959153237328159
30,21.79056513052556,0.010965940622980234,0.019931150550941606,0.760921901793855,0.17534155759893283,0.08305098005341754,0.013938154360170828,0.002937436215665747
31,0.41431516573012034,0.012785222550038843,0.01672550673294886,0.7654981525491897,0.17068922390853566,0.05714085181717057,0.010471319481121077,0.0032649079532092715
32,0.6215414456394126,0.011767535205284495,0.020093542444470272,0.7611101156358662,0.17843020244840277,0.08386498382602434,0.0077099608987844384,0.0024581793924796933
33,0.013793356188994197,0.0051795984841442695,0.014309388433754627,0.7623395650190087,0.16236070586957319,0.080615293951181,0.008112294285400657,0.0027531443441731114
34,1140.9901681840088,0.012223913672817522,0.021818544381521077,0.7662401711670143,0.173254423114982,0.05311033618929823,0.010726451053484918,0.008213759063384335
35,0.5385382183322937,0.004535280240504911,0.014230230133638206,0.7616583603891386,0.1622668817849227,0.08281937103891532,0.009555196481108528,0.003151650735532578
36,103518.46851254113,0.008491774314788066,0.019479052109650147,0.7610020152857039,0.16547889000612645,0.08501356506864469,0.015693100730936767,0.004521042386171529
37,0.43278738164879293,0.006125618364228665,0.01596876021067569,0.7605769492627668,0.16450038872717157,0.08627738203894977,0.011775545619352222,0.0034427752035115777
38,0.7124085881977643,0.00375460496496027,0.013033111671339255,0.7613848805030231,0.16555720583584801,0.08024394857344558,0.011721458778586723,0.0029086112160703666
39,0.02214767324233641,0.007744351666010122,0.014405384849387998,0.7627782181292838,0.16498589082168227,0.07985561246076363,0.01149892465595801,0.0036602784844713926
40,0.039954864988478424,0.011002078386643827,0.015269058228529375,0.7638738642591698,0.17108572550478338,0.07011129175063298,0.008478838191287343,0.0026000894518370394
41,7.9878837763551545,0.009690128723646562,0.01572917937700169,0.7634609066363139,0.1689763301086083,0.0739787822943,0.009465729452723275,0.0034223625695912773
42,0.9875191751222665,0.0042069312669151164,0.01393532464892195,0.7604501580031024,0.1651587911060892,0.08709725889852893,0.014276171707898777,0.0039308858189294514
43,6.706871889456099,0.0060642586641580735,0.013567085847599875,0.7624976137347469,0.1648526397313886,0.0801594009189911,0.011140288340346057,0.0035523950900399988
44,0.2006927300215205,0.008295250896305529,0.013688182979054104,0.7629729741195314,0.16641395447227203,0.07843784217590632,0.01048453894485518,0.002180204542410722
45,0.47594427961798436,0.009432340737613802,0.02074315381558624,0.7612238456107036,0.17060624829997284,0.08134459935035239,0.012234402141773347,0.004262115819293718
46,0.709996283597271,0.011655611130693081,0.020014551088974382,0.7650127100470553,0.17354205487183746,0.05928307063947921,0.006797951335092986,0.0031006221846966507
47,0.5919540603489057,0.012753911503639682,0.01601762085005818,0.7647236514396364,0.17083809052211005,0.06357063878148198,0.008121110103500249,0.0024495125155355522
48,120.31007677427269,0.013906792841992683,0.019650647168032498,0.7613127803395568,0.17819591507527063,0.08842125742685768,0.01711677545739494,0.008636199385786355
49,0.03425920329548875,0.010061357531570595,0.016613542153629115,0.7642279324612778,0.1726227000527903,0.06372862378562266,0.004384154553293625,0.0037206408440693195
50,0.6778877630591486,0.19151436269450658,0.19413988580964323,0.784191675954643,0.1722879385672194,0.11330549486377517,0.19217531828163864,0.07331277826333758
51,0.09442214049136707,0.21681174731421907,0.24845782633466618,0.7808210034583335,0.16951389880876633,0.10511220213202321,0.3012476038685202,0.10109827205379122
52,0.4424068126952553,0.18325928583154327,0.18652167351169174,0.7800949052545524,0.1520410736060573,0.09463270980813097,0.20648040725137962,0.04490937631607496
53,0.7738171643609927,0.1898834235577071,0.179887400908703,0.7841091737933789,0.17481638501829233,0.11904611485984541,0.21597135567403758,0.053881655112222517
54,25049.89149805877,0.1973058050265188,0.2043976873684296,0.7818572223497857,0.17153136778006972,0.11345560447967001,0.20805717785968716,0.06285051854772362
55,0.5207299034549399,0.19062129167301262,0.19994618063593086,0.7788548943542883,0.1580961677729871,0.0988432103832763,0.21183180524164963,0.04373263362115198
56,0.25596320731737376,0.21250469139768166,0.24865586904193135,0.7809738120934028,0.16854763314498103,0.10432510366491334,0.29733452491621937,0.09930459544599228
57,0.2309473450095028,0.19385975541632602,0.20228738221901718,0.7822449885133818,0.16966737927462883,0.11181832506842729,0.1954952253495481,0.05288253909827726
58,0.35644020320955255,0.1888051321981037,0.18484460653918458,0.7844300760649012,0.17344311577007465,0.11704975084585463,0.21048273354049543,0.050005593441759214
59,130.95110886779568,0.18931960367425923,0.18834887912900916,0.7844390026762976,0.17106343295764834,0.11266507445636942,0.18893789937451114,0.06788303861299988
60,0.8279076506434722,0.030553738595375034,0.030296979787175056,0.7742797009050764,0.1305457156559633,0.02154662136029204,0.019549635448818267,0.012304706513988193
