,farseer,chinchilla,kaplan,farseer_default,chinchilla_default,kaplan_default,rf_ND,rf_all
20,[0.54335081],[0.54291675],[0.53308151],[0.91467712],[0.57864406],[0.62050013],[0.54009973],[0.008797]
21,[0.16049874],[0.16160182],[0.18659646],[0.78316596],[0.07080674],[0.03556356],[0.16876081],[0.03549445]
22,[0.23633801],[0.23751318],[0.26414123],[0.76899573],[0.14078459],[0.02746293],[0.24514002],[0.02176045]
23,[0.5637736],[0.56335896],[0.55396358],[0.91849303],[0.59748843],[0.63747256],[0.56066792],[0.02233906]
24,[0.2168907],[0.21804739],[0.24425658],[0.77262937],[0.12284031],[0.01130118],[0.22555425],[0.05745192]
25,[0.22964352],[0.23081233],[0.25729619],[0.77024656],[0.1346075],[0.02189945],[0.23839787],[0.02876805]
26,[0.25328248],[0.25447376],[0.28146676],[0.76582973],[0.15641947],[0.04154469],[0.26220512],[0.02693003]
27,[0.20428242],[0.20542712],[0.23136476],[0.77498517],[0.1112065],[0.00082302],[0.21285621],[0.02641797]
28,[0.23429803],[0.23547126],[0.26205538],[0.76937689],[0.13890228],[0.0257676],[0.24308551],[0.02394956]
29,[0.24527479],[0.24645845],[0.27327898],[0.76732593],[0.14903067],[0.03488987],[0.25414042],[0.0283224]
30,[0.17260259],[0.17371718],[0.19897251],[0.78090441],[0.08197512],[0.02550461],[0.18095084],[0.01809086]
31,[0.22807286],[0.22924018],[0.25569021],[0.77054003],[0.13315823],[0.02059415],[0.23681602],[0.03024125]
32,[0.24632326],[0.24750792],[0.27435103],[0.76713003],[0.1499981],[0.0357612],[0.25519635],[0.02302379]
33,[0.22426638],[0.22543007],[0.25179813],[0.77125126],[0.12964594],[0.01743076],[0.23298244],[0.06615879]
34,[0.25593332],[0.25712712],[0.2841772],[0.76533443],[0.15886543],[0.04374768],[0.26487483],[0.03321971]
35,[0.20070848],[0.20184978],[0.22771045],[0.77565295],[0.10790877],[0.00214712],[0.20925682],[0.01064645]
36,[0.26146791],[0.26266697],[0.28983626],[0.76430032],[0.16397227],[0.04834722],[0.27044883],[0.03115319]
37,[0.23287659],[0.23404847],[0.26060197],[0.76964248],[0.13759069],[0.0245863],[0.24165395],[0.01987504]
38,[0.5558919],[0.55546976],[0.54590464],[0.91702037],[0.59021589],[0.63092245],[0.55273011],[0.00826306]
39,[0.39603885],[0.39546477],[0.38245675],[0.88715254],[0.44271747],[0.49807602],[0.391739],[0.374574]
40,[0.2633642],[0.26456506],[0.29177519],[0.763946],[0.16572199],[0.04992313],[0.27235861],[0.0327078]
41,[0.25992674],[0.26112433],[0.28826043],[0.76458828],[0.1625502],[0.04706642],[0.26889668],[0.03187261]
42,[0.26166719],[0.26286644],[0.29004002],[0.76426308],[0.16415615],[0.04851283],[0.27064953],[0.02835296]
43,[0.19555416],[0.19669056],[0.22244021],[0.77661601],[0.10315282],[0.00643063],[0.2040658],[0.03777086]
44,[0.222182],[0.22334372],[0.24966687],[0.77164071],[0.12772266],[0.01569853],[0.23088322],[0.0330115]
45,[0.23437405],[0.23554736],[0.2621331],[0.76936268],[0.13897242],[0.02583077],[0.24316207],[0.02978534]
46,[0.19155366],[0.19268627],[0.21834976],[0.77736348],[0.09946151],[0.00975526],[0.20003683],[0.05844958]
47,[0.19748959],[0.19862784],[0.22441918],[0.77625438],[0.10493867],[0.00482218],[0.20601502],[0.00889885]
48,[0.22959276],[0.23076151],[0.25724428],[0.77025605],[0.13456066],[0.02185726],[0.23834674],[0.02214009]
49,[0.21793043],[0.2190881],[0.24531969],[0.7724351],[0.12379968],[0.01216524],[0.22660138],[0.02979213]
50,[0.211502],[0.21265357],[0.2387467],[0.77363622],[0.11786809],[0.00682288],[0.22012719],[0.01750324]
51,[0.21290012],[0.21405301],[0.24017626],[0.77337499],[0.11915816],[0.00798479],[0.22153526],[0.05777469]
52,[0.22359695],[0.22476001],[0.25111364],[0.77137634],[0.12902826],[0.01687443],[0.23230825],[0.02175168]
53,[0.26019431],[0.26139216],[0.28853402],[0.76453828],[0.1627971],[0.04728879],[0.26916616],[0.03252491]
54,[0.22828609],[0.22945361],[0.25590824],[0.77050019],[0.13335499],[0.02077135],[0.23703077],[0.02372989]
55,[0.25790386],[0.25909953],[0.28619206],[0.76496624],[0.16068367],[0.0453853],[0.2668594],[0.02914732]
56,[0.55601605],[0.55559403],[0.54603157],[0.91704357],[0.59033044],[0.63102562],[0.55285514],[0.47190377]
57,[0.26171781],[0.2629171],[0.29009178],[0.76425362],[0.16420285],[0.04855489],[0.2707005],[0.03063199]
58,[0.25723774],[0.25843277],[0.28551096],[0.76509071],[0.16006903],[0.04483172],[0.26618854],[0.03173825]
59,[0.56050112],[0.56008336],[0.55061751],[0.91788158],[0.59446887],[0.63475295],[0.55737214],[0.03374223]
60,[0.23225406],[0.23342534],[0.25996543],[0.7697588],[0.13701627],[0.02406894],[0.24102699],[0.02976543]
61,[0.25566856],[0.2568621],[0.28390649],[0.7653839],[0.15862113],[0.04352764],[0.26460818],[0.03170731]
62,[0.19613418],[0.19727114],[0.22303328],[0.77650763],[0.10368801],[0.0059486],[0.20464996],[0.00479091]
63,[0.54377742],[0.54334377],[0.53351772],[0.91475683],[0.5790377],[0.62085466],[0.54052938],[0.03122618]
64,[0.55755128],[0.55713072],[0.54760133],[0.91733042],[0.59174701],[0.63230148],[0.5544013],[0.01454014]
65,[0.26026195],[0.26145986],[0.28860318],[0.76452564],[0.16285951],[0.047345],[0.26923428],[0.02991055]
66,[0.22241282],[0.22357475],[0.24990288],[0.77159759],[0.12793564],[0.01589035],[0.23111568],[0.02086019]
67,[0.23045077],[0.23162034],[0.25812159],[0.77009573],[0.13535236],[0.02257032],[0.23921086],[0.02540049]
68,[0.13569577],[0.13677528],[0.16123571],[0.78780028],[0.04792074],[0.05617615],[0.14378126],[0.02581797]
69,[0.2122751],[0.21342739],[0.23953718],[0.77349178],[0.11858144],[0.00746536],[0.22090579],[0.01948612]
70,[0.18256968],[0.18369375],[0.20916374],[0.7790421],[0.09117188],[0.01722142],[0.19098889],[0.08359606]
71,[0.23644821],[0.23762349],[0.26425391],[0.76897514],[0.14088628],[0.02755451],[0.245251],[0.03054279]
72,[0.25154369],[0.25273331],[0.27968886],[0.76615461],[0.15481506],[0.04009966],[0.26045395],[0.03210409]
73,[0.54468717],[0.54425438],[0.53444793],[0.91492682],[0.57987714],[0.62161072],[0.54144561],[0.01062132]
74,[0.24429405],[0.24547678],[0.27227618],[0.76750918],[0.14812573],[0.03407482],[0.2531527],[0.03231523]
75,[0.25081044],[0.25199937],[0.27893912],[0.76629162],[0.15413848],[0.03949029],[0.25971548],[0.03418767]
76,[0.23630186],[0.23747699],[0.26410426],[0.76900248],[0.14075123],[0.02743288],[0.2451036],[0.02837988]
77,[0.25338784],[0.25457922],[0.28157448],[0.76581004],[0.15651668],[0.04163225],[0.26231123],[0.02558683]
78,[0.23375286],[0.23492557],[0.26149794],[0.76947875],[0.13839924],[0.02531453],[0.24253646],[0.03280372]
79,[0.24333281],[0.24451463],[0.27129333],[0.76768878],[0.14723878],[0.03327598],[0.25218461],[0.030298]
80,[0.25977521],[0.26097266],[0.2881055],[0.76461659],[0.16241039],[0.0469405],[0.26874408],[0.02825552]
81,[0.56564819],[0.56523533],[0.55588033],[0.91884329],[0.59921814],[0.63903045],[0.56255586],[0.53191829]
82,[0.17179701],[0.17291083],[0.1981488],[0.78105493],[0.0812318],[0.02617409],[0.18013952],[0.01997576]
83,[0.25045103],[0.25163961],[0.27857162],[0.76635877],[0.15380685],[0.0391916],[0.25935351],[0.03177891]
84,[0.24129602],[0.2424759],[0.26921074],[0.76806934],[0.14535941],[0.0315833],[0.25013332],[0.02831542]
85,[0.24249862],[0.24367965],[0.27044038],[0.76784464],[0.14646906],[0.03258272],[0.25134449],[0.02487545]
86,[0.25512093],[0.25631396],[0.28334655],[0.76548622],[0.15811583],[0.04307254],[0.26405666],[0.0263432]
87,[0.53626067],[0.53581987],[0.52583193],[0.91335236],[0.5721019],[0.61460784],[0.53295912],[0.01417172]
88,[0.25898483],[0.26018152],[0.28729734],[0.76476427],[0.16168109],[0.04628364],[0.26794806],[0.03124276]
89,[0.57220528],[0.57179865],[0.56258488],[0.92006845],[0.60526845],[0.64447974],[0.56915963],[0.11449431]
90,[0.19228399],[0.19341728],[0.2190965],[0.77722703],[0.10013539],[0.00914832],[0.20077235],[0.03255651]
91,[0.57482409],[0.57441995],[0.56526258],[0.92055777],[0.60768485],[0.6466561],[0.57179708],[0.04462211]
92,[0.24186079],[0.24304121],[0.26978821],[0.76796382],[0.14588053],[0.03205266],[0.25070212],[0.03363003]
93,[0.5423378],[0.54190278],[0.53204573],[0.91448785],[0.57770935],[0.61965827],[0.53907952],[0.00990736]
94,[0.2499552],[0.25114332],[0.27806465],[0.76645141],[0.15334934],[0.03877954],[0.25885415],[0.02630268]
95,[0.19317192],[0.19430606],[0.2200044],[0.77706112],[0.1009547],[0.0084104],[0.20166661],[0.04107799]
96,[0.54951389],[0.54908569],[0.53938319],[0.91582867],[0.58433082],[0.62562198],[0.54630669],[0.00169384]
97,[0.21276742],[0.21392019],[0.24004058],[0.77339979],[0.11903571],[0.00787451],[0.22140162],[0.02927175]
98,[0.24353366],[0.24471567],[0.2714987],[0.76765125],[0.14742411],[0.0334429],[0.2523869],[0.0321739]
99,[0.14961881],[0.15071155],[0.17547186],[0.78519882],[0.0607677],[0.04460536],[0.15780342],[0.0124834]
100,[0.24115208],[0.24233182],[0.26906355],[0.76809624],[0.14522659],[0.03146367],[0.24998835],[0.02211826]
101,[0.25044185],[0.25163043],[0.27856224],[0.76636049],[0.15379838],[0.03918397],[0.25934427],[0.0257922]
102,[0.55840852],[0.55798877],[0.54847785],[0.91749059],[0.592538],[0.63301389],[0.55526465],[0.02897271]
103,[0.25674108],[0.25793565],[0.28500313],[0.7651835],[0.15961076],[0.04441897],[0.26568835],[0.03264983]
104,[0.14282296],[0.14390924],[0.16852317],[0.7864686],[0.05449708],[0.05025308],[0.15095919],[0.06402395]
105,[0.24400289],[0.24518535],[0.27197848],[0.76756358],[0.14785707],[0.03383285],[0.25285946],[0.03159867]
106,[0.19854765],[0.14877013],[0.1576417],[0.76711874],[0.12799038],[0.06106807],[0.22601558],[0.0291169]
107,[0.21501538],[0.16455393],[0.1735474],[0.76391901],[0.14348867],[0.07564687],[0.24286071],[0.03033455]
108,[0.18646361],[0.13718795],[0.14597008],[0.7694667],[0.11661771],[0.05037012],[0.2136546],[0.02676644]
109,[0.19484283],[0.14521917],[0.15406333],[0.76783859],[0.12450366],[0.05778821],[0.22222586],[0.03008989]
110,[0.22412568],[0.17328586],[0.18234676],[0.76214885],[0.15206265],[0.08371216],[0.2521798],[0.02696338]
111,[0.19439218],[0.14478724],[0.15362805],[0.76792616],[0.12407953],[0.05738925],[0.22176487],[0.02308042]
112,[0.09684978],[0.05129593],[0.05941474],[0.78687892],[0.03227936],[0.02896453],[0.12198703],[0.25056056]
113,[0.22235666],[0.17159031],[0.18063812],[0.76249258],[0.15039777],[0.08214606],[0.25037023],[0.02746019]
114,[0.20475334],[0.15471808],[0.16363559],[0.76591295],[0.13383074],[0.06656193],[0.23236349],[0.02854777]
115,[0.22012461],[0.16945096],[0.17848225],[0.76292627],[0.14829712],[0.08017004],[0.24808703],[0.02655364]
116,[0.21348479],[0.16308691],[0.17206905],[0.76421641],[0.14204818],[0.07429184],[0.24129505],[0.02607875]
117,[0.19423993],[0.14464131],[0.153481],[0.76795574],[0.12393625],[0.05725446],[0.22160914],[0.02461446]
118,[0.20729224],[0.15715154],[0.16608785],[0.76541964],[0.13622018],[0.06880961],[0.23496058],[0.02937584]
119,[0.21180372],[0.16147565],[0.17044535],[0.76454304],[0.14046607],[0.0728036],[0.23957545],[0.02572053]
120,[0.17318725],[0.12446298],[0.13314684],[0.77204634],[0.10412291],[0.03861663],[0.20007397],[0.03191681]
121,[0.21485984],[0.16440484],[0.17339716],[0.76394923],[0.14334228],[0.07550916],[0.2427016],[0.02971773]
122,[0.21288093],[0.16250812],[0.17148579],[0.76433374],[0.14147987],[0.07375724],[0.24067734],[0.02856221]
123,[0.2194235],[0.16877897],[0.17780507],[0.7630625],[0.14763729],[0.07954935],[0.24736986],[0.02826489]
124,[0.60463541],[0.62105551],[0.61812904],[0.92317952],[0.62791012],[0.64998576],[0.59557457],[0.04037345]
125,[0.21105294],[0.16075605],[0.16972019],[0.76468892],[0.13975949],[0.07213893],[0.23880746],[0.02533089]
126,[0.19527809],[0.14563635],[0.15448373],[0.76775402],[0.12491329],[0.05817354],[0.22267108],[0.02853944]
127,[0.21404103],[0.16362005],[0.1726063],[0.76410833],[0.14257168],[0.07478428],[0.24186404],[0.02406225]
128,[0.13793603],[0.0906758],[0.09909873],[0.77889575],[0.0709469],[0.00740891],[0.16401488],[0.16525348]
129,[0.19233049],[0.14281117],[0.15163673],[0.76832675],[0.12213921],[0.05556404],[0.21965593],[0.03169307]
130,[0.10360536],[0.05777093],[0.06593975],[0.7855663],[0.03863724],[0.02298386],[0.12889743],[0.01911724]
131,[0.21217204],[0.16182867],[0.1708011],[0.76447148],[0.14081271],[0.07312967],[0.23995221],[0.0293873]
132,[0.1441204],[0.09660333],[0.10507204],[0.77769411],[0.07676721],[0.01288391],[0.17034099],[0.02072027]
133,[0.1932654],[0.14370726],[0.15253973],[0.76814509],[0.12301909],[0.05639172],[0.22061227],[0.0310907]
134,[0.21663423],[0.16610554],[0.17511099],[0.76360446],[0.14501222],[0.07708002],[0.24451666],[0.02924221]
135,[0.22538683],[0.17449464],[0.18356487],[0.7619038],[0.15324956],[0.08482866],[0.25346985],[0.02831382]
136,[0.17793067],[0.1290094],[0.13772837],[0.77112467],[0.1085871],[0.04281596],[0.20492611],[0.0229978]
137,[0.57368517],[0.59139068],[0.58823513],[0.9171658],[0.59878189],[0.62258568],[0.56391503],[0.03957153]
138,[0.17917416],[0.13020124],[0.13892942],[0.77088306],[0.10975738],[0.04391681],[0.20619809],[0.02977045]
139,[0.09366787],[0.04824616],[0.05634142],[0.78749718],[0.02928476],[0.03178147],[0.1187322],[0.01617878]
140,[0.20176616],[0.15185497],[0.16075036],[0.76649337],[0.13101941],[0.0639174],[0.22930785],[0.02742819]
141,[0.20766326],[0.15750715],[0.1664462],[0.76534755],[0.13656936],[0.06913807],[0.2353401],[0.02406344]
142,[0.19889956],[0.14910742],[0.1579816],[0.76705036],[0.12832157],[0.06137961],[0.22637555],[0.02708277]
143,[0.2039983],[0.1539944],[0.16290632],[0.76605966],[0.13312015],[0.0658935],[0.23159115],[0.0218275]
144,[0.2104004],[0.16013061],[0.16908992],[0.76481571],[0.13914537],[0.07156125],[0.23813997],[0.02678372]
145,[0.22350327],[0.1726893],[0.1817456],[0.76226979],[0.15147689],[0.08316115],[0.25154313],[0.02760104]
146,[0.11606528],[0.06971338],[0.07797442],[0.7831453],[0.05036366],[0.01195315],[0.14164291],[0.60664577]
147,[0.18690765],[0.13761355],[0.14639897],[0.76938042],[0.11703561],[0.05076323],[0.21410881],[0.03322567]
148,[0.21316858],[0.16278383],[0.17176363],[0.76427785],[0.14175059],[0.0740119],[0.24097159],[0.02701309]
149,[0.12162767],[0.07504475],[0.08334697],[0.78206451],[0.05559859],[0.0070288],[0.14733277],[0.04360189]
150,[0.09807223],[0.0524676],[0.06059546],[0.7866414],[0.03342984],[0.02788231],[0.12323749],[0.00528993]
151,[0.2177714],[0.16719548],[0.17620935],[0.76338351],[0.14608244],[0.07808675],[0.24567989],[0.02709352]
152,[0.16482064],[0.11644385],[0.12506578],[0.77367199],[0.09624884],[0.03120972],[0.19151563],[1.1234581]
153,[0.20987163],[0.1596238],[0.1685792],[0.76491845],[0.13864772],[0.07109313],[0.23759908],[0.02064037]
154,[0.16432996],[0.11597355],[0.12459184],[0.77376733],[0.09578704],[0.03077532],[0.1910137],[0.01951087]
155,[0.19914571],[0.14934334],[0.15821935],[0.76700253],[0.12855323],[0.06159752],[0.22662734],[0.02556027]
156,[0.20041439],[0.15055933],[0.15944473],[0.76675602],[0.12974722],[0.06272068],[0.2279251],[0.03034799]
157,[0.20375825],[0.15376432],[0.16267447],[0.7661063],[0.13289423],[0.06568098],[0.23134559],[0.02423266]
158,[0.17865874],[0.12970724],[0.1384316],[0.77098321],[0.10927231],[0.04346052],[0.20567086],[0.02612206]
159,[0.22292375],[0.17213385],[0.18118586],[0.76238239],[0.15093148],[0.08264811],[0.25095033],[0.02850876]
160,[0.18779825],[0.13846717],[0.14725917],[0.76920738],[0.11787378],[0.05155168],[0.21501983],[0.02609651]
161,[0.21672644],[0.16619392],[0.17520005],[0.76358654],[0.145099],[0.07716165],[0.24461098],[0.02724695]
162,[0.21777883],[0.1672026],[0.17621653],[0.76338206],[0.14608943],[0.07809333],[0.24568749],[0.02853795]
163,[0.1787116],[0.1297579],[0.13848265],[0.77097294],[0.10932205],[0.04350731],[0.20572493],[0.02421712]
164,[0.20471685],[0.15468311],[0.16360035],[0.76592004],[0.1337964],[0.06652963],[0.23232616],[0.02510399]
165,[0.20018951],[0.15034379],[0.15922752],[0.76679972],[0.12953558],[0.06252159],[0.22769506],[0.02504552]
166,[0.22314264],[0.17234364],[0.18139727],[0.76233986],[0.15113748],[0.08284188],[0.25117423],[0.02651462]
167,[0.20671255],[0.15659593],[0.16552794],[0.76553227],[0.13567462],[0.06829641],[0.2343676],[0.02661533]
168,[0.17106904],[0.12243275],[0.13110093],[0.77245791],[0.10212941],[0.0367414],[0.19790723],[0.00591582]
169,[0.59096622],[0.60795402],[0.60492638],[0.92052356],[0.61504562],[0.6378845],[0.58159212],[0.0200681]
170,[0.18231552],[0.13321214],[0.14196357],[0.77027269],[0.11271382],[0.04669785],[0.20941145],[0.02013924]
171,[0.21432691],[0.16389405],[0.17288243],[0.76405278],[0.14284073],[0.07503737],[0.24215647],[0.02523082]
172,[0.20077216],[0.15090225],[0.15979029],[0.76668651],[0.13008393],[0.06303741],[0.22829107],[0.0297511]
173,[0.2173083],[0.16675162],[0.17576206],[0.76347349],[0.14564661],[0.07767678],[0.24520618],[0.02669072]
174,[0.217954],[0.1673705],[0.17638572],[0.76334803],[0.14625429],[0.0782484],[0.24586667],[0.02523533]
175,[0.16296435],[0.11466466],[0.12327285],[0.77403267],[0.09450183],[0.02956635],[0.18961679],[0.07553668]
176,[0.58976223],[0.60680004],[0.60376348],[0.92028962],[0.61391251],[0.63681862],[0.58036054],[0.01286688]
177,[0.12690457],[0.0801025],[0.08844377],[0.78103919],[0.06056485],[0.00235718],[0.15273061],[0.63521308]
178,[0.18540651],[0.13617476],[0.14494906],[0.7696721],[0.11562284],[0.04943428],[0.21257328],[0.02557865]
179,[0.56015368],[0.57842118],[0.57516546],[0.91453659],[0.58604699],[0.61060632],[0.55007343],[0.08016625]
180,[0.16234967],[0.1140755],[0.12267915],[0.77415211],[0.09392333],[0.02902218],[0.18898803],[0.00879164]
181,[0.19350916],[0.14394089],[0.15277517],[0.76809773],[0.12324849],[0.05660751],[0.22086162],[0.02072479]
182,[0.16200333],[0.11374354],[0.12234462],[0.7742194],[0.09359738],[0.02871556],[0.18863374],[0.02577511]
183,[0.20784193],[0.1576784],[0.16661877],[0.76531283],[0.13673751],[0.06929624],[0.23552286],[0.02640869]
184,[0.22706927],[0.1761072],[0.18518989],[0.7615769],[0.15483296],[0.08631811],[0.25519085],[0.02958036]
185,[0.22057706],[0.16988462],[0.17891925],[0.76283836],[0.14872293],[0.08057059],[0.24854985],[0.02986862]
186,[0.20065718],[0.15079205],[0.15967924],[0.76670885],[0.12997572],[0.06293563],[0.22817346],[0.02502017]
187,[0.22311146],[0.17231376],[0.18136716],[0.76234592],[0.15110814],[0.08281428],[0.25114233],[0.02799458]
188,[0.20816176],[0.15798495],[0.16692769],[0.76525069],[0.13703852],[0.06957939],[0.23585003],[0.02281955]
189,[0.58875666],[0.60583623],[0.60279223],[0.92009423],[0.61296614],[0.63592839],[0.57933192],[0.00618185]
190,[0.22540837],[0.17451528],[0.18358567],[0.76189962],[0.15326983],[0.08484772],[0.25349188],[0.02884286]
191,[0.20157859],[0.15167518],[0.1605692],[0.76652982],[0.13084289],[0.06375134],[0.22911598],[0.0315897]
192,[0.21944589],[0.16880043],[0.17782669],[0.76305815],[0.14765836],[0.07956917],[0.24739276],[0.02650075]
193,[0.18847375],[0.13911461],[0.14791162],[0.76907612],[0.11850952],[0.0521497],[0.21571081],[0.02110614]
194,[0.13264881],[0.08560817],[0.09399196],[0.77992307],[0.06597093],[0.00272816],[0.15860649],[0.12238644]
195,[0.20777218],[0.15761155],[0.1665514],[0.76532638],[0.13667187],[0.0692345],[0.23545151],[0.02855939]
196,[0.1946955],[0.14507796],[0.15392102],[0.76786722],[0.12436499],[0.05765777],[0.22207514],[0.02420026]
197,[0.22613703],[0.17521368],[0.18428947],[0.76175804],[0.1539556],[0.0854928],[0.25423724],[0.02851736]
198,[0.20831599],[0.15813277],[0.16707665],[0.76522072],[0.13718366],[0.06971593],[0.23600779],[0.02611526]
199,[0.08370493],[0.038697],[0.04671851],[0.78943301],[0.01990833],[0.04060161],[0.10854093],[1.11016675]
200,[0.18879395],[0.13942151],[0.14822089],[0.76901391],[0.11881087],[0.05243317],[0.21603835],[0.02621232]
201,[0.13697405],[0.08975377],[0.09816959],[0.77908266],[0.07004155],[0.00655728],[0.16303086],[0.00785294]
202,[0.21988867],[0.16922482],[0.17825436],[0.76297211],[0.14807507],[0.07996116],[0.24784568],[0.02677958]
203,[0.22272562],[0.17194395],[0.18099449],[0.76242089],[0.15074501],[0.0824727],[0.25074765],[0.02846881]
204,[0.21563939],[0.16515202],[0.17415011],[0.76379776],[0.14407594],[0.07619929],[0.24349902],[0.02647077]
205,[0.20918973],[0.15897022],[0.16792057],[0.76505095],[0.13800597],[0.07048944],[0.23690155],[0.0234593]
206,[0.12578615],[0.07903052],[0.08736352],[0.78125651],[0.05951227],[0.00334732],[0.15158655],[0.33570897]
207,[0.21556357],[0.16507935],[0.17407688],[0.76381249],[0.14400459],[0.07613217],[0.24342147],[0.03013199]
208,[0.21518995],[0.16472125],[0.17371601],[0.76388509],[0.14365296],[0.07580141],[0.24303929],[0.02795338]
209,[0.17740625],[0.12850676],[0.13722185],[0.77122657],[0.10809355],[0.04235169],[0.20438967],[0.03062378]
210,[0.10311315],[0.05729917],[0.06546435],[0.78566193],[0.03817401],[0.0234196],[0.12839395],[0.00073628]
211,[0.21183072],[0.16150153],[0.17047143],[0.7645378],[0.14049149],[0.0728275],[0.23960307],[0.02625471]
212,[0.20135788],[0.15146365],[0.16035602],[0.7665727],[0.13063517],[0.06355595],[0.22889022],[0.02388739]
213,[0.22222764],[0.17146665],[0.18051351],[0.76251764],[0.15027635],[0.08203184],[0.25023826],[0.02937699]
214,[0.20804431],[0.15787237],[0.16681424],[0.76527351],[0.13692797],[0.06947541],[0.23572988],[0.02723433]
215,[0.21909234],[0.16846156],[0.17748521],[0.76312684],[0.14732562],[0.07925617],[0.2470311],[0.02641683]
216,[0.21321465],[0.16282799],[0.17180813],[0.76426889],[0.14179395],[0.07405269],[0.24101872],[0.02816044]
217,[0.20722863],[0.15709058],[0.16602641],[0.765432],[0.13616032],[0.0687533],[0.23489551],[0.02884205]
218,[0.21059747],[0.1603195],[0.16928027],[0.76477742],[0.13933084],[0.07173571],[0.23834155],[0.02724749]
219,[0.21860101],[0.16799064],[0.17701065],[0.76322231],[0.14686321],[0.0788212],[0.24652851],[0.02617489]
220,[0.22286653],[0.17207901],[0.18113059],[0.76239351],[0.15087763],[0.08259745],[0.25089179],[0.02860949]
221,[0.22474005],[0.17387472],[0.18294017],[0.76202948],[0.15264086],[0.08425606],[0.25280825],[0.02870572]
222,[0.21165531],[0.16133341],[0.170302],[0.76457188],[0.1403264],[0.07267221],[0.23942364],[0.02772359]
223,[0.1761552],[0.10783494],[0.10568399],[0.76548964],[0.12448744],[0.08234448],[0.0185164],[0.01827708]
224,[0.16487666],[0.09721155],[0.09508122],[0.76773844],[0.11370436],[0.07196553],[0.00874952],[0.04323139]
225,[0.18218599],[0.11351542],[0.11135344],[0.76428718],[0.1302533],[0.08789426],[0.0237389],[0.01698397]
226,[0.15984294],[0.09247023],[0.09034911],[0.7687421],[0.10889177],[0.0673333],[0.00439046],[0.01418357]
227,[0.19448384],[0.12509891],[0.12291444],[0.76183515],[0.14201091],[0.09921122],[0.03438848],[0.02046887]
228,[0.19198622],[0.12274637],[0.12056647],[0.76233314],[0.13962301],[0.09691281],[0.03222561],[0.01892107]
229,[0.17256014],[0.10444871],[0.10230433],[0.76620645],[0.12105031],[0.07903617],[0.01540319],[0.01753353]
230,[0.15461242],[0.08754354],[0.08543198],[0.769785],[0.10389102],[0.06251997],[0.00013902],[0.01512843]
231,[0.19314826],[0.12384092],[0.12165889],[0.76210144],[0.14073401],[0.09798218],[0.03323191],[0.01890797]
232,[0.18494342],[0.11611268],[0.11394565],[0.76373738],[0.1328896],[0.09043176],[0.02612675],[0.01930199]
233,[0.19313695],[0.12383026],[0.12164825],[0.7621037],[0.14072319],[0.09797176],[0.03322211],[0.01909737]
234,[0.14323848],[0.07683028],[0.07473953],[0.77205282],[0.09301673],[0.05205322],[0.00998852],[0.01694992]
235,[0.18400083],[0.11522484],[0.11305954],[0.76392533],[0.13198842],[0.08956435],[0.0253105],[0.01989438]
