,farseer,chinchilla,kaplan,farseer_default,chinchilla_default,kaplan_default,rf_ND,rf_all
29,[140.05672446],[0.04998059],[0.10307619],[0.78034533],[0.03792271],[0.03082238],[0.07293574],[0.00716144]
30,[147.62001506],[0.0009583],[0.05498422],[0.76856771],[0.09357487],[0.08609382],[0.02322768],[0.02136466]
31,[147.46730967],[7.01757077e-05],[0.05595521],[0.76880551],[0.09245123],[0.08497787],[0.0242313],[0.00471372]
32,[151.28525267],[0.02564373],[0.03167843],[0.76286017],[0.1205444],[0.11287886],[0.00086129],[0.0167394]
33,[148.67373292],[0.00805511],[0.04828405],[0.76692685],[0.10132833],[0.09379424],[0.01630235],[0.02721256]
34,[145.99275736],[0.01000131],[0.06533131],[0.77110169],[0.08160119],[0.07420206],[0.03392247],[0.01438808]
35,[143.79326761],[0.02481491],[0.07931699],[0.77452675],[0.06541692],[0.0581285],[0.04837813],[0.01150597]
36,[149.76330554],[0.0153934],[0.04135589],[0.76523016],[0.10934562],[0.10175668],[0.00914137],[0.02149803]
37,[146.14270098],[0.00899144],[0.06437787],[0.7708682],[0.08270451],[0.07529782],[0.032937],[0.06878499]
38,[149.60985159],[0.01435988],[0.04233164],[0.76546912],[0.10821647],[0.10063526],[0.01014992],[0.01921056]
39,[150.33798338],[0.01926386],[0.03770174],[0.76433527],[0.11357421],[0.10595635],[0.00536443],[0.02073346]
40,[147.77451702],[0.00199887],[0.0540018],[0.76832712],[0.09471172],[0.0872229],[0.02221225],[0.023388]
41,[148.64778475],[0.00788034],[0.04844904],[0.76696726],[0.1011374],[0.09360462],[0.01647289],[0.02236167]
42,[151.24488081],[0.02537183],[0.03193514],[0.76292304],[0.12024733],[0.11258382],[0.00059595],[0.02062051]
43,[149.82982492],[0.0158414],[0.04093291],[0.76512658],[0.10983508],[0.1022428],[0.00870419],[0.0210247]
44,[148.88789623],[0.0094975],[0.04692227],[0.76659336],[0.10290418],[0.09535932],[0.01489481],[0.01022242]
45,[149.07982393],[0.01079013],[0.04570187],[0.76629449],[0.10431642],[0.0967619],[0.01363341],[0.01158295]
46,[141.47938605],[0.04039894],[0.09403005],[0.77812995],[0.04839093],[0.04121898],[0.06358561],[0.00315492]
47,[149.39942559],[0.01294266],[0.04366965],[0.7657968],[0.10666812],[0.0990975],[0.0115329],[0.02183306]
48,[146.78942174],[0.00463576],[0.06026563],[0.76986112],[0.0874632],[0.08002397],[0.02868657],[0.00277442]
49,[149.267491],[0.01205408],[0.04450857],[0.76600225],[0.10569732],[0.09813334],[0.01240001],[0.02180032]
50,[151.01402718],[0.02381703],[0.03340304],[0.76328253],[0.11854867],[0.11089678],[0.00092128],[0.02062077]
51,[149.95873749],[0.01670963],[0.04011321],[0.76492583],[0.11078364],[0.10318487],[0.00785694],[0.59148929]
52,[149.40067337],[0.01295106],[0.04366172],[0.76579486],[0.1066773],[0.09910662],[0.01152469],[0.02378453]
53,[148.02374116],[0.0036774],[0.05241709],[0.76793903],[0.09654556],[0.0890442],[0.02057428],[0.19355319]
54,[151.54779443],[0.02741196],[0.03000903],[0.76245134],[0.12247623],[0.11479747],[0.00258679],[0.0152547]
55,[149.13071528],[0.01113289],[0.04537828],[0.76621524],[0.10469089],[0.0971338],[0.01329893],[0.02237426]
56,[150.97149086],[0.02353054],[0.03367351],[0.76334877],[0.11823568],[0.11058593],[0.00120084],[0.02001072]
57,[150.84056559],[0.02264876],[0.03450602],[0.76355264],[0.1172723],[0.10962915],[0.00206132],[0.01110988]
58,[150.57870809],[0.02088514],[0.03617106],[0.76396041],[0.1153455],[0.10771553],[0.00378232],[0.02164539]
59,[150.94488155],[0.02335133],[0.03384271],[0.7633902],[0.11803988],[0.11039147],[0.00137573],[0.02160194]
60,[149.49623597],[0.01359468],[0.04305407],[0.76564604],[0.10738047],[0.09980498],[0.01089663],[0.01329694]
61,[148.24501538],[0.00516769],[0.05101009],[0.76759446],[0.09817374],[0.09066124],[0.01912],[0.00884227]
62,[145.82253068],[0.01114779],[0.06641371],[0.77136677],[0.08034863],[0.07295806],[0.03504125],[0.01945548]
63,[146.79702402],[0.00458456],[0.06021729],[0.76984928],[0.08751914],[0.08007952],[0.02863661],[0.0203042]
64,[151.32359508],[0.02590197],[0.03143462],[0.76280047],[0.12082653],[0.11315906],[0.00111329],[0.01940213]
65,[151.22949157],[0.02526818],[0.03203299],[0.76294701],[0.1201341],[0.11247136],[0.00049481],[0.02051615]
66,[150.41422968],[0.01977738],[0.03721692],[0.76421654],[0.11413524],[0.10651354],[0.00486332],[0.02121199]
67,[150.82558121],[0.02254784],[0.0346013],[0.76357598],[0.11716205],[0.10951964],[0.0021598],[0.0192594]
68,[150.90310199],[0.02306994],[0.03410837],[0.76345526],[0.11773246],[0.11008615],[0.00165031],[0.01983763]
69,[149.53561891],[0.01385992],[0.04280365],[0.76558472],[0.10767025],[0.10009278],[0.01063779],[0.01989109]
70,[150.38216592],[0.01956143],[0.0374208],[0.76426647],[0.11389931],[0.10627923],[0.00507405],[0.02048174]
71,[148.15141042],[0.00453725],[0.05160529],[0.76774022],[0.09748498],[0.08997718],[0.0197352],[0.02271293]
72,[150.66182185],[0.02144492],[0.03564258],[0.76383099],[0.11595707],[0.10832291],[0.00323607],[0.02126837]
73,[148.89735389],[0.0095612],[0.04686213],[0.76657863],[0.10297378],[0.09542843],[0.01483265],[0.02235903]
74,[151.43307412],[0.02663931],[0.03073849],[0.76262998],[0.1216321],[0.11395911],[0.00183281],[0.01926161]
75,[150.43924709],[0.01994587],[0.03705784],[0.76417758],[0.11431932],[0.10669637],[0.0046989],[0.01222017]
76,[144.84098531],[0.01775851],[0.07265497],[0.77289524],[0.07312623],[0.06578507],[0.04149224],[0.00393809]
77,[150.68098995],[0.02157401],[0.03552069],[0.76380114],[0.11609811],[0.10846299],[0.0031101],[0.01790194]
78,[150.49556638],[0.02032518],[0.03669973],[0.76408988],[0.11473373],[0.10710794],[0.00432875],[0.02295016]
79,[148.88577401],[0.00948321],[0.04693576],[0.76659666],[0.10288857],[0.09534381],[0.01490876],[0.0124887]
80,[150.85865858],[0.02277062],[0.03439097],[0.76352447],[0.11740543],[0.10976137],[0.00194241],[0.02142738]
81,[150.42415795],[0.01984425],[0.03715379],[0.76420108],[0.1142083],[0.1065861],[0.00479807],[0.02142367]
82,[150.26533548],[0.01877458],[0.03816368],[0.7644484],[0.11303965],[0.10542545],[0.00584189],[0.02115001]
83,[149.4545241],[0.01331375],[0.0433193],[0.765711],[0.10707354],[0.09950015],[0.01117077],[0.02088272]
84,[141.55016169],[0.03992227],[0.09358001],[0.77801974],[0.04891171],[0.0417362],[0.06312045],[0.0007861]
85,[149.12457719],[0.01109155],[0.04541731],[0.76622479],[0.10464573],[0.09708895],[0.01333928],[0.01920883]
86,[149.89543632],[0.0162833],[0.04051572],[0.76502441],[0.11031786],[0.10272228],[0.00827297],[0.02096024]
87,[150.58506517],[0.02092796],[0.03613064],[0.76395051],[0.11539228],[0.10776198],[0.00374054],[0.02083854]
88,[144.57910162],[0.01952231],[0.07432018],[0.77330305],[0.07119924],[0.06387126],[0.04321341],[0.0224235]
89,[148.96369973],[0.01000804],[0.04644026],[0.76647531],[0.10346196],[0.09591328],[0.01439661],[0.02233211]
90,[147.35868891],[0.00080174],[0.05664589],[0.76897465],[0.09165198],[0.08418409],[0.02494519],[0.01732354]
91,[147.44430214],[0.00022513],[0.05610151],[0.76884133],[0.09228194],[0.08480974],[0.02438251],[0.02178813]
92,[149.71070603],[0.01503914],[0.04169034],[0.76531207],[0.10895858],[0.10137229],[0.00948707],[0.02155462]
93,[147.32963372],[0.00099743],[0.05683064],[0.7690199],[0.09143819],[0.08397176],[0.02513615],[0.01626479]
94,[149.54812863],[0.01394417],[0.04272411],[0.76556524],[0.1077623],[0.1001842],[0.01055558],[0.01982565]
95,[146.66290979],[0.00548782],[0.06107007],[0.77005812],[0.0865323],[0.07909943],[0.02951804],[0.01576983]
96,[149.77411511],[0.0154662],[0.04128715],[0.76521333],[0.10942515],[0.10183568],[0.00907033],[0.01661339]
97,[148.83418673],[0.00913576],[0.04726378],[0.76667699],[0.10250898],[0.09496682],[0.0152478],[0.02161726]
98,[150.91450598],[0.02314675],[0.03403586],[0.7634375],[0.11781637],[0.11016949],[0.00157536],[0.0212964]
99,[150.6675768],[0.02148368],[0.03560598],[0.76382202],[0.11599942],[0.10836497],[0.00319825],[0.02140814]
100,[150.66003578],[0.02143289],[0.03565393],[0.76383377],[0.11594393],[0.10830986],[0.00324781],[0.02107567]
101,[149.52300964],[0.013775],[0.04288383],[0.76560435],[0.10757747],[0.10000063],[0.01072067],[0.02222496]
102,[140.0321016],[0.05014643],[0.10323275],[0.78038367],[0.03774153],[0.03064244],[0.07309757],[0.01468279]
103,[151.03023991],[0.02392622],[0.03329995],[0.76325728],[0.11866796],[0.11101526],[0.00081473],[0.02092315]
104,[151.53846896],[0.02734915],[0.03006832],[0.76246586],[0.12240761],[0.11472932],[0.0025255],[0.01879932]
105,[150.00881933],[0.01704693],[0.03979476],[0.76484785],[0.11115215],[0.10355086],[0.00752779],[0.01995855]
106,[151.16450443],[0.02483049],[0.03244622],[0.7630482],[0.11965591],[0.11199644],[6.7696819e-05],[0.02091907]
107,[151.00315192],[0.02374378],[0.03347219],[0.76329946],[0.11846864],[0.1108173],[0.00099276],[0.02096082]
108,[148.55426049],[0.00725046],[0.04904372],[0.7671129],[0.10044923],[0.09292115],[0.01708756],[0.02256257]
109,[148.43622786],[0.0064555],[0.04979425],[0.7672967],[0.09958072],[0.09205859],[0.0178633],[0.01987123]
110,[145.15389724],[0.01565105],[0.07066529],[0.77240797],[0.0754287],[0.06807179],[0.0394357],[0.01346397]
111,[150.77695519],[0.02222034],[0.03491049],[0.7636517],[0.11680425],[0.10916429],[0.00247939],[0.01959492]
112,[147.22194216],[0.00172273],[0.05751541],[0.76918759],[0.09064577],[0.08318476],[0.02584393],[0.02300971]
113,[150.38911828],[0.01960825],[0.03737659],[0.76425564],[0.11395047],[0.10633003],[0.00502836],[0.01873613]
114,[150.33964272],[0.01927504],[0.03769119],[0.76433269],[0.11358642],[0.10596847],[0.00535353],[0.01688562]
115,[151.38882738],[0.02634131],[0.03101984],[0.76269889],[0.12130652],[0.11363576],[0.00154201],[0.02074108]
116,[146.93803645],[0.00363484],[0.05932065],[0.76962969],[0.08855674],[0.08111002],[0.02770983],[0.01857797]
117,[146.55811651],[0.00619361],[0.06173641],[0.77022131],[0.08576121],[0.07833362],[0.03020677],[0.0229056]
118,[148.27656986],[0.00538021],[0.05080945],[0.76754532],[0.09840593],[0.09089183],[0.01891262],[0.02163979]
119,[150.16121145],[0.0180733],[0.03882576],[0.76461054],[0.11227348],[0.10466452],[0.00652623],[0.02202323]
120,[131.40641911],[0.30354085],[0.2906842],[0.77043684],[0.15946028],[0.00085396],[0.2354696],[0.02813984]
121,[132.83675861],[0.31762254],[0.304627],[0.76795695],[0.17198552],[0.01166583],[0.24881594],[0.02665426]
122,[53.86168468],[0.45988686],[0.46521392],[0.90488209],[0.51958564],[0.58530308],[0.48809171],[0.02784389]
123,[54.49729936],[0.45362923],[0.45901802],[0.90378008],[0.51401968],[0.5804985],[0.48216086],[0.34032968]
124,[126.94190985],[0.25958776],[0.24716462],[0.7781773],[0.12036534],[0.03289306],[0.19381176],[0.0344472]
125,[134.54069227],[0.33439776],[0.32123677],[0.76500271],[0.18690658],[0.02454579],[0.26471516],[0.02168811]
126,[134.59492433],[0.33493167],[0.32176542],[0.76490869],[0.18738148],[0.02495572],[0.26522119],[0.01841033]
127,[134.78882781],[0.33684065],[0.32365557],[0.7645725],[0.18907946],[0.02642143],[0.26703048],[0.02502378]
128,[50.81298122],[0.48990134],[0.49493237],[0.91016786],[0.54628262],[0.60834809],[0.51653882],[0.0244137]
129,[131.19417158],[0.30145127],[0.28861523],[0.77080483],[0.15760167],[0.00075041],[0.23348914],[0.02218101]
130,[135.09867516],[0.3398911],[0.32667593],[0.76403529],[0.19179274],[0.02876355],[0.26992163],[0.02342211]
131,[128.34128159],[0.27336458],[0.26080555],[0.77575111],[0.1326194],[0.02231527],[0.20686914],[0.02227586]
132,[130.92926611],[0.29884328],[0.28603296],[0.77126412],[0.15528194],[0.00275282],[0.23101734],[0.01744459]
133,[119.86804289],[0.18994556],[0.17820929],[0.79044181],[0.0584207],[0.08636409],[0.12780629],[0.04798458]
134,[50.92636617],[0.48878506],[0.49382711],[0.90997128],[0.54528973],[0.60749101],[0.51548084],[0.50623161]
135,[118.31858344],[0.17469114],[0.16310532],[0.79312823],[0.04485235],[0.09807638],[0.11334846],[0.05100473]
136,[135.2357892],[0.34124099],[0.3280125],[0.76379757],[0.19299342],[0.02979999],[0.27120103],[0.02324083]
137,[131.37822397],[0.30326327],[0.29040935],[0.77048573],[0.15921338],[0.00064084],[0.23520652],[0.03054682]
138,[126.30729723],[0.25334001],[0.24097848],[0.77927758],[0.11480815],[0.03769006],[0.18789026],[0.03266267]
139,[129.26793638],[0.28248749],[0.26983849],[0.77414449],[0.14073396],[0.01531073],[0.21551566],[0.02296269]
140,[52.81844239],[0.47015758],[0.47538334],[0.90669084],[0.52872114],[0.5931889],[0.49782609],[0.01209324]
141,[131.27930961],[0.30228945],[0.28944515],[0.77065722],[0.15834721],[0.00010685],[0.23428356],[0.01736778]
142,[133.54456197],[0.32459086],[0.3115266],[0.76672978],[0.17818363],[0.01701608],[0.25542037],[0.0255199]
143,[123.92716604],[0.22990762],[0.21777721],[0.7834042],[0.09396575],[0.05568136],[0.16568152],[0.0380357]
144,[135.02698608],[0.33918532],[0.32597711],[0.76415959],[0.19116497],[0.02822166],[0.26925271],[0.02450682]
145,[128.54599979],[0.27538003],[0.26280112],[0.77539617],[0.13441208],[0.02076781],[0.20877935],[0.41538728]
146,[123.21998543],[0.22294543],[0.21088368],[0.78463029],[0.08777309],[0.06102691],[0.1590829],[0.03680615]
147,[51.04184008],[0.48764822],[0.49270148],[0.90977107],[0.54427854],[0.60661815],[0.51440337],[0.07377961]
148,[127.47806907],[0.26486625],[0.25239104],[0.77724772],[0.1250604],[0.02884025],[0.1988146],[0.42141895]
149,[132.37649211],[0.31309121],[0.30014037],[0.76875495],[0.16795505],[0.0081867],[0.24452124],[0.02109112]
150,[131.49631764],[0.3044259],[0.29156052],[0.77028098],[0.16024751],[0.0015335],[0.23630843],[0.030084]
151,[116.98038961],[0.16151662],[0.15006074],[0.79544835],[0.03313402],[0.10819172],[0.10086192],[0.04209731]
152,[52.49458097],[0.47334599],[0.47854031],[0.90725234],[0.53155714],[0.59563695],[0.500848],[0.01372215]
153,[132.29623603],[0.31230109],[0.29935804],[0.7688941],[0.16725226],[0.00758005],[0.24377238],[0.02611103]
154,[51.53189449],[0.48282364],[0.48792448],[0.90892143],[0.53998722],[0.60291385],[0.50983072],[0.03318931]
155,[51.99725531],[0.47824216],[0.48338819],[0.9081146],[0.53591213],[0.59939621],[0.50548849],[0.12088127]
156,[133.69865111],[0.32610786],[0.31302864],[0.76646262],[0.17953297],[0.01818084],[0.25685816],[0.0204274]
157,[131.54073779],[0.30486321],[0.29199352],[0.77020396],[0.16063649],[0.00186927],[0.23672291],[0.0243399]
158,[129.05310886],[0.28037251],[0.26774437],[0.77451696],[0.13885275],[0.0169346],[0.21351112],[0.43539649]
159,[134.1181402],[0.33023773],[0.31711778],[0.76573532],[0.18320636],[0.02135174],[0.26077237],[0.02134041]
160,[133.16390257],[0.32084327],[0.30781597],[0.76738976],[0.17485026],[0.0141387],[0.25186848],[0.01978177]
161,[118.57694817],[0.17723474],[0.16562383],[0.79268028],[0.04711481],[0.09612341],[0.11575923],[0.05183797]
162,[130.55335402],[0.29514242],[0.28236861],[0.77191587],[0.15199014],[0.00559432],[0.22750975],[0.01630177]
163,[135.28698891],[0.34174505],[0.32851159],[0.7637088],[0.19344177],[0.03018701],[0.27167877],[0.02212955]
164,[53.52274604],[0.46322371],[0.46851786],[0.90546974],[0.52255367],[0.5878651],[0.49125431],[0.01962143]
165,[134.71308232],[0.33609494],[0.32291721],[0.76470383],[0.18841617],[0.02584888],[0.26632371],[0.02349261]
166,[134.5234691],[0.3342282],[0.32106888],[0.76503257],[0.18675575],[0.0244156],[0.26455445],[0.02516812]
167,[127.37234176],[0.26382537],[0.25136043],[0.77743103],[0.12413456],[0.02963944],[0.19782807],[0.02286532]
168,[132.87876093],[0.31803605],[0.30503643],[0.76788413],[0.17235333],[0.01198333],[0.24920786],[0.02245529]
169,[51.98086672],[0.47840351],[0.48354794],[0.90814301],[0.53605564],[0.59952009],[0.50564141],[0.15465553]
170,[129.64454893],[0.28619524],[0.27350967],[0.77349153],[0.14403189],[0.01246393],[0.21902979],[0.02679357]
171,[134.06720077],[0.32973624],[0.31662122],[0.76582364],[0.18276029],[0.02096669],[0.26029706],[0.02514342]
172,[117.6855839],[0.16845926],[0.1569349],[0.79422571],[0.03930928],[0.10286119],[0.10744201],[0.05107115]
173,[133.65718575],[0.32569964],[0.31262444],[0.76653452],[0.17916986],[0.0178674],[0.25647125],[0.02493574]
174,[128.41103625],[0.27405131],[0.26148551],[0.77563017],[0.13323023],[0.021788],[0.20752002],[0.02657039]
175,[131.48078909],[0.30427302],[0.29140915],[0.7703079],[0.16011153],[0.00141612],[0.23616354],[0.02337705]
176,[134.33231834],[0.33234632],[0.31920556],[0.76536399],[0.18508188],[0.0229707],[0.26277084],[0.0224369]
177,[53.82077756],[0.46028959],[0.46561268],[0.90495302],[0.51994386],[0.58561229],[0.48847341],[0.00958728]
178,[133.65816591],[0.32570929],[0.31263399],[0.76653282],[0.17917844],[0.01787481],[0.2564804],[0.02378388]
179,[132.76301333],[0.31689651],[0.30390814],[0.76808481],[0.17133975],[0.01110839],[0.24812783],[0.0271646]
180,[133.94577917],[0.32854084],[0.31543762],[0.76603416],[0.18169702],[0.02004887],[0.25916409],[0.02473335]
181,[133.97048574],[0.32878408],[0.31567846],[0.76599132],[0.18191337],[0.02023562],[0.25939462],[0.0234229]
182,[128.83620689],[0.27823711],[0.26563003],[0.77489302],[0.13695338],[0.01857415],[0.21148724],[0.02848664]
183,[133.60164177],[0.32515281],[0.312083],[0.76663082],[0.17868347],[0.01744755],[0.25595298],[0.0235275]
184,[122.62381488],[0.21707613],[0.20507227],[0.78566392],[0.08255253],[0.06553333],[0.1535201],[1.31445361]
185,[130.60317756],[0.29563294],[0.28285428],[0.77182948],[0.15242643],[0.0052177],[0.22797464],[0.02665004]
186,[128.16515811],[0.27163064],[0.25908872],[0.77605646],[0.13107712],[0.02364658],[0.20522575],[0.03151996]
187,[127.10574287],[0.2612007],[0.24876165],[0.77789325],[0.1218],[0.03165465],[0.19534047],[0.027838]
188,[134.65991668],[0.33557152],[0.32239896],[0.764796],[0.1879506],[0.025447],[0.26582763],[0.02446907]
189,[131.59105144],[0.30535855],[0.29248397],[0.77011673],[0.16107708],[0.00224959],[0.23719238],[0.02688785]
190,[134.00257123],[0.32909996],[0.31599122],[0.76593569],[0.18219434],[0.02047816],[0.25969401],[0.01965802]
191,[52.45526038],[0.4737331],[0.4789236],[0.90732052],[0.53190146],[0.59593417],[0.5012149],[0.0335124]
192,[134.37615232],[0.33277786],[0.31963285],[0.76528799],[0.18546573],[0.02330204],[0.26317985],[0.02251976]
193,[53.42817321],[0.46415478],[0.46943975],[0.9056337],[0.52338183],[0.58857997],[0.49213676],[0.00928456]
194,[54.74754696],[0.45116555],[0.45657863],[0.9033462],[0.5118283],[0.57860689],[0.47982583],[0.03010593]
195,[133.60029214],[0.32513952],[0.31206985],[0.76663316],[0.17867165],[0.01743735],[0.25594039],[0.02535494]
196,[129.31287369],[0.2829299],[0.27027653],[0.77406658],[0.14112747],[0.01497105],[0.21593496],[0.03171359]
197,[132.07754139],[0.31014804],[0.29722623],[0.76927327],[0.16533719],[0.00592694],[0.24173177],[0.02371642]
198,[54.88192316],[0.44984261],[0.45526874],[0.90311323],[0.51065159],[0.57759114],[0.47857198],[0.02822988]
199,[132.22569636],[0.31160663],[0.29867043],[0.7690164],[0.16663455],[0.00704684],[0.24311419],[0.0269687]
200,[132.83492546],[0.31760449],[0.30460913],[0.76796013],[0.17196947],[0.01165198],[0.24879884],[0.02548659]
201,[129.07250417],[0.28056346],[0.26793343],[0.77448333],[0.13902259],[0.01678799],[0.2136921],[0.02829372]
202,[125.10163056],[0.24147022],[0.22922577],[0.78136794],[0.10425033],[0.04680364],[0.17664032],[0.04273412]
203,[119.30495313],[0.18440195],[0.17272035],[0.79141808],[0.05348982],[0.09062046],[0.12255217],[0.0543044]
204,[54.82921132],[0.45036156],[0.45578257],[0.90320462],[0.51111318],[0.57798959],[0.47906383],[0.04367708]
205,[124.59923069],[0.23652409],[0.22432842],[0.78223899],[0.0998509],[0.05060126],[0.17195248],[0.03985462]
206,[129.22114316],[0.28202681],[0.26938235],[0.77422562],[0.1403242],[0.01566444],[0.21507903],[0.02297912]
207,[53.3638636],[0.46478791],[0.47006663],[0.9057452],[0.52394498],[0.58906608],[0.49273682],[0.02487129]
208,[130.66853954],[0.29627642],[0.28349142],[0.77171616],[0.1529988],[0.00472364],[0.22858453],[0.02546182]
209,[121.89421622],[0.20989323],[0.19796022],[0.78692888],[0.07616356],[0.07104834],[0.14671229],[0.40947313]
210,[52.08608208],[0.47736766],[0.48252231],[0.90796059],[0.53513429],[0.59872478],[0.50465966],[0.00613327]
211,[130.37793354],[0.29341541],[0.28065863],[0.77222001],[0.15045401],[0.00692031],[0.22587292],[0.02094545]
212,[112.14226642],[0.11388531],[0.10289921],[0.80383658],[0.0092326],[0.14476287],[0.05571793],[0.32020364]
213,[62.85697212],[0.37132828],[0.37752878],[0.88928627],[0.44081546],[0.51730812],[0.40415768],[0.13494211]
214,[130.39034001],[0.29353755],[0.28077956],[0.7721985],[0.15056265],[0.00682653],[0.22598868],[0.02124221]
215,[132.7457934],[0.31672698],[0.30374028],[0.76811467],[0.17118895],[0.01097823],[0.24796715],[0.02248672]
216,[121.15012587],[0.20256767],[0.1907069],[0.78821896],[0.06964768],[0.07667288],[0.13976927],[0.0361044]
217,[124.33151418],[0.23388843],[0.22171875],[0.78270315],[0.09750656],[0.05262491],[0.16945445],[0.01655821]
218,[114.0230203],[0.13240133],[0.12123261],[0.80057577],[0.00723684],[0.13054634],[0.07326704],[0.07145188]
219,[130.7953604],[0.29752498],[0.28472766],[0.77149628],[0.15410935],[0.003765],[0.22976788],[0.02571055]
220,[131.91587544],[0.30855644],[0.29565033],[0.76955356],[0.1639215],[0.00470492],[0.24022328],[0.02227005]
221,[51.31552799],[0.48495377],[0.4900336],[0.90929656],[0.5418819],[0.60454936],[0.51184961],[0.34964207]
222,[132.38552386],[0.31318013],[0.30022841],[0.76873929],[0.16803414],[0.00825497],[0.24460552],[0.01834514]
223,[58.56062018],[0.41362585],[0.41940918],[0.89673519],[0.47843787],[0.54978404],[0.44424646],[0.09370646]
224,[133.99781945],[0.32905318],[0.3159449],[0.76594393],[0.18215273],[0.02044224],[0.25964967],[0.02518523]
225,[129.54533692],[0.2852185],[0.27254256],[0.77366354],[0.14316311],[0.01321387],[0.21810405],[0.02009517]
226,[134.56494739],[0.33463655],[0.32147321],[0.76496066],[0.18711897],[0.02472913],[0.26494148],[0.02404345]
227,[117.78808684],[0.1694684],[0.15793409],[0.79404799],[0.04020689],[0.10208638],[0.10839845],[0.04246013]
228,[133.54812569],[0.32462594],[0.31156133],[0.7667236],[0.17821484],[0.01704302],[0.25545363],[0.02081707]
229,[131.70361685],[0.30646676],[0.29358125],[0.76992157],[0.16206279],[0.00310047],[0.23824272],[0.02527583]
230,[134.12424106],[0.3302978],[0.31717725],[0.76572475],[0.18325978],[0.02139785],[0.2608293],[0.02538431]
231,[128.52918611],[0.2752145],[0.26263723],[0.77542532],[0.13426485],[0.02089491],[0.20862246],[0.02276267]
232,[130.70417148],[0.29662722],[0.28383876],[0.77165438],[0.15331082],[0.00445429],[0.22891701],[0.01130356]
233,[133.54419376],[0.32458723],[0.31152301],[0.76673042],[0.17818041],[0.0170133],[0.25541694],[0.02514835]
234,[130.7009465],[0.29659547],[0.28380732],[0.77165997],[0.15328258],[0.00447867],[0.22888691],[0.02284291]
