,farseer,chinchilla,kaplan,farseer_default,chinchilla_default,kaplan_default,rf_ND,rf_all
28,[0.49483899],[0.1069178],[0.10916505],[0.76581387],[0.12131325],[0.08203594],[0.12733714],[0.00057586]
29,[0.48722376],[0.12360442],[0.12588555],[0.76228355],[0.13821688],[0.09834747],[0.14433158],[0.0041953]
30,[0.4967902],[0.10264227],[0.10488084],[0.76671842],[0.11698212],[0.07785652],[0.12298275],[0.00222755]
31,[0.49515386],[0.10622785],[0.1084737],[0.76595984],[0.12061432],[0.0813615],[0.12663446],[0.00376955]
32,[0.49922445],[0.09730829],[0.09953603],[0.76784691],[0.11157876],[0.07264243],[0.11755036],[0.00414512]
33,[0.50885227],[0.07621165],[0.07839656],[0.77231024],[0.09020776],[0.05202002],[0.09606456],[0.00196982]
34,[0.49624229],[0.10384286],[0.10608386],[0.76646442],[0.11819831],[0.07903011],[0.12420548],[0.0051845]
35,[0.4889814],[0.11975305],[0.12202636],[0.76309836],[0.13431542],[0.09458267],[0.14040917],[0.00302212]
36,[0.49235166],[0.11236808],[0.1146264],[0.76466077],[0.12683441],[0.08736371],[0.13288797],[0.0035724]
37,[0.49140024],[0.11445285],[0.1167154],[0.76421971],[0.12894629],[0.08940161],[0.13501119],[0.00529565]
38,[0.48639691],[0.12541623],[0.12770103],[0.76190023],[0.14005224],[0.10011854],[0.14617681],[0.00466193]
39,[0.49139836],[0.11445697],[0.11671952],[0.76421884],[0.12895046],[0.08940564],[0.13501539],[0.00433028]
40,[0.48732661],[0.12337906],[0.12565973],[0.76233123],[0.13798858],[0.09812717],[0.14410206],[0.00413448]
41,[0.49287277],[0.11122621],[0.11348221],[0.76490235],[0.12567769],[0.0862475],[0.13172503],[0.00489554]
42,[0.48849263],[0.12082404],[0.12309952],[0.76287178],[0.13540034],[0.09562959],[0.14149991],[0.00516564]
43,[0.5070027],[0.08026446],[0.0824576],[0.77145281],[0.09431328],[0.05598172],[0.10019213],[0.0020126]
44,[0.49206156],[0.11300375],[0.11526336],[0.76452629],[0.12747835],[0.08798509],[0.13353537],[0.00309898]
45,[0.49635721],[0.10359105],[0.10583155],[0.76651769],[0.11794323],[0.07878397],[0.12394902],[0.1440171]
46,[0.49023616],[0.11700359],[0.11927132],[0.76368006],[0.1315302],[0.09189502],[0.13760899],[0.00568601]
47,[0.49248159],[0.11208336],[0.1143411],[0.76472101],[0.12654599],[0.08708539],[0.13259799],[0.00348783]
48,[0.48694237],[0.12422102],[0.12650339],[0.7621531],[0.13884149],[0.0989502],[0.14495955],[0.00394508]
49,[0.49625769],[0.10380912],[0.10605006],[0.76647156],[0.11816414],[0.07899714],[0.12417112],[7.19967549e-05]
50,[0.49164398],[0.11391877],[0.11618023],[0.7643327],[0.12840526],[0.08887953],[0.13446726],[0.00342629]
51,[0.48598994],[0.12630798],[0.1285946],[0.76171157],[0.1409556],[0.10099026],[0.14708501],[0.00412617]
52,[0.4940994],[0.10853841],[0.11078894],[0.765471],[0.12295493],[0.08362011],[0.12898764],[0.0043664]
53,[0.49176641],[0.11365049],[0.11591141],[0.76438946],[0.1281335],[0.08861729],[0.13419403],[0.05005637]
54,[0.48558503],[0.12719525],[0.12948366],[0.76152385],[0.1418544],[0.10185758],[0.14798865],[0.0052624]
55,[0.49469637],[0.1072303],[0.10947818],[0.76574775],[0.12162981],[0.08234141],[0.1276554],[0.00378735]
56,[0.49243354],[0.11218867],[0.11444661],[0.76469873],[0.12665266],[0.08718832],[0.13270524],[0.00413122]
57,[0.49956686],[0.096558],[0.09878421],[0.76800565],[0.11081871],[0.07190901],[0.11678623],[0.00279863]
58,[0.49929551],[0.09715259],[0.09938002],[0.76787985],[0.11142104],[0.07249024],[0.1173918],[0.00359583]
59,[0.50036801],[0.09480251],[0.09702516],[0.76837705],[0.1090404],[0.07019298],[0.11499836],[0.00271508]
60,[0.50191442],[0.09141399],[0.09362977],[0.76909395],[0.10560781],[0.06688063],[0.11154734],[0.01861609]
61,[0.49029285],[0.11687938],[0.11914685],[0.76370634],[0.13140438],[0.0917736],[0.13748248],[0.00345339]
62,[0.4987296],[0.09839262],[0.10062256],[0.76761751],[0.1126772],[0.07370239],[0.1186547],[0.00453889]
63,[0.49346414],[0.1099304],[0.11218376],[0.7651765],[0.12436502],[0.08498082],[0.13040531],[0.00144466]
64,[0.48836683],[0.1210997],[0.12337574],[0.76281346],[0.13567959],[0.09589905],[0.14178066],[0.00155874]
65,[0.49364529],[0.10953345],[0.11178601],[0.76526049],[0.12396291],[0.08459279],[0.13000104],[0.00180852]
66,[0.48713385],[0.12380143],[0.12608296],[0.76224187],[0.13841645],[0.09854005],[0.14453223],[0.00380431]
67,[0.49736599],[0.10138059],[0.1036166],[0.76698535],[0.11570403],[0.0766232],[0.12169779],[0.00272135]
68,[0.50359689],[0.08772734],[0.08993563],[0.76987392],[0.10187321],[0.06327685],[0.10779267],[0.0038165]
69,[0.48654431],[0.12509324],[0.12737738],[0.76196856],[0.13972505],[0.09980282],[0.14584786],[0.00448094]
70,[0.48774147],[0.12247],[0.12474882],[0.76252355],[0.1370677],[0.09723855],[0.14317623],[0.00361997]
71,[0.48930676],[0.11904012],[0.12131198],[0.7632492],[0.13359321],[0.09388576],[0.13968308],[0.00304682]
72,[0.4902748],[0.11691893],[0.11918648],[0.76369797],[0.13144444],[0.09181225],[0.13752276],[0.00403503]
73,[0.50465515],[0.08540846],[0.08761204],[0.77036451],[0.09952418],[0.06101009],[0.10543102],[0.03979232]
74,[0.50050543],[0.0945014],[0.09672344],[0.76844076],[0.10873537],[0.06989864],[0.11469169],[0.00217755]
75,[0.49980464],[0.09603698],[0.09826214],[0.76811588],[0.11029092],[0.0713997],[0.11625561],[0.00297654]
76,[0.48660869],[0.12495218],[0.12723604],[0.76199841],[0.13958216],[0.09966493],[0.1457042],[0.00432827]
77,[0.48860988],[0.12056713],[0.12284209],[0.76292613],[0.13514008],[0.09537845],[0.14123826],[0.0025744]
78,[0.48650406],[0.12518144],[0.12746576],[0.7619499],[0.1398144],[0.09988903],[0.14593769],[0.00954922]
79,[0.51272693],[0.06772143],[0.0698891],[0.77410649],[0.08160713],[0.04372064],[0.08741771],[0.01142744]
80,[0.49240763],[0.11224544],[0.1145035],[0.76468672],[0.12671017],[0.08724382],[0.13276306],[0.03553134]
81,[0.49356813],[0.10970252],[0.11195542],[0.76522472],[0.12413418],[0.08475806],[0.13017323],[0.00348154]
82,[0.49263872],[0.11173906],[0.1139961],[0.76479385],[0.12619721],[0.08674882],[0.13224734],[0.00305082]
83,[0.49048566],[0.11645688],[0.1187235],[0.76379572],[0.13097638],[0.09136059],[0.13705219],[0.00245617]
84,[0.53481758],[0.01931599],[0.02138539],[0.78434743],[0.03257217],[0.00359672],[0.03811934],[0.0060362]
85,[0.48730815],[0.12341951],[0.12570026],[0.76232267],[0.13802956],[0.09816671],[0.14414326],[0.00203418]
86,[0.49493468],[0.10670812],[0.10895494],[0.76585823],[0.12110084],[0.08183097],[0.12712359],[0.03207528]
87,[0.49325876],[0.11038042],[0.1126347],[0.7650813],[0.1248209],[0.08542072],[0.13086364],[0.002554]
88,[0.50121124],[0.0929548],[0.0951737],[0.76876796],[0.10716866],[0.0683868],[0.11311657],[0.23186032]
89,[0.49987764],[0.09587701],[0.09810185],[0.76814972],[0.11012887],[0.07124333],[0.11609269],[0.00440988]
90,[0.48875979],[0.12023866],[0.12251295],[0.76299563],[0.13480734],[0.09505736],[0.14090373],[0.00513924]
91,[0.51243675],[0.06835728],[0.07052624],[0.77397196],[0.08225124],[0.0443422],[0.08806529],[0.06033523]
92,[0.48862073],[0.12054335],[0.12281826],[0.76293116],[0.135116],[0.09535521],[0.14121405],[0.00560393]
93,[0.48993393],[0.11766586],[0.11993493],[0.76353994],[0.13220108],[0.0925424],[0.13828347],[0.00482418]
94,[0.48565242],[0.12704756],[0.12933568],[0.76155509],[0.1417048],[0.10171321],[0.14783824],[0.00418369]
95,[0.49764489],[0.10076947],[0.10300423],[0.76711465],[0.11508495],[0.07602581],[0.12107539],[0.00094378]
96,[0.49180081],[0.1135751],[0.11583587],[0.76440541],[0.12805712],[0.08854359],[0.13411725],[0.00307295]
97,[0.50809668],[0.0778673],[0.08005557],[0.77195996],[0.09188495],[0.05363845],[0.09775075],[0.0038481]
98,[0.4896844],[0.11821263],[0.12048281],[0.76342427],[0.13275496],[0.09307687],[0.13884033],[0.00474674]
99,[0.54128988],[0.00513377],[0.00717438],[0.7873479],[0.01820552],[0.01746014],[0.0236755],[0.10740875]
100,[0.49087325],[0.11560759],[0.11787248],[0.7639754],[0.13011604],[0.09053039],[0.13618723],[0.0038453]
101,[0.496756],[0.10271721],[0.10495593],[0.76670257],[0.11705803],[0.07792977],[0.12305907],[0.00060804]
102,[0.49255726],[0.11191755],[0.11417495],[0.76475609],[0.12637802],[0.0869233],[0.13242913],[0.00447456]
103,[0.48754986],[0.12288987],[0.12516954],[0.76243472],[0.13749303],[0.09764897],[0.14360384],[0.00490471]
104,[0.48914285],[0.11939927],[0.12167186],[0.76317321],[0.13395704],[0.09423684],[0.14004886],[0.00336729]
105,[0.4864319],[0.12533955],[0.1276242],[0.76191645],[0.13997457],[0.1000436],[0.14609872],[0.00380472]
106,[0.4943296],[0.10803397],[0.11028349],[0.76557772],[0.12244393],[0.08312702],[0.1284739],[0.00159773]
107,[0.49576682],[0.10488471],[0.10712783],[0.766244],[0.11925371],[0.08004855],[0.12526655],[0.00462431]
108,[0.48824814],[0.12135979],[0.12363636],[0.76275843],[0.13594305],[0.09615329],[0.14204554],[0.00406618]
109,[0.48907786],[0.11954168],[0.12181455],[0.76314309],[0.1341013],[0.09437605],[0.14019389],[0.00444304]
110,[0.48854527],[0.1207087],[0.12298395],[0.76289618],[0.1352835],[0.09551684],[0.14138244],[0.00349831]
111,[0.49797151],[0.10005376],[0.10228708],[0.76726606],[0.11435994],[0.07532619],[0.12034648],[0.00254754]
112,[0.49357603],[0.10968521],[0.11193808],[0.76522838],[0.12411665],[0.08474114],[0.1301556],[0.00412913]
113,[0.49850844],[0.26575212],[0.28363199],[0.76949636],[0.14339997],[0.0209215],[0.27229111],[0.0135755]
114,[0.50823958],[0.24119097],[0.25872389],[0.77396914],[0.12121299],[0.00111114],[0.24760308],[0.018001]
115,[0.49026035],[0.28657009],[0.30474403],[0.76570524],[0.1622056],[0.03771271],[0.29321663],[0.01336384]
116,[0.50314689],[0.25404478],[0.27175928],[0.77162836],[0.13282431],[0.01147868],[0.2605233],[0.01714075]
117,[0.53169093],[0.18200034],[0.19869714],[0.78474823],[0.06774394],[0.04663043],[0.18810667],[0.04915669]
118,[0.53480153],[0.17414927],[0.19073516],[0.78617797],[0.06065178],[0.05296289],[0.18021503],[0.03415298]
119,[0.49351614],[0.27835257],[0.29641043],[0.76720171],[0.15478242],[0.03108468],[0.28495666],[0.01058955]
120,[0.4892936],[0.28901015],[0.30721856],[0.76526088],[0.1644098],[0.0396808],[0.2956693],[0.012455]
121,[0.49521115],[0.27407439],[0.29207181],[0.7679808],[0.15091777],[0.02763401],[0.28065637],[0.01870889]
122,[0.49694443],[0.26969965],[0.28763528],[0.76877748],[0.14696592],[0.02410547],[0.27625904],[0.01660952]
123,[0.49599286],[0.27210139],[0.29007094],[0.7683401],[0.14913549],[0.02604264],[0.27867318],[0.0182724]
124,[0.49696471],[0.26964845],[0.28758336],[0.7687868],[0.14691967],[0.02406417],[0.27620758],[0.01361783]
125,[0.81778163],[0.54008542],[0.53358872],[0.91624585],[0.58454241],[0.62904531],[0.53770945],[0.02464904]
126,[0.49034045],[0.28636792],[0.30453901],[0.76574205],[0.16202298],[0.03754965],[0.29301342],[0.015971]
127,[0.50873068],[0.23995144],[0.25746685],[0.77419487],[0.12009327],[0.00011136],[0.24635714],[0.01375342]
128,[0.49630729],[0.27130776],[0.28926611],[0.76848463],[0.14841858],[0.02540253],[0.27787545],[0.01099375]
129,[0.5015129],[0.25816894],[0.27594169],[0.77087731],[0.13654981],[0.01480511],[0.26466876],[0.0075622]
130,[0.4924625],[0.28101191],[0.29910734],[0.76671742],[0.1571847],[0.03322964],[0.28762974],[0.01827273]
131,[0.81346758],[0.52919686],[0.52254634],[0.91426296],[0.57470638],[0.62026289],[0.52676464],[0.04025486]
132,[0.49375197],[0.27775732],[0.29580678],[0.76731011],[0.15424471],[0.03060457],[0.28435834],[0.01192992]
133,[0.50175289],[0.25756322],[0.27532741],[0.77098762],[0.13600264],[0.01431655],[0.26405991],[0.01973559]
134,[0.48738319],[0.29383198],[0.3121085],[0.76438279],[0.16876553],[0.04356995],[0.30051603],[0.01053853]
135,[0.4880859],[0.29205836],[0.31030983],[0.76470578],[0.16716335],[0.0421394],[0.29873325],[0.01177013]
136,[0.4902471],[0.28660354],[0.30477796],[0.76569914],[0.16223582],[0.03773969],[0.29325026],[0.00892409]
137,[0.49373582],[0.2777981],[0.29584813],[0.76730269],[0.15428154],[0.03063746],[0.28439932],[0.01009618]
138,[0.4899676],[0.28730899],[0.30549337],[0.76557068],[0.16287308],[0.03830869],[0.29395935],[0.00976742]
139,[0.49196051],[0.28227894],[0.30039226],[0.76648669],[0.15832925],[0.03425158],[0.28890331],[0.00904483]
140,[0.49139941],[0.28369514],[0.30182847],[0.76622879],[0.15960855],[0.03539385],[0.29032683],[0.00992136]
141,[0.49521866],[0.27405543],[0.29205259],[0.76798426],[0.15090065],[0.02761872],[0.28063732],[0.01125337]
142,[0.48907409],[0.28956418],[0.30778041],[0.76515999],[0.16491027],[0.04012766],[0.29622618],[0.01137485]
143,[0.52028579],[0.21078664],[0.22789007],[0.77950601],[0.09374765],[0.02341218],[0.21704168],[0.02752896]
144,[0.50260786],[0.25540528],[0.27313899],[0.7713806],[0.1340533],[0.01257602],[0.26189082],[0.01248875]
145,[0.5431844],[0.15299112],[0.16927814],[0.79003104],[0.04153885],[0.07002848],[0.15894758],[0.04259612]
146,[0.51789287],[0.21682631],[0.23401506],[0.77840614],[0.09920351],[0.01854074],[0.22311255],[0.02705179]
147,[0.49577477],[0.27265183],[0.29062917],[0.76823986],[0.14963273],[0.02648662],[0.27922647],[0.01538886]
148,[0.50287846],[0.25472231],[0.27244637],[0.77150497],[0.13343634],[0.01202515],[0.26120432],[0.00955408]
149,[0.50741361],[0.2432757],[0.26083807],[0.77358949],[0.1230962],[0.00279262],[0.24969857],[0.01798655]
150,[0.82423946],[0.55638481],[0.55011835],[0.91921411],[0.59926625],[0.64219196],[0.55409305],[0.25112823]
151,[0.50623819],[0.24624242],[0.2638467],[0.77304923],[0.12577615],[0.0051855],[0.25268063],[0.00619875]
152,[0.5091519],[0.23888828],[0.25638868],[0.77438848],[0.11913289],[0.00074615],[0.24528849],[0.003198]
153,[0.52879065],[0.18932058],[0.20612079],[0.78341515],[0.07435658],[0.04072612],[0.19546473],[0.02156873]
154,[0.50261583],[0.25538517],[0.2731186],[0.77138426],[0.13403512],[0.01255979],[0.26187061],[0.02438416]
155,[0.48857411],[0.29082613],[0.30906019],[0.76493018],[0.16605023],[0.04114552],[0.29749466],[0.00889846]
156,[0.52128659],[0.20826065],[0.2253284],[0.77996602],[0.09146583],[0.02544957],[0.21450263],[0.00982634]
157,[0.50021993],[0.26143237],[0.27925122],[0.77028302],[0.13949778],[0.0174373],[0.26794905],[0.00939181]
158,[0.49505616],[0.2744656],[0.29246856],[0.76790956],[0.15127117],[0.02794956],[0.28104961],[0.00934037]
159,[0.49291208],[0.2798772],[0.2979566],[0.76692406],[0.15615967],[0.03231441],[0.28648917],[0.00884276]
160,[0.48934901],[0.28887028],[0.30707671],[0.76528635],[0.16428345],[0.03956798],[0.2955287],[0.01430621]
161,[0.81524381],[0.53368002],[0.52709284],[0.91507938],[0.57875619],[0.62387889],[0.53127097],[0.33643235]
162,[0.49115557],[0.28431058],[0.30245261],[0.76611671],[0.1601645],[0.03589025],[0.29094545],[0.00972176]
163,[0.8155664],[0.53449421],[0.52791853],[0.91522765],[0.57949167],[0.62453559],[0.53208936],[0.00451225]
164,[0.48881681],[0.29021354],[0.30843895],[0.76504173],[0.16549686],[0.04065142],[0.29687891],[0.01103496]
165,[0.49622044],[0.27152698],[0.28948842],[0.76844471],[0.14861661],[0.02557934],[0.27809581],[0.0065334]
166,[0.49852668],[0.26570608],[0.2835853],[0.76950474],[0.14335838],[0.02088436],[0.27224484],[0.01495726]
167,[0.8029057],[0.50253894],[0.49551186],[0.90940834],[0.55062532],[0.59876134],[0.49996901],[0.26492462]
168,[0.49140122],[0.28369057],[0.30182384],[0.76622962],[0.15960443],[0.03539017],[0.29032224],[0.009014]
169,[0.49728858],[0.26883103],[0.28675439],[0.76893566],[0.14618126],[0.02340486],[0.27538593],[0.00960203]
170,[0.49153842],[0.28334429],[0.30147266],[0.76629268],[0.15929161],[0.03511086],[0.28997416],[0.00922272]
171,[0.81022224],[0.52100568],[0.51423947],[0.91277128],[0.567307],[0.61365611],[0.51853116],[0.01269968]
172,[0.50453273],[0.25054696],[0.26821205],[0.77226534],[0.1296646],[0.00865743],[0.2570074],[0.01894754]
173,[0.49779549],[0.2675516],[0.28545688],[0.76916866],[0.1450255],[0.0223729],[0.27409988],[0.0141617]
174,[0.48979638],[0.28774114],[0.30593163],[0.76549198],[0.16326346],[0.03865725],[0.29439373],[0.01017379]
175,[0.51071695],[0.23493814],[0.25238273],[0.77510783],[0.11556458],[0.00393223],[0.24131794],[0.02327769]
176,[0.50138012],[0.25850407],[0.27628155],[0.77081628],[0.13685254],[0.01507541],[0.26500561],[0.00862172]
177,[0.49351468],[0.27835625],[0.29641417],[0.76720104],[0.15478574],[0.03108765],[0.28496036],[0.01861179]
178,[0.50286071],[0.25476709],[0.27249179],[0.77149682],[0.13347679],[0.01206127],[0.26124934],[0.00625855]
179,[0.51921816],[0.2134813],[0.2306228],[0.77901529],[0.09618184],[0.02123873],[0.21975026],[0.01923847]
180,[0.50602933],[0.24676958],[0.26438131],[0.77295323],[0.12625235],[0.00561069],[0.25321051],[0.030536]
181,[0.49089733],[0.28496238],[0.30311361],[0.76599801],[0.1607533],[0.03641597],[0.29160061],[0.00881371]
182,[0.49456365],[0.27570867],[0.29372918],[0.76768319],[0.15239408],[0.02895218],[0.28229909],[0.01785776]
183,[0.50560989],[0.24782825],[0.26545493],[0.77276044],[0.12720868],[0.00646459],[0.25427465],[0.01876075]
184,[0.48820589],[0.2917555],[0.31000269],[0.76476093],[0.16688977],[0.04189512],[0.29842883],[0.00961593]
185,[0.53383624],[0.17658564],[0.19320596],[0.78573429],[0.06285264],[0.05099778],[0.18266399],[0.00748972]
186,[0.49177136],[0.28275633],[0.3008764],[0.76639975],[0.15876049],[0.03463664],[0.28938317],[0.01259716]
187,[0.50496422],[0.2494579],[0.2671076],[0.77246366],[0.12868081],[0.00777902],[0.25591271],[0.01410136]
188,[0.504212],[0.25135648],[0.269033],[0.77211792],[0.13039587],[0.00931036],[0.25782111],[0.01109324]
189,[0.49075481],[0.28532209],[0.3034784],[0.76593251],[0.16107824],[0.03670611],[0.29196218],[0.01142156]
190,[0.52760767],[0.1923064],[0.20914878],[0.78287141],[0.07705377],[0.03831784],[0.19846596],[1.26619146]
191,[0.49003629],[0.2871356],[0.30531753],[0.76560225],[0.16271645],[0.03816884],[0.29378506],[0.01110406]
192,[0.50642678],[0.24576643],[0.26336399],[0.77313591],[0.12534617],[0.00480158],[0.25220218],[0.01700235]
193,[0.5139222],[0.22684818],[0.2441785],[0.77658108],[0.10825663],[0.01045737],[0.23318619],[0.01914704]
194,[0.81439723],[0.53154326],[0.52492589],[0.91469026],[0.57682597],[0.62215544],[0.52912317],[0.01564204]
195,[0.81518684],[0.53353623],[0.52694701],[0.91505319],[0.57862629],[0.62376291],[0.53112643],[0.26927111]
196,[0.50049524],[0.26073748],[0.27854651],[0.77040956],[0.13887006],[0.01687682],[0.26725057],[0.008094]
197,[0.48727999],[0.29409245],[0.31237265],[0.76433535],[0.16900082],[0.04378004],[0.30077785],[0.01147344]
198,[0.48628337],[0.2966079],[0.31492364],[0.76387727],[0.17127312],[0.04580894],[0.3033063],[0.01025775]
199,[0.49121947],[0.28414929],[0.30228903],[0.76614608],[0.1600188],[0.03576016],[0.29078332],[0.01281033]
200,[0.81215188],[0.52587607],[0.51917865],[0.91365822],[0.57170659],[0.61758443],[0.5234267],[0.2995296]
201,[0.5237616],[0.20201377],[0.21899328],[0.78110362],[0.0858228],[0.03048814],[0.20822349],[0.02653688]
202,[0.5078572],[0.24215609],[0.25970264],[0.77379338],[0.12208481],[0.00188957],[0.24857318],[0.01314919]
203,[0.49411722],[0.27683546],[0.29487189],[0.76747799],[0.15341195],[0.02986102],[0.28343171],[0.00780937]
204,[0.49235086],[0.28129369],[0.29939309],[0.76666611],[0.15743923],[0.0334569],[0.28791297],[0.01069942]
205,[0.80961369],[0.51946974],[0.51268183],[0.91249157],[0.56591952],[0.61241726],[0.51698728],[0.2920815]
206,[0.49083991],[0.2851073],[0.30326057],[0.76597162],[0.1608842],[0.03653286],[0.29174628],[0.00836588]
207,[0.49712684],[0.26923924],[0.28716836],[0.76886132],[0.14655001],[0.02373411],[0.27579624],[0.02178218]
208,[0.5325303],[0.17988181],[0.19654868],[0.78513403],[0.06583019],[0.04833918],[0.18597719],[0.11350363]
209,[0.54202471],[0.15591816],[0.17224652],[0.789498],[0.04418295],[0.06766761],[0.16188974],[1.19818906]
210,[0.81741389],[0.53915723],[0.53264742],[0.91607682],[0.58370395],[0.62829666],[0.53677648],[0.04609736]
211,[0.4874532],[0.29365526],[0.31192928],[0.76441497],[0.16860589],[0.04342742],[0.3003384],[0.01022912]
212,[0.51465158],[0.22500725],[0.24231156],[0.77691632],[0.10659365],[0.01194221],[0.23133575],[0.01351176]
213,[0.49366403],[0.27797929],[0.29603188],[0.76726969],[0.15444522],[0.03078361],[0.28458145],[0.01067223]
214,[0.52281832],[0.20439459],[0.22140773],[0.78067005],[0.08797348],[0.02856783],[0.21061661],[0.00490133]
215,[0.49056009],[0.28581355],[0.3039768],[0.76584301],[0.16152219],[0.0371025],[0.29245618],[0.01213092]
216,[0.50475502],[0.24998591],[0.26764307],[0.77236751],[0.12915778],[0.0082049],[0.25644346],[0.00230982]
217,[0.53801023],[0.16605058],[0.18252208],[0.78765281],[0.05333594],[0.05949507],[0.17207451],[0.36241803]
218,[0.53359665],[0.17719037],[0.19381922],[0.78562416],[0.06339891],[0.05051002],[0.18327184],[0.04351857]
219,[0.81627805],[0.53629041],[0.5297401],[0.91555475],[0.58111425],[0.62598436],[0.53389485],[0.30547526]
220,[0.52386737],[0.20174681],[0.21872255],[0.78115224],[0.08558165],[0.03070346],[0.20795515],[0.70800429]
221,[0.48664345],[0.29569905],[0.31400195],[0.76404278],[0.17045212],[0.04507588],[0.30239275],[0.00906691]
222,[0.50411634],[0.25159792],[0.26927785],[0.77207395],[0.13061397],[0.0095051],[0.2580638],[0.01797617]
223,[0.49977772],[0.26254848],[0.2803831],[0.77007976],[0.14050601],[0.01833753],[0.26907093],[0.01883884]
224,[0.49235017],[0.28129544],[0.29939487],[0.76666579],[0.15744081],[0.03345832],[0.28791473],[0.0117852]
225,[0.49602872],[0.27201087],[0.28997914],[0.76835659],[0.14905372],[0.02596963],[0.27858219],[0.01378822]
226,[0.49833989],[0.26617754],[0.28406342],[0.76941888],[0.14378427],[0.02126463],[0.27271873],[0.00488956]
227,[0.80929662],[0.51866944],[0.51187022],[0.91234583],[0.56519659],[0.61177177],[0.51618285],[0.02973767]
228,[0.51669123],[0.21985921],[0.2370908],[0.77785382],[0.10194323],[0.01609449],[0.22616111],[0.01979093]
229,[0.52281771],[0.20439613],[0.22140929],[0.78066978],[0.08797487],[0.02856659],[0.21061815],[0.0207673]
230,[0.49563945],[0.27299339],[0.29097555],[0.76817766],[0.14994127],[0.02676211],[0.27956979],[0.01179014]
231,[0.81166446],[0.52464582],[0.51793102],[0.91343418],[0.57059526],[0.61659215],[0.5221901],[0.01061883]
232,[0.50042355],[0.26091844],[0.27873002],[0.77037661],[0.13903353],[0.01702278],[0.26743246],[0.01480155]
233,[0.4871795],[0.18851266],[0.20409645],[0.76403939],[0.14688146],[0.07098075],[0.26049078],[0.02117553]
234,[0.50521369],[0.14671662],[0.16175238],[0.77233734],[0.10654945],[0.03331791],[0.21616351],[0.03064927]
