,farseer,chinchilla,kaplan,farseer_default,chinchilla_default,kaplan_default,rf_ND,rf_all
79,[0.75764185],[0.05105168],[0.01383375],[0.76230193],[0.12706929],[0.11053153],[0.03275157],[0.00709088]
80,[0.7608278],[0.03723494],[0.00050627],[0.76542662],[0.11225325],[0.0959329],[0.0191754],[0.00876276]
81,[0.75644424],[0.05624544],[0.01884361],[0.76112735],[0.13263869],[0.11601922],[0.0378549],[0.0099282]
82,[0.75556469],[0.06005983],[0.02252293],[0.76026471],[0.13672896],[0.12004947],[0.04160288],[0.01994117]
83,[0.75934679],[0.04365772],[0.00670162],[0.76397409],[0.11914056],[0.10271915],[0.02548635],[0.00664009]
84,[0.75875852],[0.04620892],[0.00916248],[0.76339713],[0.12187627],[0.10541472],[0.02799312],[0.01011116]
85,[0.75745543],[0.05186013],[0.01461358],[0.7621191],[0.12793621],[0.11138574],[0.03354594],[0.0215437]
86,[0.75937788],[0.0435229],[0.00657157],[0.76400458],[0.11899599],[0.1025767],[0.02535387],[0.04917184]
87,[0.75594328],[0.05841797],[0.02093921],[0.76063602],[0.13496835],[0.1183147],[0.03998961],[0.02078495]
88,[0.76489813],[0.01958283],[0.01652077],[0.76941869],[0.09332445],[0.07728184],[0.00183063],[0.03808848]
89,[0.76826612],[0.00497665],[0.03060975],[0.77272192],[0.07766187],[0.06184909],[0.01252124],[0.04430609]
90,[0.7600594],[0.04056733],[0.00372066],[0.76467299],[0.11582666],[0.09945387],[0.02244976],[0.00821256]
91,[0.76094192],[0.03674004],[2.88922573e-05],[0.76553855],[0.11172255],[0.09540999],[0.01868911],[0.01169104]
92,[0.7617454],[0.03325553],[0.00333223],[0.76632658],[0.10798603],[0.09172829],[0.01526527],[0.01045856]
93,[0.75653128],[0.05586794],[0.01847948],[0.76121272],[0.13223389],[0.11562036],[0.03748398],[0.01899407]
94,[0.76269405],[0.02914142],[0.00730066],[0.76725699],[0.10357436],[0.08738136],[0.01122279],[0.02582411]
95,[0.75834207],[0.04801497],[0.01090458],[0.76298869],[0.12381295],[0.10732298],[0.02976773],[0.13890798]
96,[0.7579804],[0.04958345],[0.01241752],[0.76263397],[0.12549488],[0.10898022],[0.03130891],[0.09304431]
97,[0.76200522],[0.03212873],[0.00441913],[0.7665814],[0.10677773],[0.09053772],[0.01415809],[0.01837437]
98,[0.76106438],[0.03620895],[0.00048339],[0.76565865],[0.11115306],[0.09484885],[0.01816727],[0.01004471]
99,[0.75919444],[0.04431846],[0.00733896],[0.76382466],[0.11984909],[0.10341728],[0.02613559],[0.08755615]
100,[0.75809109],[0.04910341],[0.01195447],[0.76274254],[0.12498011],[0.10847301],[0.03083722],[0.00750159]
101,[0.75867784],[0.04655882],[0.00949999],[0.763318],[0.12225148],[0.10578442],[0.02833693],[0.01368021]
102,[0.75682654],[0.05458747],[0.01724434],[0.7615023],[0.1308608],[0.11426742],[0.03622579],[0.05182174]
103,[0.75562595],[0.05979415],[0.02226665],[0.7603248],[0.13644406],[0.11976875],[0.04134182],[0.01399879]
104,[0.75883262],[0.04588759],[0.00885253],[0.7634698],[0.12153171],[0.10507521],[0.02767739],[0.00359369]
105,[0.75675649],[0.05489128],[0.01753739],[0.7614336],[0.13118659],[0.11458842],[0.03652431],[0.01516517]
106,[0.75667013],[0.05526579],[0.01789864],[0.7613489],[0.13158818],[0.11498412],[0.0368923],[0.00965727]
107,[0.75734037],[0.0523591],[0.01509488],[0.76200625],[0.12847127],[0.11191295],[0.03403623],[0.05046981]
108,[0.77294919],[0.01533274],[0.05019997],[0.77731494],[0.0558836],[0.04039038],[0.03247701],[0.20418734]
109,[0.76167116],[0.03357749],[0.00302167],[0.76625376],[0.10833127],[0.09206847],[0.01558162],[0.13036579]
110,[0.75987915],[0.04134903],[0.00447468],[0.76449621],[0.11666489],[0.1002798],[0.02321785],[0.01281824]
111,[0.76117379],[0.03573444],[0.0009411],[0.76576596],[0.11064423],[0.09434749],[0.01770102],[0.00160874]
112,[0.75988665],[0.04131647],[0.00444327],[0.76450357],[0.11662998],[0.1002454],[0.02318586],[0.00269298]
113,[0.75956208],[0.04272407],[0.00580103],[0.76418524],[0.11813939],[0.10173267],[0.02456896],[0.01133143]
114,[0.76069315],[0.0378189],[0.00106955],[0.76529456],[0.11287945],[0.09654991],[0.01974919],[0.01186369]
115,[0.7604634],[0.03881524],[0.00203061],[0.76506923],[0.11394784],[0.09760263],[0.02072818],[0.01774234]
116,[0.7579177],[0.04985537],[0.01267981],[0.76257248],[0.12578646],[0.10926753],[0.03157609],[0.00955416]
117,[0.7570691],[0.05353555],[0.01622968],[0.7617402],[0.12973281],[0.11315598],[0.0351922],[0.01048581]
118,[0.7614104],[0.03470834],[0.00193086],[0.76599802],[0.10954391],[0.09326331],[0.01669278],[0.00963013]
119,[0.75925917],[0.04403775],[0.00706819],[0.76388815],[0.11954807],[0.10312068],[0.02585976],[0.00707485]
120,[0.75666987],[0.26579242],[0.26340409],[0.77363476],[0.13606022],[0.00748328],[0.29162907],[0.02975587]
121,[0.75978885],[0.24956763],[0.24720992],[0.77653629],[0.12149833],[0.02020524],[0.27507311],[0.18386436]
122,[0.75671432],[0.26556116],[0.26317327],[0.77367612],[0.13585267],[0.00766461],[0.29139309],[0.02545605]
123,[0.86167159],[0.28042184],[0.28177956],[0.8713158],[0.35417205],[0.43577371],[0.26573421],[0.00441437]
124,[0.75085873],[0.29602169],[0.29357633],[0.76822877],[0.16319128],[0.01621971],[0.32247537],[0.02999124]
125,[0.76074303],[0.244604],[0.24225565],[0.77742395],[0.11704342],[0.02409726],[0.27000816],[0.03619871]
126,[0.75199639],[0.29010366],[0.28766946],[0.76928711],[0.15787979],[0.01157934],[0.31643654],[0.02532566]
127,[0.75700634],[0.26404209],[0.26165706],[0.77394778],[0.13448929],[0.00885572],[0.28984302],[0.01365553]
128,[0.89569559],[0.45741314],[0.4584369],[0.90296766],[0.51302335],[0.57455383],[0.44633815],[0.14737364]
129,[0.74697042],[0.31624849],[0.31376496],[0.76461156],[0.18134502],[0.03207969],[0.34311503],[0.03112999]
130,[0.75602526],[0.26914562],[0.26675097],[0.7730351],[0.13906976],[0.004854],[0.29505072],[0.00821582]
131,[0.75417787],[0.27875567],[0.27634288],[0.77131651],[0.14769487],[0.0026813],[0.30485692],[0.01890214]
132,[0.75600557],[0.26924807],[0.26685323],[0.77301678],[0.13916171],[0.00477367],[0.29515526],[0.01675838]
133,[0.75826442],[0.25749764],[0.25512496],[0.77511814],[0.12861559],[0.01398727],[0.28316498],[0.01547011]
134,[0.75505405],[0.27419783],[0.27179364],[0.7721316],[0.14360416],[0.00089253],[0.30020605],[0.0070954]
135,[0.75420047],[0.27863814],[0.27622557],[0.77133753],[0.14758938],[0.00258914],[0.30473699],[0.01352941]
136,[0.76998457],[0.19652995],[0.19427231],[0.78602116],[0.07389653],[0.06179246],[0.22095285],[0.04145758]
137,[0.76574683],[0.21857447],[0.21627524],[0.78207888],[0.09368169],[0.0445072],[0.24344734],[0.01381388]
138,[0.90102022],[0.48511161],[0.48608311],[0.90792105],[0.53788298],[0.59627239],[0.47460199],[0.01824764]
139,[0.76903223],[0.20148397],[0.19921698],[0.78513522],[0.07834281],[0.05790798],[0.22600799],[0.05223884]
140,[0.75703251],[0.26390598],[0.26152121],[0.77397212],[0.13436713],[0.00896244],[0.28970413],[0.07375959]
141,[0.75145914],[0.29289839],[0.29045892],[0.76878732],[0.16038808],[0.01377071],[0.31928832],[0.03152871]
142,[0.74885831],[0.30642778],[0.30396277],[0.76636783],[0.17253083],[0.0243792],[0.33309386],[0.02616698]
143,[0.77985152],[0.14520251],[0.14304171],[0.7952002],[0.02782969],[0.10203867],[0.16857775],[0.17478915]
144,[0.7523761],[0.28812841],[0.28569794],[0.76964035],[0.15610699],[0.01003054],[0.31442098],[0.02791936]
145,[0.9004288],[0.48203508],[0.48301238],[0.90737087],[0.53512176],[0.59386006],[0.47146266],[0.02023219]
146,[0.77319676],[0.17982026],[0.17759415],[0.7890094],[0.05889944],[0.07489464],[0.2039021],[0.0410465]
147,[0.75740494],[0.26196862],[0.25958751],[0.77431858],[0.13262833],[0.01048154],[0.28772722],[0.15416527]
148,[0.76392329],[0.22806043],[0.22574329],[0.78038248],[0.10219542],[0.03706919],[0.25312692],[0.0103198]
149,[0.9037143],[0.49912613],[0.50007119],[0.91042731],[0.55046114],[0.60726128],[0.48890257],[0.0225961]
150,[0.75004658],[0.30024648],[0.29779315],[0.76747324],[0.16698307],[0.0195324],[0.32678639],[0.02829097]
151,[0.76122558],[0.24209381],[0.23975019],[0.77787285],[0.11479051],[0.02606552],[0.26744674],[0.00823877]
152,[0.75639832],[0.267205],[0.26481401],[0.77338214],[0.13732804],[0.00637565],[0.29307049],[0.03448647]
153,[0.75391741],[0.28011058],[0.27769524],[0.7710742],[0.14891091],[0.0037437],[0.30623949],[0.02992653]
154,[0.85139212],[0.2269485],[0.22840712],[0.86175301],[0.30617924],[0.39384489],[0.21116941],[0.41792394]
155,[0.77426312],[0.1742731],[0.17205745],[0.79000142],[0.05392081],[0.07924421],[0.19824171],[0.04349147]
156,[0.75341261],[0.28273655],[0.28031625],[0.7706046],[0.15126774],[0.00580274],[0.30891905],[0.0183993]
157,[0.75480155],[0.27551133],[0.27310466],[0.7718967],[0.14478303],[0.00013739],[0.30154636],[0.01613147]
158,[0.75788579],[0.25946727],[0.25709087],[0.77476591],[0.13038335],[0.01244287],[0.28517482],[0.00862084]
159,[0.74877268],[0.30687324],[0.3044074],[0.76628816],[0.17293064],[0.02472849],[0.33354841],[0.02738685]
160,[0.90343883],[0.49769313],[0.49864089],[0.91017104],[0.54917501],[0.60613765],[0.48744032],[0.07169476]
161,[0.75592217],[0.2696819],[0.26728623],[0.7729392],[0.13955107],[0.00443351],[0.29559794],[0.0047741]
162,[0.76175974],[0.23931514],[0.23697677],[0.77836977],[0.11229663],[0.02824429],[0.26461136],[0.17073605]
163,[0.75380199],[0.28071099],[0.27829451],[0.77096683],[0.14944978],[0.00421448],[0.30685215],[0.01551539]
164,[0.75233741],[0.28832969],[0.28589884],[0.76960436],[0.15628764],[0.01018836],[0.31462636],[0.00721652]
165,[0.74538517],[0.32449489],[0.3219958],[0.76313683],[0.18874623],[0.03854575],[0.35152975],[0.03152378]
166,[0.90055321],[0.48268228],[0.48365837],[0.90748661],[0.53570263],[0.59436754],[0.47212308],[0.02386441]
167,[0.74730447],[0.31451082],[0.31203056],[0.76492231],[0.17978543],[0.03071716],[0.34134188],[0.03096678]
168,[0.75512724],[0.27381707],[0.2714136],[0.77219969],[0.14326243],[0.00119109],[0.29981752],[0.01174825]
169,[0.78393037],[0.12398449],[0.12186373],[0.79899467],[0.00878632],[0.11867586],[0.14692664],[0.03498919]
170,[0.75050472],[0.29786326],[0.29541442],[0.76789944],[0.1648441],[0.0176637],[0.32435453],[0.02737506]
171,[0.75224855],[0.28879189],[0.28636016],[0.7695217],[0.15670246],[0.01055077],[0.31509799],[0.00995983]
172,[0.74594937],[0.32155998],[0.31906643],[0.76366169],[0.18611213],[0.03624447],[0.34853493],[0.03187254]
173,[0.752351],[0.28825899],[0.28582827],[0.769617],[0.15622418],[0.01013292],[0.31455422],[0.0270026]
174,[0.75001494],[0.30041105],[0.2979574],[0.76744381],[0.16713076],[0.01966144],[0.32695432],[0.03037804]
175,[0.90063733],[0.48311986],[0.48409512],[0.90756486],[0.53609536],[0.59471065],[0.47256959],[0.16889706]
176,[0.89916247],[0.47544768],[0.47643742],[0.90619283],[0.52920952],[0.58869484],[0.46474081],[0.01080102]
177,[0.75812369],[0.25822967],[0.25585561],[0.77498723],[0.1292726],[0.01341327],[0.28391196],[1.28948207]
178,[0.90688769],[0.51563395],[0.51654786],[0.91337945],[0.56527706],[0.62020518],[0.50574734],[0.17378641]
179,[0.75948577],[0.25114423],[0.24878354],[0.77625434],[0.12291335],[0.01896902],[0.27668189],[0.0158337]
180,[0.90378245],[0.49948062],[0.50042501],[0.9104907],[0.5507793],[0.60753924],[0.4892643],[0.02988444]
181,[0.77658563],[0.16219154],[0.15999868],[0.792162],[0.04307749],[0.08871745],[0.18591355],[0.14361155]
182,[0.75296049],[0.28508843],[0.28266369],[0.770184],[0.15337857],[0.00764686],[0.31131894],[0.01564168]
183,[0.7565944],[0.26618499],[0.26379592],[0.77356456],[0.13641256],[0.00717546],[0.29202965],[0.04138728]
184,[0.75595444],[0.26951405],[0.2671187],[0.77296921],[0.13940043],[0.00456511],[0.29542667],[0.01503092]
185,[0.75136861],[0.29336932],[0.29092895],[0.76870311],[0.16081074],[0.01413997],[0.31976885],[0.02815578]
186,[0.75267043],[0.28659732],[0.28416974],[0.76991416],[0.15473282],[0.00883],[0.31285863],[0.01044357]
187,[0.75708037],[0.26365699],[0.26127269],[0.77401665],[0.13414366],[0.00915768],[0.28945005],[0.01663865]
188,[0.77131675],[0.18960001],[0.18735544],[0.78726047],[0.06767685],[0.06722628],[0.21388147],[0.05266287]
189,[0.75306084],[0.2845664],[0.28214265],[0.77027736],[0.15291005],[0.00723754],[0.31078626],[0.00885782]
190,[0.77084653],[0.19204606],[0.18979688],[0.78682303],[0.0698722],[0.06530831],[0.21637744],[0.01481893]
191,[0.76152823],[0.24051943],[0.23817879],[0.7781544],[0.11337749],[0.0273],[0.26584023],[0.01262343]
192,[0.90729683],[0.51776229],[0.51867219],[0.91376007],[0.56718726],[0.62187402],[0.50791912],[0.04466837]
193,[0.75300124],[0.28487644],[0.2824521],[0.77022191],[0.15318831],[0.00748064],[0.31110263],[0.01612431]
194,[0.7516025],[0.29215264],[0.28971457],[0.76892069],[0.15971876],[0.01318596],[0.31852734],[0.02591301]
195,[0.75870003],[0.25523159],[0.25286319],[0.77552338],[0.12658179],[0.01576409],[0.28085268],[0.01246551]
196,[0.77121732],[0.19011724],[0.1878717],[0.78716797],[0.06814107],[0.06682071],[0.21440926],[0.04952318]
197,[0.75413248],[0.27899178],[0.27657854],[0.77127428],[0.14790677],[0.00286644],[0.30509785],[0.04330891]
198,[0.75801642],[0.2587877],[0.25641258],[0.77488744],[0.12977343],[0.01297573],[0.28448137],[0.01828404]
199,[0.75525138],[0.27317132],[0.27076907],[0.77231517],[0.14268286],[0.00169743],[0.29915859],[0.03059993]
200,[0.75177955],[0.29123164],[0.28879531],[0.76908539],[0.15889216],[0.0124638],[0.31758755],[0.00615485]
201,[0.77453364],[0.17286586],[0.17065287],[0.79025308],[0.0526578],[0.08034764],[0.19680575],[0.03398926]
202,[0.75522926],[0.27328641],[0.27088394],[0.77229459],[0.14278616],[0.00160718],[0.29927603],[0.02624116]
203,[0.77803888],[0.15463179],[0.1524532],[0.79351393],[0.03629255],[0.0946451],[0.1781995],[0.02877709]
204,[0.89994352],[0.4795107],[0.48049277],[0.90691943],[0.53285611],[0.59188068],[0.46888676],[0.27681097]
205,[0.75364846],[0.28150966],[0.27909168],[0.770824],[0.15016659],[0.00484073],[0.30766712],[0.01515387]
206,[0.75700798],[0.26403358],[0.26164857],[0.7739493],[0.13448166],[0.00886239],[0.28983434],[0.01224813]
207,[0.89982218],[0.47887947],[0.47986273],[0.90680654],[0.53228957],[0.59138573],[0.46824264],[0.00355892]
208,[0.75435916],[0.27781261],[0.2754016],[0.77148516],[0.14684846],[0.00194184],[0.30389461],[0.02573935]
209,[0.75449586],[0.27710152],[0.27469186],[0.77161232],[0.14621025],[0.00138428],[0.30316901],[0.01584211]
210,[0.75764424],[0.26072376],[0.25834499],[0.7745412],[0.13151106],[0.01145765],[0.28645695],[0.00499969]
211,[0.90300838],[0.49545395],[0.49640594],[0.9097706],[0.54716532],[0.6043819],[0.48515543],[0.0061439]
212,[0.75832618],[0.25717636],[0.25480428],[0.7751756],[0.12832723],[0.01423919],[0.28283714],[0.02732943]
213,[0.74526381],[0.32512624],[0.32262596],[0.76302393],[0.18931287],[0.03904079],[0.35217398],[0.02960207]
214,[0.89575273],[0.45771038],[0.45873359],[0.90302081],[0.51329013],[0.5747869],[0.44664147],[0.07636639]
215,[0.76261644],[0.2348586],[0.23252864],[0.77916674],[0.10829684],[0.0317387],[0.26006385],[0.2032101]
216,[0.76272799],[0.23427832],[0.23194945],[0.77927052],[0.10777604],[0.0321937],[0.25947172],[0.02780989]
217,[0.75589292],[0.26983404],[0.26743809],[0.77291199],[0.13968762],[0.00431421],[0.29575319],[0.01928478]
218,[0.74699249],[0.3161337],[0.31365039],[0.76463209],[0.18124199],[0.03198968],[0.34299789],[0.02599789]
219,[0.76035782],[0.24660788],[0.24425575],[0.77706559],[0.11884193],[0.02252601],[0.27205295],[0.07521401]
220,[0.75064267],[0.29714562],[0.29469813],[0.76802778],[0.16420001],[0.01710099],[0.32362223],[0.02825516]
221,[0.7583508],[0.25704826],[0.25467643],[0.7751985],[0.12821227],[0.01433963],[0.28270644],[0.01112285]
222,[0.74513243],[0.32580967],[0.3233081],[0.76290171],[0.18992626],[0.03957667],[0.35287136],[0.03116706]
223,[0.76636484],[0.21535961],[0.21306644],[0.7826538],[0.09079632],[0.04702799],[0.24016686],[0.01813471]
224,[0.76359815],[0.22975183],[0.2274315],[0.78008],[0.10371347],[0.03574296],[0.25485284],[0.18567957]
225,[0.7558411],[0.27010361],[0.26770714],[0.77286378],[0.13992956],[0.00410284],[0.29602826],[0.01646485]
226,[0.75909041],[0.25320084],[0.25083627],[0.77588655],[0.12475917],[0.01735642],[0.27878048],[0.00781169]
227,[0.76235871],[0.23619933],[0.23386684],[0.77892698],[0.10950016],[0.03068742],[0.26143195],[0.0168473]
228,[0.74979202],[0.30157066],[0.29911483],[0.76723644],[0.16817153],[0.0205707],[0.3281376],[0.03009366]
229,[0.76878076],[0.20279212],[0.20052266],[0.78490128],[0.07951689],[0.05688225],[0.22734285],[0.05433309]
230,[0.90469351],[0.50421992],[0.50515537],[0.91133825],[0.55503287],[0.61125536],[0.49410034],[0.05900016]
231,[0.9058389],[0.51017818],[0.51110238],[0.91240378],[0.56038045],[0.61592727],[0.50018021],[0.0454699]
232,[0.74932865],[0.30398112],[0.30152073],[0.76680537],[0.17033493],[0.02246075],[0.33059726],[0.02781984]
233,[0.76125321],[0.24195006],[0.23960672],[0.77789856],[0.11466149],[0.02617823],[0.26730006],[0.01306351]
234,[0.76168303],[0.23971419],[0.23737507],[0.7782984],[0.11265478],[0.0279314],[0.26501855],[0.46641547]
