,farseer,chinchilla,kaplan,farseer_default,chinchilla_default,kaplan_default,rf_ND,rf_all
28,[25471.82464688],[0.23570796],[0.26032987],[0.77000538],[0.13579854],[0.02297218],[0.25023558],[0.02464512]
29,[25407.96106018],[0.23260989],[0.25717007],[0.77058201],[0.13295095],[0.02040746],[0.24710109],[0.0203332]
30,[24172.66631545],[0.17268471],[0.19605086],[0.78173551],[0.07787084],[0.02920118],[0.1864714],[0.02872173]
31,[25407.97142184],[0.23261039],[0.25717058],[0.77058191],[0.13295142],[0.02040787],[0.24710159],[0.03046941]
32,[25690.31078787],[0.24630691],[0.27114],[0.76803266],[0.14554054],[0.03174644],[0.26095914],[0.02992364]
33,[25171.97945513],[0.22116222],[0.2454943],[0.77271269],[0.12242886],[0.01093059],[0.23551884],[0.04371712]
34,[25774.99578429],[0.25041505],[0.27533],[0.76726804],[0.14931653],[0.03514734],[0.26511557],[0.03282942]
35,[24815.85845175],[0.2038865],[0.22787435],[0.77592811],[0.10654991],[0.003371],[0.21804001],[0.01674788]
36,[25911.46734909],[0.2570354],[0.28208226],[0.76603584],[0.15540161],[0.04062795],[0.27181375],[0.03128514]
37,[25581.17889157],[0.24101283],[0.26574044],[0.76901802],[0.1406745],[0.02736377],[0.25560282],[0.0312708]
38,[9185.42031609],[0.55435909],[0.54547954],[0.91705564],[0.59039003],[0.6310793],[0.54911991],[0.00849552]
39,[12595.1307218],[0.3889512],[0.37677584],[0.8862693],[0.43835569],[0.49414753],[0.38176739],[0.36192146]
40,[25908.85972713],[0.2569089],[0.28195324],[0.76605938],[0.15528534],[0.04052323],[0.27168577],[0.0315193]
41,[25674.87515376],[0.24555811],[0.27037629],[0.76817203],[0.14485229],[0.03112656],[0.26020154],[0.0226524]
42,[25909.09676199],[0.2569204],[0.28196497],[0.76605724],[0.15529591],[0.04053274],[0.2716974],[0.02899981]
43,[24755.40499601],[0.20095385],[0.22488327],[0.77647395],[0.10385437],[0.00579877],[0.21507288],[0.03666518]
44,[25318.63747704],[0.22827673],[0.25275056],[0.77138851],[0.12896814],[0.01682028],[0.24271698],[0.03977855]
45,[25537.03581966],[0.23887141],[0.26355635],[0.76941659],[0.13870622],[0.02559102],[0.25343622],[0.03142995]
46,[24609.69734851],[0.19388545],[0.21767403],[0.77778954],[0.09735746],[0.0116503],[0.20792138],[0.04231625]
47,[24613.25568608],[0.19405807],[0.21785009],[0.77775742],[0.09751612],[0.0115074],[0.20809603],[0.00756537]
48,[25269.43897573],[0.22589007],[0.25031635],[0.77183272],[0.12677444],[0.0148445],[0.24030226],[0.02194191]
49,[25136.43441169],[0.2194379],[0.24373562],[0.77303363],[0.12084395],[0.00950312],[0.23377424],[0.0314145]
50,[25059.86762118],[0.21572359],[0.2399473],[0.77372495],[0.11742994],[0.00642825],[0.23001626],[0.01923449]
51,[25122.06214765],[0.21874069],[0.24302452],[0.77316339],[0.12020311],[0.00892594],[0.23306884],[0.06092127]
52,[25256.61375448],[0.2252679],[0.24968179],[0.77194852],[0.12620258],[0.01432945],[0.23967279],[0.021973]
53,[25834.32327949],[0.25329308],[0.27826537],[0.76673237],[0.15196186],[0.03752989],[0.26802743],[0.03172667]
54,[25070.30445615],[0.21622989],[0.24046368],[0.77363071],[0.11789531],[0.00684739],[0.23052851],[0.01586684]
55,[25833.14497885],[0.25323592],[0.27820707],[0.76674301],[0.15190933],[0.03748257],[0.2679696],[0.02910618]
56,[9174.38031293],[0.55489465],[0.54602577],[0.91715532],[0.59088229],[0.63152266],[0.54966176],[0.4392596]
57,[25921.23443106],[0.25750921],[0.28256551],[0.76594765],[0.15583711],[0.04102019],[0.27229313],[0.03035848]
58,[25619.28945161],[0.24286161],[0.26762605],[0.76867392],[0.1423738],[0.02889427],[0.25747333],[0.02283237]
59,[9082.28998579],[0.55936203],[0.55058217],[0.9179868],[0.59498848],[0.63522094],[0.55418166],[0.04267108]
60,[25494.4218151],[0.23680417],[0.26144792],[0.76980135],[0.13680612],[0.02387967],[0.25134468],[0.03133434]
61,[25875.35221704],[0.25528342],[0.28029538],[0.76636192],[0.15379129],[0.03917759],[0.27004118],[0.03874351]
62,[24638.60211683],[0.19528764],[0.21910416],[0.77752856],[0.09864629],[0.0104895],[0.20934006],[0.01081052]
63,[9396.30517968],[0.54412889],[0.5350455],[0.91515155],[0.58098697],[0.6226103],[0.53876943],[0.02857726]
64,[9145.35648084],[0.55630262],[0.5474618],[0.91741737],[0.59217643],[0.63268823],[0.55108629],[0.01595333]
65,[25993.16121183],[0.26099844],[0.28612426],[0.76529822],[0.15904423],[0.04390872],[0.27582338],[0.03734732]
66,[25305.65949727],[0.22764715],[0.25210845],[0.77150569],[0.12838947],[0.01629909],[0.24208001],[0.02684077]
67,[25206.64610699],[0.22284393],[0.24720952],[0.77239968],[0.12397459],[0.01232278],[0.23722032],[0.01996331]
68,[23409.20439423],[0.13564854],[0.15827672],[0.78862882],[0.04382912],[0.05986132],[0.14899981],[0.04342034]
69,[25022.23621246],[0.21389805],[0.23808539],[0.77406472],[0.11575201],[0.004917],[0.22816927],[0.02047099]
70,[24468.06809385],[0.1870149],[0.21066658],[0.77906832],[0.09104241],[0.01733804],[0.20097006],[0.03338349]
71,[25613.61248917],[0.24258621],[0.26734517],[0.76872518],[0.14212067],[0.02866629],[0.25719469],[0.04007119]
72,[25687.17557764],[0.24615482],[0.27098488],[0.76806097],[0.14540075],[0.03162053],[0.26080526],[0.03226567]
73,[9415.45927985],[0.54319971],[0.53409781],[0.91497861],[0.58013291],[0.62184108],[0.53782933],[0.01199369]
74,[25479.91874828],[0.23610062],[0.26073035],[0.7699323],[0.13615945],[0.02329723],[0.25063285],[0.02920204]
75,[25498.16755904],[0.23698588],[0.26163325],[0.76976753],[0.13697314],[0.02403009],[0.25152852],[0.02543983]
76,[25322.96985961],[0.22848689],[0.25296492],[0.77134939],[0.12916131],[0.01699427],[0.24292962],[0.02523137]
77,[25547.95777565],[0.23940125],[0.26409674],[0.76931797],[0.13919322],[0.02602964],[0.25397229],[0.01684871]
78,[25465.42176364],[0.23539736],[0.26001307],[0.77006319],[0.13551305],[0.02271504],[0.24992132],[0.03454675]
79,[25342.29324003],[0.22942429],[0.25392099],[0.77117492],[0.13002292],[0.01777028],[0.24387803],[0.02082561]
80,[25924.10342745],[0.25764839],[0.28270746],[0.76592175],[0.15596504],[0.0411354],[0.27243395],[0.03391799]
81,[8947.73621674],[0.56588934],[0.55723954],[0.91920169],[0.60098804],[0.64062454],[0.56078572],[0.53927101]
82,[24258.71114898],[0.17685882],[0.20030813],[0.78095861],[0.08170747],[0.02574568],[0.19069458],[0.01542168]
83,[25906.59733997],[0.25679915],[0.28184131],[0.76607981],[0.15518447],[0.04043237],[0.27157473],[0.04133751]
84,[25617.16161246],[0.24275838],[0.26752077],[0.76869313],[0.14227892],[0.02880882],[0.25736889],[0.0304685]
85,[25739.9829055],[0.24871655],[0.27359765],[0.76758417],[0.14775536],[0.03374124],[0.2633971],[0.03357456]
86,[25848.48199956],[0.25397993],[0.27896591],[0.76660453],[0.15259318],[0.03809849],[0.26872236],[0.03407874]
87,[9599.73954617],[0.53426012],[0.52498009],[0.91331474],[0.5719161],[0.6144405],[0.52878464],[0.00357427]
88,[25865.52302917],[0.2548066],[0.27980905],[0.76645067],[0.15335302],[0.03878285],[0.26955875],[0.03108912]
89,[8830.58939012],[0.57157223],[0.56303566],[0.92025941],[0.60621146],[0.64532908],[0.56653542],[0.14014568]
90,[24688.84531483],[0.19772498],[0.22159007],[0.77707492],[0.10088656],[0.00847177],[0.21180606],[0.03043715]
91,[8799.26083819],[0.57309201],[0.56458572],[0.92054228],[0.60760836],[0.64658721],[0.56807306],[0.06522246]
92,[25633.89891635],[0.24357032],[0.26834889],[0.76854201],[0.14302522],[0.02948098],[0.25819038],[0.03620397]
93,[9450.71822943],[0.54148927],[0.53235328],[0.91466026],[0.57856076],[0.6204251],[0.53609878],[0.00850928]
94,[25498.43888129],[0.23699904],[0.26164668],[0.76976508],[0.13698524],[0.02404099],[0.25154184],[0.01830921]
95,[24712.38716213],[0.19886702],[0.22275486],[0.77686236],[0.10193626],[0.00752634],[0.21296152],[0.03922345]
96,[9321.18971455],[0.5477728],[0.53876202],[0.91582977],[0.58433626],[0.62562688],[0.54245619],[0.00062763]
97,[25087.71851238],[0.21707466],[0.24132529],[0.77347348],[0.11867178],[0.00754672],[0.23138321],[0.03077885]
98,[25756.08254521],[0.24949755],[0.27439422],[0.76743881],[0.14847322],[0.03438779],[0.26418729],[0.04011669]
99,[23662.44867974],[0.14793363],[0.1708066],[0.78634227],[0.05512094],[0.04969119],[0.16142933],[0.01409716]
100,[25509.11895314],[0.23751714],[0.2621751],[0.76966865],[0.13746145],[0.02446989],[0.25206603],[0.02299188]
101,[25609.40115605],[0.24238192],[0.2671368],[0.7687632],[0.14193289],[0.02849716],[0.256988],[0.02234377]
102,[9121.01002462],[0.55748369],[0.5486664],[0.9176372],[0.593262],[0.63366597],[0.55228124],[0.04421988]
103,[25815.96471839],[0.25240249],[0.27735704],[0.76689813],[0.15114328],[0.03679262],[0.26712638],[0.0325218]
104,[23504.48644042],[0.14027075],[0.16299103],[0.78776851],[0.04807761],[0.05603485],[0.15367636],[0.02356114]
105,[25674.48368146],[0.24553912],[0.27035692],[0.76817557],[0.14483483],[0.03111083],[0.26018232],[0.03457387]
106,[28374.45438974],[0.21362549],[0.22126231],[0.7542957],[0.19010042],[0.11949319],[0.30857318],[0.08911258]
107,[28824.83133926],[0.23288823],[0.24064626],[0.75039586],[0.20898976],[0.13726186],[0.32934293],[0.11178223]
108,[26644.57582881],[0.13963814],[0.14680939],[0.76927479],[0.11754725],[0.05124451],[0.22879745],[0.03558378]
109,[26835.4746999],[0.14780293],[0.15502556],[0.76762179],[0.12555377],[0.05877602],[0.23760101],[0.0387307]
110,[27221.31545954],[0.16430544],[0.17163191],[0.76428078],[0.14173639],[0.07399855],[0.25539459],[0.03520175]
111,[26822.48906667],[0.14724754],[0.15446667],[0.76773423],[0.12500914],[0.0582637],[0.23700216],[0.03172266]
112,[24671.55241276],[0.05525142],[0.06189166],[0.78635929],[0.03479629],[0.02659693],[0.13780875],[0.30762555]
113,[27195.62618313],[0.16320671],[0.17052626],[0.76450322],[0.14065896],[0.07298503],[0.25420989],[0.03687327]
114,[27062.41298194],[0.15750914],[0.16479285],[0.76565672],[0.13507183],[0.06772939],[0.24806658],[0.03698538]
115,[27499.2546726],[0.17619297],[0.18359425],[0.76187409],[0.1533935],[0.08496405],[0.26821214],[0.0408748]
116,[27353.50723576],[0.16995932],[0.17732137],[0.76313612],[0.14728068],[0.0792139],[0.26149079],[0.04439544]
117,[26552.54005983],[0.13570175],[0.14284823],[0.77007173],[0.11368716],[0.04761344],[0.22455309],[0.03009165]
118,[27114.35185067],[0.15973058],[0.16702827],[0.76520698],[0.13725021],[0.06977853],[0.25046181],[0.03590269]
119,[27154.6027346],[0.16145212],[0.16876064],[0.76485845],[0.13893838],[0.07136654],[0.25231804],[0.03629441]
120,[26204.49299023],[0.12081568],[0.12786849],[0.77308549],[0.09908965],[0.03388198],[0.20850242],[0.02991561]
121,[28755.2135283],[0.22991066],[0.23764995],[0.75099869],[0.20606991],[0.13451524],[0.32613241],[0.10849215]
122,[28093.85665038],[0.20162425],[0.20918556],[0.7567254],[0.17833181],[0.10842281],[0.29563303],[0.08538704]
123,[27756.72472872],[0.18720503],[0.1946756],[0.75964464],[0.1641921],[0.09512198],[0.28008572],[0.06660594]
124,[8896.21871564],[0.61946366],[0.61706911],[0.92295859],[0.62684003],[0.64897916],[0.5896925],[0.0416046]
125,[27299.73988111],[0.16765968],[0.17500725],[0.7636017],[0.14502561],[0.07709262],[0.25901124],[0.04426263]
126,[28250.10712325],[0.20830713],[0.21591048],[0.75537242],[0.18488514],[0.11458734],[0.30283873],[0.08608003]
127,[27364.63227257],[0.17043514],[0.17780018],[0.76303979],[0.14774727],[0.07965281],[0.26200384],[0.0421441]
128,[25606.72066683],[0.09524881],[0.10214074],[0.77826162],[0.07401836],[0.01029815],[0.18093532],[0.0935746]
129,[26637.74070889],[0.1393458],[0.14651521],[0.76933398],[0.11726057],[0.05097485],[0.22848223],[0.03018964]
130,[25058.42886253],[0.07179823],[0.07854259],[0.78300931],[0.05102235],[0.01133354],[0.15565009],[0.00714131]
131,[28762.93960723],[0.2302411],[0.23798248],[0.75093179],[0.20639395],[0.13482005],[0.32648871],[0.11011433]
132,[26990.27748839],[0.15442389],[0.16168818],[0.76628134],[0.13204639],[0.06488344],[0.24473995],[0.08721081]
133,[26662.61458962],[0.14040966],[0.14758577],[0.76911859],[0.11830381],[0.0519562],[0.22962933],[0.02921878]
134,[28190.7455043],[0.20576822],[0.21335559],[0.75588644],[0.18239545],[0.11224535],[0.30010119],[0.08696505]
135,[27253.13178022],[0.16566623],[0.17300127],[0.76400528],[0.14307081],[0.0752538],[0.25686184],[0.03750112]
136,[27842.67297861],[0.19088106],[0.19837476],[0.75890041],[0.16779687],[0.09851289],[0.28404935],[0.08290573]
137,[9585.13892115],[0.58999837],[0.58741841],[0.9169932],[0.59794589],[0.62179928],[0.55792199],[0.04505912]
138,[26343.46882475],[0.12675972],[0.13384993],[0.77188209],[0.10491846],[0.03936498],[0.21491148],[0.02845018]
139,[25750.66786443],[0.10140547],[0.10833614],[0.77701518],[0.08005568],[0.01597728],[0.18757365],[0.07924787]
140,[27828.09795212],[0.19025769],[0.19774746],[0.75902662],[0.16718558],[0.09793786],[0.2833772],[0.08253582]
141,[27221.89824886],[0.16433037],[0.171657],[0.76427573],[0.14176084],[0.07402154],[0.25542146],[0.04459002]
142,[26993.15412073],[0.15454692],[0.16181199],[0.76625644],[0.13216704],[0.06499693],[0.24487261],[0.03783175]
143,[26968.54716817],[0.15349448],[0.16075292],[0.76646951],[0.13113499],[0.06402612],[0.24373783],[0.03005821]
144,[27525.14405149],[0.17730027],[0.18470851],[0.76164991],[0.15447933],[0.08598546],[0.26940606],[0.06281311]
145,[27566.72226906],[0.17907858],[0.18649801],[0.76128988],[0.15622317],[0.08762584],[0.2713235],[0.04068219]
146,[25355.49763889],[0.08450393],[0.09132825],[0.78043698],[0.06348177],[0.00038668],[0.16934983],[0.71455437]
147,[26515.89224465],[0.13413431],[0.14127093],[0.77038907],[0.1121501],[0.04616758],[0.22286302],[0.03108621]
148,[26982.51597976],[0.15409193],[0.16135413],[0.76634855],[0.13172086],[0.06457722],[0.24438202],[0.03501339]
149,[25934.0028879],[0.10924675],[0.11622676],[0.77542767],[0.08774497],[0.02321037],[0.1960284],[0.05640739]
150,[25852.80847244],[0.10577405],[0.1127322],[0.77613074],[0.08433958],[0.02000702],[0.192284],[0.06705279]
151,[27093.54061662],[0.15884048],[0.16613256],[0.76538718],[0.13637737],[0.06895747],[0.24950208],[0.03612727]
152,[26085.97716284],[0.11574673],[0.12276764],[0.77411172],[0.09411895],[0.02920619],[0.2030369],[1.19447862]
153,[27272.38622643],[0.16648975],[0.17382997],[0.76383855],[0.14387836],[0.07601344],[0.25774979],[0.03878448]
154,[27475.97038914],[0.1751971],[0.18259211],[0.76207571],[0.15241693],[0.08404542],[0.26713835],[0.08371402]
155,[26926.41316943],[0.1516924],[0.1589395],[0.76683435],[0.12936784],[0.06236381],[0.24179476],[0.03201029]
156,[28461.39017607],[0.21734376],[0.22500398],[0.75354292],[0.19374661],[0.12292306],[0.31258234],[0.0923277]
157,[27117.16057112],[0.15985071],[0.16714915],[0.76518266],[0.13736801],[0.06988934],[0.25059134],[0.04210167]
158,[26329.48602787],[0.12616167],[0.13324812],[0.77200317],[0.104332],[0.03881332],[0.21426665],[0.0232422]
159,[27816.80410395],[0.18977465],[0.19726138],[0.75912441],[0.1667119],[0.09749229],[0.28285637],[0.0664139]
160,[28076.20848322],[0.20086944],[0.20842599],[0.75687822],[0.17759163],[0.10772654],[0.29481916],[0.08352504]
161,[27286.93455508],[0.16711199],[0.17445612],[0.76371258],[0.14448854],[0.07658741],[0.2584207],[0.03734504]
162,[27677.20584698],[0.18380399],[0.19125316],[0.7603332],[0.16085698],[0.09198474],[0.2764186],[0.06295411]
163,[27816.07137669],[0.18974331],[0.19722985],[0.75913076],[0.16668117],[0.09746338],[0.28282258],[0.10881072]
164,[27140.18330709],[0.1608354],[0.16814004],[0.7649833],[0.13833362],[0.07079765],[0.25165307],[0.03741182]
165,[28368.98928548],[0.21339175],[0.2210271],[0.75434302],[0.1898712],[0.11927758],[0.30832115],[0.10735093]
166,[27554.56708656],[0.1785587],[0.18597486],[0.76139514],[0.15571337],[0.08714628],[0.27076295],[0.03929236]
167,[27048.30263368],[0.15690564],[0.16418555],[0.7657789],[0.13448003],[0.0671727],[0.24741586],[0.03646549]
168,[26379.79763835],[0.12831351],[0.1354135],[0.77156752],[0.10644213],[0.04079825],[0.21658683],[0.03601564]
169,[9200.41062047],[0.6064533],[0.60397688],[0.92032458],[0.61408186],[0.63697792],[0.57566427],[0.03107233]
170,[26548.04828497],[0.13550963],[0.1426549],[0.77011063],[0.11349877],[0.04743623],[0.22434595],[0.04410989]
171,[27202.42994974],[0.1634977],[0.17081909],[0.76444431],[0.14094431],[0.07325346],[0.25452366],[0.0314478]
172,[26966.77290346],[0.15341859],[0.16067656],[0.76648487],[0.13106058],[0.06395612],[0.24365601],[0.03777419]
173,[27289.8389115],[0.16723621],[0.17458112],[0.76368743],[0.14461035],[0.076702],[0.25855464],[0.03566734]
174,[27082.59954207],[0.15837253],[0.16566167],[0.76548192],[0.13591848],[0.06852581],[0.24899751],[0.03253022]
175,[25969.7516578],[0.11077574],[0.11776537],[0.77511812],[0.08924432],[0.02462076],[0.197677],[0.03550278]
176,[9236.1379049],[0.60492523],[0.6024392],[0.92001522],[0.61258341],[0.63556837],[0.57401666],[0.02047184]
177,[26071.66622873],[0.11513465],[0.12215171],[0.77423564],[0.09351873],[0.02864159],[0.20237693],[0.75562408]
178,[26482.05791864],[0.13268721],[0.13981472],[0.77068204],[0.11073105],[0.04483272],[0.22130271],[0.02309269]
179,[9894.52503747],[0.57676585],[0.57410262],[0.91431421],[0.58496987],[0.60959311],[0.54365423],[0.0800696]
180,[26886.359698],[0.1499793],[0.15721562],[0.76718117],[0.12768795],[0.06078358],[0.23994764],[0.05905235]
181,[26900.90552303],[0.15060143],[0.15784167],[0.76705522],[0.12829802],[0.06135746],[0.24061844],[0.0402716]
182,[25957.16836314],[0.11023755],[0.11722379],[0.77522708],[0.08871656],[0.02412432],[0.1970967],[0.0249379]
183,[28572.89851842],[0.222113],[0.22980323],[0.75257736],[0.1984234],[0.12732238],[0.3177247],[0.10671636]
184,[27899.07707047],[0.19329348],[0.20080236],[0.75841201],[0.17016253],[0.10073819],[0.2866505],[0.06680193]
185,[28299.34224842],[0.21041293],[0.21802953],[0.7549461],[0.18695012],[0.1165298],[0.30510928],[0.08827331]
186,[26913.6067984],[0.15114466],[0.15838832],[0.76694524],[0.12883073],[0.06185856],[0.24120418],[0.03457213]
187,[27567.18576801],[0.1790984],[0.18651796],[0.76128587],[0.15624261],[0.08764413],[0.27134487],[0.04195639]
188,[27211.86348546],[0.16390118],[0.17122511],[0.76436262],[0.14133997],[0.07362564],[0.2549587],[0.03508264]
189,[9240.56730438],[0.60473579],[0.60224856],[0.91997686],[0.61239764],[0.63539362],[0.57381239],[0.00383213]
190,[27864.3896977],[0.19180989],[0.19930944],[0.75871237],[0.1687077],[0.09936968],[0.28505084],[0.06640358]
191,[28525.14981219],[0.22007077],[0.22774815],[0.75299082],[0.19642076],[0.12543856],[0.31552271],[0.09499711]
192,[27461.37720347],[0.17457295],[0.18196403],[0.76220207],[0.15180487],[0.08346968],[0.26646537],[0.03705411]
193,[28072.22362519],[0.200699],[0.20825448],[0.75691273],[0.1774245],[0.10756932],[0.29463539],[0.10404782]
194,[26663.39050736],[0.14044285],[0.14761916],[0.76911187],[0.11833636],[0.05198681],[0.22966511],[0.28673867]
195,[27132.61894061],[0.16051187],[0.16781447],[0.7650488],[0.13801636],[0.07049922],[0.25130423],[0.03606051]
196,[26760.84059901],[0.14461081],[0.15181336],[0.76826805],[0.12242353],[0.05583149],[0.23415916],[0.02980058]
197,[27267.25382126],[0.16627024],[0.17360907],[0.76388299],[0.1436631],[0.07581095],[0.2575131],[0.03692839]
198,[26884.35261153],[0.14989345],[0.15712924],[0.76719855],[0.12760377],[0.0607044],[0.23985508],[0.03365981]
199,[25470.83864545],[0.0894371],[0.09629246],[0.77943823],[0.06831931],[0.00493721],[0.17466894],[1.11401551]
200,[27013.33115314],[0.1554099],[0.1626804],[0.76608172],[0.13301328],[0.06579297],[0.24580311],[0.05508356]
201,[26759.64523002],[0.14455969],[0.15176191],[0.7682784],[0.12237339],[0.05578433],[0.23410403],[0.08912449]
202,[27334.98959264],[0.16916731],[0.17652438],[0.76329647],[0.14650402],[0.07848332],[0.26063683],[0.03490172]
203,[28322.73019552],[0.21141323],[0.21903613],[0.75474358],[0.18793104],[0.11745253],[0.30618785],[0.08510222]
204,[27399.35097757],[0.17192007],[0.17929445],[0.76273916],[0.14920342],[0.08102256],[0.26360494],[0.04020038]
205,[27246.35029248],[0.16537619],[0.1727094],[0.764064],[0.14278639],[0.07498625],[0.2565491],[0.04048114]
206,[25081.76227461],[0.0727962],[0.07954685],[0.78280726],[0.05200098],[0.01041297],[0.15672615],[0.43601151]
207,[28804.5884521],[0.23202244],[0.23977502],[0.75057115],[0.20814075],[0.13646322],[0.3284094],[0.10969794]
208,[27642.07422346],[0.1823014],[0.18974112],[0.76063741],[0.15938352],[0.09059869],[0.27479846],[0.06524083]
209,[26301.98684897],[0.12498552],[0.13206457],[0.77224128],[0.10317866],[0.0377284],[0.21299848],[0.02787324]
210,[24556.42783117],[0.05032751],[0.05693677],[0.78735616],[0.02996783],[0.03113892],[0.13249962],[0.02326358]
211,[28059.39121786],[0.20015016],[0.20770219],[0.75702384],[0.17688629],[0.10706305],[0.29404361],[0.08207962]
212,[27077.33825494],[0.1581475],[0.16543522],[0.76552748],[0.13569782],[0.06831824],[0.24875488],[0.04383465]
213,[28301.52760304],[0.21050639],[0.21812359],[0.75492717],[0.18704178],[0.11661602],[0.30521006],[0.08661236]
214,[27462.47872034],[0.17462006],[0.18201143],[0.76219253],[0.15185107],[0.08351313],[0.26651616],[0.06145132]
215,[27329.19822946],[0.16891962],[0.17627512],[0.76334662],[0.14626113],[0.07825484],[0.26036975],[0.03528524]
216,[26988.46529098],[0.15434638],[0.16161018],[0.76629704],[0.13197038],[0.06481194],[0.24465638],[0.03538152]
217,[27117.50284994],[0.15986535],[0.16716388],[0.76517969],[0.13738237],[0.06990284],[0.25060713],[0.03696261]
218,[27284.19809356],[0.16699495],[0.17433834],[0.76373627],[0.14437377],[0.07647945],[0.25829451],[0.03991968]
219,[28207.04378977],[0.2064653],[0.21405706],[0.75574531],[0.18307902],[0.11288836],[0.30085281],[0.08130175]
220,[28304.21476628],[0.21062132],[0.21823924],[0.7549039],[0.18715448],[0.11672204],[0.30533398],[0.08512045]
221,[27847.87493311],[0.19110355],[0.19859865],[0.75885537],[0.16801505],[0.09871812],[0.28428924],[0.06532688]
222,[28652.33079399],[0.22551034],[0.23322194],[0.75188955],[0.20175489],[0.13045622],[0.32138783],[0.10684394]
223,[27395.50945503],[0.10166128],[0.098259],[0.76689552],[0.1177462],[0.07585589],[0.01909177],[0.01398383]
224,[27267.19575585],[0.09650157],[0.09311522],[0.76798728],[0.11251115],[0.07081703],[0.01431878],[0.02205908]
225,[27814.37223108],[0.11850448],[0.11505019],[0.76333161],[0.13483532],[0.09230455],[0.03467257],[0.01898981]
226,[27100.89603906],[0.08981436],[0.08644867],[0.76940225],[0.10572631],[0.06428647],[0.00813278],[0.01509857]
227,[27954.19469139],[0.12412699],[0.12065533],[0.76214192],[0.14053992],[0.09779536],[0.03987367],[0.01951034]
228,[27880.90129507],[0.12117973],[0.11771717],[0.76276554],[0.13754963],[0.09491714],[0.03714731],[0.01925934]
229,[27456.88909889],[0.10412946],[0.10071956],[0.76637327],[0.12025042],[0.07826626],[0.02137496],[0.01595404]
230,[27039.5702718],[0.08734835],[0.08399027],[0.76992405],[0.10322429],[0.06187822],[0.00585159],[0.01158741]
231,[27861.0649202],[0.12038208],[0.11692198],[0.76293432],[0.13674033],[0.09413817],[0.03640944],[0.02153665]
