topk,nume,moeh,sed,h,ffnh,numh,numl,lr,bs,ti,numld,N,Na,M,kvcache,D,loss
2,88,352,704,1408,3904,11,16,0.0004883,128,15258,1,2150612992,232579072,1949122560,45056,4000000000,2.532297
2,88,352,704,1408,3904,11,16,0.0004883,256,7629,1,2150612992,232579072,1949122560,45056,4000000000,2.555606
2,88,352,704,1408,3904,11,16,0.0004883,512,3814,1,2150612992,232579072,1949122560,45056,4000000000,2.528054
2,88,352,704,1408,3904,11,16,0.0006905,32,61035,1,2150612992,232579072,1949122560,45056,4000000000,2.479665
2,88,352,704,1408,3904,11,16,0.0006905,64,30517,1,2150612992,232579072,1949122560,45056,4000000000,2.510267
2,88,352,704,1408,3904,11,16,0.0006905,128,15258,1,2150612992,232579072,1949122560,45056,4000000000,2.532449
2,88,352,704,1408,3904,11,16,0.0006905,256,7629,1,2150612992,232579072,1949122560,45056,4000000000,2.551039
2,88,352,704,1408,3904,11,16,0.0006905,512,3814,1,2150612992,232579072,1949122560,45056,4000000000,2.513065
2,88,352,704,1408,3904,11,16,0.0009766,32,61035,1,2150612992,232579072,1949122560,45056,4000000000,2.492427
2,88,352,704,1408,3904,11,16,0.0009766,64,30517,1,2150612992,232579072,1949122560,45056,4000000000,2.517668
2,88,352,704,1408,3904,11,16,0.0009766,128,15258,1,2150612992,232579072,1949122560,45056,4000000000,2.541101
2,88,352,704,1408,3904,11,16,0.0009766,256,7629,1,2150612992,232579072,1949122560,45056,4000000000,2.557987
2,88,352,704,1408,3904,11,16,0.0009766,512,3814,1,2150612992,232579072,1949122560,45056,4000000000,2.510741
2,88,352,704,1408,3904,11,16,0.001381,32,61035,1,2150612992,232579072,1949122560,45056,4000000000,2.502377
2,88,352,704,1408,3904,11,16,0.001381,64,30517,1,2150612992,232579072,1949122560,45056,4000000000,2.529049
2,88,352,704,1408,3904,11,16,0.001381,128,15258,1,2150612992,232579072,1949122560,45056,4000000000,2.555883
2,88,352,704,1408,3904,11,16,0.001381,256,7629,1,2150612992,232579072,1949122560,45056,4000000000,2.57374
2,88,352,704,1408,3904,11,16,0.001381,512,3814,1,2150612992,232579072,1949122560,45056,4000000000,2.527594
2,88,352,704,1408,3904,11,16,0.001953,32,61035,1,2150612992,232579072,1949122560,45056,4000000000,2.515967
2,88,352,704,1408,3904,11,16,0.001953,64,30517,1,2150612992,232579072,1949122560,45056,4000000000,2.546918
2,88,352,704,1408,3904,11,16,0.001953,128,15258,1,2150612992,232579072,1949122560,45056,4000000000,2.579545
2,88,352,704,1408,3904,11,16,0.001953,256,7629,1,2150612992,232579072,1949122560,45056,4000000000,2.602687
2,88,352,704,1408,3904,11,16,0.001953,512,3814,1,2150612992,232579072,1949122560,45056,4000000000,2.54891
2,88,352,704,1408,3904,11,16,0.002762,32,61035,1,2150612992,232579072,1949122560,45056,4000000000,2.531003
2,88,352,704,1408,3904,11,16,0.002762,64,30517,1,2150612992,232579072,1949122560,45056,4000000000,2.547005
2,88,352,704,1408,3904,11,16,0.002762,128,15258,1,2150612992,232579072,1949122560,45056,4000000000,2.590041
2,88,352,704,1408,3904,11,16,0.002762,256,7629,1,2150612992,232579072,1949122560,45056,4000000000,2.634163
2,88,352,704,1408,3904,11,16,0.002762,512,3814,1,2150612992,232579072,1949122560,45056,4000000000,2.60758
2,88,352,704,1408,3904,11,16,0.0001726,32,122070,1,2150612992,232579072,1949122560,45056,8000000000,2.469075
2,88,352,704,1408,3904,11,16,0.0001726,64,61035,1,2150612992,232579072,1949122560,45056,8000000000,2.442807
2,88,352,704,1408,3904,11,16,0.0001726,128,30517,1,2150612992,232579072,1949122560,45056,8000000000,2.435928
2,88,352,704,1408,3904,11,16,0.0001726,256,15258,1,2150612992,232579072,1949122560,45056,8000000000,2.450333
2,88,352,704,1408,3904,11,16,0.0001726,512,7629,1,2150612992,232579072,1949122560,45056,8000000000,2.487762
2,88,352,704,1408,3904,11,16,0.0002441,32,122070,1,2150612992,232579072,1949122560,45056,8000000000,2.46579
2,88,352,704,1408,3904,11,16,0.0002441,64,61035,1,2150612992,232579072,1949122560,45056,8000000000,2.432611
2,88,352,704,1408,3904,11,16,0.0002441,128,30517,1,2150612992,232579072,1949122560,45056,8000000000,2.421873
2,88,352,704,1408,3904,11,16,0.0002441,256,15258,1,2150612992,232579072,1949122560,45056,8000000000,2.42548
2,88,352,704,1408,3904,11,16,0.0002441,512,7629,1,2150612992,232579072,1949122560,45056,8000000000,2.449295
2,88,352,704,1408,3904,11,16,0.0003453,32,122070,1,2150612992,232579072,1949122560,45056,8000000000,2.470277
2,88,352,704,1408,3904,11,16,0.0003453,64,61035,1,2150612992,232579072,1949122560,45056,8000000000,2.429097
2,88,352,704,1408,3904,11,16,0.0003453,128,30517,1,2150612992,232579072,1949122560,45056,8000000000,2.413993
2,88,352,704,1408,3904,11,16,0.0003453,256,15258,1,2150612992,232579072,1949122560,45056,8000000000,2.412283
2,88,352,704,1408,3904,11,16,0.0003453,512,7629,1,2150612992,232579072,1949122560,45056,8000000000,2.425637
2,88,352,704,1408,3904,11,16,0.0004883,32,122070,1,2150612992,232579072,1949122560,45056,8000000000,2.471776
2,88,352,704,1408,3904,11,16,0.0004883,64,61035,1,2150612992,232579072,1949122560,45056,8000000000,2.431352
2,88,352,704,1408,3904,11,16,0.0004883,128,30517,1,2150612992,232579072,1949122560,45056,8000000000,2.410028
2,88,352,704,1408,3904,11,16,0.0004883,256,15258,1,2150612992,232579072,1949122560,45056,8000000000,2.403931
2,88,352,704,1408,3904,11,16,0.0004883,512,7629,1,2150612992,232579072,1949122560,45056,8000000000,2.410275
2,88,352,704,1408,3904,11,16,0.0006905,32,122070,1,2150612992,232579072,1949122560,45056,8000000000,2.476594
2,88,352,704,1408,3904,11,16,0.0006905,64,61035,1,2150612992,232579072,1949122560,45056,8000000000,2.434194
2,88,352,704,1408,3904,11,16,0.0006905,128,30517,1,2150612992,232579072,1949122560,45056,8000000000,2.412039
2,88,352,704,1408,3904,11,16,0.0006905,256,15258,1,2150612992,232579072,1949122560,45056,8000000000,2.401476
2,88,352,704,1408,3904,11,16,0.0006905,512,7629,1,2150612992,232579072,1949122560,45056,8000000000,2.39925
2,88,352,704,1408,3904,11,16,0.0009766,32,122070,1,2150612992,232579072,1949122560,45056,8000000000,2.49032
2,88,352,704,1408,3904,11,16,0.0009766,64,61035,1,2150612992,232579072,1949122560,45056,8000000000,2.439018
2,88,352,704,1408,3904,11,16,0.0009766,128,30517,1,2150612992,232579072,1949122560,45056,8000000000,2.415446
2,88,352,704,1408,3904,11,16,0.0009766,256,15258,1,2150612992,232579072,1949122560,45056,8000000000,2.407434
2,88,352,704,1408,3904,11,16,0.0009766,512,7629,1,2150612992,232579072,1949122560,45056,8000000000,2.399475
2,88,352,704,1408,3904,11,16,0.001381,32,122070,1,2150612992,232579072,1949122560,45056,8000000000,2.505238
2,88,352,704,1408,3904,11,16,0.001381,64,61035,1,2150612992,232579072,1949122560,45056,8000000000,2.450218
2,88,352,704,1408,3904,11,16,0.001381,128,30517,1,2150612992,232579072,1949122560,45056,8000000000,2.427181
2,88,352,704,1408,3904,11,16,0.001381,256,15258,1,2150612992,232579072,1949122560,45056,8000000000,2.418579
2,88,352,704,1408,3904,11,16,0.001381,512,7629,1,2150612992,232579072,1949122560,45056,8000000000,2.406394
2,88,352,704,1408,3904,11,16,0.001953,32,122070,1,2150612992,232579072,1949122560,45056,8000000000,2.528589
2,88,352,704,1408,3904,11,16,0.001953,64,61035,1,2150612992,232579072,1949122560,45056,8000000000,2.460627
2,88,352,704,1408,3904,11,16,0.001953,128,30517,1,2150612992,232579072,1949122560,45056,8000000000,2.441264
2,88,352,704,1408,3904,11,16,0.001953,256,15258,1,2150612992,232579072,1949122560,45056,8000000000,2.437495
2,88,352,704,1408,3904,11,16,0.001953,512,7629,1,2150612992,232579072,1949122560,45056,8000000000,2.421734
2,88,352,704,1408,3904,11,16,0.002762,32,122070,1,2150612992,232579072,1949122560,45056,8000000000,2.557752
2,88,352,704,1408,3904,11,16,0.002762,64,61035,1,2150612992,232579072,1949122560,45056,8000000000,2.475132
2,88,352,704,1408,3904,11,16,0.002762,128,30517,1,2150612992,232579072,1949122560,45056,8000000000,2.447815
2,88,352,704,1408,3904,11,16,0.002762,256,15258,1,2150612992,232579072,1949122560,45056,8000000000,2.451155
2,88,352,704,1408,3904,11,16,0.002762,512,7629,1,2150612992,232579072,1949122560,45056,8000000000,2.464813
2,88,352,704,1408,3904,11,16,0.0001726,32,305175,1,2150612992,232579072,1949122560,45056,20000000000,2.217917
2,88,352,704,1408,3904,11,16,0.0001726,64,152587,1,2150612992,232579072,1949122560,45056,20000000000,2.269549
2,88,352,704,1408,3904,11,16,0.0001726,128,76293,1,2150612992,232579072,1949122560,45056,20000000000,2.327717
2,88,352,704,1408,3904,11,16,0.0001726,256,38146,1,2150612992,232579072,1949122560,45056,20000000000,2.266267
2,88,352,704,1408,3904,11,16,0.0001726,512,19073,1,2150612992,232579072,1949122560,45056,20000000000,2.300384
2,88,352,704,1408,3904,11,16,0.0002441,32,305175,1,2150612992,232579072,1949122560,45056,20000000000,2.219558
2,88,352,704,1408,3904,11,16,0.0002441,64,152587,1,2150612992,232579072,1949122560,45056,20000000000,2.261321
2,88,352,704,1408,3904,11,16,0.0002441,128,76293,1,2150612992,232579072,1949122560,45056,20000000000,2.315516
2,88,352,704,1408,3904,11,16,0.0002441,256,38146,1,2150612992,232579072,1949122560,45056,20000000000,2.249627
2,88,352,704,1408,3904,11,16,0.0002441,512,19073,1,2150612992,232579072,1949122560,45056,20000000000,2.27675
2,88,352,704,1408,3904,11,16,0.0003453,32,305175,1,2150612992,232579072,1949122560,45056,20000000000,2.223552
2,88,352,704,1408,3904,11,16,0.0003453,64,152587,1,2150612992,232579072,1949122560,45056,20000000000,2.261167
2,88,352,704,1408,3904,11,16,0.0003453,128,76293,1,2150612992,232579072,1949122560,45056,20000000000,2.307494
2,88,352,704,1408,3904,11,16,0.0003453,256,38146,1,2150612992,232579072,1949122560,45056,20000000000,2.239542
2,88,352,704,1408,3904,11,16,0.0003453,512,19073,1,2150612992,232579072,1949122560,45056,20000000000,2.261723
2,88,352,704,1408,3904,11,16,0.0004883,32,305175,1,2150612992,232579072,1949122560,45056,20000000000,2.232079
2,88,352,704,1408,3904,11,16,0.0004883,64,152587,1,2150612992,232579072,1949122560,45056,20000000000,2.259794
2,88,352,704,1408,3904,11,16,0.0004883,128,76293,1,2150612992,232579072,1949122560,45056,20000000000,2.306601
2,88,352,704,1408,3904,11,16,0.0004883,256,38146,1,2150612992,232579072,1949122560,45056,20000000000,2.234902
2,88,352,704,1408,3904,11,16,0.0004883,512,19073,1,2150612992,232579072,1949122560,45056,20000000000,2.252309
2,88,352,704,1408,3904,11,16,0.0006905,32,305175,1,2150612992,232579072,1949122560,45056,20000000000,2.250158
2,88,352,704,1408,3904,11,16,0.0006905,64,152587,1,2150612992,232579072,1949122560,45056,20000000000,2.264209
2,88,352,704,1408,3904,11,16,0.0006905,128,76293,1,2150612992,232579072,1949122560,45056,20000000000,2.307311
2,88,352,704,1408,3904,11,16,0.0006905,256,38146,1,2150612992,232579072,1949122560,45056,20000000000,2.232838
2,88,352,704,1408,3904,11,16,0.0006905,512,19073,1,2150612992,232579072,1949122560,45056,20000000000,2.246404
2,88,352,704,1408,3904,11,16,0.0009766,32,305175,1,2150612992,232579072,1949122560,45056,20000000000,2.25586
2,88,352,704,1408,3904,11,16,0.0009766,64,152587,1,2150612992,232579072,1949122560,45056,20000000000,2.268949
2,88,352,704,1408,3904,11,16,0.0009766,128,76293,1,2150612992,232579072,1949122560,45056,20000000000,2.313399
2,88,352,704,1408,3904,11,16,0.0009766,256,38146,1,2150612992,232579072,1949122560,45056,20000000000,2.232587
2,88,352,704,1408,3904,11,16,0.0009766,512,19073,1,2150612992,232579072,1949122560,45056,20000000000,2.247565
2,88,352,704,1408,3904,11,16,0.001381,32,305175,1,2150612992,232579072,1949122560,45056,20000000000,2.277295
2,88,352,704,1408,3904,11,16,0.001381,64,152587,1,2150612992,232579072,1949122560,45056,20000000000,2.280031
2,88,352,704,1408,3904,11,16,0.001381,128,76293,1,2150612992,232579072,1949122560,45056,20000000000,2.315576
2,88,352,704,1408,3904,11,16,0.001381,256,38146,1,2150612992,232579072,1949122560,45056,20000000000,2.238606
2,88,352,704,1408,3904,11,16,0.001381,512,19073,1,2150612992,232579072,1949122560,45056,20000000000,2.254474
2,88,352,704,1408,3904,11,16,0.001953,32,305175,1,2150612992,232579072,1949122560,45056,20000000000,2.309095
2,88,352,704,1408,3904,11,16,0.001953,64,152587,1,2150612992,232579072,1949122560,45056,20000000000,2.289686
2,88,352,704,1408,3904,11,16,0.001953,128,76293,1,2150612992,232579072,1949122560,45056,20000000000,2.319597
2,88,352,704,1408,3904,11,16,0.001953,256,38146,1,2150612992,232579072,1949122560,45056,20000000000,2.243176
2,88,352,704,1408,3904,11,16,0.001953,512,19073,1,2150612992,232579072,1949122560,45056,20000000000,2.260842
2,88,352,704,1408,3904,11,16,0.002762,32,305175,1,2150612992,232579072,1949122560,45056,20000000000,2.33996
2,88,352,704,1408,3904,11,16,0.002762,64,152587,1,2150612992,232579072,1949122560,45056,20000000000,2.310853
2,88,352,704,1408,3904,11,16,0.002762,128,76293,1,2150612992,232579072,1949122560,45056,20000000000,2.335777
2,88,352,704,1408,3904,11,16,0.002762,256,38146,1,2150612992,232579072,1949122560,45056,20000000000,2.260104
2,88,352,704,1408,3904,11,16,0.002762,512,19073,1,2150612992,232579072,1949122560,45056,20000000000,2.280784
