topk,nume,moeh,sed,h,ffnh,numh,numl,lr,bs,ti,numld,N,Na,M,kvcache,D,loss
1,8,3528,3528,1408,3904,11,16,0.001381,256,7629,1,2155174912,590436352,4096266240,45056,4000000000,2.546298
1,8,3528,3528,1408,3904,11,16,0.001381,512,3814,1,2155174912,590436352,4096266240,45056,4000000000,2.505551
1,8,3528,3528,1408,3904,11,16,0.001953,32,61035,1,2155174912,590436352,4096266240,45056,4000000000,2.488878
1,8,3528,3528,1408,3904,11,16,0.001953,64,30517,1,2155174912,590436352,4096266240,45056,4000000000,2.527936
1,8,3528,3528,1408,3904,11,16,0.001953,128,15258,1,2155174912,590436352,4096266240,45056,4000000000,2.55432
1,8,3528,3528,1408,3904,11,16,0.001953,256,7629,1,2155174912,590436352,4096266240,45056,4000000000,2.575794
1,8,3528,3528,1408,3904,11,16,0.001953,512,3814,1,2155174912,590436352,4096266240,45056,4000000000,2.527505
1,8,3528,3528,1408,3904,11,16,0.002762,32,61035,1,2155174912,590436352,4096266240,45056,4000000000,2.517725
1,8,3528,3528,1408,3904,11,16,0.002762,64,30517,1,2155174912,590436352,4096266240,45056,4000000000,2.550957
1,8,3528,3528,1408,3904,11,16,0.002762,128,15258,1,2155174912,590436352,4096266240,45056,4000000000,2.586257
1,8,3528,3528,1408,3904,11,16,0.002762,256,7629,1,2155174912,590436352,4096266240,45056,4000000000,2.621061
1,8,3528,3528,1408,3904,11,16,0.002762,512,3814,1,2155174912,590436352,4096266240,45056,4000000000,2.596322
1,8,3528,3528,1408,3904,11,16,0.0001726,32,122070,1,2155174912,590436352,4096266240,45056,8000000000,2.415219
1,8,3528,3528,1408,3904,11,16,0.0001726,64,61035,1,2155174912,590436352,4096266240,45056,8000000000,2.395816
1,8,3528,3528,1408,3904,11,16,0.0001726,128,30517,1,2155174912,590436352,4096266240,45056,8000000000,2.395764
1,8,3528,3528,1408,3904,11,16,0.0001726,256,15258,1,2155174912,590436352,4096266240,45056,8000000000,2.41363
1,8,3528,3528,1408,3904,11,16,0.0002441,32,122070,1,2155174912,590436352,4096266240,45056,8000000000,2.409204
1,8,3528,3528,1408,3904,11,16,0.0002441,64,61035,1,2155174912,590436352,4096266240,45056,8000000000,2.388159
1,8,3528,3528,1408,3904,11,16,0.0002441,128,30517,1,2155174912,590436352,4096266240,45056,8000000000,2.379452
1,8,3528,3528,1408,3904,11,16,0.0002441,256,15258,1,2155174912,590436352,4096266240,45056,8000000000,2.390218
1,8,3528,3528,1408,3904,11,16,0.0003453,32,122070,1,2155174912,590436352,4096266240,45056,8000000000,2.407982
1,8,3528,3528,1408,3904,11,16,0.0003453,64,61035,1,2155174912,590436352,4096266240,45056,8000000000,2.379911
1,8,3528,3528,1408,3904,11,16,0.0003453,128,30517,1,2155174912,590436352,4096266240,45056,8000000000,2.369979
1,8,3528,3528,1408,3904,11,16,0.0003453,256,15258,1,2155174912,590436352,4096266240,45056,8000000000,2.37517
1,8,3528,3528,1408,3904,11,16,0.0004883,32,122070,1,2155174912,590436352,4096266240,45056,8000000000,2.411514
1,8,3528,3528,1408,3904,11,16,0.0004883,64,61035,1,2155174912,590436352,4096266240,45056,8000000000,2.382254
1,8,3528,3528,1408,3904,11,16,0.0004883,128,30517,1,2155174912,590436352,4096266240,45056,8000000000,2.364609
1,8,3528,3528,1408,3904,11,16,0.0004883,256,15258,1,2155174912,590436352,4096266240,45056,8000000000,2.366995
1,8,3528,3528,1408,3904,11,16,0.0006905,32,122070,1,2155174912,590436352,4096266240,45056,8000000000,2.419316
1,8,3528,3528,1408,3904,11,16,0.0006905,64,61035,1,2155174912,590436352,4096266240,45056,8000000000,2.380412
1,8,3528,3528,1408,3904,11,16,0.0006905,128,30517,1,2155174912,590436352,4096266240,45056,8000000000,2.369352
1,8,3528,3528,1408,3904,11,16,0.0006905,256,15258,1,2155174912,590436352,4096266240,45056,8000000000,2.364462
1,8,3528,3528,1408,3904,11,16,0.0006905,512,7629,1,2155174912,590436352,4096266240,45056,8000000000,2.372542
1,8,3528,3528,1408,3904,11,16,0.0009766,32,122070,1,2155174912,590436352,4096266240,45056,8000000000,2.43845
1,8,3528,3528,1408,3904,11,16,0.0009766,64,61035,1,2155174912,590436352,4096266240,45056,8000000000,2.388527
1,8,3528,3528,1408,3904,11,16,0.0009766,128,30517,1,2155174912,590436352,4096266240,45056,8000000000,2.378105
1,8,3528,3528,1408,3904,11,16,0.0009766,256,15258,1,2155174912,590436352,4096266240,45056,8000000000,2.378917
1,8,3528,3528,1408,3904,11,16,0.0009766,512,7629,1,2155174912,590436352,4096266240,45056,8000000000,2.375976
1,8,3528,3528,1408,3904,11,16,0.001381,32,122070,1,2155174912,590436352,4096266240,45056,8000000000,2.459438
1,8,3528,3528,1408,3904,11,16,0.001381,64,61035,1,2155174912,590436352,4096266240,45056,8000000000,2.401885
1,8,3528,3528,1408,3904,11,16,0.001381,128,30517,1,2155174912,590436352,4096266240,45056,8000000000,2.38845
1,8,3528,3528,1408,3904,11,16,0.001381,256,15258,1,2155174912,590436352,4096266240,45056,8000000000,2.382251
1,8,3528,3528,1408,3904,11,16,0.001381,512,7629,1,2155174912,590436352,4096266240,45056,8000000000,2.387467
1,8,3528,3528,1408,3904,11,16,0.001953,32,122070,1,2155174912,590436352,4096266240,45056,8000000000,2.485313
1,8,3528,3528,1408,3904,11,16,0.001953,64,61035,1,2155174912,590436352,4096266240,45056,8000000000,2.420313
1,8,3528,3528,1408,3904,11,16,0.001953,128,30517,1,2155174912,590436352,4096266240,45056,8000000000,2.403748
1,8,3528,3528,1408,3904,11,16,0.001953,256,15258,1,2155174912,590436352,4096266240,45056,8000000000,2.41006
1,8,3528,3528,1408,3904,11,16,0.001953,512,7629,1,2155174912,590436352,4096266240,45056,8000000000,2.407892
1,8,3528,3528,1408,3904,11,16,0.002762,32,122070,1,2155174912,590436352,4096266240,45056,8000000000,2.509628
1,8,3528,3528,1408,3904,11,16,0.002762,64,61035,1,2155174912,590436352,4096266240,45056,8000000000,2.451466
1,8,3528,3528,1408,3904,11,16,0.002762,128,30517,1,2155174912,590436352,4096266240,45056,8000000000,2.424412
1,8,3528,3528,1408,3904,11,16,0.002762,256,15258,1,2155174912,590436352,4096266240,45056,8000000000,2.438347
1,8,3528,3528,1408,3904,11,16,0.0001726,32,305175,1,2155174912,590436352,4096266240,45056,20000000000,2.156363
1,8,3528,3528,1408,3904,11,16,0.0001726,64,152587,1,2155174912,590436352,4096266240,45056,20000000000,2.220994
1,8,3528,3528,1408,3904,11,16,0.0001726,128,76293,1,2155174912,590436352,4096266240,45056,20000000000,2.281683
1,8,3528,3528,1408,3904,11,16,0.0001726,256,38146,1,2155174912,590436352,4096266240,45056,20000000000,2.223916
1,8,3528,3528,1408,3904,11,16,0.0001726,512,19073,1,2155174912,590436352,4096266240,45056,20000000000,2.264473
1,8,3528,3528,1408,3904,11,16,0.0002441,32,305175,1,2155174912,590436352,4096266240,45056,20000000000,2.156451
1,8,3528,3528,1408,3904,11,16,0.0002441,64,152587,1,2155174912,590436352,4096266240,45056,20000000000,2.214296
1,8,3528,3528,1408,3904,11,16,0.0002441,128,76293,1,2155174912,590436352,4096266240,45056,20000000000,2.26913
1,8,3528,3528,1408,3904,11,16,0.0002441,256,38146,1,2155174912,590436352,4096266240,45056,20000000000,2.206633
1,8,3528,3528,1408,3904,11,16,0.0002441,512,19073,1,2155174912,590436352,4096266240,45056,20000000000,2.242126
1,8,3528,3528,1408,3904,11,16,0.0003453,32,305175,1,2155174912,590436352,4096266240,45056,20000000000,2.162439
1,8,3528,3528,1408,3904,11,16,0.0003453,64,152587,1,2155174912,590436352,4096266240,45056,20000000000,2.210758
1,8,3528,3528,1408,3904,11,16,0.0003453,128,76293,1,2155174912,590436352,4096266240,45056,20000000000,2.262447
1,8,3528,3528,1408,3904,11,16,0.0003453,256,38146,1,2155174912,590436352,4096266240,45056,20000000000,2.197092
1,8,3528,3528,1408,3904,11,16,0.0003453,512,19073,1,2155174912,590436352,4096266240,45056,20000000000,2.224935
1,8,3528,3528,1408,3904,11,16,0.0004883,32,305175,1,2155174912,590436352,4096266240,45056,20000000000,2.171497
1,8,3528,3528,1408,3904,11,16,0.0004883,64,152587,1,2155174912,590436352,4096266240,45056,20000000000,2.212455
1,8,3528,3528,1408,3904,11,16,0.0004883,128,76293,1,2155174912,590436352,4096266240,45056,20000000000,2.257777
1,8,3528,3528,1408,3904,11,16,0.0004883,256,38146,1,2155174912,590436352,4096266240,45056,20000000000,2.190672
1,8,3528,3528,1408,3904,11,16,0.0004883,512,19073,1,2155174912,590436352,4096266240,45056,20000000000,2.215856
1,8,3528,3528,1408,3904,11,16,0.0006905,32,305175,1,2155174912,590436352,4096266240,45056,20000000000,2.180176
1,8,3528,3528,1408,3904,11,16,0.0006905,64,152587,1,2155174912,590436352,4096266240,45056,20000000000,2.212717
1,8,3528,3528,1408,3904,11,16,0.0006905,128,76293,1,2155174912,590436352,4096266240,45056,20000000000,2.258601
1,8,3528,3528,1408,3904,11,16,0.0006905,256,38146,1,2155174912,590436352,4096266240,45056,20000000000,2.187069
1,8,3528,3528,1408,3904,11,16,0.0009766,32,305175,1,2155174912,590436352,4096266240,45056,20000000000,2.195978
1,8,3528,3528,1408,3904,11,16,0.0009766,64,152587,1,2155174912,590436352,4096266240,45056,20000000000,2.217528
1,8,3528,3528,1408,3904,11,16,0.0009766,128,76293,1,2155174912,590436352,4096266240,45056,20000000000,2.258084
1,8,3528,3528,1408,3904,11,16,0.0009766,256,38146,1,2155174912,590436352,4096266240,45056,20000000000,2.190347
1,8,3528,3528,1408,3904,11,16,0.0009766,512,19073,1,2155174912,590436352,4096266240,45056,20000000000,2.21974
1,8,3528,3528,1408,3904,11,16,0.001381,32,305175,1,2155174912,590436352,4096266240,45056,20000000000,2.228214
1,8,3528,3528,1408,3904,11,16,0.001381,64,152587,1,2155174912,590436352,4096266240,45056,20000000000,2.225905
1,8,3528,3528,1408,3904,11,16,0.001381,128,76293,1,2155174912,590436352,4096266240,45056,20000000000,2.267751
1,8,3528,3528,1408,3904,11,16,0.001381,256,38146,1,2155174912,590436352,4096266240,45056,20000000000,2.195251
1,8,3528,3528,1408,3904,11,16,0.001381,512,19073,1,2155174912,590436352,4096266240,45056,20000000000,2.231658
1,8,3528,3528,1408,3904,11,16,0.001953,32,305175,1,2155174912,590436352,4096266240,45056,20000000000,2.244081
1,8,3528,3528,1408,3904,11,16,0.001953,64,152587,1,2155174912,590436352,4096266240,45056,20000000000,2.243328
1,8,3528,3528,1408,3904,11,16,0.001953,128,76293,1,2155174912,590436352,4096266240,45056,20000000000,2.278176
1,8,3528,3528,1408,3904,11,16,0.001953,256,38146,1,2155174912,590436352,4096266240,45056,20000000000,2.210089
1,8,3528,3528,1408,3904,11,16,0.001953,512,19073,1,2155174912,590436352,4096266240,45056,20000000000,2.239242
1,8,3528,3528,1408,3904,11,16,0.002762,32,305175,1,2155174912,590436352,4096266240,45056,20000000000,2.287428
1,8,3528,3528,1408,3904,11,16,0.002762,64,152587,1,2155174912,590436352,4096266240,45056,20000000000,2.266441
1,8,3528,3528,1408,3904,11,16,0.002762,128,76293,1,2155174912,590436352,4096266240,45056,20000000000,2.296113
1,8,3528,3528,1408,3904,11,16,0.002762,256,38146,1,2155174912,590436352,4096266240,45056,20000000000,2.222553
1,8,3528,3528,1408,3904,11,16,0.002762,512,19073,1,2155174912,590436352,4096266240,45056,20000000000,2.268449
