topk,nume,moeh,sed,h,ffnh,numh,numl,lr,bs,ti,numld,N,Na,M,kvcache,D,loss
1,89,352,352,1408,3904,11,16,0.0003453,256,7629,1,2150612992,187973632,1681489920,45056,4000000000,2.610266
1,89,352,352,1408,3904,11,16,0.0003453,512,3814,1,2150612992,187973632,1681489920,45056,4000000000,2.594247
1,89,352,352,1408,3904,11,16,0.0004883,32,61035,1,2150612992,187973632,1681489920,45056,4000000000,2.514904
1,89,352,352,1408,3904,11,16,0.0004883,64,30517,1,2150612992,187973632,1681489920,45056,4000000000,2.550474
1,89,352,352,1408,3904,11,16,0.0004883,128,15258,1,2150612992,187973632,1681489920,45056,4000000000,2.571156
1,89,352,352,1408,3904,11,16,0.0004883,256,7629,1,2150612992,187973632,1681489920,45056,4000000000,2.597663
1,89,352,352,1408,3904,11,16,0.0004883,512,3814,1,2150612992,187973632,1681489920,45056,4000000000,2.570946
1,89,352,352,1408,3904,11,16,0.0006905,32,61035,1,2150612992,187973632,1681489920,45056,4000000000,2.528073
1,89,352,352,1408,3904,11,16,0.0006905,64,30517,1,2150612992,187973632,1681489920,45056,4000000000,2.55731
1,89,352,352,1408,3904,11,16,0.0006905,128,15258,1,2150612992,187973632,1681489920,45056,4000000000,2.576271
1,89,352,352,1408,3904,11,16,0.0006905,256,7629,1,2150612992,187973632,1681489920,45056,4000000000,2.595582
1,89,352,352,1408,3904,11,16,0.0006905,512,3814,1,2150612992,187973632,1681489920,45056,4000000000,2.555898
1,89,352,352,1408,3904,11,16,0.0009766,32,61035,1,2150612992,187973632,1681489920,45056,4000000000,2.53408
1,89,352,352,1408,3904,11,16,0.0009766,64,30517,1,2150612992,187973632,1681489920,45056,4000000000,2.5646
1,89,352,352,1408,3904,11,16,0.0009766,128,15258,1,2150612992,187973632,1681489920,45056,4000000000,2.58547
1,89,352,352,1408,3904,11,16,0.0009766,256,7629,1,2150612992,187973632,1681489920,45056,4000000000,2.605082
1,89,352,352,1408,3904,11,16,0.0009766,512,3814,1,2150612992,187973632,1681489920,45056,4000000000,2.554058
1,89,352,352,1408,3904,11,16,0.001381,32,61035,1,2150612992,187973632,1681489920,45056,4000000000,2.548255
1,89,352,352,1408,3904,11,16,0.001381,64,30517,1,2150612992,187973632,1681489920,45056,4000000000,2.567608
1,89,352,352,1408,3904,11,16,0.001381,128,15258,1,2150612992,187973632,1681489920,45056,4000000000,2.590837
1,89,352,352,1408,3904,11,16,0.001381,256,7629,1,2150612992,187973632,1681489920,45056,4000000000,2.617453
1,89,352,352,1408,3904,11,16,0.001381,512,3814,1,2150612992,187973632,1681489920,45056,4000000000,2.572001
1,89,352,352,1408,3904,11,16,0.001953,32,61035,1,2150612992,187973632,1681489920,45056,4000000000,2.558068
1,89,352,352,1408,3904,11,16,0.001953,64,30517,1,2150612992,187973632,1681489920,45056,4000000000,2.591352
1,89,352,352,1408,3904,11,16,0.001953,128,15258,1,2150612992,187973632,1681489920,45056,4000000000,2.619969
1,89,352,352,1408,3904,11,16,0.001953,256,7629,1,2150612992,187973632,1681489920,45056,4000000000,2.635678
1,89,352,352,1408,3904,11,16,0.001953,512,3814,1,2150612992,187973632,1681489920,45056,4000000000,2.597189
1,89,352,352,1408,3904,11,16,0.002762,32,61035,1,2150612992,187973632,1681489920,45056,4000000000,2.573935
1,89,352,352,1408,3904,11,16,0.002762,64,30517,1,2150612992,187973632,1681489920,45056,4000000000,2.594556
1,89,352,352,1408,3904,11,16,0.002762,128,15258,1,2150612992,187973632,1681489920,45056,4000000000,2.641388
1,89,352,352,1408,3904,11,16,0.002762,256,7629,1,2150612992,187973632,1681489920,45056,4000000000,2.653619
1,89,352,352,1408,3904,11,16,0.002762,512,3814,1,2150612992,187973632,1681489920,45056,4000000000,2.635856
1,89,352,352,1408,3904,11,16,0.0001726,32,122070,1,2150612992,187973632,1681489920,45056,8000000000,2.51503
1,89,352,352,1408,3904,11,16,0.0001726,64,61035,1,2150612992,187973632,1681489920,45056,8000000000,2.482612
1,89,352,352,1408,3904,11,16,0.0001726,128,30517,1,2150612992,187973632,1681489920,45056,8000000000,2.471535
1,89,352,352,1408,3904,11,16,0.0001726,256,15258,1,2150612992,187973632,1681489920,45056,8000000000,2.484566
1,89,352,352,1408,3904,11,16,0.0001726,512,7629,1,2150612992,187973632,1681489920,45056,8000000000,2.51996
1,89,352,352,1408,3904,11,16,0.0002441,32,122070,1,2150612992,187973632,1681489920,45056,8000000000,2.514198
1,89,352,352,1408,3904,11,16,0.0002441,64,61035,1,2150612992,187973632,1681489920,45056,8000000000,2.475657
1,89,352,352,1408,3904,11,16,0.0002441,128,30517,1,2150612992,187973632,1681489920,45056,8000000000,2.457071
1,89,352,352,1408,3904,11,16,0.0002441,256,15258,1,2150612992,187973632,1681489920,45056,8000000000,2.463173
1,89,352,352,1408,3904,11,16,0.0002441,512,7629,1,2150612992,187973632,1681489920,45056,8000000000,2.485689
1,89,352,352,1408,3904,11,16,0.0003453,32,122070,1,2150612992,187973632,1681489920,45056,8000000000,2.518849
1,89,352,352,1408,3904,11,16,0.0003453,64,61035,1,2150612992,187973632,1681489920,45056,8000000000,2.470515
1,89,352,352,1408,3904,11,16,0.0003453,128,30517,1,2150612992,187973632,1681489920,45056,8000000000,2.452141
1,89,352,352,1408,3904,11,16,0.0003453,256,15258,1,2150612992,187973632,1681489920,45056,8000000000,2.450099
1,89,352,352,1408,3904,11,16,0.0003453,512,7629,1,2150612992,187973632,1681489920,45056,8000000000,2.460532
1,89,352,352,1408,3904,11,16,0.0004883,32,122070,1,2150612992,187973632,1681489920,45056,8000000000,2.531745
1,89,352,352,1408,3904,11,16,0.0004883,64,61035,1,2150612992,187973632,1681489920,45056,8000000000,2.473212
1,89,352,352,1408,3904,11,16,0.0004883,128,30517,1,2150612992,187973632,1681489920,45056,8000000000,2.450355
1,89,352,352,1408,3904,11,16,0.0004883,256,15258,1,2150612992,187973632,1681489920,45056,8000000000,2.441797
1,89,352,352,1408,3904,11,16,0.0004883,512,7629,1,2150612992,187973632,1681489920,45056,8000000000,2.444397
1,89,352,352,1408,3904,11,16,0.0006905,32,122070,1,2150612992,187973632,1681489920,45056,8000000000,2.539101
1,89,352,352,1408,3904,11,16,0.0006905,64,61035,1,2150612992,187973632,1681489920,45056,8000000000,2.478456
1,89,352,352,1408,3904,11,16,0.0006905,128,30517,1,2150612992,187973632,1681489920,45056,8000000000,2.453808
1,89,352,352,1408,3904,11,16,0.0006905,256,15258,1,2150612992,187973632,1681489920,45056,8000000000,2.441162
1,89,352,352,1408,3904,11,16,0.0006905,512,7629,1,2150612992,187973632,1681489920,45056,8000000000,2.436129
1,89,352,352,1408,3904,11,16,0.0009766,32,122070,1,2150612992,187973632,1681489920,45056,8000000000,2.533881
1,89,352,352,1408,3904,11,16,0.0009766,64,61035,1,2150612992,187973632,1681489920,45056,8000000000,2.490513
1,89,352,352,1408,3904,11,16,0.0009766,128,30517,1,2150612992,187973632,1681489920,45056,8000000000,2.459973
1,89,352,352,1408,3904,11,16,0.0009766,256,15258,1,2150612992,187973632,1681489920,45056,8000000000,2.447134
1,89,352,352,1408,3904,11,16,0.0009766,512,7629,1,2150612992,187973632,1681489920,45056,8000000000,2.439672
1,89,352,352,1408,3904,11,16,0.001381,32,122070,1,2150612992,187973632,1681489920,45056,8000000000,2.552225
1,89,352,352,1408,3904,11,16,0.001381,64,61035,1,2150612992,187973632,1681489920,45056,8000000000,2.492634
1,89,352,352,1408,3904,11,16,0.001381,128,30517,1,2150612992,187973632,1681489920,45056,8000000000,2.468177
1,89,352,352,1408,3904,11,16,0.001381,256,15258,1,2150612992,187973632,1681489920,45056,8000000000,2.460602
1,89,352,352,1408,3904,11,16,0.001381,512,7629,1,2150612992,187973632,1681489920,45056,8000000000,2.452768
1,89,352,352,1408,3904,11,16,0.001953,32,122070,1,2150612992,187973632,1681489920,45056,8000000000,2.570803
1,89,352,352,1408,3904,11,16,0.001953,64,61035,1,2150612992,187973632,1681489920,45056,8000000000,2.508143
1,89,352,352,1408,3904,11,16,0.001953,128,30517,1,2150612992,187973632,1681489920,45056,8000000000,2.474116
1,89,352,352,1408,3904,11,16,0.001953,256,15258,1,2150612992,187973632,1681489920,45056,8000000000,2.472469
1,89,352,352,1408,3904,11,16,0.001953,512,7629,1,2150612992,187973632,1681489920,45056,8000000000,2.471861
1,89,352,352,1408,3904,11,16,0.002762,32,122070,1,2150612992,187973632,1681489920,45056,8000000000,2.595273
1,89,352,352,1408,3904,11,16,0.002762,64,61035,1,2150612992,187973632,1681489920,45056,8000000000,2.533806
1,89,352,352,1408,3904,11,16,0.002762,128,30517,1,2150612992,187973632,1681489920,45056,8000000000,2.489987
1,89,352,352,1408,3904,11,16,0.002762,256,15258,1,2150612992,187973632,1681489920,45056,8000000000,2.485152
1,89,352,352,1408,3904,11,16,0.002762,512,7629,1,2150612992,187973632,1681489920,45056,8000000000,2.494019
1,89,352,352,1408,3904,11,16,0.0001726,32,305175,1,2150612992,187973632,1681489920,45056,20000000000,2.256191
1,89,352,352,1408,3904,11,16,0.0001726,64,152587,1,2150612992,187973632,1681489920,45056,20000000000,2.310169
1,89,352,352,1408,3904,11,16,0.0001726,128,76293,1,2150612992,187973632,1681489920,45056,20000000000,2.364941
1,89,352,352,1408,3904,11,16,0.0001726,256,38146,1,2150612992,187973632,1681489920,45056,20000000000,2.3016
1,89,352,352,1408,3904,11,16,0.0001726,512,19073,1,2150612992,187973632,1681489920,45056,20000000000,2.334049
1,89,352,352,1408,3904,11,16,0.0002441,32,305175,1,2150612992,187973632,1681489920,45056,20000000000,2.265493
1,89,352,352,1408,3904,11,16,0.0002441,64,152587,1,2150612992,187973632,1681489920,45056,20000000000,2.307632
1,89,352,352,1408,3904,11,16,0.0002441,128,76293,1,2150612992,187973632,1681489920,45056,20000000000,2.355638
1,89,352,352,1408,3904,11,16,0.0002441,256,38146,1,2150612992,187973632,1681489920,45056,20000000000,2.288286
1,89,352,352,1408,3904,11,16,0.0002441,512,19073,1,2150612992,187973632,1681489920,45056,20000000000,2.311626
1,89,352,352,1408,3904,11,16,0.0003453,32,305175,1,2150612992,187973632,1681489920,45056,20000000000,2.269125
1,89,352,352,1408,3904,11,16,0.0003453,64,152587,1,2150612992,187973632,1681489920,45056,20000000000,2.30254
1,89,352,352,1408,3904,11,16,0.0003453,128,76293,1,2150612992,187973632,1681489920,45056,20000000000,2.350705
1,89,352,352,1408,3904,11,16,0.0003453,256,38146,1,2150612992,187973632,1681489920,45056,20000000000,2.283039
1,89,352,352,1408,3904,11,16,0.0003453,512,19073,1,2150612992,187973632,1681489920,45056,20000000000,2.303638
1,89,352,352,1408,3904,11,16,0.0004883,32,305175,1,2150612992,187973632,1681489920,45056,20000000000,2.275272
1,89,352,352,1408,3904,11,16,0.0004883,64,152587,1,2150612992,187973632,1681489920,45056,20000000000,2.30311
1,89,352,352,1408,3904,11,16,0.0004883,128,76293,1,2150612992,187973632,1681489920,45056,20000000000,2.35408
1,89,352,352,1408,3904,11,16,0.0004883,256,38146,1,2150612992,187973632,1681489920,45056,20000000000,2.280579
1,89,352,352,1408,3904,11,16,0.0004883,512,19073,1,2150612992,187973632,1681489920,45056,20000000000,2.291452
1,89,352,352,1408,3904,11,16,0.0006905,32,305175,1,2150612992,187973632,1681489920,45056,20000000000,2.286544
1,89,352,352,1408,3904,11,16,0.0006905,64,152587,1,2150612992,187973632,1681489920,45056,20000000000,2.311377
1,89,352,352,1408,3904,11,16,0.0006905,128,76293,1,2150612992,187973632,1681489920,45056,20000000000,2.353772
1,89,352,352,1408,3904,11,16,0.0006905,256,38146,1,2150612992,187973632,1681489920,45056,20000000000,2.277998
1,89,352,352,1408,3904,11,16,0.0006905,512,19073,1,2150612992,187973632,1681489920,45056,20000000000,2.287701
1,89,352,352,1408,3904,11,16,0.0009766,32,305175,1,2150612992,187973632,1681489920,45056,20000000000,2.304546
1,89,352,352,1408,3904,11,16,0.0009766,64,152587,1,2150612992,187973632,1681489920,45056,20000000000,2.313376
1,89,352,352,1408,3904,11,16,0.0009766,128,76293,1,2150612992,187973632,1681489920,45056,20000000000,2.358315
1,89,352,352,1408,3904,11,16,0.0009766,256,38146,1,2150612992,187973632,1681489920,45056,20000000000,2.276402
1,89,352,352,1408,3904,11,16,0.0009766,512,19073,1,2150612992,187973632,1681489920,45056,20000000000,2.287766
1,89,352,352,1408,3904,11,16,0.001381,32,305175,1,2150612992,187973632,1681489920,45056,20000000000,2.337021
1,89,352,352,1408,3904,11,16,0.001381,64,152587,1,2150612992,187973632,1681489920,45056,20000000000,2.321369
1,89,352,352,1408,3904,11,16,0.001381,128,76293,1,2150612992,187973632,1681489920,45056,20000000000,2.35714
1,89,352,352,1408,3904,11,16,0.001381,256,38146,1,2150612992,187973632,1681489920,45056,20000000000,2.281535
1,89,352,352,1408,3904,11,16,0.001381,512,19073,1,2150612992,187973632,1681489920,45056,20000000000,2.292971
1,89,352,352,1408,3904,11,16,0.001953,32,305175,1,2150612992,187973632,1681489920,45056,20000000000,2.363872
1,89,352,352,1408,3904,11,16,0.001953,64,152587,1,2150612992,187973632,1681489920,45056,20000000000,2.329011
1,89,352,352,1408,3904,11,16,0.001953,128,76293,1,2150612992,187973632,1681489920,45056,20000000000,2.363921
1,89,352,352,1408,3904,11,16,0.001953,256,38146,1,2150612992,187973632,1681489920,45056,20000000000,2.28185
1,89,352,352,1408,3904,11,16,0.001953,512,19073,1,2150612992,187973632,1681489920,45056,20000000000,2.30833
1,89,352,352,1408,3904,11,16,0.002762,32,305175,1,2150612992,187973632,1681489920,45056,20000000000,2.397552
1,89,352,352,1408,3904,11,16,0.002762,64,152587,1,2150612992,187973632,1681489920,45056,20000000000,2.355089
1,89,352,352,1408,3904,11,16,0.002762,128,76293,1,2150612992,187973632,1681489920,45056,20000000000,2.384728
1,89,352,352,1408,3904,11,16,0.002762,256,38146,1,2150612992,187973632,1681489920,45056,20000000000,2.298176
1,89,352,352,1408,3904,11,16,0.002762,512,19073,1,2150612992,187973632,1681489920,45056,20000000000,2.3107
