h,ffnh,numh,numl,lr,bs,ti,D,N,loss
2048,8192,16,16,0.005524,736,13268,20000000000,1073741824,2.3308349610695167
2048,8192,16,16,0.01105,512,19073,20000000000,1073741824,6.622312062558842
2048,8192,16,16,0.001953,256,38146,20000000000,1073741824,2.238067777297017
2048,8192,16,16,0.0006905,128,76293,20000000000,1073741824,2.230343494952712
2048,8192,16,16,0.0002441,192,50862,20000000000,1073741824,2.252984040218123
2048,8192,16,16,0.0004883,256,38146,20000000000,1073741824,2.237397550703959
2048,8192,16,16,0.0009766,2048,4768,20000000000,1073741824,2.2986398929387257
2048,8192,16,16,0.002762,512,19073,20000000000,1073741824,2.265398634894108
2048,8192,16,16,0.0003453,512,19073,20000000000,1073741824,2.260770707521293
2048,8192,16,16,0.005524,352,27743,20000000000,1073741824,2.284050936364587
2048,8192,16,16,0.0003453,192,50862,20000000000,1073741824,2.242920403933849
2048,8192,16,16,0.0004883,192,50862,20000000000,1073741824,2.236697549643896
2048,8192,16,16,0.003906,736,13268,20000000000,1073741824,2.288667615296244
2048,8192,16,16,0.0004883,2048,4768,20000000000,1073741824,2.3236109999399304
2048,8192,16,16,0.002762,128,76293,20000000000,1073741824,2.25022060953364
2048,8192,16,16,0.007812,2048,4768,20000000000,1073741824,6.5933164568949225
2048,8192,16,16,0.005524,256,38146,20000000000,1073741824,2.273970863300261
2048,8192,16,16,0.007812,736,13268,20000000000,1073741824,6.187508966410672
2048,8192,16,16,0.0003453,352,27743,20000000000,1073741824,2.250771657692368
2048,8192,16,16,0.0002441,2048,4768,20000000000,1073741824,2.380455223991377
2048,8192,16,16,0.001381,2048,4768,20000000000,1073741824,2.3014881550883337
2048,8192,16,16,0.0006905,32,305175,20000000000,1073741824,2.2725051728536285
2048,8192,16,16,0.007812,192,50862,20000000000,1073741824,2.328265847552637
2048,8192,16,16,0.01105,736,13268,20000000000,1073741824,6.724944460809833
2048,8192,16,16,0.001953,32,305175,20000000000,1073741824,2.3238127534382707
2048,8192,16,16,0.0006905,736,13268,20000000000,1073741824,2.254350653846214
2048,8192,16,16,0.001381,352,27743,20000000000,1073741824,2.2366284560660663
2048,8192,16,16,0.003906,128,76293,20000000000,1073741824,2.282306210046184
2048,8192,16,16,0.0006905,1024,9536,20000000000,1073741824,2.262331111509398
2048,8192,16,16,0.01105,128,76293,20000000000,1073741824,2.5315228126939986
2048,8192,16,16,0.01105,256,38146,20000000000,1073741824,6.414333699300203
2048,8192,16,16,0.007812,64,152587,20000000000,1073741824,2.438091077187602
2048,8192,16,16,0.002762,2048,4768,20000000000,1073741824,2.3259752827502704
2048,8192,16,16,0.003906,1024,9536,20000000000,1073741824,2.293279015471381
2048,8192,16,16,0.001953,512,19073,20000000000,1073741824,2.254653986867231
2048,8192,16,16,0.002762,64,152587,20000000000,1073741824,2.279796045382569
2048,8192,16,16,0.001381,736,13268,20000000000,1073741824,2.250278541414486
2048,8192,16,16,0.01105,64,152587,20000000000,1073741824,5.4601160701234255
2048,8192,16,16,0.007812,512,19073,20000000000,1073741824,6.57491858448977
2048,8192,16,16,0.001953,352,27743,20000000000,1073741824,2.241402177039129
2048,8192,16,16,0.0002441,352,27743,20000000000,1073741824,2.265061652737083
2048,8192,16,16,0.002762,352,27743,20000000000,1073741824,2.249523127447756
2048,8192,16,16,0.001381,192,50862,20000000000,1073741824,2.2269962880709326
2048,8192,16,16,0.0009766,1024,9536,20000000000,1073741824,2.2595141247178274
2048,8192,16,16,0.0006905,256,38146,20000000000,1073741824,2.232549144480019
2048,8192,16,16,0.0002441,64,152587,20000000000,1073741824,2.246167051179162
2048,8192,16,16,0.001381,256,108528,56900000000,1073741824,2.1206338516965384
2048,8192,16,16,0.0009766,2048,13566,56900000000,1073741824,2.160157738217187
2048,8192,16,16,0.001953,352,78929,56900000000,1073741824,2.123291444800266
2048,8192,16,16,0.001381,1024,27132,56900000000,1073741824,2.13678743777201
2048,8192,16,16,0.001381,32,868225,56900000000,1073741824,2.2304257100863345
2048,8192,16,16,0.0004883,512,54264,56900000000,1073741824,2.13807711330834
2048,8192,16,16,0.0004883,32,868225,56900000000,1073741824,2.182660974706196
2048,8192,16,16,0.001381,64,434112,56900000000,1073741824,2.164639281165657
2048,8192,16,16,0.001381,512,54264,56900000000,1073741824,2.125932316878627
2048,8192,16,16,0.0006905,128,217056,56900000000,1073741824,2.1264372178816804
2048,8192,16,16,0.001953,128,217056,56900000000,1073741824,2.139676574548929
2048,8192,16,16,0.001953,64,434112,56900000000,1073741824,2.181729669839501
2048,8192,16,16,0.0004883,2048,13566,56900000000,1073741824,2.1731676486046423
2048,8192,16,16,0.0006905,64,434112,56900000000,1073741824,2.1455135422094447
2048,8192,16,16,0.001381,192,144704,56900000000,1073741824,2.1239676381723136
2048,8192,16,16,0.0009766,1024,27132,56900000000,1073741824,2.13856242247359
2048,8192,16,16,0.0006905,2048,13566,56900000000,1073741824,2.1674885476595795
2048,8192,16,16,0.001953,32,868225,56900000000,1073741824,2.25617551740858
2048,8192,16,16,0.0006905,736,37748,56900000000,1073741824,2.135941102350197
2048,8192,16,16,0.0004883,64,434112,56900000000,1073741824,2.142638207447236
2048,8192,16,16,0.0009766,256,108528,56900000000,1073741824,2.124038033464518
2048,8192,16,16,0.001953,1024,27132,56900000000,1073741824,2.1409707174042207
2048,8192,16,16,0.001953,192,144704,56900000000,1073741824,2.127957927433457
2048,8192,16,16,0.0009766,192,144704,56900000000,1073741824,2.123341926392878
2048,8192,16,16,0.001381,736,37748,56900000000,1073741824,2.131762466063321
2048,8192,16,16,0.0004883,192,144704,56900000000,1073741824,2.1283588263715534
2048,8192,16,16,0.0009766,352,78929,56900000000,1073741824,2.1225111103603376
2048,8192,16,16,0.001381,128,217056,56900000000,1073741824,2.1317537058293703
2048,8192,16,16,0.0009766,32,868225,56900000000,1073741824,2.211074295293669
2048,8192,16,16,0.0006905,192,144704,56900000000,1073741824,2.1240736188772367
2048,8192,16,16,0.001953,512,54264,56900000000,1073741824,2.124390416973343
2048,8192,16,16,0.0009766,512,54264,56900000000,1073741824,2.125177896750764
2048,8192,16,16,0.001381,2048,13566,56900000000,1073741824,2.159072145296941
2048,8192,16,16,0.001953,2048,13566,56900000000,1073741824,2.16191683384578
2048,8192,16,16,0.001381,352,78929,56900000000,1073741824,2.122338342475917
2048,8192,16,16,0.0009766,64,434112,56900000000,1073741824,2.1540883490975773
2048,8192,16,16,0.0004883,256,108528,56900000000,1073741824,2.1305552601831783
2048,8192,16,16,0.0006905,256,108528,56900000000,1073741824,2.126194160666247
2048,8192,16,16,0.0004883,352,78929,56900000000,1073741824,2.133610076021737
2048,8192,16,16,0.0004883,736,37748,56900000000,1073741824,2.144152331733604
2048,8192,16,16,0.0006905,32,868225,56900000000,1073741824,2.1977286260532662
2048,8192,16,16,0.0004883,128,217056,56900000000,1073741824,2.129646495125668
2048,8192,16,16,0.0009766,736,37748,56900000000,1073741824,2.1334094487248683
2048,8192,16,16,0.0004883,1024,27132,56900000000,1073741824,2.1499576858356155
2048,8192,16,16,0.0009766,128,217056,56900000000,1073741824,2.1268927515383527
2048,8192,16,16,0.0006905,1024,27132,56900000000,1073741824,2.1403549120641783
2048,8192,16,16,0.0006905,352,78929,56900000000,1073741824,2.1285527728484257
