h,ffnh,numh,numl,lr,bs,ti,D,N,loss
1280,9472,10,10,0.001381,192,127156,50000000000,429260800,2.2633651758667632
1280,9472,10,10,0.0003453,736,33171,50000000000,429260800,2.309440573697497
1280,9472,10,10,0.0002441,1024,23841,50000000000,429260800,2.3384288879470816
1280,9472,10,10,0.003906,352,69358,50000000000,429260800,2.260766440199049
1280,9472,10,10,0.001381,512,47683,50000000000,429260800,2.26604989743223
1280,9472,10,10,0.001953,128,190734,50000000000,429260800,2.2729953887574346
1280,9472,10,10,0.0004883,128,190734,50000000000,429260800,2.277312139910184
1280,9472,10,10,0.01105,192,127156,50000000000,429260800,2.343424733058944
1280,9472,10,10,0.0002441,736,33171,50000000000,429260800,2.3239559457725933
1280,9472,10,10,0.0002441,32,762939,50000000000,429260800,2.320700002861875
1280,9472,10,10,0.003906,512,47683,50000000000,429260800,2.2610499196663523
1280,9472,10,10,0.001953,736,33171,50000000000,429260800,2.269897950034147
1280,9472,10,10,0.005524,352,69358,50000000000,429260800,2.260589224591654
1280,9472,10,10,0.0002441,2048,11920,50000000000,429260800,2.382244059253913
1280,9472,10,10,0.007812,352,69358,50000000000,429260800,2.2868810645281403
1280,9472,10,10,0.001381,64,381469,50000000000,429260800,2.2921215265528727
1280,9472,10,10,0.0009766,64,381469,50000000000,429260800,2.2879226922833293
1280,9472,10,10,0.002762,1024,23841,50000000000,429260800,2.278254603847574
1280,9472,10,10,0.007812,32,762939,50000000000,429260800,2.4953724454060726
1280,9472,10,10,0.002762,512,47683,50000000000,429260800,2.264134638408878
1280,9472,10,10,0.007812,256,95367,50000000000,429260800,2.298323277846284
1280,9472,10,10,0.0003453,64,381469,50000000000,429260800,2.290722156498173
1280,9472,10,10,0.007812,2048,11920,50000000000,429260800,2.3272444848776543
1280,9472,10,10,0.0006905,32,762939,50000000000,429260800,2.321038761230927
1280,9472,10,10,0.005524,512,47683,50000000000,429260800,2.270563519231469
1280,9472,10,10,0.01105,128,190734,50000000000,429260800,2.380826230326287
1280,9472,10,10,0.0006905,256,95367,50000000000,429260800,2.2699461148171403
1280,9472,10,10,0.0009766,736,33171,50000000000,429260800,2.2757902176254645
1280,9472,10,10,0.002762,352,69358,50000000000,429260800,2.256846216026606
1280,9472,10,10,0.005524,2048,11920,50000000000,429260800,2.3107227310410337
1280,9472,10,10,0.005524,1024,23841,50000000000,429260800,2.2841504146636544
1280,9472,10,10,0.001953,32,762939,50000000000,429260800,2.3598201928555778
1280,9472,10,10,0.0006905,352,69358,50000000000,429260800,2.2746774291881264
1280,9472,10,10,0.01105,32,762939,50000000000,429260800,2.5305816047880176
1280,9472,10,10,0.0006905,512,47683,50000000000,429260800,2.2799890022134486
1280,9472,10,10,0.001953,2048,11920,50000000000,429260800,2.3066412662887785
1280,9472,10,10,0.0009766,1024,23841,50000000000,429260800,2.287555419507644
1280,9472,10,10,0.0009766,256,95367,50000000000,429260800,2.265202587741609
1280,9472,10,10,0.0006905,128,190734,50000000000,429260800,2.2722661166117057
1280,9472,10,10,0.002762,256,95367,50000000000,429260800,2.260271593806434
1280,9472,10,10,0.0002441,64,381469,50000000000,429260800,2.2955731434390456
1280,9472,10,10,0.001953,64,381469,50000000000,429260800,2.3021162377655826
1280,9472,10,10,0.001381,128,190734,50000000000,429260800,2.2682934156213674
1280,9472,10,10,0.0009766,512,47683,50000000000,429260800,2.2719770796023435
1280,9472,10,10,0.0009766,128,190734,50000000000,429260800,2.269611208400272
1280,9472,10,10,0.0009766,2048,11920,50000000000,429260800,2.312226105057901
1280,9472,10,10,0.0003453,352,69358,50000000000,429260800,2.292157272613764
1280,9472,10,10,0.0003453,352,11097,8000000000,429260800,2.4967282518721268
1280,9472,10,10,0.0003453,736,5307,8000000000,429260800,2.5461344334987177
1280,9472,10,10,0.001953,256,15258,8000000000,429260800,2.4563287365186093
1280,9472,10,10,0.003906,736,5307,8000000000,429260800,2.520036856405836
1280,9472,10,10,0.005524,32,122070,8000000000,429260800,2.6736363461277977
1280,9472,10,10,0.0003453,2048,1907,8000000000,429260800,2.691513906478911
1280,9472,10,10,0.001953,512,7629,8000000000,429260800,2.472118528364322
1280,9472,10,10,0.001953,64,61035,8000000000,429260800,2.451678961822482
1280,9472,10,10,0.003906,128,30517,8000000000,429260800,2.480419598748144
1280,9472,10,10,0.003906,64,61035,8000000000,429260800,2.4889658521243123
1280,9472,10,10,0.003906,256,15258,8000000000,429260800,2.484266669670752
1280,9472,10,10,0.001953,736,5307,8000000000,429260800,2.489066220442852
1280,9472,10,10,0.01562,256,15258,8000000000,429260800,6.871360875828962
1280,9472,10,10,0.002762,128,30517,8000000000,429260800,2.4567147682415795
1280,9472,10,10,0.003906,1024,3814,8000000000,429260800,2.54867971385082
1280,9472,10,10,0.001381,736,5307,8000000000,429260800,2.485817498828665
1280,9472,10,10,0.001381,1024,3814,8000000000,429260800,2.51177641445958
1280,9472,10,10,0.002762,192,20345,8000000000,429260800,2.466986481966808
1280,9472,10,10,0.01562,512,7629,8000000000,429260800,6.71244258291757
1280,9472,10,10,0.0003453,192,20345,8000000000,429260800,2.473270173225876
1280,9472,10,10,0.003906,512,7629,8000000000,429260800,2.5129862518498194
1280,9472,10,10,0.0009766,64,61035,8000000000,429260800,2.442542099506696
1280,9472,10,10,0.001381,192,20345,8000000000,429260800,2.445894999150456
1280,9472,10,10,0.0004883,128,30517,8000000000,429260800,2.456264865681181
1280,9472,10,10,0.001381,512,7629,8000000000,429260800,2.47319124662212
1280,9472,10,10,0.0006905,192,20345,8000000000,429260800,2.454918826435025
1280,9472,10,10,0.001381,32,122070,8000000000,429260800,2.4645488469880314
1280,9472,10,10,0.0006905,256,15258,8000000000,429260800,2.461829899852355
1280,9472,10,10,0.001953,32,122070,8000000000,429260800,2.480456501012012
1280,9472,10,10,0.001381,256,15258,8000000000,429260800,2.4506256746049706
1280,9472,10,10,0.002762,2048,1907,8000000000,429260800,2.610070983075945
1280,9472,10,10,0.0003453,512,7629,8000000000,429260800,2.517305860287758
1280,9472,10,10,0.007812,2048,1907,8000000000,429260800,2.7409049612724723
1280,9472,10,10,0.001953,2048,1907,8000000000,429260800,2.597115995090057
1280,9472,10,10,0.003906,352,11097,8000000000,429260800,2.483192177840263
1280,9472,10,10,0.002762,1024,3814,8000000000,429260800,2.5186760849111387
1280,9472,10,10,0.005524,736,5307,8000000000,429260800,2.5418650801385456
1280,9472,10,10,0.01105,192,20345,8000000000,429260800,7.123829746156351
1280,9472,10,10,0.0006905,1024,3814,8000000000,429260800,2.535814077485085
1280,9472,10,10,0.0004883,1024,3814,8000000000,429260800,2.550866870185501
1280,9472,10,10,0.0004883,2048,1907,8000000000,429260800,2.657180172587952
1280,9472,10,10,0.005524,192,20345,8000000000,429260800,2.517346193994296
1280,9472,10,10,0.0006905,128,30517,8000000000,429260800,2.4482298615996085
1280,9472,10,10,0.007812,64,61035,8000000000,429260800,2.6155276057124266
1280,9472,10,10,0.0006905,736,5307,8000000000,429260800,2.5052782479625253
1280,9472,10,10,0.0004883,352,11097,8000000000,429260800,2.479658198724743
1280,9472,10,10,0.0006905,352,11097,8000000000,429260800,2.469173660437725
1280,9472,10,10,0.001953,192,20345,8000000000,429260800,2.4519450283733857
1280,9472,10,10,0.01105,512,7629,8000000000,429260800,6.776975523961082
1280,9472,10,10,0.0009766,352,11097,8000000000,429260800,2.46065018891158
1280,9472,10,10,0.01562,192,20345,8000000000,429260800,6.788828670966055
1280,9472,10,10,0.0009766,192,20345,8000000000,429260800,2.449392269825108
1280,9472,10,10,0.0006905,512,7629,8000000000,429260800,2.4853889269498644
1280,9472,10,10,0.002762,736,5307,8000000000,429260800,2.4968190644206345
1280,9472,10,10,0.01105,736,5307,8000000000,429260800,6.352736598533138
1280,9472,10,10,0.0004883,192,20345,8000000000,429260800,2.461838654970846
1280,9472,10,10,0.0009766,736,5307,8000000000,429260800,2.4906697661462287
1280,9472,10,10,0.0004883,32,122070,8000000000,429260800,2.4625029397983256
1280,9472,10,10,0.01562,352,11097,8000000000,429260800,6.597654656557594
1280,9472,10,10,0.007812,256,15258,8000000000,429260800,2.527085483972537
1280,9472,10,10,0.005524,256,15258,8000000000,429260800,2.4931837793951552
1280,9472,10,10,0.0004883,64,61035,8000000000,429260800,2.4540949792350912
1280,9472,10,10,0.007812,736,5307,8000000000,429260800,2.5590262196081017
1280,9472,10,10,0.005524,352,11097,8000000000,429260800,2.511107562859959
1280,9472,10,10,0.002762,256,15258,8000000000,429260800,2.4721114070105545
1280,9472,10,10,0.0009766,1024,3814,8000000000,429260800,2.518586195384479
1280,9472,10,10,0.0009766,2048,1907,8000000000,429260800,2.6042750439497864
1280,9472,10,10,0.007812,192,20345,8000000000,429260800,2.534741882338358
1280,9472,10,10,0.0009766,32,122070,8000000000,429260800,2.4594020237992966
1280,9472,10,10,0.002762,352,11097,8000000000,429260800,2.477241993166263
1280,9472,10,10,0.007812,128,30517,8000000000,429260800,2.532591387394918
1280,9472,10,10,0.0006905,64,61035,8000000000,429260800,2.446468457912274
1280,9472,10,10,0.007812,32,122070,8000000000,429260800,2.685940538832177
1280,9472,10,10,0.0003453,64,61035,8000000000,429260800,2.463631629924847
1280,9472,10,10,0.005524,64,61035,8000000000,429260800,2.529288164904662
1280,9472,10,10,0.0004883,736,5307,8000000000,429260800,2.525450677092133
1280,9472,10,10,0.001381,352,11097,8000000000,429260800,2.4587137338643057
1280,9472,10,10,0.01562,64,61035,8000000000,429260800,2.650525978516681
1280,9472,10,10,0.0009766,256,15258,8000000000,429260800,2.455249524448122
1280,9472,10,10,0.003906,32,122070,8000000000,429260800,2.5367829716895383
1280,9472,10,10,0.005524,1024,3814,8000000000,429260800,2.575900690275763
1280,9472,10,10,0.01562,736,5307,8000000000,429260800,6.746063812221507
1280,9472,10,10,0.01105,256,15258,8000000000,429260800,6.774886395531548
1280,9472,10,10,0.001953,1024,3814,8000000000,429260800,2.5066591024266067
1280,9472,10,10,0.001381,128,30517,8000000000,429260800,2.442050473087887
1280,9472,10,10,0.001953,128,30517,8000000000,429260800,2.437312829445773
1280,9472,10,10,0.001953,352,11097,8000000000,429260800,2.460959253850316
1280,9472,10,10,0.01105,1024,3814,8000000000,429260800,6.665428282609576
1280,9472,10,10,0.003906,2048,1907,8000000000,429260800,2.62912052634966
1280,9472,10,10,0.007812,512,7629,8000000000,429260800,2.544156176795116
1280,9472,10,10,0.0009766,512,7629,8000000000,429260800,2.475055851234072
1280,9472,10,10,0.0003453,32,122070,8000000000,429260800,2.466443964054162
1280,9472,10,10,0.01105,352,11097,8000000000,429260800,6.576566234048034
1280,9472,10,10,0.0006905,32,122070,8000000000,429260800,2.4591246872439463
1280,9472,10,10,0.003906,192,20345,8000000000,429260800,2.489868725503982
1280,9472,10,10,0.01105,64,61035,8000000000,429260800,2.678436985646936
1280,9472,10,10,0.01562,32,122070,8000000000,429260800,2.733964392104671
1280,9472,10,10,0.01562,2048,1907,8000000000,429260800,6.857521264886584
1280,9472,10,10,0.0009766,128,30517,8000000000,429260800,2.4428757610753
1280,9472,10,10,0.0003453,1024,3814,8000000000,429260800,2.579771727736504
1280,9472,10,10,0.0004883,256,15258,8000000000,429260800,2.472840592466056
1280,9472,10,10,0.007812,1024,3814,8000000000,429260800,2.6239233367682564
1280,9472,10,10,0.002762,64,61035,8000000000,429260800,2.4577739769235007
1280,9472,10,10,0.007812,352,11097,8000000000,429260800,2.528219750765248
1280,9472,10,10,0.01105,32,122070,8000000000,429260800,2.710207534451808
1280,9472,10,10,0.005524,2048,1907,8000000000,429260800,2.684560768682925
1280,9472,10,10,0.01105,2048,1907,8000000000,429260800,6.815125592521136
1280,9472,10,10,0.01105,128,30517,8000000000,429260800,2.6297045619102564
1280,9472,10,10,0.001381,64,61035,8000000000,429260800,2.439022449918613
1280,9472,10,10,0.005524,512,7629,8000000000,429260800,2.524963500985757
1280,9472,10,10,0.005524,128,30517,8000000000,429260800,2.503063538907264
1280,9472,10,10,0.0003453,128,30517,8000000000,429260800,2.466440593283836
1280,9472,10,10,0.002762,512,7629,8000000000,429260800,2.4844434604596284
1280,9472,10,10,0.0004883,512,7629,8000000000,429260800,2.495889380145187
1280,9472,10,10,0.01562,128,30517,8000000000,429260800,6.565631543533004
1280,9472,10,10,0.001381,2048,1907,8000000000,429260800,2.590658869625889
1280,9472,10,10,0.0006905,2048,1907,8000000000,429260800,2.623919990782938
1280,9472,10,10,0.0003453,256,15258,8000000000,429260800,2.4825259133273763
1280,9472,10,10,0.01562,1024,3814,8000000000,429260800,6.648177733332834
1280,9472,10,10,0.002762,32,122070,8000000000,429260800,2.50629936559128
1280,9472,10,10,0.00195,512,21696,22700000000,429260800,2.3361523369849206
1280,9472,10,10,0.000691,2048,5424,22700000000,429260800,2.4213014580088883
1280,9472,10,10,0.0111,1024,10848,22700000000,429260800,7.000409005549047
1280,9472,10,10,0.00552,128,86784,22700000000,429260800,2.3627708777545755
1280,9472,10,10,0.000345,96,115712,22700000000,429260800,2.35187619765156
1280,9472,10,10,0.000488,512,21696,22700000000,429260800,2.362019119315545
1280,9472,10,10,0.00195,1024,10848,22700000000,429260800,2.361091902164192
1280,9472,10,10,0.00391,256,43392,22700000000,429260800,2.3295375861016905
1280,9472,10,10,0.000345,32,347137,22700000000,429260800,2.3752660559095573
1280,9472,10,10,0.00138,256,43392,22700000000,429260800,2.326188192224932
1280,9472,10,10,0.0111,32,347137,22700000000,429260800,7.040732944335836
1280,9472,10,10,0.0156,352,31557,22700000000,429260800,6.632118273637716
1280,9472,10,10,0.0111,192,57856,22700000000,429260800,2.448254895322898
1280,9472,10,10,0.0156,192,57856,22700000000,429260800,6.84259347619822
1280,9472,10,10,0.000345,64,173568,22700000000,429260800,2.355180014660365
1280,9472,10,10,0.00195,2048,5424,22700000000,429260800,2.398695332696671
1280,9472,10,10,0.0111,352,31557,22700000000,429260800,2.414874495252938
1280,9472,10,10,0.00552,192,57856,22700000000,429260800,2.351444861953231
1280,9472,10,10,0.000488,32,347137,22700000000,429260800,2.3737188907035915
1280,9472,10,10,0.000691,192,57856,22700000000,429260800,2.33679065179917
1280,9472,10,10,0.000488,1024,10848,22700000000,429260800,2.389799623787658
1280,9472,10,10,0.00138,64,173568,22700000000,429260800,2.3476380688861864
1280,9472,10,10,0.0111,2048,5424,22700000000,429260800,7.048167616652459
1280,9472,10,10,0.000345,192,57856,22700000000,429260800,2.3523439727801936
1280,9472,10,10,0.00552,32,347137,22700000000,429260800,2.5502034114550414
1280,9472,10,10,0.000345,512,21696,22700000000,429260800,2.375662867004735
1280,9472,10,10,0.00276,192,57856,22700000000,429260800,2.326967977998578
1280,9472,10,10,0.000345,2048,5424,22700000000,429260800,2.467728764734557
1280,9472,10,10,0.00195,256,43392,22700000000,429260800,2.3280136326410013
1280,9472,10,10,0.000977,96,115712,22700000000,429260800,2.336048402971761
1280,9472,10,10,0.00276,2048,5424,22700000000,429260800,2.40036910272381
1280,9472,10,10,0.000977,32,347137,22700000000,429260800,2.381521554443929
1280,9472,10,10,0.00138,128,86784,22700000000,429260800,2.328589730076857
1280,9472,10,10,0.00781,32,347137,22700000000,429260800,2.596964475015838
1280,9472,10,10,0.00138,512,21696,22700000000,429260800,2.34352562120298
1280,9472,10,10,0.00552,1024,10848,22700000000,429260800,2.378475692083976
1280,9472,10,10,0.00195,96,115712,22700000000,429260800,2.3371255257665764
1280,9472,10,10,0.00781,256,43392,22700000000,429260800,2.3756389139916645
1280,9472,10,10,0.00781,512,21696,22700000000,429260800,2.379125632333031
1280,9472,10,10,0.00781,192,57856,22700000000,429260800,2.387125745807003
1280,9472,10,10,0.000345,1024,10848,22700000000,429260800,2.408041177626665
1280,9472,10,10,0.00138,352,31557,22700000000,429260800,2.332541621912568
1280,9472,10,10,0.000691,1024,10848,22700000000,429260800,2.376866305621178
1280,9472,10,10,0.00138,1024,10848,22700000000,429260800,2.3624139052295323
1280,9472,10,10,0.0156,256,43392,22700000000,429260800,2.5963280865579645
1280,9472,10,10,0.0156,32,347137,22700000000,429260800,6.63126878488279
1280,9472,10,10,0.00552,64,173568,22700000000,429260800,2.411091504685715
1280,9472,10,10,0.000691,32,347137,22700000000,429260800,2.375244317292041
1280,9472,10,10,0.0111,512,21696,22700000000,429260800,6.668755346980233
1280,9472,10,10,0.00195,32,347137,22700000000,429260800,2.407802502937012
1280,9472,10,10,0.00391,128,86784,22700000000,429260800,2.346497271810969
1280,9472,10,10,0.000488,128,86784,22700000000,429260800,2.3439158235192545
1280,9472,10,10,0.00781,64,173568,22700000000,429260800,2.466083954046767
1280,9472,10,10,0.0111,256,43392,22700000000,429260800,2.4283597927821434
1280,9472,10,10,0.000691,96,115712,22700000000,429260800,2.339708343578655
1280,9472,10,10,0.000488,256,43392,22700000000,429260800,2.3464615974266416
1280,9472,10,10,0.00781,96,115712,22700000000,429260800,2.423470644803857
1280,9472,10,10,0.000691,64,173568,22700000000,429260800,2.348586928787797
1280,9472,10,10,0.0111,96,115712,22700000000,429260800,2.5255272920535194
1280,9472,10,10,0.000977,512,21696,22700000000,429260800,2.346851834264182
1280,9472,10,10,0.000345,352,31557,22700000000,429260800,2.3638012351885664
1280,9472,10,10,0.000977,256,43392,22700000000,429260800,2.330616046457424
1280,9472,10,10,0.00781,128,86784,22700000000,429260800,2.4055489994194823
1280,9472,10,10,0.000488,64,173568,22700000000,429260800,2.350533291364848
1280,9472,10,10,0.000488,2048,5424,22700000000,429260800,2.439213724272
1280,9472,10,10,0.00391,192,57856,22700000000,429260800,2.334793454621545
1280,9472,10,10,0.00276,512,21696,22700000000,429260800,2.3391732041047986
1280,9472,10,10,0.00781,2048,5424,22700000000,429260800,2.471377222534465
1280,9472,10,10,0.00391,352,31557,22700000000,429260800,2.334795879867354
1280,9472,10,10,0.00781,1024,10848,22700000000,429260800,2.4047682170041784
1280,9472,10,10,0.0156,128,86784,22700000000,429260800,6.708508270594227
1280,9472,10,10,0.00391,1024,10848,22700000000,429260800,2.3777083288709693
1280,9472,10,10,0.000977,64,173568,22700000000,429260800,2.347200179584642
1280,9472,10,10,0.00138,96,115712,22700000000,429260800,2.33435169524235
1280,9472,10,10,0.00552,352,31557,22700000000,429260800,2.344702935905337
1280,9472,10,10,0.000977,192,57856,22700000000,429260800,2.3283980216632285
1280,9472,10,10,0.0156,96,115712,22700000000,429260800,5.514690909381318
1280,9472,10,10,0.00276,352,31557,22700000000,429260800,2.3272362521042345
1280,9472,10,10,0.000977,2048,5424,22700000000,429260800,2.414263659870268
1280,9472,10,10,0.00276,128,86784,22700000000,429260800,2.3297354810433304
1280,9472,10,10,0.00391,512,21696,22700000000,429260800,2.348920680377081
1280,9472,10,10,0.0156,2048,5424,22700000000,429260800,6.78130427951915
1280,9472,10,10,0.00276,64,173568,22700000000,429260800,2.3649013608331155
1280,9472,10,10,0.000488,96,115712,22700000000,429260800,2.344982458072588
1280,9472,10,10,0.00276,32,347137,22700000000,429260800,2.427796687224176
1280,9472,10,10,0.00195,128,86784,22700000000,429260800,2.326964843059056
1280,9472,10,10,0.00552,512,21696,22700000000,429260800,2.364440114168435
1280,9472,10,10,0.000977,128,86784,22700000000,429260800,2.333668652386153
1280,9472,10,10,0.0156,1024,10848,22700000000,429260800,6.83423759400091
1280,9472,10,10,0.000691,256,43392,22700000000,429260800,2.3376778182550746
1280,9472,10,10,0.00552,256,43392,22700000000,429260800,2.3481212759745373
1280,9472,10,10,0.00391,64,173568,22700000000,429260800,2.382605210172012
1280,9472,10,10,0.000345,128,86784,22700000000,429260800,2.3498112316137534
1280,9472,10,10,0.000691,512,21696,22700000000,429260800,2.350153017085438
1280,9472,10,10,0.00552,2048,5424,22700000000,429260800,2.4351111054661816
1280,9472,10,10,0.00552,96,115712,22700000000,429260800,2.3867959998499697
1280,9472,10,10,0.000977,352,31557,22700000000,429260800,2.3332459374995573
1280,9472,10,10,0.00276,1024,10848,22700000000,429260800,2.36686823323229
1280,9472,10,10,0.000488,352,31557,22700000000,429260800,2.353805551864354
1280,9472,10,10,0.00138,32,347137,22700000000,429260800,2.39272869062133
1280,9472,10,10,0.00391,32,347137,22700000000,429260800,2.4703566079423003
1280,9472,10,10,0.00138,2048,5424,22700000000,429260800,2.394751604112566
1280,9472,10,10,0.00195,192,57856,22700000000,429260800,2.3225707185919835
1280,9472,10,10,0.000345,256,43392,22700000000,429260800,2.3562599368831183
1280,9472,10,10,0.00276,96,115712,22700000000,429260800,2.340387143793813
1280,9472,10,10,0.00138,192,57856,22700000000,429260800,2.323487993010749
1280,9472,10,10,0.00391,2048,5424,22700000000,429260800,2.422107147791082
1280,9472,10,10,0.00391,96,115712,22700000000,429260800,2.356441820417374
1280,9472,10,10,0.0111,64,173568,22700000000,429260800,2.518994122073746
1280,9472,10,10,0.00276,256,43392,22700000000,429260800,2.323037688087601
1280,9472,10,10,0.0111,128,86784,22700000000,429260800,2.503302413776669
1280,9472,10,10,0.00781,352,31557,22700000000,429260800,2.3747368823384187
1280,9472,10,10,0.000488,192,57856,22700000000,429260800,2.343433327386089
1280,9472,10,10,0.00195,352,31557,22700000000,429260800,2.3290367841525788
1280,9472,10,10,0.000977,1024,10848,22700000000,429260800,2.3608688986874737
1280,9472,10,10,0.000691,128,86784,22700000000,429260800,2.337039792257651
1280,9472,10,10,0.0156,512,21696,22700000000,429260800,6.653029996233322
1280,9472,10,10,0.000691,352,31557,22700000000,429260800,2.342565831429895
1280,9472,10,10,0.000691,128,152587,40000000000,429260800,2.291310989706692
1280,9472,10,10,0.00781,1024,19073,40000000000,429260800,2.3225497117450864
1280,9472,10,10,0.00138,64,305175,40000000000,429260800,2.3093886181912846
1280,9472,10,10,0.0111,192,101725,40000000000,429260800,2.3742121770832694
1280,9472,10,10,0.000691,192,101725,40000000000,429260800,2.2873719391286564
1280,9472,10,10,0.0111,64,305175,40000000000,429260800,10.266740072561245
1280,9472,10,10,0.0156,128,152587,40000000000,429260800,2.444954126863515
1280,9472,10,10,0.00195,96,203450,40000000000,429260800,2.297952247962908
1280,9472,10,10,0.0156,2048,9536,40000000000,429260800,6.853511045475854
1280,9472,10,10,0.00195,64,305175,40000000000,429260800,2.3185547992125084
1280,9472,10,10,0.00195,1024,19073,40000000000,429260800,2.297837605694053
1280,9472,10,10,0.00195,128,152587,40000000000,429260800,2.289337354885601
1280,9472,10,10,0.000977,32,610351,40000000000,429260800,2.3434834262252884
1280,9472,10,10,0.000977,512,38146,40000000000,429260800,2.287921297657037
1280,9472,10,10,0.000691,64,305175,40000000000,429260800,2.305153272114849
1280,9472,10,10,0.00781,2048,9536,40000000000,429260800,2.3521657329069763
1280,9472,10,10,0.0111,2048,9536,40000000000,429260800,6.884044687524337
