step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,10.923622535321549
10000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,3.03424910525562
20000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.8812870154254875
30000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.815149116194008
40000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.773091630047987
50000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.744742589832493
60000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.721923263668657
70000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.703001229978422
80000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.6888319847901325
90000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.6729696503021043
100000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.6618529235398825
110000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.649154409508056
120000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.6366803685056275
130000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.6264396964321968
140000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.613875403894066
150000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.602728576892144
160000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.5923697171128324
170000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.5807827478803924
180000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.571213134092043
190000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.56351922756096
200000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.5549272321786907
210000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.5463999129650587
220000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.538802897728435
230000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.5334254308859148
240000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.527783209810868
249000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,0,0,1,2.5260464948369235
0,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,1,0,0,10.932343317432013
10000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,1,0,0,3.068887693841609
20000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,1,0,0,2.923939694464861
30000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,1,0,0,2.85938786145863
40000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,1,0,0,2.819155300711232
50000,256,512,8,8,64,1.0,1,42,0.5,2166898688.0,27279360.0,72932839653376.0,130000000000,0,1,0,0,2.7917020131355086
