step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,10.939439621083231
10000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,3.0721835717219856
20000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.9231981563701552
30000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.8596508696805203
40000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.8176010069612216
50000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.7883900031005213
60000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.767722893258648
70000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.7496308294130887
80000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.736077163636707
90000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.723653388067242
100000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.711374162505096
110000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.699801604008329
120000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.688645333793952
130000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.677921582383372
140000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.667656416977637
150000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.657607806074189
160000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.6481963169110623
170000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.6382664839142747
180000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.6285979131287407
190000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.6204433057066905
200000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.6126100626084985
210000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.604433371840656
220000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.599846626491044
230000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.595431727934754
240000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.590202499854417
249000,128,512,8,8,64,1.0,1,42,0.5,1093026048.0,27279360.0,72795669135360.0,130000000000,0,0,1,0,2.589495586872046
