step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,10.78890399420344
10000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,3.022786176553448
20000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.889707606665019
30000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.835054080097328
40000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.8023842537580053
50000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.779197429242796
60000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.762531929862113
70000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.7488586992447006
80000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.7373075847095505
90000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.727138917131089
100000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.716267271242113
110000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.708376827851811
120000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.699424785402997
130000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.6911484244786954
140000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.6830535748854616
150000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.674958577742033
160000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.6667986093295792
170000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.659293124397012
180000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.651820567749541
190000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.6445657705976138
200000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.638990168435433
210000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.63289132869147
220000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.628523547830658
230000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.6253793269586403
240000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.62287999880386
249000,2,896,12,16,64,1.0,1,42,0.5,171312288.0,132163584.0,249086259232768.0,130000000000,0,0,1,0,2.621603443703502
