step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,10.91148188398384
10000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,3.2104146435895538
20000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,3.0653049783829127
30000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,3.0033627181185345
40000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,2.9674516074708404
50000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,2.9428940416477145
60000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,2.9244475130513066
70000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,2.9109995915810614
80000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,2.897589197043645
90000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,2.8865619348827547
100000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,2.877666428750175
110000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,2.867610046869811
120000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,2.858565564224075
130000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,2.8505129139864995
140000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,2.842797465127003
150000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,2.835446170147802
160000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,2.827190736759436
170000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,2.8212455951348567
180000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,2.813424844619808
190000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,2.80727332945637
200000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,2.800494135765065
210000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,2.7951967886782176
220000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,2.790739543216074
230000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,2.7877405855106496
240000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,2.784714331019221
249000,16,512,8,8,64,1.0,1,42,0.5,153272576.0,27279360.0,72555150966784.0,130000000000,0,0,1,0,2.783634804612065
