step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,10.775209516358006
10000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.7472548778127
20000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.6138694527028834
30000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.5513639441622846
40000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.512292013245679
50000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.4857070585652297
60000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.4652724632383607
70000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.44746480239291
80000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.433232012254142
90000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.419015993654161
100000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.407157384513446
110000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.395465605459436
120000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.38326408966645
130000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.371021309002372
140000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.359673272718402
150000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.34783728794086
160000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.336355620363973
170000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.325567832168933
180000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.3145754902207667
190000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.305152934793044
200000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.295300368914833
210000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.2865674139133145
220000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.278557553232176
230000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.2726244615401563
240000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.26731285126783
249000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,0,0,1,2.264673424203268
0,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,1,0,0,10.756569746190058
10000,64,1536,12,12,128,1.0,1,42,0.25,3935674368.0,368123904.0,557085175578624.0,130000000000,0,1,0,0,2.768856964054412
