step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,10.916778837603502
10000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.982846502942348
20000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.8508848388437102
30000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.791306431063762
40000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.759416456686345
50000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.7360620643334586
60000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.7169893818945288
70000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.702707162440567
80000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.689526897023342
90000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.6787758980101577
100000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.6685981315030287
110000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.658520059744057
120000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.651406566495168
130000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.6416278248976592
140000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.633497317340729
150000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.624890763672591
160000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.6174766123104867
170000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.609157633971642
180000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.6005776885219327
190000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.5945302946124897
200000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.5875206767006045
210000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.5818437813298245
220000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.576324026916303
230000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.573145254707048
240000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.569674874129847
249000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,0,0,1,2.5672740849133664
0,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,1,0,0,10.82518225891872
10000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,1,0,0,3.023942625795394
20000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,1,0,0,2.8919423035457688
30000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,1,0,0,2.834470223977261
40000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,1,0,0,2.799227614077941
50000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,1,0,0,2.7750885497901248
60000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,1,0,0,2.758242104687453
70000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,1,0,0,2.7437917763784334
80000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,1,0,0,2.730526571232512
90000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,1,0,0,2.7199150071532334
100000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,1,0,0,2.7085827587400866
110000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,1,0,0,2.700192267740255
120000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,1,0,0,2.691558761569903
130000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,1,0,0,2.681484231015602
140000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,1,0,0,2.672924106475368
150000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,1,0,0,2.6637184498337207
160000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,1,0,0,2.656375565215612
170000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,1,0,0,2.648458267689892
180000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,1,0,0,2.641030344976289
190000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,1,0,0,2.6340166940257514
200000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,1,0,0,2.6273115213487426
210000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,1,0,0,2.621798996894757
220000,4,896,12,16,64,1.0,1,42,0.5,247790592.0,132163584.0,248465468686336.0,130000000000,0,1,0,0,2.6175759135914585
