step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,4,512,6,8,32,1.0,1,42,0.5,35407872.0,16527360.0,44569949372416.0,130000000000,0,0,0,1,10.831384555940804
10000,4,512,6,8,32,1.0,1,42,0.5,35407872.0,16527360.0,44569949372416.0,130000000000,0,0,0,1,3.4469321953737704
20000,4,512,6,8,32,1.0,1,42,0.5,35407872.0,16527360.0,44569949372416.0,130000000000,0,0,0,1,3.296937536690815
30000,4,512,6,8,32,1.0,1,42,0.5,35407872.0,16527360.0,44569949372416.0,130000000000,0,0,0,1,3.2378311173917216
40000,4,512,6,8,32,1.0,1,42,0.5,35407872.0,16527360.0,44569949372416.0,130000000000,0,0,0,1,3.2019809695661
50000,4,512,6,8,32,1.0,1,42,0.5,35407872.0,16527360.0,44569949372416.0,130000000000,0,0,0,1,3.1813729289854686
60000,4,512,6,8,32,1.0,1,42,0.5,35407872.0,16527360.0,44569949372416.0,130000000000,0,0,0,1,3.1670834303885727
70000,4,512,6,8,32,1.0,1,42,0.5,35407872.0,16527360.0,44569949372416.0,130000000000,0,0,0,1,3.152602362455676
80000,4,512,6,8,32,1.0,1,42,0.5,35407872.0,16527360.0,44569949372416.0,130000000000,0,0,0,1,3.141289590668217
90000,4,512,6,8,32,1.0,1,42,0.5,35407872.0,16527360.0,44569949372416.0,130000000000,0,0,0,1,3.13063612233367
100000,4,512,6,8,32,1.0,1,42,0.5,35407872.0,16527360.0,44569949372416.0,130000000000,0,0,0,1,3.1228077483918995
110000,4,512,6,8,32,1.0,1,42,0.5,35407872.0,16527360.0,44569949372416.0,130000000000,0,0,0,1,3.1139628027926727
120000,4,512,6,8,32,1.0,1,42,0.5,35407872.0,16527360.0,44569949372416.0,130000000000,0,0,0,1,3.106890377681282
130000,4,512,6,8,32,1.0,1,42,0.5,35407872.0,16527360.0,44569949372416.0,130000000000,0,0,0,1,3.100817703505163
140000,4,512,6,8,32,1.0,1,42,0.5,35407872.0,16527360.0,44569949372416.0,130000000000,0,0,0,1,3.0944873083224604
