step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,10.888881497717104
10000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.8034535008349373
20000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.662597117538092
30000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.5972461034944607
40000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.5573911728784644
50000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.5301408651871253
60000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.5070767532504323
70000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.4889307352170444
80000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.473420504676751
90000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.459286819085362
100000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.44607310895736
110000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.433977386653908
120000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.4220151480931795
130000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.409632588211408
140000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.3968882352524563
150000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.3850225928857984
160000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.37472713050677
170000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.3624427898712104
180000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.35078357022681
190000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.3413795569402103
200000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.331284025074877
210000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.321997314192991
220000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.3146852183821576
230000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.307619629763117
240000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.303371167826345
249000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,0,0,1,2.299347277285769
0,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,1,0,0,10.8275338155536
10000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,1,0,0,2.8586711117966184
20000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,1,0,0,2.7189557833380813
30000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,1,0,0,2.65513717643226
40000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,1,0,0,2.616447203786098
50000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,1,0,0,2.5879606221975298
60000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,1,0,0,2.567901074873657
70000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,1,0,0,2.550525072122535
80000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,1,0,0,2.536616007110739
90000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,1,0,0,2.5208213489786377
100000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,1,0,0,2.509119290594403
110000,128,896,12,16,64,1.0,1,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,0,1,0,0,2.4952001921693734
