step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,10.871656955240748
10000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,3.2786159831092405
20000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,3.1284892178187125
30000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,3.064436202837056
40000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,3.0265515591530696
50000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,3.002067424143461
60000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,2.9813060297272327
70000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,2.967081551582761
80000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,2.9530149521465208
90000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,2.941536579857313
100000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,2.931063909694559
110000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,2.922706125654533
120000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,2.913218107123802
130000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,2.905546283938512
140000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,2.896356464351086
150000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,2.887855900906076
160000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,2.8791813757816227
170000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,2.8718004232133048
180000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,2.863553842836615
190000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,2.856679528453186
200000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,2.8518969839953288
210000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,2.846221760860088
220000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,2.8397235027393184
230000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,2.836770482327815
240000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,2.833960536421684
249000,32,512,6,8,32,1.0,1,42,0.5,211710144.0,16527360.0,44718327070720.0,130000000000,0,0,1,0,2.831408311522136
