step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,10.810956452822497
10000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.599235768685363
20000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.454165105913497
30000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.386517964924761
40000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.344292935532762
50000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.314221271386909
60000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.2904627390509886
70000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.271139663931808
80000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.2518845110855445
90000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.2375358940440084
100000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.220604853496428
110000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.2073207127421988
120000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.1908902116381297
130000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.176364878646851
140000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.162233750592168
150000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.1474701240365954
160000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.133081373342126
170000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.118570205169529
180000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.104536607793483
190000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.0895812643517155
200000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.0773794534583403
210000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.0650846859423617
220000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.05330781960946
230000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.045598198982652
240000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.0366442875647057
249000,512,2048,24,16,128,1.0,1,42,0.5,207083473920.0,1308819456.0,1778858416144384.0,130000000000,0,0,1,0,2.0315331980068527
