step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,10.853620025984572
10000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.9452959620823544
20000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.810081258843175
30000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.752829865182404
40000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.7185312814281914
50000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.692263658032948
60000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.675773399100062
70000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.661003427886121
80000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.6470048490895954
90000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.636011179189678
100000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.627343736474565
110000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.6171572645059547
120000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.606533281618629
130000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.598268872260092
140000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.587485658121084
150000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.577658765976735
160000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.56839694189434
170000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.5606642296620747
180000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.550959853362649
190000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.542966665853501
200000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.536885433766095
210000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.530477673098019
220000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.5253889619863483
230000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.519928916218245
240000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.51708488621716
249000,8,896,12,16,64,1.0,1,42,0.5,402555552.0,132163584.0,249120082100224.0,130000000000,0,0,1,0,2.515575005075726
