step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,10.821826131375545
10000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,3.2241578129992114
20000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,3.078394500430453
30000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,3.0143879637600985
40000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.9792112596143707
50000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.953446733199345
60000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.9339135466030406
70000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.919726693758194
80000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.907160237150542
90000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.8951593896222243
100000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.8849976569029097
110000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.876952728458852
120000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.8661757606114167
130000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.859702438473536
140000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.8504531561576827
150000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.8428758142803408
160000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.835614721653444
170000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.8272679546946144
180000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.820286617236696
190000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.814323818772162
200000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.808067444603755
210000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.80326512841982
220000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.797908564521536
230000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.7938258506367086
240000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.7917073741259126
249000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.788509076107571
0,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,10.896872988399014
10000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,3.3086000516228946
20000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,3.1700869621500307
30000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,3.109956126441467
40000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,3.072774559434792
50000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,3.049542191092847
60000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,3.032305377358639
70000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,3.014286990243588
80000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,3.00334230700828
90000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,2.9905431637437303
100000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,2.980456091422888
110000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,2.9706727757693465
120000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,2.9604081021975928
130000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,2.9527322459736505
140000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,2.9438531670960706
150000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,2.9363334681614224
160000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,2.926588909025665
170000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,2.9194442826857125
180000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,2.9113620240424187
190000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,2.905566940965757
200000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,2.898389361749009
210000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,2.8938150106157448
220000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,2.8885076792990616
230000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,2.8854631777669004
240000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,2.8829834000129058
249000,8,512,8,8,64,1.0,1,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,2.881033425824353
