step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,10.835009790447248
10000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,3.392899338699701
20000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,3.241411644189198
30000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,3.180274270236411
40000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,3.1438341429576457
50000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,3.119021364481245
60000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,3.1001448746177465
70000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,3.0880925812549087
80000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,3.078202045793285
90000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,3.066691605928449
100000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,3.0590896723520054
110000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,3.050012974580446
120000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,3.042226799994334
130000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,3.034091324914185
140000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,3.029817287610348
150000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,3.0220915840123266
160000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,3.014172688026164
170000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,3.0080640116025603
180000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,3.003134605517669
190000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,2.996732894407572
200000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,2.9916919403755564
210000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,2.9876839360725995
220000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,2.9833890450079243
230000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,2.980148252533535
240000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,2.9778856686660045
249000,8,512,6,8,32,1.0,1,42,0.5,60678336.0,16527360.0,44679672365056.0,130000000000,0,0,1,0,2.977046993359848
