step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,10.878018852389998
10000,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,2.6520601154904884
20000,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,2.515016970239716
30000,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,2.4483939259683623
50000,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,2.3787613495609694
60000,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,2.3534619013593505
70000,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,2.335344753980708
80000,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,2.319720024489398
90000,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,2.3038972334535246
100000,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,2.28789821830189
110000,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,2.274097799416724
120000,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,2.257535142521684
130000,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,2.245658532257227
140000,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,2.231234615433042
150000,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,2.2167297919188136
160000,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,2.204873789498204
170000,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,2.1916919993956343
180000,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,2.177824986189302
200000,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,2.155262053080297
210000,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,2.145307333284019
220000,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,2.135038921774002
230000,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,2.12809899673737
240000,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,2.121422399614717
249000,256,1536,12,12,128,1.0,2,42,0.5,29248266240.0,368123904.0,677997094895616.0,130000000000,0,0,0,1,2.117594062265395
0,256,1536,12,12,128,1.0,4,42,0.5,29248266240.0,368123904.0,915491606495232.0,130000000000,0,0,0,1,10.8812346842898
10000,256,1536,12,12,128,1.0,4,42,0.5,29248266240.0,368123904.0,915491606495232.0,130000000000,0,0,0,1,2.625501080460892
20000,256,1536,12,12,128,1.0,4,42,0.5,29248266240.0,368123904.0,915491606495232.0,130000000000,0,0,0,1,2.4866098690226432
30000,256,1536,12,12,128,1.0,4,42,0.5,29248266240.0,368123904.0,915491606495232.0,130000000000,0,0,0,1,2.421448506162483
40000,256,1536,12,12,128,1.0,4,42,0.5,29248266240.0,368123904.0,915491606495232.0,130000000000,0,0,0,1,2.3799481449596067
50000,256,1536,12,12,128,1.0,4,42,0.5,29248266240.0,368123904.0,915491606495232.0,130000000000,0,0,0,1,2.350576803220765
60000,256,1536,12,12,128,1.0,4,42,0.5,29248266240.0,368123904.0,915491606495232.0,130000000000,0,0,0,1,2.3272250175879834
70000,256,1536,12,12,128,1.0,4,42,0.5,29248266240.0,368123904.0,915491606495232.0,130000000000,0,0,0,1,2.308354626465862
80000,256,1536,12,12,128,1.0,4,42,0.5,29248266240.0,368123904.0,915491606495232.0,130000000000,0,0,0,1,2.289303535538743
