step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,10.8544540780513
10000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.707419571372587
20000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.5731640181734625
30000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.5157239815888834
40000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.4811108700031634
50000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.455325243910308
60000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.4338246722024874
70000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.417719470094133
80000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.4025942471949726
90000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.389025383748546
100000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.377680495202061
110000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.3654681098780723
120000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.3538683529621
130000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.343121190253976
140000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.3315776499621483
150000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.319426399602126
160000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.3092848320760746
170000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.298308474732324
180000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.288190761154401
190000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.279027451418606
200000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.270223573956879
210000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.262552439339164
220000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.2551819628346634
230000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.249894304877262
240000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.2445892851802944
249000,1,2048,24,16,128,1.0,1,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1,0,0,0,2.2420146818345645
