step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,10.76944468107124
10000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.8755049167659514
20000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.752924002206564
30000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.697288873377538
40000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.665365208372352
50000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.642400594450224
60000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.624046825742827
70000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.610140023167348
80000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.5958395566726526
90000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.585818734389189
100000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.573481324866969
110000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.5651612153099657
120000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.553048721467727
130000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.5447868942375944
140000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.5343771788245406
150000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.52615223914306
160000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.516823427272312
170000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.507564947660995
180000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.49856777944433
190000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.4911462013890966
200000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.484786296167472
210000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.477995396827396
220000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.472552220964876
230000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.468141158713645
240000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.46482855847788
249000,1,1536,12,12,128,1.0,1,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1,0,0,0,2.4632544930017928
