step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,10.865338634582304
10000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.717684859736817
20000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.582925422623104
30000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.5193830296815904
40000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.4793350050442493
50000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.451550073814444
60000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.429863834778407
70000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.4121311048401184
80000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.3955208384156177
90000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.380239605777357
100000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.368561598074844
110000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.3528841931640585
120000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.3414019353863926
130000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.328134713721145
140000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.314236813340741
150000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.301487591225367
160000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.288614525313318
170000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.27498851075818
180000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.262462974737833
190000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.252119509362158
200000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.240523244467458
210000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.2298968270019217
220000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.2213513591143528
230000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.214280261954713
240000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.209462354633548
249000,128,1536,12,12,128,1.0,1,42,0.5,14753342592.0,368123904.0,559869522345984.0,130000000000,0,0,1,0,2.2053842148047536
