step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,10.923918250503243
10000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,3.0150337663702023
20000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.8620548558178847
30000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.788339442567169
40000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.747022289522598
50000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.716531041806676
60000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.6942204933055494
70000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.6740012966711104
80000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.656834003670262
90000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.6420645734737014
100000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.630092399866536
110000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.6149808007686777
120000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.6022061016530342
130000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.5930588257050537
140000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.5825259550629
150000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.57166999867795
160000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.558085052260312
170000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.5481967792350053
180000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.537118366339984
190000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.5235860953418205
200000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.51395411700455
210000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.507094016623202
220000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.497795304992154
230000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.495639399915326
240000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.49246392299375
249000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,0,0,1,2.489533379395225
0,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,10.935068372792848
10000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,3.031922632153824
20000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.88734208194505
30000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.822165767331836
40000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.782624184145791
50000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.754177293559572
60000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.7323707519315303
70000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.7150728524167542
80000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.701118882962399
90000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.686415948720209
100000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.671832726869245
110000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.6608390077859285
120000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.6480858018153004
130000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.635309135363729
140000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.6242576749709228
150000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.6133213037299114
160000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.602709149449854
170000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.5913481287487588
180000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.5817382829406794
190000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.5698855266243505
200000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.560619177669321
210000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.5534520745163896
220000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.545677900679439
230000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.5385432585693217
240000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.533511403465974
249000,512,512,8,8,64,1.0,1,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,0,1,0,0,2.5310556763937
