step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,10.906143419576097
10000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,3.206991651216522
20000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,3.067710144921834
30000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,3.01079600182254
40000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,2.9801092009153622
50000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,2.95714989880024
60000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,2.9404004433588247
70000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,2.927568445584275
80000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,2.915230937695258
90000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,2.905984852300288
100000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,2.8971780730180665
110000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,2.889898044782861
120000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,2.883005237441708
130000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,2.873763578552576
140000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,2.864965750648828
150000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,2.859709127415692
160000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,2.8518550305566617
170000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,2.8464900071138866
180000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,2.840901936960261
190000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,2.83367517434531
200000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,2.8293055736987647
210000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,2.823252572881927
220000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,2.8190768040076994
230000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,2.816408063637809
240000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,2.815202037530474
249000,2,640,10,12,64,1.0,1,42,0.5,74016400.0,57369600.0,131778069135360.0,130000000000,0,0,1,0,2.814597475199763
