step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,10.855454812654534
10000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,3.1471659247187103
20000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.9909936836712694
30000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.9225410661701634
40000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.880355383496727
50000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.848392175039386
60000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.8253612618964805
70000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.8077051105091937
80000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.792306231182432
90000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.7788886066854794
100000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.7676435112539486
110000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.754095206467971
120000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.7434736089754588
130000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.731178398808896
140000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.7205072736343934
150000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.710430382276979
160000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.7003875750145188
170000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.689233714786654
180000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.680254941160917
190000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.670600928661252
200000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.6612555419853097
210000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.653781386877397
220000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.647484583955668
230000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.6417037148810865
240000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.6384846122853047
249000,256,512,6,8,32,1.0,1,42,0.5,1621340352.0,16527360.0,45079104323584.0,130000000000,0,0,1,0,2.635196702115437
