step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,10.919369720654036
10000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,3.205182464505325
20000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,3.065987447216377
30000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,3.0025279283008355
40000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.968974866496584
50000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.9424781468325105
60000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.925105832836253
70000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.9103238116897527
80000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.896783228697293
90000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.8879441851058507
100000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.8783511108365585
110000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.868000661418339
120000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.8588703045593404
130000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.850438745422009
140000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.842257628148328
150000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.833969586166953
160000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.826770858088977
170000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.8194875837494906
180000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.811898388673181
190000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.8062408223778954
200000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.7999803659874374
210000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.7950464842133096
220000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.790070944100904
230000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.7868260202210657
240000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.7849144090831115
249000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,0,0,1,2.7833119156028627
0,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,10.937219974322332
10000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,3.2801698833920647
20000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,3.133921327416636
30000,16,512,8,8,64,1.0,1,42,0.5,153141248.0,27279360.0,72417443577856.0,130000000000,0,1,0,0,3.071740478487575
