step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,10.93684426234346
10000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,3.160080698152436
20000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,3.013967445705464
30000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,2.9512671463162814
40000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,2.912852453149862
50000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,2.88951244694095
60000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,2.8699544227285534
70000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,2.8548397742600065
80000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,2.841520467376062
90000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,2.828245179633509
100000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,2.8184935380884104
110000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,2.808533752402117
120000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,2.799779746906168
130000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,2.7892551390749114
140000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,2.781897450253944
150000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,2.7719030394553155
160000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,2.7626993993329942
170000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,2.7532807785771283
180000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,2.7468552627023013
190000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,2.739604646139221
200000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,2.7322820250811723
210000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,2.728681013398345
220000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,2.722168442908698
230000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,2.7177364285298333
240000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,2.715075114853072
249000,32,512,8,8,64,1.0,1,42,0.5,287523072.0,27279360.0,72589510705152.0,130000000000,0,0,1,0,2.714446403473843
