step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,2,512,8,8,64,1.0,1,42,0.5,35672064.0,27279360.0,72387378806784.0,130000000000,0,1,0,0,10.939687382451678
10000,2,512,8,8,64,1.0,1,42,0.5,35672064.0,27279360.0,72387378806784.0,130000000000,0,1,0,0,3.4055236103919406
20000,2,512,8,8,64,1.0,1,42,0.5,35672064.0,27279360.0,72387378806784.0,130000000000,0,1,0,0,3.2607380145960585
30000,2,512,8,8,64,1.0,1,42,0.5,35672064.0,27279360.0,72387378806784.0,130000000000,0,1,0,0,3.202308826098521
40000,2,512,8,8,64,1.0,1,42,0.5,35672064.0,27279360.0,72387378806784.0,130000000000,0,1,0,0,3.171018544895393
50000,2,512,8,8,64,1.0,1,42,0.5,35672064.0,27279360.0,72387378806784.0,130000000000,0,1,0,0,3.1481531830708382
60000,2,512,8,8,64,1.0,1,42,0.5,35672064.0,27279360.0,72387378806784.0,130000000000,0,1,0,0,3.1304737679362016
70000,2,512,8,8,64,1.0,1,42,0.5,35672064.0,27279360.0,72387378806784.0,130000000000,0,1,0,0,3.1161695143198447
80000,2,512,8,8,64,1.0,1,42,0.5,35672064.0,27279360.0,72387378806784.0,130000000000,0,1,0,0,3.104739686044663
90000,2,512,8,8,64,1.0,1,42,0.5,35672064.0,27279360.0,72387378806784.0,130000000000,0,1,0,0,3.096428085215549
100000,2,512,8,8,64,1.0,1,42,0.5,35672064.0,27279360.0,72387378806784.0,130000000000,0,1,0,0,3.0867440216595816
110000,2,512,8,8,64,1.0,1,42,0.5,35672064.0,27279360.0,72387378806784.0,130000000000,0,1,0,0,3.0770416126960844
120000,2,512,8,8,64,1.0,1,42,0.5,35672064.0,27279360.0,72387378806784.0,130000000000,0,1,0,0,3.07083771721356
130000,2,512,8,8,64,1.0,1,42,0.5,35672064.0,27279360.0,72387378806784.0,130000000000,0,1,0,0,3.063087200591145
140000,2,512,8,8,64,1.0,1,42,0.5,35672064.0,27279360.0,72387378806784.0,130000000000,0,1,0,0,3.0571222380570906
150000,2,512,8,8,64,1.0,1,42,0.5,35672064.0,27279360.0,72387378806784.0,130000000000,0,1,0,0,3.0513415657161023
160000,2,512,8,8,64,1.0,1,42,0.5,35672064.0,27279360.0,72387378806784.0,130000000000,0,1,0,0,3.0447118895553347
170000,2,512,8,8,64,1.0,1,42,0.5,35672064.0,27279360.0,72387378806784.0,130000000000,0,1,0,0,3.039092489577054
180000,2,512,8,8,64,1.0,1,42,0.5,35672064.0,27279360.0,72387378806784.0,130000000000,0,1,0,0,3.032786636910055
