step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,10.92527229404747
10000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,3.1519311566204
20000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,3.0098519756774325
30000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,2.9463509459738075
40000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,2.91016706419968
50000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,2.883968936946097
60000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,2.863680490086988
70000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,2.8487683788522404
80000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,2.835239550691951
90000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,2.824979500359629
100000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,2.812120894366652
110000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,2.802018034174986
120000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,2.792135466423871
130000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,2.783171546184392
140000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,2.774877602195232
150000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,2.7663838752425725
160000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,2.757037578673764
170000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,2.748812909500973
180000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,2.742120278590506
190000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,2.7352642112478103
200000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,2.7278923330164613
210000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,2.722213248984461
220000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,2.71584394973378
230000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,2.71325813257326
240000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,2.710744418274505
250000,32,512,8,8,64,1.0,1,42,0.5,287391744.0,27279360.0,72451803316224.0,130000000000,0,0,0,1,2.708336005631302
