step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,10.80100008538238
10000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.644087585008585
20000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.5121407742962054
30000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.452073090070934
40000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.4144266415844453
50000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.3891799179857
60000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.367434068671041
70000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.35145875991734
80000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.334329165991215
90000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.3207604009115848
100000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.305915080731597
110000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.2945869145405013
120000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.282204748125916
130000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.271093775821284
140000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.258038731335884
150000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.245962190557732
160000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.234208489605384
170000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.223038939873492
180000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.2121297670516875
190000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.201140523657608
200000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.19172687042496
210000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.1805482709478
220000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.172963649927524
230000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.1672810000991536
240000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.162106906608203
249000,8,2048,24,16,128,1.0,1,42,0.5,4133882880.0,1308819456.0,1765870435041280.0,130000000000,0,0,1,0,2.159114687028332
