step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,10.867610120644908
10000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.41155086369982
20000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.270724900334762
30000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.21615105087216
40000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.1803326509300778
50000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.158443530376453
60000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.142444023390837
70000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.127751663579261
80000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.118260890778231
90000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.1084323755817413
100000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.101828225604641
110000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.0925869601826945
120000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.0855182730095674
130000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.0803498356094097
140000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.071595805521761
150000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.0655634863238674
160000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.0587997362195987
170000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.054548372462333
180000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.0478917929827487
190000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.044427757063916
200000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.040609895778412
210000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.036816773742204
220000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.0340631920104126
230000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.0314554390542936
240000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.029350143694216
249000,1,512,8,8,64,1.0,1,42,0.5,27279360.0,27279360.0,72383083839488.0,130000000000,1,0,0,0,3.028384378487103
