step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,10.878852879865024
10000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,3.012672594380974
20000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.870334069379282
30000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.809538913511191
40000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.7727432394468168
50000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.748316698196504
60000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.728437850677629
70000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.711217513381819
80000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.6996496273078816
90000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.6839804360245965
100000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.674082375503048
110000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.665111667954616
120000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.655652126611445
130000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.645088024511432
140000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.6351506172713206
150000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.627167659908999
160000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.618610338822463
170000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.6088775345188764
180000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.601585899001695
190000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.593224180289812
200000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.5851855473207244
210000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.578493359060841
220000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.5734345514552777
230000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.568100021719389
240000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.565032797457257
249000,32,640,10,12,64,1.0,1,42,0.5,565632400.0,57369600.0,131878732431360.0,130000000000,0,0,1,0,2.564405217296188
