step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,10.871113478690605
10000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,3.1810308092675688
20000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,3.0286314266962764
30000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,2.960305849912729
40000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,2.9200312373598667
50000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,2.892675824746568
60000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,2.870744603204082
70000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,2.8528448956288943
80000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,2.839175206216152
90000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,2.82493897323951
100000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,2.8144937965963512
110000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,2.8026230883396788
120000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,2.7938642628707053
130000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,2.78240113743494
140000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,2.7713278887967303
150000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,2.762224779540336
160000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,2.751988484789345
170000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,2.743673588672552
180000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,2.7341808485355936
190000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,2.726899639898832
200000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,2.719631169762204
210000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,2.7115079905316057
220000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,2.706632637001339
230000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,2.700118689376543
240000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,2.697315284862373
249000,128,512,6,8,32,1.0,1,42,0.5,815837376.0,16527360.0,44872945893376.0,130000000000,0,0,1,0,2.695706692640748
