step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,8,512,8,8,64,1.0,1,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,0,0,0,1,10.817529125424748
10000,8,512,8,8,64,1.0,1,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,0,0,0,1,3.361851457874616
20000,8,512,8,8,64,1.0,1,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,0,0,0,1,3.219965125036002
30000,8,512,8,8,64,1.0,1,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,0,0,0,1,3.160487494038972
40000,8,512,8,8,64,1.0,1,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,0,0,0,1,3.127617638819158
50000,8,512,8,8,64,1.0,1,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,0,0,0,1,3.104612891244096
60000,8,512,8,8,64,1.0,1,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,0,0,0,1,3.085259076501038
70000,8,512,8,8,64,1.0,1,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,0,0,0,1,3.0725954334985373
80000,8,512,8,8,64,1.0,1,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,0,0,0,1,3.06249837694786
90000,8,512,8,8,64,1.0,1,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,0,0,0,1,3.052211177379729
100000,8,512,8,8,64,1.0,1,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,0,0,0,1,3.0429093180111964
110000,8,512,8,8,64,1.0,1,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,0,0,0,1,3.0353130897089446
120000,8,512,8,8,64,1.0,1,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,0,0,0,1,3.027978959735716
130000,8,512,8,8,64,1.0,1,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,0,0,0,1,3.023473809643724
140000,8,512,8,8,64,1.0,1,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,0,0,0,1,3.0163736450957463
150000,8,512,8,8,64,1.0,1,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,0,0,0,1,3.009000512687743
160000,8,512,8,8,64,1.0,1,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,0,0,0,1,3.003032500783
