step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,10.901977462789809
10000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,3.264230773619442
20000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,3.121035178720665
30000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,3.06299483416932
40000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,3.027128332863796
50000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,3.005525213770722
60000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,2.986750238441114
70000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,2.9741611328785904
80000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,2.959990830247239
90000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,2.95087362994726
100000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,2.942464547622907
110000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,2.934353172407877
120000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,2.92611529749267
130000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,2.918887993860338
140000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,2.911946371996468
150000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,2.9052744718883434
160000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,2.896234120648056
170000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,2.888401344792147
180000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,2.8841638999365733
190000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,2.877374894157327
200000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,2.8719394154966262
210000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,2.86858879649405
220000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,2.8632713333973374
230000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,2.859622712185049
240000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,2.8590823095972944
249000,8,512,8,8,64,1.0,1,42,0.5,86147328.0,27279360.0,72537971097600.0,130000000000,0,0,1,0,2.85721476678413
