step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,10.880610301049613
10000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.97413130314758
20000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.8310532073871104
30000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.769152408727417
40000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.7293684989384257
50000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.70267204549425
60000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.6828551198737127
70000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.6673964827181345
80000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.653753155606829
90000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.639324566359815
100000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.6279153951118785
110000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.617025452998771
120000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.606984170421655
130000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.597630865218602
140000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.584751405464787
150000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.5754449720402217
160000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.5659858733476346
170000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.5555775842531285
180000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.5469602594207847
190000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.538025947587024
200000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.529126998616569
210000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.5215833965503944
220000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.5155757428267
230000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.510645500624039
240000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.506630758195528
249000,64,640,10,12,64,1.0,1,42,0.5,1090022800.0,57369600.0,131986106613760.0,130000000000,0,0,1,0,2.503115669909361
