IntelliValSet|zh|web-data,IntelliValSet|zh|paper,IntelliValSet|zh|book,IntelliValSet|zh,IntelliValSet|en|web-data,IntelliValSet|en|paper,IntelliValSet|en|book,IntelliValSet|en,IntelliValSet_Raw|zh|web-data,IntelliValSet_Raw|zh|paper,IntelliValSet_Raw|zh|book,IntelliValSet_Raw|zh,IntelliValSet_Raw|en|web-data,IntelliValSet_Raw|en|paper,IntelliValSet_Raw|en|book,L,IntelliValSet_Raw,IntelliValSet,data_recipe,h,ffnh,numh,numl,lr,bs,ti,loss,smooth loss,average_iter_time,target_iter,final_iter,seq_len,D,N,M,D/N,round(D/N),ND,C,exact_N,N_add_emb,new_D/N,new_round(D/N),new_ND
4.003953146,2.435115953,2.42838986,2.794479602,0.729094783,0.697323947,0.69745814,0.707993658,4.081616738,2.376353583,2.103830465,2.627182676,0.739624445,0.673099639,0.677593027,0.696853615,1.435868766,1.506888431,2049_sc,832,2216,13,12,0.00259,56,17438,2.793888,2.841551082,0.188665,-1,17437,2048,1999929344.0,99620352,842969088,3.518744623,20,1.99234e+17,1.69e+18,99620352,208672256,3.518744623,20,1.99234e+17
3.874724217,2.39164956,2.354360734,2.715069844,0.712152904,0.680762053,0.681330878,0.691450315,3.942910575,2.323228963,2.030778432,2.543761337,0.722141842,0.65633977,0.661438098,0.680054709,1.393563853,1.466274161,2049_sc,832,2216,13,12,0.00288,72,19181,2.81866,2.782683642,0.234375,-1,19180,2048,2828353536.0,99620352,842969088,3.518744623,28,2.81762e+17,2.38e+18,99620352,208672256,3.518744623,28,2.81762e+17
3.746598437,2.32458773,2.282522751,2.631365812,0.698155477,0.667384593,0.669336342,0.67832888,3.808217348,2.255020225,1.966875198,2.462443113,0.70772599,0.642799769,0.649403214,0.666726053,1.354205789,1.426127351,2049_sc,832,2216,13,12,0.0032,88,22194,2.733393,2.728608475,0.27991,-1,22193,2048,3999891456.0,99620352,842969088,3.518744623,40,3.98471e+17,3.37e+18,99620352,208672256,3.518744623,40,3.98471e+17
3.598174374,2.225334168,2.192914046,2.525820191,0.683281503,0.652431429,0.655688794,0.663839651,3.65296407,2.156492844,1.890769248,2.362609971,0.69224011,0.627579563,0.635382936,0.651819011,1.306785288,1.376773532,2049_sc,832,2216,13,12,0.00356,104,26558,2.690051,2.67045991,0.325044,-1,26557,2048,5656641536.0,99620352,842969088,3.518744623,56,5.63517e+17,4.77e+18,99620352,208672256,3.518744623,56,5.63517e+17
3.430569258,2.129819042,2.097247448,2.413549189,0.670609249,0.640026926,0.644541294,0.651766771,3.479096563,2.057701169,1.805710903,2.253689721,0.67912053,0.615211311,0.624199407,0.639596407,1.257542558,1.326335785,2049_sc,832,2216,13,12,0.00396,128,30517,2.653288,2.625847451,0.394181,-1,30516,2048,7999848448.0,99620352,842969088,3.518744623,80,7.96948e+17,6.74e+18,99620352,208672256,3.518744623,80,7.96948e+17
3.349285346,2.093375076,2.020146039,2.345308944,0.661418322,0.63051485,0.635685127,0.642581858,3.392773183,2.013778776,1.742415101,2.189750527,0.66968649,0.60549257,0.615111657,0.630184283,1.227255066,1.294539171,2049_sc,832,2216,13,12,0.0044,152,36343,2.601701,2.590469511,0.720295,-1,36342,2048,11313430528.0,99620352,842969088,3.518744623,113,1.12705e+18,9.54e+18,99620352,208672256,3.518744623,113,1.12705e+18
3.222614351,2.016245113,1.93849477,2.254336581,0.652098308,0.621172222,0.626954738,0.633451925,3.260813313,1.936664777,1.668442594,2.101605742,0.659946456,0.596194831,0.606203475,0.620869138,1.187760455,1.254072583,2049_sc,832,2216,13,12,0.0049,192,40690,2.570203,2.555793799,0.586149,-1,40689,2048,15999959040.0,99620352,842969088,3.518744623,160,1.59392e+18,1.35e+19,99620352,208672256,3.518744623,160,1.59392e+18
3.143503971,1.965078694,1.87551683,2.190482197,0.644751252,0.614145571,0.620231028,0.626419626,3.176487515,1.884703152,1.616528264,2.042182972,0.65237514,0.589046209,0.599543265,0.613742784,1.160612726,1.225283672,2049_sc,832,2216,13,12,0.00545,232,47623,2.500161,2.528245644,1.108303,-1,47622,2048,22627401728.0,99620352,842969088,3.518744623,227,2.25415e+18,1.91e+19,99620352,208672256,3.518744623,227,2.25415e+18
3.036851365,1.920072958,1.818594132,2.124936685,0.639537097,0.60894633,0.615779978,0.621466082,3.066198324,1.837581529,1.567785634,1.979596015,0.647059492,0.584041286,0.595137609,0.608834717,1.133622634,1.197130064,2049_sc,832,2216,13,12,0.00606,280,55803,2.498923,2.507140329,0.875258,-1,55802,2048,31999672320.0,99620352,842969088,3.518744623,321,3.18782e+18,2.7e+19,99620352,208672256,3.518744623,321,3.18782e+18
2.988841166,1.877174444,1.78139345,2.083858101,0.633515638,0.602795204,0.610254684,0.615568007,3.015784942,1.795297429,1.528990719,1.937270238,0.640808942,0.577812788,0.589392047,0.602760644,1.113669809,1.177761721,2049_sc,832,2216,13,12,0.00675,344,64235,2.486298,2.48877945,1.612653,-1,64234,2048,45254328320.0,99620352,842969088,3.518744623,454,4.50825e+18,3.81e+19,99620352,208672256,3.518744623,454,4.50825e+18
2.898677127,1.833274851,1.738809434,2.029949707,0.629747987,0.598213219,0.606197068,0.611434042,2.921197871,1.746763629,1.490897726,1.883585941,0.636923385,0.573289641,0.585476808,0.598654401,1.090582899,1.154569621,2049_sc,832,2216,13,12,0.0075,416,75120,2.462399,2.470462567,1.230279,-1,75119,2048,63999836160.0,99620352,842969088,3.518744623,642,6.37569e+18,5.39e+19,99620352,208672256,3.518744623,642,6.37569e+18
2.830401589,1.804204936,1.705367104,1.989506664,0.62611312,0.594291359,0.602928095,0.60782691,2.849882428,1.71689728,1.459887126,1.843529133,0.633167456,0.569569626,0.582126043,0.595046086,1.073020493,1.136858384,2049_sc,832,2216,13,12,0.00835,512,86316,2.449566,2.452594489,1.502057,-1,86315,2048,90508886016.0,99620352,842969088,3.518744623,908,9.01653e+18,7.63e+19,99620352,208672256,3.518744623,908,9.01653e+18
2.769706148,1.764814552,1.665459649,1.944915472,0.622828281,0.591046489,0.599795007,0.604606127,2.787187315,1.677680751,1.422736345,1.799970418,0.629752482,0.566341894,0.578886317,0.591751715,1.054311154,1.117797281,2049_sc,832,2216,13,12,0.00929,624,100160,2.434527,2.439696659,1.845221,-1,100159,2048,128000000000.0,99620352,842969088,3.518744623,1284,1.27514e+19,1.08e+20,99620352,208672256,3.518744623,1284,1.27514e+19
,,,,,,,,2.720065406,1.64547751,1.392033864,1.760481086,0.626778798,0.563691325,0.576585944,0.58911041,1.037562798,,2049_sc,832,2216,13,12,0.0103,760,116300,2.428674,2.426732585,2.330021,-1,116299,2048,181019000000.0,99620352,842969088,454.9285653,1817,1.80331e+19,1.53e+20,99620352,208672256,454.9285653,1817,1.80331e+19
,,,,,,,,2.691388468,1.627655019,1.37491968,1.740521138,0.624703046,0.562143059,0.575076199,0.587398638,1.028864819,,2049_sc,832,2216,13,12,0.0115,928,134698,2.408236,2.417355222,1.683032,-1,134697,2048,255999000000.0,99620352,842969088,10.04737666,2569,2.55028e+19,2.16e+20,99620352,208672256,10.04737666,2569,2.55028e+19
