IntelliValSet|zh|web-data,IntelliValSet|zh|paper,IntelliValSet|zh|book,IntelliValSet|zh,IntelliValSet|en|web-data,IntelliValSet|en|paper,IntelliValSet|en|book,IntelliValSet|en,IntelliValSet_Raw|zh|web-data,IntelliValSet_Raw|zh|paper,IntelliValSet_Raw|zh|book,IntelliValSet_Raw|zh,IntelliValSet_Raw|en|web-data,IntelliValSet_Raw|en|paper,IntelliValSet_Raw|en|book,L,IntelliValSet_Raw,IntelliValSet,data_recipe,h,ffnh,numh,numl,lr,bs,ti,loss,smooth loss,average_iter_time,target_iter,final_iter,seq_len,D,N,M,D/N,round(D/N),ND,C,exact_N,N_add_emb,new_D/N,new_round(D/N),new_ND
,,,,,,,,3.311404755,1.968506653,1.687567343,2.131083024,0.656191798,0.593377588,0.602761981,0.617529241,1.196984423,,2049_sc,832,2280,13,14,0.00409,176,37326,2.555284,2.546324037,0.593586,-1,37325,2048,13454082048.0,118460160,996882432,454.9285653,113,1.59377e+18,1.34e+19,118460160,227512064,454.9285653,113,1.59377e+18
,,,,,,,,3.083409808,1.831366041,1.565418143,1.980827122,0.640230196,0.577604603,0.589056644,0.602385906,1.130114035,,2049_sc,832,2280,13,14,0.00507,256,51324,2.466092,2.48928893,0.842972,-1,51323,2048,26908557312.0,118460160,996882432,454.9285653,227,3.18759e+18,2.68e+19,118460160,227512064,454.9285653,227,3.18759e+18
,,,,,,,,2.953622022,1.755810908,1.496827677,1.896397732,0.629975304,0.567344502,0.579122644,0.592236802,1.091527159,,2049_sc,832,2280,13,14,0.00627,376,69888,2.445204,2.446943701,1.965701,-1,69887,2048,53817114624.0,118460160,996882432,454.9285653,454,6.37518e+18,5.36e+19,118460160,227512064,454.9285653,454,6.37518e+18
,,,,,,,,2.860642447,1.705151953,1.454881613,1.840541115,0.625053366,0.562269315,0.57507351,0.587556629,1.067254385,,2049_sc,832,2280,13,14,0.00697,464,80092,2.413039,2.425398646,1.830453,-1,80091,2048,76109185024.0,118460160,996882432,454.9285653,642,9.01591e+18,7.59e+19,118460160,227512064,454.9285653,642,9.01591e+18
,,,,,,,,3.423834415,2.026220288,1.757216088,2.20774228,0.667451218,0.60404748,0.613170474,0.628308717,1.232985586,,2049_sc,832,2280,13,14,0.00368,144,32259,2.599385,2.586705217,0.501029,-1,32258,2048,9513566208.0,118460160,996882432,454.9285653,80,1.12698e+18,9.48e+18,118460160,227512064,454.9285653,80,1.12698e+18
,,,,,,,,3.578994084,2.134643378,1.84003762,2.313484708,0.678210475,0.614511203,0.622993884,0.638656753,1.279854805,,2049_sc,832,2280,13,14,0.00331,112,29328,2.607778,2.626365237,0.383983,-1,29327,2048,6727139328.0,118460160,996882432,454.9285653,56,7.96898e+17,6.71e+18,118460160,227512064,454.9285653,56,7.96898e+17
,,,,,,,,3.916158309,2.302181926,1.998979124,2.515728549,0.707124492,0.642063318,0.648294846,0.665910131,1.374102255,,2049_sc,832,2280,13,14,0.00267,80,20529,2.663248,2.728944759,0.288311,-1,20528,2048,3363471360.0,118460160,996882432,454.9285653,28,3.98437e+17,3.35e+18,118460160,227512064,454.9285653,28,3.98437e+17
,,,,,,,,3.181376982,1.904293128,1.629175389,2.054713961,0.647441411,0.584525936,0.595302029,0.609177722,1.162592787,,2049_sc,832,2280,13,14,0.00455,208,44666,2.499157,2.513549101,0.694368,-1,44665,2048,19027001344.0,118460160,996882432,454.9285653,160,2.25394e+18,1.9e+19,118460160,227512064,454.9285653,160,2.25394e+18
,,,,,,,,4.055646615,2.378521078,2.070706558,2.604244336,0.722122467,0.656575354,0.662171247,0.680371725,1.416915062,,2049_sc,832,2280,13,14,0.0024,64,18145,2.796706,2.785749084,0.235785,-1,18144,2048,2378301440.0,118460160,996882432,454.9285653,20,2.81734e+17,2.37e+18,118460160,227512064,454.9285653,20,2.81734e+17
,,,,,,,,2.725934194,1.636509864,1.374648797,1.750509513,0.618222902,0.55615545,0.568991748,0.58121386,1.028871838,,2049_sc,832,2280,13,14,0.00863,688,108031,2.375552,2.392707568,2.711905,-1,108030,2048,152218000000.0,118460160,996882432,454.9285653,1284,1.80318e+19,1.52e+20,118460160,227512064,454.9285653,1284,1.80318e+19
,,,,,,,,2.795073928,1.673054676,1.419610877,1.799029389,0.620910348,0.558663443,0.571668191,0.583838306,1.049067079,,2049_sc,832,2280,13,14,0.00776,560,93850,2.416781,2.410889481,1.831191,-1,93849,2048,107635000000.0,118460160,996882432,454.9285653,908,1.27504e+19,1.07e+20,118460160,227512064,454.9285653,908,1.27504e+19
,,,,,,,,3.727809317,2.194886903,1.915316104,2.402138437,0.691003616,0.62659714,0.634403438,0.650752596,1.321260385,,2049_sc,832,2280,13,14,0.00297,96,24194,2.66515,2.669624903,0.334064,-1,24193,2048,4756733952.0,118460160,996882432,454.9285653,40,5.63483e+17,4.74e+18,118460160,227512064,454.9285653,40,5.63483e+17
,,,,,,,,3.032651494,1.811778396,1.531922055,1.946700187,0.634606302,0.571800649,0.583736219,0.59680417,1.113603937,,2049_sc,832,2280,13,14,0.00564,312,59555,2.462712,2.464181066,1.036032,-1,59554,2048,38054215680.0,118460160,996882432,454.9285653,321,4.50791e+18,3.79e+19,118460160,227512064,454.9285653,321,4.50791e+18
,,,,,,,,2.673462036,1.607020883,1.353923071,1.720322302,0.615478569,0.553923593,0.566726309,0.57879936,1.015824718,,2049_sc,832,2280,13,14,0.0096,832,126336,2.389307,2.382111622,1.369316,-1,126335,2048,215268000000.0,118460160,996882432,454.9285653,1817,2.55007e+19,2.15e+20,118460160,227512064,454.9285653,1817,2.55007e+19
,,,,,,,,4.127822726,2.414639725,2.122940896,2.657195771,0.739664774,0.673717646,0.677463546,0.69702799,1.44746672,,2049_sc,832,2280,13,14,0.00216,56,14664,2.801909,2.839418462,0.216816,-1,14663,2048,1681784832.0,118460160,996882432,454.9285653,14,1.99225e+17,1.68e+18,118460160,227512064,454.9285653,14,1.99225e+17
