IntelliValSet|zh|web-data,IntelliValSet|zh|paper,IntelliValSet|zh|book,IntelliValSet|zh,IntelliValSet|en|web-data,IntelliValSet|en|paper,IntelliValSet|en|book,IntelliValSet|en,IntelliValSet_Raw|zh|web-data,IntelliValSet_Raw|zh|paper,IntelliValSet_Raw|zh|book,IntelliValSet_Raw|zh,IntelliValSet_Raw|en|web-data,IntelliValSet_Raw|en|paper,IntelliValSet_Raw|en|book,L,IntelliValSet_Raw,IntelliValSet,data_recipe,h,ffnh,numh,numl,lr,bs,ti,loss,smooth loss,average_iter_time,target_iter,final_iter,seq_len,D,N,M,D/N,round(D/N),ND,C,exact_N,N_add_emb,new_D/N,new_round(D/N),new_ND
3.835932772,2.305162187,2.155333757,2.58031472,0.641638895,0.617515707,0.619123576,0.626121665,3.901712616,2.233483933,1.885282156,2.435866537,0.649622229,0.592984494,0.599089201,0.613971685,1.311473436,1.374362803,2049_sc,2304,6064,36,36,0.000278,56,17438,2.444349,2.504837876,1.340746,-1,17437,2048,1999929344.0,2273495040,15678406656,3.518744623,0,4.54683e+18,3.14e+19,2273495040,2575484928,3.518744623,0,4.54683e+18
3.685557882,2.219138073,2.066079887,2.477702935,0.624555351,0.601057946,0.603660132,0.60978778,3.743061511,2.144524074,1.806442097,2.336119387,0.631981893,0.576297886,0.583396989,0.597299268,1.262996344,1.324993967,2049_sc,2304,6064,36,36,0.000309,72,19181,2.477975,2.444543734,1.704821,-1,19180,2048,2828353536.0,2273495040,15678406656,3.518744623,1,6.43025e+18,4.43e+19,2273495040,2575484928,3.518744623,1,6.43025e+18
3.496759976,2.122059937,1.960264506,2.354803973,0.607801183,0.584891327,0.58856935,0.593785138,3.544419507,2.043272717,1.710000986,2.214875707,0.614639647,0.559822279,0.568147108,0.580944481,1.20648546,1.268061784,2049_sc,2304,6064,36,36,0.000344,88,22194,2.397219,2.374907707,2.301225,-1,22193,2048,3999891456.0,2273495040,15678406656,3.518744623,1,9.09373e+18,6.27e+19,2273495040,2575484928,3.518744623,1,9.09373e+18
3.148240856,1.911774359,1.760934813,2.118314847,0.578623643,0.55654964,0.562157531,0.565810536,3.179663135,1.827402535,1.532771564,1.984929468,0.584550264,0.531367212,0.541379498,0.552508188,1.100902267,1.160249038,2049_sc,2304,6064,36,36,0.000426,128,30517,2.291152,2.260764349,2.891707,-1,30516,2048,7999848448.0,2273495040,15678406656,3.518744623,3,1.81876e+19,1.25e+20,2273495040,2575484928,3.518744623,3,1.81876e+19
2.994444389,1.814936466,1.689731979,2.021809111,0.56579626,0.544176025,0.550397222,0.553490663,3.01999644,1.73121084,1.463394877,1.888186166,0.571316423,0.51868493,0.529483312,0.539904811,1.056086414,1.115695234,2049_sc,2304,6064,36,36,0.000474,152,36343,2.229529,2.210738867,3.894406,-1,36342,2048,11313430528.0,2273495040,15678406656,3.518744623,4,2.5721e+19,1.77e+20,2273495040,2575484928,3.518744623,4,2.5721e+19
2.85379988,1.738577908,1.609705789,1.928647147,0.554674979,0.53316105,0.539932286,0.54262443,2.875834036,1.650656509,1.395346199,1.79950889,0.559802733,0.507598518,0.518821547,0.528817771,1.015294408,1.073318782,2049_sc,2304,6064,36,36,0.000527,192,40690,2.181107,2.16597065,2.235958,-1,40689,2048,15999959040.0,2273495040,15678406656,3.518744623,7,3.63758e+19,2.51e+20,2273495040,2575484928,3.518744623,7,3.63758e+19
2.729759732,1.675685541,1.534316731,1.845024975,0.543680803,0.522285473,0.529936802,0.53200407,2.745790808,1.585652941,1.328508887,1.718494855,0.548448154,0.496579724,0.508693545,0.517985122,0.977593227,1.034746752,2049_sc,2304,6064,36,36,0.000586,224,49323,2.138404,2.122842681,2.591088,-1,49322,2048,22627024896.0,2273495040,15678406656,3.518744623,9,5.14424e+19,3.55e+20,2273495040,2575484928,3.518744623,9,5.14424e+19
2.608572024,1.601511503,1.4651201,1.762598365,0.533601981,0.512500307,0.520399623,0.522203789,2.620225532,1.51099027,1.26656561,1.638760741,0.538027596,0.486769407,0.499105498,0.508045184,0.940932998,0.99713857,2049_sc,2304,6064,36,36,0.000652,288,54253,2.06852,2.080906511,1.776158,-1,54252,2048,31999721472.0,2273495040,15678406656,3.518744623,14,7.27512e+19,5.02e+20,2273495040,2575484928,3.518744623,14,7.27512e+19
2.514782582,1.540076641,1.411486703,1.697790005,0.524155497,0.503396463,0.511927983,0.513197183,2.524265196,1.448446188,1.217797848,1.575746901,0.528257113,0.477584299,0.490519958,0.498865178,0.911143025,0.966766025,2049_sc,2304,6064,36,36,0.000725,352,62775,2.040104,2.048624059,2.377096,-1,62774,2048,45254246400.0,2273495040,15678406656,3.518744623,19,1.02885e+20,7.1e+20,2273495040,2575484928,3.518744623,19,1.02885e+20
2.421237546,1.481147787,1.359808001,1.634673987,0.516175703,0.495297478,0.504279707,0.505289069,2.428834232,1.388775615,1.171012303,1.514594673,0.520016365,0.469653811,0.482977085,0.490960791,0.882853014,0.937719353,2049_sc,2304,6064,36,36,0.000807,448,69754,2.027637,2.014403198,1.443499,-1,69753,2048,63999574016.0,2273495040,15678406656,3.518744623,28,1.45503e+20,1e+21,2273495040,2575484928,3.518744623,28,1.45503e+20
2.339125777,1.442117935,1.323318322,1.587016807,0.508371862,0.487709933,0.4970863,0.497761248,2.340717542,1.347881218,1.134274974,1.464968053,0.511975122,0.461829316,0.475646189,0.483229179,0.859082144,0.914826398,2049_sc,2304,6064,36,36,0.000898,512,86316,1.990631,1.9796729,1.642398,-1,86315,2048,90508886016.0,2273495040,15678406656,3.518744623,39,2.05772e+20,1.42e+21,2273495040,2575484928,3.518744623,39,2.05772e+20
2.275208866,1.399512889,1.282053876,1.540188248,0.501828956,0.481176878,0.490702369,0.491274864,2.274941567,1.305237587,1.100224955,1.421502292,0.50528079,0.455361426,0.469292965,0.476723974,0.838426808,0.892893395,2049_sc,2304,6064,36,36,0.000999,640,97656,1.955277,1.953506319,1.95423,-1,97655,2048,128000000000.0,2273495040,15678406656,3.518744623,56,2.91007e+20,2.01e+21,2273495040,2575484928,3.518744623,56,2.91007e+20
