IntelliValSet|zh|web-data,IntelliValSet|zh|paper,IntelliValSet|zh|book,IntelliValSet|zh,IntelliValSet|en|web-data,IntelliValSet|en|paper,IntelliValSet|en|book,IntelliValSet|en,IntelliValSet_Raw|zh|web-data,IntelliValSet_Raw|zh|paper,IntelliValSet_Raw|zh|book,IntelliValSet_Raw|zh,IntelliValSet_Raw|en|web-data,IntelliValSet_Raw|en|paper,IntelliValSet_Raw|en|book,L,IntelliValSet_Raw,IntelliValSet,data_recipe,h,ffnh,numh,numl,lr,bs,ti,loss,smooth loss,average_iter_time,target_iter,final_iter,seq_len,D,N,M,D/N,round(D/N),ND,C,exact_N,N_add_emb,new_D/N,new_round(D/N),new_ND
3.8422159,2.316360647,2.154297981,2.58392952,0.636634332,0.613532048,0.614708883,0.621652177,3.907463481,2.24388492,1.891068579,2.442760195,0.644601343,0.589212408,0.594918917,0.609648541,1.311444578,1.372988709,2049_sc,2560,6952,40,40,0.000219,56,17438,2.423872,2.48495719,1.807284,-1,17437,2048,1999929344.0,3184435200,21621964800,3.518744623,0,6.36865e+18,4.32e+19,3184435200,3519979520,3.518744623,0,6.36865e+18
3.655472783,2.202827272,2.04442882,2.455391858,0.618675365,0.596281874,0.598835325,0.60462621,3.711109645,2.12754998,1.788374226,2.315104441,0.626094852,0.571789849,0.578803448,0.592301391,1.251866427,1.31326602,2049_sc,2560,6952,40,40,0.000243,72,19181,2.454117,2.422588348,2.342137,-1,19180,2048,2828353536.0,3184435200,21621964800,3.518744623,0,9.00671e+18,6.12e+19,3184435200,3519979520,3.518744623,0,9.00671e+18
3.4642099,2.096892736,1.942178657,2.331660348,0.602101281,0.580458003,0.583952658,0.588866809,3.5105412,2.018749303,1.69388231,2.192617456,0.608875317,0.555403483,0.563543961,0.576013921,1.194921096,1.25616517,2049_sc,2560,6952,40,40,0.000271,88,22194,2.374743,2.351996954,3.015151,-1,22193,2048,3999891456.0,3184435200,21621964800,3.518744623,1,1.27374e+19,8.65e+19,3184435200,3519979520,3.518744623,1,1.27374e+19
3.297647449,1.992813338,1.847596244,2.218131475,0.586997614,0.565633566,0.570016555,0.574246632,3.335908147,1.911588839,1.615112357,2.084810951,0.593260895,0.540564565,0.549375329,0.561140212,1.144468611,1.203673834,2049_sc,2560,6952,40,40,0.000301,104,26558,2.298706,2.289865723,3.560197,-1,26557,2048,5656641536.0,3184435200,21621964800,3.518744623,1,1.80132e+19,1.22e+20,3184435200,3519979520,3.518744623,1,1.80132e+19
2.978295595,1.812535787,1.6779511,2.011285436,0.559927182,0.538961373,0.545310928,0.548100166,3.002838622,1.727586695,1.455510751,1.879186715,0.565303737,0.513548676,0.524420418,0.534500021,1.049305429,1.108339294,2049_sc,2560,6952,40,40,0.000372,160,34526,2.195126,2.185728825,2.60556,-1,34525,2048,11313479680.0,3184435200,21621964800,3.518744623,3,3.6027e+19,2.45e+20,3184435200,3519979520,3.518744623,3,3.6027e+19
2.842963465,1.731175733,1.596317726,1.917296388,0.548486793,0.527882735,0.53486399,0.537112206,2.862780717,1.64300145,1.382824651,1.788040697,0.553490972,0.502536828,0.513911562,0.523388834,1.007553377,1.06557104,2049_sc,2560,6952,40,40,0.000414,192,40690,2.156354,2.139633871,3.02083,-1,40689,2048,15999959040.0,3184435200,21621964800,3.518744623,5,5.09508e+19,3.46e+20,3184435200,3519979520,3.518744623,5,5.09508e+19
2.709364292,1.659443453,1.515162585,1.826287661,0.536687693,0.516609943,0.524021185,0.525807476,2.723884592,1.569337801,1.314101372,1.701891714,0.541294214,0.49102747,0.502783243,0.511777242,0.967405582,1.02374844,2049_sc,2560,6952,40,40,0.000461,224,49323,2.110759,2.093945156,1.887222,-1,49322,2048,22627024896.0,3184435200,21621964800,3.518744623,7,7.20543e+19,4.89e+20,3184435200,3519979520,3.518744623,7,7.20543e+19
2.583172025,1.587379723,1.445021412,1.742715824,0.526649955,0.506868803,0.514400424,0.516007481,2.593454414,1.496487291,1.249508203,1.620073953,0.530883132,0.481094003,0.493093103,0.501765565,0.929903367,0.985701939,2049_sc,2560,6952,40,40,0.000513,288,54253,2.036328,2.052061509,2.424777,-1,54252,2048,31999721472.0,3184435200,21621964800,3.518744623,10,1.01901e+20,6.92e+20,3184435200,3519979520,3.518744623,10,1.01901e+20
2.488623494,1.527537627,1.387952127,1.676306425,0.517413218,0.497406928,0.505922059,0.506950425,2.495822658,1.436005757,1.200772802,1.557189126,0.521350739,0.471607216,0.484465347,0.492551329,0.900141661,0.95468524,2049_sc,2560,6952,40,40,0.00057,352,62775,2.011075,2.018937448,3.152264,-1,62774,2048,45254246400.0,3184435200,21621964800,3.518744623,14,1.44109e+20,9.78e+20,3184435200,3519979520,3.518744623,14,1.44109e+20
2.372893437,1.45903687,1.338513547,1.606924956,0.508818039,0.489029987,0.497451701,0.498469202,2.375950009,1.365908483,1.150595693,1.486075714,0.512516076,0.463102028,0.476068585,0.483972278,0.867621696,0.922885916,2049_sc,2560,6952,40,40,0.000635,448,69754,1.994501,1.982697724,1.946602,-1,69753,2048,63999574016.0,3184435200,21621964800,3.518744623,20,2.03802e+20,1.38e+21,3184435200,3519979520,3.518744623,20,2.03802e+20
