IntelliValSet|zh|web-data,IntelliValSet|zh|paper,IntelliValSet|zh|book,IntelliValSet|zh,IntelliValSet|en|web-data,IntelliValSet|en|paper,IntelliValSet|en|book,IntelliValSet|en,IntelliValSet_Raw|zh|web-data,IntelliValSet_Raw|zh|paper,IntelliValSet_Raw|zh|book,IntelliValSet_Raw|zh,IntelliValSet_Raw|en|web-data,IntelliValSet_Raw|en|paper,IntelliValSet_Raw|en|book,L,IntelliValSet_Raw,IntelliValSet,data_recipe,h,ffnh,numh,numl,lr,bs,ti,loss,smooth loss,average_iter_time,target_iter,final_iter,seq_len,D,N,M,D/N,round(D/N),ND,C,exact_N,N_add_emb,new_D/N,new_round(D/N),new_ND
,,,,,,,,4.040149222,2.343542016,2.022961393,2.567044212,0.695957298,0.634346397,0.639301904,0.656611792,1.388009631,,2049_sc,1344,3584,21,22,0.000804,56,14664,2.644295,2.676574185,0.436672,-1,14663,2048,1681784832.0,476931840,3587899392,454.9285653,3,8.02097e+17,6.03e+18,476931840,653092608,454.9285653,3,8.02097e+17
,,,,,,,,2.776704557,1.622691731,1.368928378,1.755898396,0.577037092,0.52072025,0.533397263,0.543802061,1.007846029,,2049_sc,1344,3584,21,22,0.0021,312,59555,2.250377,2.244273362,2.190627,-1,59554,2048,38054215680.0,476931840,3587899392,454.9285653,79,1.81493e+19,1.37e+20,476931840,653092608,454.9285653,79,1.81493e+19
,,,,,,,,3.7490984,2.183869973,1.85010823,2.37003729,0.658890311,0.599215969,0.606714108,0.621685568,1.291031763,,2049_sc,1344,3584,21,22,0.000995,80,20529,2.485835,2.548025875,0.60574,-1,20528,2048,3363471360.0,476931840,3587899392,454.9285653,7,1.60415e+18,1.21e+19,476931840,653092608,454.9285653,7,1.60415e+18
,,,,,,,,4.174892851,2.42159756,2.090193614,2.652508589,0.716187762,0.653614937,0.656838523,0.675621787,1.432461296,,2049_sc,1344,3584,21,22,0.000723,40,14516,2.800961,2.76284169,0.334219,-1,14515,2048,1189150720.0,476931840,3587899392,454.9285653,2,5.67144e+17,4.27e+18,476931840,653092608,454.9285653,2,5.67144e+17
,,,,,,,,3.095250309,1.807338394,1.531711423,1.959995487,0.603447301,0.545784967,0.557059556,0.568846906,1.101439975,,2049_sc,1344,3584,21,22,0.00152,176,37326,2.357172,2.344744833,1.265762,-1,37325,2048,13454082048.0,476931840,3587899392,454.9285653,28,6.41668e+18,4.83e+19,476931840,653092608,454.9285653,28,6.41668e+18
,,,,,,,,3.587218686,2.087709251,1.764967522,2.26448247,0.643968478,0.5844348,0.593132868,0.607259371,1.241717508,,2049_sc,1344,3584,21,22,0.00111,96,24194,2.493942,2.492860042,0.706875,-1,24193,2048,4756733952.0,476931840,3587899392,454.9285653,9,2.26864e+18,1.71e+19,476931840,653092608,454.9285653,9,2.26864e+18
,,,,,,,,3.42313678,1.999882444,1.687802785,2.164635863,0.628053817,0.569318973,0.57912232,0.592246687,1.194226654,,2049_sc,1344,3584,21,22,0.00123,112,29328,2.421548,2.4349686,0.819623,-1,29327,2048,6727139328.0,476931840,3587899392,454.9285653,14,3.20839e+18,2.41e+19,476931840,653092608,454.9285653,14,3.20839e+18
,,,,,,,,2.97978764,1.737020224,1.467447307,1.882425353,0.594125937,0.536755413,0.548826712,0.559986684,1.066274566,,2049_sc,1344,3584,21,22,0.0017,208,44666,2.30062,2.308772768,1.471879,-1,44665,2048,19027001344.0,476931840,3587899392,454.9285653,39,9.07458e+18,6.83e+19,476931840,653092608,454.9285653,39,9.07458e+18
,,,,,,,,3.22553378,1.876661788,1.59210009,2.038711085,0.615183739,0.556820608,0.567675723,0.579976384,1.138444402,,2049_sc,1344,3584,21,22,0.00137,144,32259,2.407227,2.386977946,1.148426,-1,32258,2048,9513566208.0,476931840,3587899392,454.9285653,19,4.53732e+18,3.41e+19,476931840,653092608,454.9285653,19,4.53732e+18
,,,,,,,,2.414178013,1.415947362,1.189021544,1.527262971,0.550135593,0.494926184,0.509034053,0.51811701,0.904462618,,2049_sc,1344,3584,21,22,0.00357,832,126336,2.137966,2.130337719,1.518066,-1,126335,2048,215268000000.0,476931840,3587899392,454.9285653,451,1.02668e+20,7.72e+20,476931840,653092608,454.9285653,451,1.02668e+20
