IntelliValSet|zh|web-data,IntelliValSet|zh|paper,IntelliValSet|zh|book,IntelliValSet|zh,IntelliValSet|en|web-data,IntelliValSet|en|paper,IntelliValSet|en|book,IntelliValSet|en,IntelliValSet_Raw|zh|web-data,IntelliValSet_Raw|zh|paper,IntelliValSet_Raw|zh|book,IntelliValSet_Raw|zh,IntelliValSet_Raw|en|web-data,IntelliValSet_Raw|en|paper,IntelliValSet_Raw|en|book,L,IntelliValSet_Raw,IntelliValSet,data_recipe,h,ffnh,numh,numl,lr,bs,ti,loss,smooth loss,average_iter_time,target_iter,final_iter,seq_len,D,N,M,D/N,round(D/N),ND,C,exact_N,N_add_emb,new_D/N,new_round(D/N),new_ND
,,,,,,,,4.268967377,2.493031897,2.197493361,2.748079649,0.752676961,0.686410015,0.688775867,0.709364957,1.489874911,,2049_sc,960,2592,15,15,0.00152,40,14516,2.935653,2.897807809,0.187307,-1,14515,2048,1189150720.0,167299200,1357516800,454.9285653,7,1.98944e+17,1.61e+18,167299200,293128320,454.9285653,7,1.98944e+17
,,,,,,,,4.139296604,2.417727228,2.106385669,2.651872036,0.727234975,0.662637759,0.667110917,0.685740294,1.438462291,,2049_sc,960,2592,15,15,0.00169,56,14664,2.755028,2.793489729,0.256954,-1,14663,2048,1681784832.0,167299200,1357516800,454.9285653,10,2.81361e+17,2.28e+18,167299200,293128320,454.9285653,10,2.81361e+17
,,,,,,,,2.618882202,1.569534824,1.322110412,1.681872023,0.59875699,0.538789124,0.551781265,0.563197562,0.991475513,,2049_sc,960,2592,15,15,0.0075,832,126336,2.327837,2.319625265,1.660128,-1,126335,2048,215268000000.0,167299200,1357516800,454.9285653,1286,3.60142e+19,2.92e+20,167299200,293128320,454.9285653,1286,3.60142e+19
,,,,,,,,3.533128039,2.075478773,1.789963427,2.262186502,0.666017479,0.603060206,0.612104461,0.627145747,1.253111503,,2049_sc,960,2592,15,15,0.00258,112,29328,2.562197,2.579481692,0.460188,-1,29327,2048,6727139328.0,167299200,1357516800,454.9285653,40,1.12545e+18,9.13e+18,167299200,293128320,454.9285653,40,1.12545e+18
,,,,,,,,3.851670123,2.264387174,1.963682685,2.47307594,0.694629227,0.630655523,0.637728319,0.654420496,1.350682058,,2049_sc,960,2592,15,15,0.00209,80,20529,2.615436,2.681226926,0.337163,-1,20528,2048,3363471360.0,167299200,1357516800,454.9285653,20,5.62706e+17,4.57e+18,167299200,293128320,454.9285653,20,5.62706e+17
,,,,,,,,3.689176806,2.163286855,1.873511686,2.363534364,0.679248744,0.615769541,0.623783185,0.639684348,1.299650208,,2049_sc,960,2592,15,15,0.00232,96,24194,2.623374,2.625343884,0.40121,-1,24193,2048,4756733952.0,167299200,1357516800,454.9285653,28,7.95798e+17,6.46e+18,167299200,293128320,454.9285653,28,7.95798e+17
,,,,,,,,4.03178888,2.366706336,2.051320187,2.585653965,0.711098511,0.646230634,0.652438132,0.67000475,1.403399808,,2049_sc,960,2592,15,15,0.00188,64,18145,2.75904,2.744303266,0.277376,-1,18144,2048,2378301440.0,167299200,1357516800,454.9285653,14,3.97888e+17,3.23e+18,167299200,293128320,454.9285653,14,3.97888e+17
,,,,,,,,3.373149951,1.992856152,1.710394324,2.163280103,0.653945415,0.591535735,0.601214884,0.615650851,1.208151626,,2049_sc,960,2592,15,15,0.00287,144,32259,2.550659,2.535908486,0.593571,-1,32258,2048,9513566208.0,167299200,1357516800,454.9285653,56,1.59161e+18,1.29e+19,167299200,293128320,454.9285653,56,1.59161e+18
,,,,,,,,3.139244479,1.869770284,1.588569359,2.01522531,0.633592402,0.571773114,0.583054204,0.596227482,1.139482472,,2049_sc,960,2592,15,15,0.00356,208,44666,2.447395,2.460696292,0.829137,-1,44665,2048,19027001344.0,167299200,1357516800,454.9285653,113,3.1832e+18,2.58e+19,167299200,293128320,454.9285653,113,3.1832e+18
,,,,,,,,2.732866273,1.631418628,1.381191946,1.754330293,0.604904086,0.544093275,0.557247896,0.568838063,1.022696805,,2049_sc,960,2592,15,15,0.00606,560,93850,2.355386,2.349539348,2.189155,-1,93849,2048,107635000000.0,167299200,1357516800,454.9285653,643,1.80072e+19,1.46e+20,167299200,293128320,454.9285653,643,1.80072e+19
,,,,,,,,2.882691192,1.710819439,1.453911763,1.846500049,0.614796098,0.553612032,0.56620856,0.578294672,1.063819657,,2049_sc,960,2592,15,15,0.0049,376,69888,2.387663,2.390571335,2.200805,-1,69887,2048,53817114624.0,167299200,1357516800,454.9285653,321,9.00356e+18,7.31e+19,167299200,293128320,454.9285653,321,9.00356e+18
,,,,,,,,2.942070736,1.744900491,1.482204017,1.883382321,0.619773329,0.558628035,0.571054195,0.58324063,1.080992245,,2049_sc,960,2592,15,15,0.0044,312,59555,2.409947,2.408628664,1.23087,-1,59554,2048,38054215680.0,167299200,1357516800,454.9285653,227,6.36644e+18,5.17e+19,167299200,293128320,454.9285653,227,6.36644e+18
,,,,,,,,3.262132782,1.923839568,1.655433847,2.091955581,0.64414907,0.582188859,0.592798196,0.606465298,1.175176534,,2049_sc,960,2592,15,15,0.0032,176,37326,2.511497,2.500977944,0.809871,-1,37325,2048,13454082048.0,167299200,1357516800,454.9285653,80,2.25086e+18,1.83e+19,167299200,293128320,454.9285653,80,2.25086e+18
,,,,,,,,3.033939015,1.793878003,1.519743863,1.936253508,0.625688598,0.56450599,0.576300787,0.588919536,1.104738439,,2049_sc,960,2592,15,15,0.00396,256,51324,2.40422,2.434420685,1.014159,-1,51323,2048,26908557312.0,167299200,1357516800,454.9285653,160,4.50178e+18,3.65e+19,167299200,293128320,454.9285653,160,4.50178e+18
,,,,,,,,2.796240913,1.657691095,1.410900927,1.790995691,0.608783726,0.547915375,0.561340168,0.572769924,1.039160508,,2049_sc,960,2592,15,15,0.00545,464,80092,2.351263,2.364432479,2.117269,-1,80091,2048,76109185024.0,167299200,1357516800,454.9285653,454,1.2733e+19,1.03e+20,167299200,293128320,454.9285653,454,1.2733e+19
,,,,,,,,2.55248473,1.525490079,1.29239633,1.640208714,0.596111728,0.53661778,0.549226927,0.560739405,0.974007894,,2049_sc,960,2592,15,15,0.00834,1024,145166,2.304205,2.308296006,1.032293,-1,145165,2048,304435000000.0,167299200,1357516800,10.04737666,1819,5.09318e+19,4.13e+20,167299200,293128320,10.04737666,1819,5.09318e+19
